panel,latent_id,m_base,h_base,mask_category,replicate,camera,light,valid_skin_fraction,mask_hash,appearance_seed,attempt_count,retry_exhausted,exposure_ev,canonical_metadata_hash,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction
B,AM4_B_178,0.9912109375,0.923828125,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8949379085951647266,1,False,0.2993719619805262,7c6fec03d89a850c044b1cec3217cfae,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_178,0.9912109375,0.923828125,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2798055432269496698,1,False,0.03389261627821516,d294573d708a11f1ef5d9286a6c44ccf,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_179,0.9384765625,0.646484375,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13112658755179740652,1,False,-0.3198257639128329,5c9e73eeba39d76a9ffa7485178ef9a6,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_179,0.9384765625,0.646484375,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,567499021218866174,1,False,-0.04558343798938019,7ec3eff6548966ea7bb35c60f8e4d78f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_179,0.9384765625,0.646484375,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12575735230735637014,1,False,0.12069836133954381,42eb0a18a17f0551535edf3b617421cb,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_179,0.9384765625,0.646484375,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,7922978420027977818,1,False,-0.13616576063731856,2a2ab1fef87832fd84a101758c9ec360,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_180,0.23828125,0.396484375,Mild,0,Point Grey Grasshopper2 14S5C,D65,0.888702392578125,41b06f655f8e758494bb5cfcaf5c02574e88966d65a0d325497a90a1ec95df0e,12487943159324052406,1,False,0.11593882583847082,5f54d2b7f475caa4b8d54ce810c86808,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_180,0.23828125,0.396484375,Mild,0,Point Grey Grasshopper2 14S5C,A,0.888702392578125,41b06f655f8e758494bb5cfcaf5c02574e88966d65a0d325497a90a1ec95df0e,18074174904296085152,1,False,-0.0875202866383824,1718b3255a0f7125a9a02130dc116a38,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_180,0.23828125,0.396484375,Mild,0,Point Grey Grasshopper2 14S5C,FL2,0.888702392578125,41b06f655f8e758494bb5cfcaf5c02574e88966d65a0d325497a90a1ec95df0e,3196624613614274219,1,False,0.285458113372167,dde0b476c5e635e18aefe1f4a5b29389,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_180,0.23828125,0.396484375,Mild,0,Point Grey Grasshopper2 14S5C,FL11,0.888702392578125,41b06f655f8e758494bb5cfcaf5c02574e88966d65a0d325497a90a1ec95df0e,10385712437125157930,1,False,-0.363621403337375,45f4e55e68a01afcea00c05fdf6e6033,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_181,0.9712890625,0.232421875,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,18032672833558671614,1,False,-0.2740510552348162,2ba84254d9d532d28efab9b6e9be33e4,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_181,0.9712890625,0.232421875,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,7342807333740130731,1,False,-0.1465773342459773,4877e4c3fcbe507eff6e513c7f6ef8af,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_181,0.9712890625,0.232421875,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10375237964617986881,1,False,-0.15279183622121467,1b05936aa2b1e689eb45827c58de6582,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_181,0.9712890625,0.232421875,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,11711386740021111670,1,False,-0.2748778457398743,17c0e68a790ec4b5945627320d1b2521,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_182,0.8576171874999999,0.298828125,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5321318048273099991,1,False,-0.47311581481802706,2b0b6df9aabd24b4b13117aa92dae8b2,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_182,0.8576171874999999,0.298828125,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,17941106521353167883,1,False,-0.03671696131930624,319e6f89d6c7fb48f8d4fe80e21f56ef,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_182,0.8576171874999999,0.298828125,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,499903706707653801,1,False,-0.07531737263322336,c2f88ac98976ebf8ab1edd6537a6b0fa,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_182,0.8576171874999999,0.298828125,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9172305077767535302,1,False,-0.4856069502707192,59b44587328485e866fe685a88fe4882,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_183,0.16015625,0.021484375,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5819251771938998189,1,False,-0.21209725936279317,bc927559d7e19d87b419f84a51f82b67,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_183,0.16015625,0.021484375,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4060905338321186359,1,False,0.13473890515723086,246c088f65e19aedae8c4b7cf6ea0876,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_183,0.16015625,0.021484375,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,17830145918366982881,1,False,-0.0013749403410404648,7f814d967d52721198c8ac9e54a2833a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_183,0.16015625,0.021484375,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8299363205774620587,1,False,-0.28890046947379233,2e0167a7fd6feae4a6ec818e3d184337,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_184,0.03515625,0.896484375,Mild,0,Point Grey Grasshopper2 14S5C,D65,0.9298858642578125,40a3fcff5bb8cf91af3ba1fb37b3f3358be3c5ddedbb02e6bddf1473fde8fa53,1129641972877812323,1,False,0.10188121804966621,9c812c71e73b9ae1fca151568bdf651f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_184,0.03515625,0.896484375,Mild,0,Point Grey Grasshopper2 14S5C,A,0.9298858642578125,40a3fcff5bb8cf91af3ba1fb37b3f3358be3c5ddedbb02e6bddf1473fde8fa53,18150886163115313592,1,False,-0.08614416801001223,9cb094c2963129c74a9ec3bf1b0946fa,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_184,0.03515625,0.896484375,Mild,0,Point Grey Grasshopper2 14S5C,FL2,0.9298858642578125,40a3fcff5bb8cf91af3ba1fb37b3f3358be3c5ddedbb02e6bddf1473fde8fa53,5583687915393392102,1,False,0.10312238012722252,13af7fc734582116624a1d20a89b5498,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_184,0.03515625,0.896484375,Mild,0,Point Grey Grasshopper2 14S5C,FL11,0.9298858642578125,40a3fcff5bb8cf91af3ba1fb37b3f3358be3c5ddedbb02e6bddf1473fde8fa53,555581487624428381,1,False,-0.08346614151403425,2bb468047e0d4b0e02c60f60fc753df0,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_185,0.737890625,0.111328125,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,9359048589866537126,1,False,0.1985211117510558,4522870018feb5736492ab6c6266e6e5,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_185,0.737890625,0.111328125,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4864421826141842707,1,False,0.07551868515846372,7388182f1a3e7a23862e2854aaeace7f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_185,0.737890625,0.111328125,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8902289139648090708,1,False,0.30912948963226927,c35ec5d711d629cd1b880581931568c0,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_185,0.737890625,0.111328125,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12828821080407969122,1,False,0.04845946700004233,27250b677ff41772bd82d76d0a03c08f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_186,0.8693359374999999,0.349609375,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12911226665561556053,1,False,0.0012455935774104976,7677c0158f8aa9d4b828f7c2e1d2e0bb,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_186,0.8693359374999999,0.349609375,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,3827637261668471909,1,False,-0.312557886313909,da9c578d676733686731eb587742556e,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_186,0.8693359374999999,0.349609375,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4898001485785629682,1,False,0.03545183426179166,21cafd9e29aecfa59ed1f85f29c46f39,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_186,0.8693359374999999,0.349609375,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2765123648119931121,1,False,0.06600999312567912,985a7fe9391e9ea3419cff45456d26b5,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_187,0.9666015625,0.095703125,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,239132104838365496,1,False,-0.2080857622382815,a96bc527288cdeb8696a87cdbbab9c11,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_187,0.9666015625,0.095703125,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,14507319727506213144,1,False,-0.26298779481141366,2a054094c4a77b9c1196c55580e2ffeb,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_187,0.9666015625,0.095703125,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,7632355148331888785,1,False,0.08244631430710214,de8f14a63ae806358a318be6927cc60b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_187,0.9666015625,0.095703125,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8875379574262551416,1,False,-0.1066010926369525,31f0e52b915385530c5790f0350fe76f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_188,0.803515625,0.408203125,Mild,0,Point Grey Grasshopper2 14S5C,D65,0.8629150390625,3a9ce7e5336205d265f3099e82c7c749ef64d08c854263846a8cf31abbada7b5,15507955753128834130,1,False,0.004930486510644427,065ea3c894aef51fd307876000a05e00,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_188,0.803515625,0.408203125,Mild,0,Point Grey Grasshopper2 14S5C,A,0.8629150390625,3a9ce7e5336205d265f3099e82c7c749ef64d08c854263846a8cf31abbada7b5,7083713390075039996,1,False,-0.3832512887995082,5ffd0361789ccd65da92d006bc265b3b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_188,0.803515625,0.408203125,Mild,0,Point Grey Grasshopper2 14S5C,FL2,0.8629150390625,3a9ce7e5336205d265f3099e82c7c749ef64d08c854263846a8cf31abbada7b5,4902017507871601331,1,False,-0.3158236264990857,9d3d7357f9a8b781cd3e5417739a8b4d,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_188,0.803515625,0.408203125,Mild,0,Point Grey Grasshopper2 14S5C,FL11,0.8629150390625,3a9ce7e5336205d265f3099e82c7c749ef64d08c854263846a8cf31abbada7b5,1579585974728427164,1,False,0.12926983344748866,cb3955763d20d9508884b2168f17a176,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_189,0.48046875,0.228515625,Strong,0,Point Grey Grasshopper2 14S5C,D65,0.6617431640625,3c3243fb3045bbc0f0b97d0686e778f2b21dd0622d3f18805568d0c8e161d92e,283459982024733850,1,False,-0.3312725031259235,8d08de8ad1bd026abcf1f4db17ee557c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_189,0.48046875,0.228515625,Strong,0,Point Grey Grasshopper2 14S5C,A,0.6617431640625,3c3243fb3045bbc0f0b97d0686e778f2b21dd0622d3f18805568d0c8e161d92e,2595010760758914975,1,False,-0.19619754296132008,5e1db0fbbcf0228a5e9cf1ebb5238ba9,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_189,0.48046875,0.228515625,Strong,0,Point Grey Grasshopper2 14S5C,FL2,0.6617431640625,3c3243fb3045bbc0f0b97d0686e778f2b21dd0622d3f18805568d0c8e161d92e,143650619014510923,1,False,-0.28373926139938854,3b8b3ad23ae265412928eb7580f85505,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_189,0.48046875,0.228515625,Strong,0,Point Grey Grasshopper2 14S5C,FL11,0.6617431640625,3c3243fb3045bbc0f0b97d0686e778f2b21dd0622d3f18805568d0c8e161d92e,18039441419023512248,1,False,-0.24109553520044463,b5acac95a94cf5c7c60388d445be8f7c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_190,0.26953125,0.681640625,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,3150201005905741739,1,False,-0.04930666377820275,cc425ed7dfcb7cc1de17b8e83a85b149,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_190,0.26953125,0.681640625,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12696701965759305073,1,False,0.2099189366886708,458b70e9a5fd95678f01f707d69f8b9c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_190,0.26953125,0.681640625,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,406042957861155277,1,False,-0.09219606019668963,eaed2b41fb1cbfd36324af72024ca0e0,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_190,0.26953125,0.681640625,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,16029049389354446390,1,False,0.23063292614465247,20539901af4828f5ec5823224cc5cb11,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_191,0.8833984375,0.947265625,Strong,0,Point Grey Grasshopper2 14S5C,D65,0.3570709228515625,06515ea24cae76ce96733921b93d39838aaf508ce6d7ac9deb62275fcf6ff306,10219796023985022332,1,False,0.1314136365546198,a38f595ca20a0eb87f22b5ea125e9952,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_191,0.8833984375,0.947265625,Strong,0,Point Grey Grasshopper2 14S5C,A,0.3570709228515625,06515ea24cae76ce96733921b93d39838aaf508ce6d7ac9deb62275fcf6ff306,15385812661594392853,1,False,-0.3766565445711038,538e9f1dcc6d0ea7a977773fd7c21a0c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_191,0.8833984375,0.947265625,Strong,0,Point Grey Grasshopper2 14S5C,FL2,0.3570709228515625,06515ea24cae76ce96733921b93d39838aaf508ce6d7ac9deb62275fcf6ff306,3814818309973882599,1,False,0.1392970323924072,ca0d80d7f27e5a98df42df585319a72d,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_191,0.8833984375,0.947265625,Strong,0,Point Grey Grasshopper2 14S5C,FL11,0.3570709228515625,06515ea24cae76ce96733921b93d39838aaf508ce6d7ac9deb62275fcf6ff306,9240347427083628267,1,False,0.035295345440724435,2d7ebd060b83b9aecea2f4339f27c1ce,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_192,0.16796875,0.177734375,Mild,0,Point Grey Grasshopper2 14S5C,D65,0.760498046875,d86f341e6ec849699b19caa9e8be12ebff0db77180eb460ce1e5be61714a235d,16021348083078119795,1,False,-0.07155355474734643,8eaa7c59595aa27f45f9d96734c3787f,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_192,0.16796875,0.177734375,Mild,0,Point Grey Grasshopper2 14S5C,A,0.760498046875,d86f341e6ec849699b19caa9e8be12ebff0db77180eb460ce1e5be61714a235d,16822587088377603707,1,False,-0.13917188976550926,a60f147ef49d843a3ede0341a125ff99,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_192,0.16796875,0.177734375,Mild,0,Point Grey Grasshopper2 14S5C,FL2,0.760498046875,d86f341e6ec849699b19caa9e8be12ebff0db77180eb460ce1e5be61714a235d,12698007078312273089,1,False,0.007415833550036832,b2c015cdb98469bc904aa1113bd5f1aa,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_192,0.16796875,0.177734375,Mild,0,Point Grey Grasshopper2 14S5C,FL11,0.760498046875,d86f341e6ec849699b19caa9e8be12ebff0db77180eb460ce1e5be61714a235d,2556832662069152324,1,False,-0.2589670838988447,b0dceca6ff17bde10db19761836879c2,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_193,0.06640625,0.748046875,Mild,0,Point Grey Grasshopper2 14S5C,D65,0.81268310546875,621532f7eefde2d395d198f1e904beb4e7c107fc50be0efb56f406e6be10849f,5293030538583650626,1,False,-0.4827037557657735,d066cf57eb612cfd3f86bc939089b67c,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_193,0.06640625,0.748046875,Mild,0,Point Grey Grasshopper2 14S5C,A,0.81268310546875,621532f7eefde2d395d198f1e904beb4e7c107fc50be0efb56f406e6be10849f,2804034059266809147,1,False,-0.21011038361554807,36ae6094d2770402266f996a6a318093,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_193,0.06640625,0.748046875,Mild,0,Point Grey Grasshopper2 14S5C,FL2,0.81268310546875,621532f7eefde2d395d198f1e904beb4e7c107fc50be0efb56f406e6be10849f,7637773137264071849,1,False,0.1422873545220249,5b5a763b0128f3f048cac7876a3ffd77,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_193,0.06640625,0.748046875,Mild,0,Point Grey Grasshopper2 14S5C,FL11,0.81268310546875,621532f7eefde2d395d198f1e904beb4e7c107fc50be0efb56f406e6be10849f,1751180397899948917,1,False,-0.3800415442273082,58fb51d6d9506f7464e730482584c7d7,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_194,0.46484375,0.712890625,Strong,0,Point Grey Grasshopper2 14S5C,D65,0.449798583984375,5256938c46fc7d82f8c92990560933af13215950d7dbdda83bfc288e8a51a7b9,4821327587328097593,1,False,-0.37920236185092937,a404f0f5a71b6d2a77fb3967aab8095b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_194,0.46484375,0.712890625,Strong,0,Point Grey Grasshopper2 14S5C,A,0.449798583984375,5256938c46fc7d82f8c92990560933af13215950d7dbdda83bfc288e8a51a7b9,6176053261210536395,1,False,0.011470304996789915,37d95f13093e6b6bc4ffd8a53983b59b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_194,0.46484375,0.712890625,Strong,0,Point Grey Grasshopper2 14S5C,FL2,0.449798583984375,5256938c46fc7d82f8c92990560933af13215950d7dbdda83bfc288e8a51a7b9,17760631299488101419,1,False,0.054023699043240225,da3750c5ecf72cab94ab38e8521d2a8a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_194,0.46484375,0.712890625,Strong,0,Point Grey Grasshopper2 14S5C,FL11,0.449798583984375,5256938c46fc7d82f8c92990560933af13215950d7dbdda83bfc288e8a51a7b9,12344997991081224135,1,False,-0.2092001355815007,364560405fa53f564fd571040edea7b5,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_195,0.8986328124999999,0.810546875,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8305841774369759545,1,False,0.011788875719861758,1d1219e60c145e69a8ccb2ed17aab5d0,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_195,0.8986328124999999,0.810546875,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1465179721542164654,1,False,0.2852576951548208,fc4a4e36bb0d6322a4f5aa4ed2e352dd,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_195,0.8986328124999999,0.810546875,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,16157355688748716681,1,False,-0.4797478270360128,58cec4b382e4e73fe164477be6b641e2,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_195,0.8986328124999999,0.810546875,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,3436904866346457477,1,False,0.2514968210175025,bd126556565275e877bbb2b771ed7c70,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_196,0.9619140625,0.529296875,Full,0,Point Grey Grasshopper2 14S5C,D65,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4013572044104678828,1,False,-0.4165427921538326,e29880eeb2a20c4a6680c1415f3a540a,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_196,0.9619140625,0.529296875,Full,0,Point Grey Grasshopper2 14S5C,A,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,6059190248654959349,1,False,-0.16222646599023793,dc1aab160e92b0170102620d28059d40,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_196,0.9619140625,0.529296875,Full,0,Point Grey Grasshopper2 14S5C,FL2,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8595748589634420309,1,False,-0.443897698400141,3ad91e05f099af2f3f6126ed74071e8b,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_196,0.9619140625,0.529296875,Full,0,Point Grey Grasshopper2 14S5C,FL11,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1088980099450939546,1,False,-0.0008510640911258971,b6d172e64c6ff06122f831a42927b8da,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_197,0.49609375,0.833984375,Mild,0,Point Grey Grasshopper2 14S5C,D65,0.79229736328125,a5eb888c6e6f69f862fca2a25418c2a3a97b25f0fb95893995dc78046ea3f6ed,9322203103696525993,1,False,0.26162132190520426,7b9e3306b71debbecae649af13b30c03,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_197,0.49609375,0.833984375,Mild,0,Point Grey Grasshopper2 14S5C,A,0.79229736328125,a5eb888c6e6f69f862fca2a25418c2a3a97b25f0fb95893995dc78046ea3f6ed,11101966307990200200,1,False,-0.45270781923656633,725b0616f97c9bfcb84c3c7352afe98e,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
B,AM4_B_197,0.49609375,0.833984375,Mild,0,Point Grey Grasshopper2 14S5C,FL2,0.79229736328125,a5eb888c6e6f69f862fca2a25418c2a3a97b25f0fb95893995dc78046ea3f6ed,12396775348434530532,1,False,-0.3335463459623663,8e940db0631bdec3a60e87d24d12b5e8,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
