panel,latent_id,m_base,h_base,mask_category,replicate,light,camera,valid_skin_fraction,mask_hash,appearance_seed,attempt_count,exposure_ev,p_zero,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction,retry_exhausted
A,AM3_M0.95_H0.50_Mild_0,0.95,0.5,Mild,0,FL11,Canon 300D,0.9041595458984375,2df95ca9642614b2d8be7258534275ac5597a5fb259214f624972c2615f931b2,14162954139890761102,1,0.21873123721758303,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_1,0.95,0.5,Mild,1,D65,Canon 300D,0.819976806640625,de9dd400c07a3e0e178d843aac4e8966cbd3fd76698f79fbede582ac47d8260d,9071807995861905998,1,0.1972674704733841,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_1,0.95,0.5,Mild,1,A,Canon 300D,0.819976806640625,de9dd400c07a3e0e178d843aac4e8966cbd3fd76698f79fbede582ac47d8260d,2276623986277251769,1,-0.35498592967086806,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_1,0.95,0.5,Mild,1,FL2,Canon 300D,0.819976806640625,de9dd400c07a3e0e178d843aac4e8966cbd3fd76698f79fbede582ac47d8260d,9060148625450604465,1,-0.4868957399218403,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_1,0.95,0.5,Mild,1,FL11,Canon 300D,0.819976806640625,de9dd400c07a3e0e178d843aac4e8966cbd3fd76698f79fbede582ac47d8260d,9382798533140333330,1,-0.19551100678095668,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_2,0.95,0.5,Mild,2,D65,Canon 300D,0.86151123046875,b59d8ad59368c75e31a83f344f1a2bed0c4df221bf555d0a7f25596420bc3464,13160345748833072236,1,0.21580259110724687,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_2,0.95,0.5,Mild,2,A,Canon 300D,0.86151123046875,b59d8ad59368c75e31a83f344f1a2bed0c4df221bf555d0a7f25596420bc3464,8507584009923848452,1,-0.028836149205406725,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_2,0.95,0.5,Mild,2,FL2,Canon 300D,0.86151123046875,b59d8ad59368c75e31a83f344f1a2bed0c4df221bf555d0a7f25596420bc3464,5076995744656963695,1,-0.019089358259005595,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_2,0.95,0.5,Mild,2,FL11,Canon 300D,0.86151123046875,b59d8ad59368c75e31a83f344f1a2bed0c4df221bf555d0a7f25596420bc3464,6147923868020782002,1,-0.013731692660853001,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_3,0.95,0.5,Mild,3,D65,Canon 300D,0.805145263671875,890ec7b9a1d59a6313393b5c4b7d01d0cd2d8cffed0846d8015a62fd71d1d925,3355895697328795653,1,-0.42353951406539286,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_3,0.95,0.5,Mild,3,A,Canon 300D,0.805145263671875,890ec7b9a1d59a6313393b5c4b7d01d0cd2d8cffed0846d8015a62fd71d1d925,11527589249523914251,1,0.202874877886296,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_3,0.95,0.5,Mild,3,FL2,Canon 300D,0.805145263671875,890ec7b9a1d59a6313393b5c4b7d01d0cd2d8cffed0846d8015a62fd71d1d925,18434216247643415457,1,-0.33444011021805425,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_3,0.95,0.5,Mild,3,FL11,Canon 300D,0.805145263671875,890ec7b9a1d59a6313393b5c4b7d01d0cd2d8cffed0846d8015a62fd71d1d925,9370764062470433132,1,0.05603302528868703,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_4,0.95,0.5,Mild,4,D65,Canon 300D,0.8000335693359375,38573cd4ca2d8104b444440512e63c7b7dc8730c35556530d7d10a6f94f6cc3b,9868700833831816813,1,0.1320468277737682,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_4,0.95,0.5,Mild,4,A,Canon 300D,0.8000335693359375,38573cd4ca2d8104b444440512e63c7b7dc8730c35556530d7d10a6f94f6cc3b,4568624734723113469,1,-0.4056331424479012,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_4,0.95,0.5,Mild,4,FL2,Canon 300D,0.8000335693359375,38573cd4ca2d8104b444440512e63c7b7dc8730c35556530d7d10a6f94f6cc3b,457207207111311640,1,0.11665851487347156,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_4,0.95,0.5,Mild,4,FL11,Canon 300D,0.8000335693359375,38573cd4ca2d8104b444440512e63c7b7dc8730c35556530d7d10a6f94f6cc3b,4156761666924057895,1,-0.32994321680130223,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_5,0.95,0.5,Mild,5,D65,Canon 300D,0.8961029052734375,ba76eca06d4a4375ab0b5173d57fcf02e41e180d0b1350aeb4c2e487e8c1fb12,13104805494978803241,1,0.18097298833250763,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_5,0.95,0.5,Mild,5,A,Canon 300D,0.8961029052734375,ba76eca06d4a4375ab0b5173d57fcf02e41e180d0b1350aeb4c2e487e8c1fb12,10678760449070755023,1,-0.15804774666285998,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_5,0.95,0.5,Mild,5,FL2,Canon 300D,0.8961029052734375,ba76eca06d4a4375ab0b5173d57fcf02e41e180d0b1350aeb4c2e487e8c1fb12,4502952581775945662,1,-0.35433510931094414,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_5,0.95,0.5,Mild,5,FL11,Canon 300D,0.8961029052734375,ba76eca06d4a4375ab0b5173d57fcf02e41e180d0b1350aeb4c2e487e8c1fb12,5503440118653335602,1,0.06636024173287314,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_6,0.95,0.5,Mild,6,D65,Canon 300D,0.7377777099609375,fdeb650e3bcf3b8632b771e906fb85174816f4a1a5f68e01d0ee2bd7095a22cc,2418487784854358551,1,0.2782014086254424,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_6,0.95,0.5,Mild,6,A,Canon 300D,0.7377777099609375,fdeb650e3bcf3b8632b771e906fb85174816f4a1a5f68e01d0ee2bd7095a22cc,2150462109029505708,1,-0.20266912779289148,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_6,0.95,0.5,Mild,6,FL2,Canon 300D,0.7377777099609375,fdeb650e3bcf3b8632b771e906fb85174816f4a1a5f68e01d0ee2bd7095a22cc,4618651058861310902,1,-0.29796859097238154,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_6,0.95,0.5,Mild,6,FL11,Canon 300D,0.7377777099609375,fdeb650e3bcf3b8632b771e906fb85174816f4a1a5f68e01d0ee2bd7095a22cc,7726289080679884917,1,-0.30660015669007745,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_7,0.95,0.5,Mild,7,D65,Canon 300D,0.772369384765625,ede397bb16619f99147eaa93fa0d0a5d66dfc6668239bde6b1f4c1061c73b0eb,13591093807556192698,1,-0.012219851360657952,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_7,0.95,0.5,Mild,7,A,Canon 300D,0.772369384765625,ede397bb16619f99147eaa93fa0d0a5d66dfc6668239bde6b1f4c1061c73b0eb,15513631653717280904,1,0.11043990749924526,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_7,0.95,0.5,Mild,7,FL2,Canon 300D,0.772369384765625,ede397bb16619f99147eaa93fa0d0a5d66dfc6668239bde6b1f4c1061c73b0eb,1220321296081337168,1,0.12686899803949825,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Mild_7,0.95,0.5,Mild,7,FL11,Canon 300D,0.772369384765625,ede397bb16619f99147eaa93fa0d0a5d66dfc6668239bde6b1f4c1061c73b0eb,23805806302000186,1,-0.19145989719546902,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_0,0.95,0.5,Strong,0,D65,Canon 300D,0.637420654296875,5c8c2d83416f1a01199f6dbe8ed1c08f44a298c56198e8cf7a30339808f19d5d,9472429006955248247,1,0.23918874566514503,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_0,0.95,0.5,Strong,0,A,Canon 300D,0.637420654296875,5c8c2d83416f1a01199f6dbe8ed1c08f44a298c56198e8cf7a30339808f19d5d,306329876192989494,1,0.27051651962824386,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_0,0.95,0.5,Strong,0,FL2,Canon 300D,0.637420654296875,5c8c2d83416f1a01199f6dbe8ed1c08f44a298c56198e8cf7a30339808f19d5d,18258986501517874607,1,-0.08466473855797546,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_0,0.95,0.5,Strong,0,FL11,Canon 300D,0.637420654296875,5c8c2d83416f1a01199f6dbe8ed1c08f44a298c56198e8cf7a30339808f19d5d,17324008274349719269,1,0.1477174408154629,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_1,0.95,0.5,Strong,1,D65,Canon 300D,0.4371185302734375,94c08c1f4e0222b85b7e1b0e791cb209c75182eabff5e6ad2ffa9f7cfdbf344e,11888822882093173108,1,-0.26403528795690234,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_1,0.95,0.5,Strong,1,A,Canon 300D,0.4371185302734375,94c08c1f4e0222b85b7e1b0e791cb209c75182eabff5e6ad2ffa9f7cfdbf344e,16169603241191939600,1,-0.33266809609480485,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_1,0.95,0.5,Strong,1,FL2,Canon 300D,0.4371185302734375,94c08c1f4e0222b85b7e1b0e791cb209c75182eabff5e6ad2ffa9f7cfdbf344e,15277534753654186671,1,0.1843685173248928,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_1,0.95,0.5,Strong,1,FL11,Canon 300D,0.4371185302734375,94c08c1f4e0222b85b7e1b0e791cb209c75182eabff5e6ad2ffa9f7cfdbf344e,6578482632726929570,1,0.03325163141014065,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_2,0.95,0.5,Strong,2,D65,Canon 300D,0.3892669677734375,ed43c7c80d6160e87f68629fa15fc1418f79c9ccd7a29547268eec631dc5e0c5,9638278432176977507,1,0.14293362566241674,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_2,0.95,0.5,Strong,2,A,Canon 300D,0.3892669677734375,ed43c7c80d6160e87f68629fa15fc1418f79c9ccd7a29547268eec631dc5e0c5,10414115541696994773,1,-0.17501624790434844,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_2,0.95,0.5,Strong,2,FL2,Canon 300D,0.3892669677734375,ed43c7c80d6160e87f68629fa15fc1418f79c9ccd7a29547268eec631dc5e0c5,9676897349590435632,1,0.23430164255646346,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_2,0.95,0.5,Strong,2,FL11,Canon 300D,0.3892669677734375,ed43c7c80d6160e87f68629fa15fc1418f79c9ccd7a29547268eec631dc5e0c5,9601065626410658666,1,-0.4227794580517257,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_3,0.95,0.5,Strong,3,D65,Canon 300D,0.49920654296875,c6166ae4b273969d453ceb0fe3f63a8eba9acdcbbe546c8233032ef575c2705a,6668064031761346254,1,0.12534380291827496,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_3,0.95,0.5,Strong,3,A,Canon 300D,0.49920654296875,c6166ae4b273969d453ceb0fe3f63a8eba9acdcbbe546c8233032ef575c2705a,10614997470414632826,1,0.20086011378532087,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_3,0.95,0.5,Strong,3,FL2,Canon 300D,0.49920654296875,c6166ae4b273969d453ceb0fe3f63a8eba9acdcbbe546c8233032ef575c2705a,1408157435675646602,1,-0.4900439334428022,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_3,0.95,0.5,Strong,3,FL11,Canon 300D,0.49920654296875,c6166ae4b273969d453ceb0fe3f63a8eba9acdcbbe546c8233032ef575c2705a,12536387459187156053,1,-0.1277939221378777,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_4,0.95,0.5,Strong,4,D65,Canon 300D,0.6642913818359375,9727a59611c7cd7af9f5929682fe2cfe6fb5083f9025ad57a1e6efa87dbb83f7,7436649664792962102,1,-0.4971357110432383,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_4,0.95,0.5,Strong,4,A,Canon 300D,0.6642913818359375,9727a59611c7cd7af9f5929682fe2cfe6fb5083f9025ad57a1e6efa87dbb83f7,9959372129904160035,1,0.13289675555102054,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_4,0.95,0.5,Strong,4,FL2,Canon 300D,0.6642913818359375,9727a59611c7cd7af9f5929682fe2cfe6fb5083f9025ad57a1e6efa87dbb83f7,18419504832917844053,1,-0.20616226200296495,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_4,0.95,0.5,Strong,4,FL11,Canon 300D,0.6642913818359375,9727a59611c7cd7af9f5929682fe2cfe6fb5083f9025ad57a1e6efa87dbb83f7,3069754134837503255,1,-0.2733394143654395,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_5,0.95,0.5,Strong,5,D65,Canon 300D,0.6049957275390625,ed9ac124349431073e72b9aa84eea1322e7a45edbd98e6e25aaedc26972a5b6d,9541939566481035236,1,-0.3285588924744408,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_5,0.95,0.5,Strong,5,A,Canon 300D,0.6049957275390625,ed9ac124349431073e72b9aa84eea1322e7a45edbd98e6e25aaedc26972a5b6d,15207598794142918257,1,0.06906247887991801,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_5,0.95,0.5,Strong,5,FL2,Canon 300D,0.6049957275390625,ed9ac124349431073e72b9aa84eea1322e7a45edbd98e6e25aaedc26972a5b6d,6315024964625245176,1,-0.35646479944473164,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_5,0.95,0.5,Strong,5,FL11,Canon 300D,0.6049957275390625,ed9ac124349431073e72b9aa84eea1322e7a45edbd98e6e25aaedc26972a5b6d,14884143018360652805,1,-0.3814751022928746,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_6,0.95,0.5,Strong,6,D65,Canon 300D,0.5117340087890625,ef11fa5aade835d1798b6149137bc3e9c7157e5a603e0c18b9ddf9dcc02c0a17,1439807003507449614,1,-0.26388139020388207,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_6,0.95,0.5,Strong,6,A,Canon 300D,0.5117340087890625,ef11fa5aade835d1798b6149137bc3e9c7157e5a603e0c18b9ddf9dcc02c0a17,14178335501763715752,1,0.22145023335322545,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_6,0.95,0.5,Strong,6,FL2,Canon 300D,0.5117340087890625,ef11fa5aade835d1798b6149137bc3e9c7157e5a603e0c18b9ddf9dcc02c0a17,4397710777782847729,1,0.23205720438268518,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_6,0.95,0.5,Strong,6,FL11,Canon 300D,0.5117340087890625,ef11fa5aade835d1798b6149137bc3e9c7157e5a603e0c18b9ddf9dcc02c0a17,1332240089783111025,1,0.0055369551290003205,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_7,0.95,0.5,Strong,7,D65,Canon 300D,0.349334716796875,5d6a3274cb80f9d3c460bcb1f4028a8a1231e4671429775760e59b9910c1eff4,12072185118233424560,1,-0.20820736536720746,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_7,0.95,0.5,Strong,7,A,Canon 300D,0.349334716796875,5d6a3274cb80f9d3c460bcb1f4028a8a1231e4671429775760e59b9910c1eff4,1515787936634450185,1,-0.4437942446918616,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_7,0.95,0.5,Strong,7,FL2,Canon 300D,0.349334716796875,5d6a3274cb80f9d3c460bcb1f4028a8a1231e4671429775760e59b9910c1eff4,5295916582285448820,1,-0.07508802771097844,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.50_Strong_7,0.95,0.5,Strong,7,FL11,Canon 300D,0.349334716796875,5d6a3274cb80f9d3c460bcb1f4028a8a1231e4671429775760e59b9910c1eff4,15290566777485436501,1,0.020475476093248957,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_0,0.95,0.95,Full,0,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13580476172272729331,1,-0.03577028760283024,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_0,0.95,0.95,Full,0,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,4814047873187420319,1,0.2579174248509236,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_0,0.95,0.95,Full,0,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,1178559217087691464,1,0.14550204095169605,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_0,0.95,0.95,Full,0,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,13538238186438580051,1,-0.03939786980307369,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_1,0.95,0.95,Full,1,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,12760146881706951694,1,0.222297611326419,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_1,0.95,0.95,Full,1,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10076106616398250624,1,-0.057751944427168356,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_1,0.95,0.95,Full,1,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8864801691384561426,1,0.08303518133317622,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_1,0.95,0.95,Full,1,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,7821313922745221395,1,-0.4096891496665093,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_2,0.95,0.95,Full,2,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5134548217485758145,1,0.11370191590393186,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_2,0.95,0.95,Full,2,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,14246281908050162092,1,-0.046002404237057315,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_2,0.95,0.95,Full,2,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,18364861962136640332,1,0.2298396590538644,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_2,0.95,0.95,Full,2,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5540447446834402872,1,0.2981510546226057,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_3,0.95,0.95,Full,3,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10356148007801028548,1,0.05654315687411626,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_3,0.95,0.95,Full,3,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,6836679937805212254,1,-0.20147118715937268,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_3,0.95,0.95,Full,3,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,3293253869139683960,1,-0.43446390706125193,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_3,0.95,0.95,Full,3,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,15470304577554873292,1,-0.4276480538199337,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_4,0.95,0.95,Full,4,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,10939908706049131265,1,-0.44900347823767345,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_4,0.95,0.95,Full,4,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,17609156223662491133,1,-0.11394746898352948,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_4,0.95,0.95,Full,4,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,6710297725357338243,1,-0.13026403240695955,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_4,0.95,0.95,Full,4,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,14128940730899864013,1,-0.20600462779081996,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_5,0.95,0.95,Full,5,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,5631957946050530484,1,0.022134388806043015,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_5,0.95,0.95,Full,5,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2262214748327293704,1,-0.11644931430168104,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_5,0.95,0.95,Full,5,FL2,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,11375828146919409904,1,-0.2715335567954008,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_5,0.95,0.95,Full,5,FL11,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,2209628352195234873,1,-0.24324725167418654,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_6,0.95,0.95,Full,6,D65,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,8627901649699948576,1,0.06827109649650664,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
A,AM3_M0.95_H0.95_Full_6,0.95,0.95,Full,6,A,Canon 300D,1.0,916b144867c340614f515c7b0e5415c74832d899c05264ded2a277a6e81d81ff,3601950485300695220,1,0.17607956115884926,False,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False
