camera_name,illuminant_name,m,h,shading,specular,exposure,parameter_name,gradient_min,gradient_max,gradient_mean,gradient_abs_mean,all_finite,all_zero,gradcheck_status,dtype,status
Nokia N900,FL11,0.2,0.2,1.0,0.03,1.0,m,-2.42076421444,-2.42076421444,-2.42076421444,2.42076421444,True,False,True,float64,PASS
Nokia N900,FL11,0.2,0.2,1.0,0.03,1.0,h,-0.237033908629,-0.237033908629,-0.237033908629,0.237033908629,True,False,True,float64,PASS
Nokia N900,FL11,0.2,0.2,1.0,0.03,1.0,shading,1.02326379641,1.02326379641,1.02326379641,1.02326379641,True,False,True,float64,PASS
Nokia N900,FL11,0.2,0.2,1.0,0.03,1.0,specular,2.9971685679,2.9971685679,2.9971685679,2.9971685679,True,False,True,float64,PASS
Nokia N900,FL11,0.2,0.2,1.0,0.03,1.0,exposure,1.11317885344,1.11317885344,1.11317885344,1.11317885344,True,False,True,float64,PASS
Nokia N900,FL11,0.5,0.5,1.0,0.03,1.0,m,-1.02424753866,-1.02424753866,-1.02424753866,1.02424753866,True,False,True,float64,PASS
Nokia N900,FL11,0.5,0.5,1.0,0.03,1.0,h,-0.0801493447678,-0.0801493447678,-0.0801493447678,0.0801493447678,True,False,True,float64,PASS
Nokia N900,FL11,0.5,0.5,1.0,0.03,1.0,shading,0.501710142578,0.501710142578,0.501710142578,0.501710142578,True,False,True,float64,PASS
Nokia N900,FL11,0.5,0.5,1.0,0.03,1.0,specular,2.9971685679,2.9971685679,2.9971685679,2.9971685679,True,False,True,float64,PASS
Nokia N900,FL11,0.5,0.5,1.0,0.03,1.0,exposure,0.591625199614,0.591625199614,0.591625199614,0.591625199614,True,False,True,float64,PASS
Nokia N900,FL11,0.8,0.8,1.0,0.03,1.0,m,-0.50329770317,-0.50329770317,-0.50329770317,0.50329770317,True,False,True,float64,PASS
Nokia N900,FL11,0.8,0.8,1.0,0.03,1.0,h,-0.0333709910414,-0.0333709910414,-0.0333709910414,0.0333709910414,True,False,True,float64,PASS
Nokia N900,FL11,0.8,0.8,1.0,0.03,1.0,shading,0.26788690968,0.26788690968,0.26788690968,0.26788690968,True,False,True,float64,PASS
Nokia N900,FL11,0.8,0.8,1.0,0.03,1.0,specular,2.9971685679,2.9971685679,2.9971685679,2.9971685679,True,False,True,float64,PASS
Nokia N900,FL11,0.8,0.8,1.0,0.03,1.0,exposure,0.357801966717,0.357801966717,0.357801966717,0.357801966717,True,False,True,float64,PASS
Nokia N900,FL11,0.2,0.8,1.0,0.03,1.0,m,-2.09450781521,-2.09450781521,-2.09450781521,2.09450781521,True,False,True,float64,PASS
Nokia N900,FL11,0.2,0.8,1.0,0.03,1.0,h,-0.145892369928,-0.145892369928,-0.145892369928,0.145892369928,True,False,True,float64,PASS
Nokia N900,FL11,0.2,0.8,1.0,0.03,1.0,shading,0.913063380489,0.913063380489,0.913063380489,0.913063380489,True,False,True,float64,PASS
Nokia N900,FL11,0.2,0.8,1.0,0.03,1.0,specular,2.9971685679,2.9971685679,2.9971685679,2.9971685679,True,False,True,float64,PASS
Nokia N900,FL11,0.2,0.8,1.0,0.03,1.0,exposure,1.00297843753,1.00297843753,1.00297843753,1.00297843753,True,False,True,float64,PASS
Nokia N900,FL11,0.8,0.2,1.0,0.03,1.0,m,-0.557118500778,-0.557118500778,-0.557118500778,0.557118500778,True,False,True,float64,PASS
Nokia N900,FL11,0.8,0.2,1.0,0.03,1.0,h,-0.049978996773,-0.049978996773,-0.049978996773,0.049978996773,True,False,True,float64,PASS
Nokia N900,FL11,0.8,0.2,1.0,0.03,1.0,shading,0.292118045105,0.292118045105,0.292118045105,0.292118045105,True,False,True,float64,PASS
Nokia N900,FL11,0.8,0.2,1.0,0.03,1.0,specular,2.9971685679,2.9971685679,2.9971685679,2.9971685679,True,False,True,float64,PASS
Nokia N900,FL11,0.8,0.2,1.0,0.03,1.0,exposure,0.382033102142,0.382033102142,0.382033102142,0.382033102142,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.2,0.2,1.0,0.03,1.0,m,-2.44342497365,-2.44342497365,-2.44342497365,2.44342497365,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.2,0.2,1.0,0.03,1.0,h,-0.239443128527,-0.239443128527,-0.239443128527,0.239443128527,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.2,0.2,1.0,0.03,1.0,shading,1.04485930056,1.04485930056,1.04485930056,1.04485930056,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.2,0.2,1.0,0.03,1.0,specular,2.93321700288,2.93321700288,2.93321700288,2.93321700288,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.2,0.2,1.0,0.03,1.0,exposure,1.13285581065,1.13285581065,1.13285581065,1.13285581065,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.5,0.5,1.0,0.03,1.0,m,-1.03634459409,-1.03634459409,-1.03634459409,1.03634459409,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.5,0.5,1.0,0.03,1.0,h,-0.0801796591013,-0.0801796591013,-0.0801796591013,0.0801796591013,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.5,0.5,1.0,0.03,1.0,shading,0.516111495837,0.516111495837,0.516111495837,0.516111495837,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.5,0.5,1.0,0.03,1.0,specular,2.93321700288,2.93321700288,2.93321700288,2.93321700288,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.5,0.5,1.0,0.03,1.0,exposure,0.604108005924,0.604108005924,0.604108005924,0.604108005924,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.8,0.8,1.0,0.03,1.0,m,-0.503039379054,-0.503039379054,-0.503039379054,0.503039379054,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.8,0.8,1.0,0.03,1.0,h,-0.031714538531,-0.031714538531,-0.031714538531,0.031714538531,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.8,0.8,1.0,0.03,1.0,shading,0.281332573363,0.281332573363,0.281332573363,0.281332573363,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.8,0.8,1.0,0.03,1.0,specular,2.93321700288,2.93321700288,2.93321700288,2.93321700288,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.8,0.8,1.0,0.03,1.0,exposure,0.369329083449,0.369329083449,0.369329083449,0.369329083449,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.2,0.8,1.0,0.03,1.0,m,-2.12470448546,-2.12470448546,-2.12470448546,2.12470448546,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.2,0.8,1.0,0.03,1.0,h,-0.145900219355,-0.145900219355,-0.145900219355,0.145900219355,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.2,0.8,1.0,0.03,1.0,shading,0.934057086179,0.934057086179,0.934057086179,0.934057086179,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.2,0.8,1.0,0.03,1.0,specular,2.93321700288,2.93321700288,2.93321700288,2.93321700288,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.2,0.8,1.0,0.03,1.0,exposure,1.02205359626,1.02205359626,1.02205359626,1.02205359626,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.8,0.2,1.0,0.03,1.0,m,-0.558250559486,-0.558250559486,-0.558250559486,0.558250559486,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.8,0.2,1.0,0.03,1.0,h,-0.0495306495952,-0.0495306495952,-0.0495306495952,0.0495306495952,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.8,0.2,1.0,0.03,1.0,shading,0.304817978424,0.304817978424,0.304817978424,0.304817978424,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.8,0.2,1.0,0.03,1.0,specular,2.93321700288,2.93321700288,2.93321700288,2.93321700288,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,D65,0.8,0.2,1.0,0.03,1.0,exposure,0.39281448851,0.39281448851,0.39281448851,0.39281448851,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.2,0.2,1.0,0.03,1.0,m,-2.44584747598,-2.44584747598,-2.44584747598,2.44584747598,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.2,0.2,1.0,0.03,1.0,h,-0.215421987656,-0.215421987656,-0.215421987656,0.215421987656,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.2,0.2,1.0,0.03,1.0,shading,1.11844636225,1.11844636225,1.11844636225,1.11844636225,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.2,0.2,1.0,0.03,1.0,specular,2.9180671302,2.9180671302,2.9180671302,2.9180671302,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.2,0.2,1.0,0.03,1.0,exposure,1.20598837615,1.20598837615,1.20598837615,1.20598837615,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.5,0.5,1.0,0.03,1.0,m,-1.0919675355,-1.0919675355,-1.0919675355,1.0919675355,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.5,0.5,1.0,0.03,1.0,h,-0.0743944188765,-0.0743944188765,-0.0743944188765,0.0743944188765,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.5,0.5,1.0,0.03,1.0,shading,0.581867523511,0.581867523511,0.581867523511,0.581867523511,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.5,0.5,1.0,0.03,1.0,specular,2.9180671302,2.9180671302,2.9180671302,2.9180671302,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.5,0.5,1.0,0.03,1.0,exposure,0.669409537417,0.669409537417,0.669409537417,0.669409537417,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.8,0.8,1.0,0.03,1.0,m,-0.554951951608,-0.554951951608,-0.554951951608,0.554951951608,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.8,0.8,1.0,0.03,1.0,h,-0.0303858940664,-0.0303858940664,-0.0303858940664,0.0303858940664,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.8,0.8,1.0,0.03,1.0,shading,0.331419106362,0.331419106362,0.331419106362,0.331419106362,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.8,0.8,1.0,0.03,1.0,specular,2.9180671302,2.9180671302,2.9180671302,2.9180671302,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.8,0.8,1.0,0.03,1.0,exposure,0.418961120268,0.418961120268,0.418961120268,0.418961120268,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.2,0.8,1.0,0.03,1.0,m,-2.16114804041,-2.16114804041,-2.16114804041,2.16114804041,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.2,0.8,1.0,0.03,1.0,h,-0.13492716606,-0.13492716606,-0.13492716606,0.13492716606,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.2,0.8,1.0,0.03,1.0,shading,1.01738507475,1.01738507475,1.01738507475,1.01738507475,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.2,0.8,1.0,0.03,1.0,specular,2.9180671302,2.9180671302,2.9180671302,2.9180671302,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.2,0.8,1.0,0.03,1.0,exposure,1.10492708865,1.10492708865,1.10492708865,1.10492708865,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.8,0.2,1.0,0.03,1.0,m,-0.605650910037,-0.605650910037,-0.605650910037,0.605650910037,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.8,0.2,1.0,0.03,1.0,h,-0.0457144257425,-0.0457144257425,-0.0457144257425,0.0457144257425,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.8,0.2,1.0,0.03,1.0,shading,0.353503744389,0.353503744389,0.353503744389,0.353503744389,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.8,0.2,1.0,0.03,1.0,specular,2.9180671302,2.9180671302,2.9180671302,2.9180671302,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,A,0.8,0.2,1.0,0.03,1.0,exposure,0.441045758295,0.441045758295,0.441045758295,0.441045758295,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.2,0.2,1.0,0.03,1.0,m,-2.41817665792,-2.41817665792,-2.41817665792,2.41817665792,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.2,0.2,1.0,0.03,1.0,h,-0.25964201279,-0.25964201279,-0.25964201279,0.25964201279,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.2,0.2,1.0,0.03,1.0,shading,1.00188643443,1.00188643443,1.00188643443,1.00188643443,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.2,0.2,1.0,0.03,1.0,specular,2.9467420724,2.9467420724,2.9467420724,2.9467420724,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.2,0.2,1.0,0.03,1.0,exposure,1.0902886966,1.0902886966,1.0902886966,1.0902886966,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.5,0.5,1.0,0.03,1.0,m,-1.00767154777,-1.00767154777,-1.00767154777,1.00767154777,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.5,0.5,1.0,0.03,1.0,h,-0.0874191031047,-0.0874191031047,-0.0874191031047,0.0874191031047,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.5,0.5,1.0,0.03,1.0,shading,0.478162958703,0.478162958703,0.478162958703,0.478162958703,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.5,0.5,1.0,0.03,1.0,specular,2.9467420724,2.9467420724,2.9467420724,2.9467420724,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.5,0.5,1.0,0.03,1.0,exposure,0.566565220875,0.566565220875,0.566565220875,0.566565220875,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.8,0.8,1.0,0.03,1.0,m,-0.478422840115,-0.478422840115,-0.478422840115,0.478422840115,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.8,0.8,1.0,0.03,1.0,h,-0.0347700748494,-0.0347700748494,-0.0347700748494,0.0347700748494,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.8,0.8,1.0,0.03,1.0,shading,0.249909103282,0.249909103282,0.249909103282,0.249909103282,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.8,0.8,1.0,0.03,1.0,specular,2.9467420724,2.9467420724,2.9467420724,2.9467420724,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.8,0.8,1.0,0.03,1.0,exposure,0.338311365454,0.338311365454,0.338311365454,0.338311365454,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.2,0.8,1.0,0.03,1.0,m,-2.07847258264,-2.07847258264,-2.07847258264,2.07847258264,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.2,0.8,1.0,0.03,1.0,h,-0.156036802406,-0.156036802406,-0.156036802406,0.156036802406,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.2,0.8,1.0,0.03,1.0,shading,0.882552602211,0.882552602211,0.882552602211,0.882552602211,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.2,0.8,1.0,0.03,1.0,specular,2.9467420724,2.9467420724,2.9467420724,2.9467420724,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.2,0.8,1.0,0.03,1.0,exposure,0.970954864383,0.970954864383,0.970954864383,0.970954864383,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.8,0.2,1.0,0.03,1.0,m,-0.538500844785,-0.538500844785,-0.538500844785,0.538500844785,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.8,0.2,1.0,0.03,1.0,h,-0.0552060575194,-0.0552060575194,-0.0552060575194,0.0552060575194,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.8,0.2,1.0,0.03,1.0,shading,0.275883027153,0.275883027153,0.275883027153,0.275883027153,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.8,0.2,1.0,0.03,1.0,specular,2.9467420724,2.9467420724,2.9467420724,2.9467420724,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL2,0.8,0.2,1.0,0.03,1.0,exposure,0.364285289325,0.364285289325,0.364285289325,0.364285289325,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.2,0.2,1.0,0.03,1.0,m,-2.47610043268,-2.47610043268,-2.47610043268,2.47610043268,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.2,0.2,1.0,0.03,1.0,h,-0.223905475793,-0.223905475793,-0.223905475793,0.223905475793,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.2,0.2,1.0,0.03,1.0,shading,1.05508824417,1.05508824417,1.05508824417,1.05508824417,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.2,0.2,1.0,0.03,1.0,specular,2.95827182957,2.95827182957,2.95827182957,2.95827182957,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.2,0.2,1.0,0.03,1.0,exposure,1.14383639906,1.14383639906,1.14383639906,1.14383639906,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.5,0.5,1.0,0.03,1.0,m,-1.05988772516,-1.05988772516,-1.05988772516,1.05988772516,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.5,0.5,1.0,0.03,1.0,h,-0.0755915890038,-0.0755915890038,-0.0755915890038,0.0755915890038,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.5,0.5,1.0,0.03,1.0,shading,0.521290060447,0.521290060447,0.521290060447,0.521290060447,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.5,0.5,1.0,0.03,1.0,specular,2.95827182957,2.95827182957,2.95827182957,2.95827182957,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.5,0.5,1.0,0.03,1.0,exposure,0.610038215334,0.610038215334,0.610038215334,0.610038215334,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.8,0.8,1.0,0.03,1.0,m,-0.520514546436,-0.520514546436,-0.520514546436,0.520514546436,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.8,0.8,1.0,0.03,1.0,h,-0.0310553622307,-0.0310553622307,-0.0310553622307,0.0310553622307,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.8,0.8,1.0,0.03,1.0,shading,0.280908388964,0.280908388964,0.280908388964,0.280908388964,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.8,0.8,1.0,0.03,1.0,specular,2.95827182957,2.95827182957,2.95827182957,2.95827182957,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.8,0.8,1.0,0.03,1.0,exposure,0.369656543851,0.369656543851,0.369656543851,0.369656543851,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.2,0.8,1.0,0.03,1.0,m,-2.16659456233,-2.16659456233,-2.16659456233,2.16659456233,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.2,0.8,1.0,0.03,1.0,h,-0.140126140984,-0.140126140984,-0.140126140984,0.140126140984,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.2,0.8,1.0,0.03,1.0,shading,0.950128858816,0.950128858816,0.950128858816,0.950128858816,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.2,0.8,1.0,0.03,1.0,specular,2.95827182957,2.95827182957,2.95827182957,2.95827182957,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.2,0.8,1.0,0.03,1.0,exposure,1.0388770137,1.0388770137,1.0388770137,1.0388770137,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.8,0.2,1.0,0.03,1.0,m,-0.5717659817,-0.5717659817,-0.5717659817,0.5717659817,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.8,0.2,1.0,0.03,1.0,h,-0.0457132389838,-0.0457132389838,-0.0457132389838,0.0457132389838,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.8,0.2,1.0,0.03,1.0,shading,0.303256310084,0.303256310084,0.303256310084,0.303256310084,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.8,0.2,1.0,0.03,1.0,specular,2.95827182957,2.95827182957,2.95827182957,2.95827182957,True,False,True,float64,PASS
Point Grey Grasshopper 50S5C,FL11,0.8,0.2,1.0,0.03,1.0,exposure,0.392004464971,0.392004464971,0.392004464971,0.392004464971,True,False,True,float64,PASS
Nikon D3,D65,0.2,0.2,1.0,0.03,1.0,m,-2.48722768014,-2.48722768014,-2.48722768014,2.48722768014,True,False,True,float64,PASS
Nikon D3,D65,0.2,0.2,1.0,0.03,1.0,h,-0.246021016822,-0.246021016822,-0.246021016822,0.246021016822,True,False,True,float64,PASS
Nikon D3,D65,0.2,0.2,1.0,0.03,1.0,shading,1.04083678621,1.04083678621,1.04083678621,1.04083678621,True,False,True,float64,PASS
Nikon D3,D65,0.2,0.2,1.0,0.03,1.0,specular,2.9713140651,2.9713140651,2.9713140651,2.9713140651,True,False,True,float64,PASS
Nikon D3,D65,0.2,0.2,1.0,0.03,1.0,exposure,1.12997620816,1.12997620816,1.12997620816,1.12997620816,True,False,True,float64,PASS
Nikon D3,D65,0.5,0.5,1.0,0.03,1.0,m,-1.04528521687,-1.04528521687,-1.04528521687,1.04528521687,True,False,True,float64,PASS
Nikon D3,D65,0.5,0.5,1.0,0.03,1.0,h,-0.0849455317219,-0.0849455317219,-0.0849455317219,0.0849455317219,True,False,True,float64,PASS
Nikon D3,D65,0.5,0.5,1.0,0.03,1.0,shading,0.504067797493,0.504067797493,0.504067797493,0.504067797493,True,False,True,float64,PASS
Nikon D3,D65,0.5,0.5,1.0,0.03,1.0,specular,2.9713140651,2.9713140651,2.9713140651,2.9713140651,True,False,True,float64,PASS
Nikon D3,D65,0.5,0.5,1.0,0.03,1.0,exposure,0.593207219446,0.593207219446,0.593207219446,0.593207219446,True,False,True,float64,PASS
Nikon D3,D65,0.8,0.8,1.0,0.03,1.0,m,-0.503411821062,-0.503411821062,-0.503411821062,0.503411821062,True,False,True,float64,PASS
Nikon D3,D65,0.8,0.8,1.0,0.03,1.0,h,-0.0349056834395,-0.0349056834395,-0.0349056834395,0.0349056834395,True,False,True,float64,PASS
Nikon D3,D65,0.8,0.8,1.0,0.03,1.0,shading,0.266858620028,0.266858620028,0.266858620028,0.266858620028,True,False,True,float64,PASS
Nikon D3,D65,0.8,0.8,1.0,0.03,1.0,specular,2.9713140651,2.9713140651,2.9713140651,2.9713140651,True,False,True,float64,PASS
Nikon D3,D65,0.8,0.8,1.0,0.03,1.0,exposure,0.355998041981,0.355998041981,0.355998041981,0.355998041981,True,False,True,float64,PASS
Nikon D3,D65,0.2,0.8,1.0,0.03,1.0,m,-2.1608705692,-2.1608705692,-2.1608705692,2.1608705692,True,False,True,float64,PASS
Nikon D3,D65,0.2,0.8,1.0,0.03,1.0,h,-0.152191412141,-0.152191412141,-0.152191412141,0.152191412141,True,False,True,float64,PASS
Nikon D3,D65,0.2,0.8,1.0,0.03,1.0,shading,0.926068743702,0.926068743702,0.926068743702,0.926068743702,True,False,True,float64,PASS
Nikon D3,D65,0.2,0.8,1.0,0.03,1.0,specular,2.9713140651,2.9713140651,2.9713140651,2.9713140651,True,False,True,float64,PASS
Nikon D3,D65,0.2,0.8,1.0,0.03,1.0,exposure,1.01520816566,1.01520816566,1.01520816566,1.01520816566,True,False,True,float64,PASS
Nikon D3,D65,0.8,0.2,1.0,0.03,1.0,m,-0.56085181758,-0.56085181758,-0.56085181758,0.56085181758,True,False,True,float64,PASS
Nikon D3,D65,0.8,0.2,1.0,0.03,1.0,h,-0.0536243261226,-0.0536243261226,-0.0536243261226,0.0536243261226,True,False,True,float64,PASS
Nikon D3,D65,0.8,0.2,1.0,0.03,1.0,shading,0.292529691543,0.292529691543,0.292529691543,0.292529691543,True,False,True,float64,PASS
Nikon D3,D65,0.8,0.2,1.0,0.03,1.0,specular,2.9713140651,2.9713140651,2.9713140651,2.9713140651,True,False,True,float64,PASS
Nikon D3,D65,0.8,0.2,1.0,0.03,1.0,exposure,0.381669113496,0.381669113496,0.381669113496,0.381669113496,True,False,True,float64,PASS
Nikon D3,A,0.2,0.2,1.0,0.03,1.0,m,-2.53347328914,-2.53347328914,-2.53347328914,2.53347328914,True,False,True,float64,PASS
Nikon D3,A,0.2,0.2,1.0,0.03,1.0,h,-0.220803736156,-0.220803736156,-0.220803736156,0.220803736156,True,False,True,float64,PASS
Nikon D3,A,0.2,0.2,1.0,0.03,1.0,shading,1.11656850966,1.11656850966,1.11656850966,1.11656850966,True,False,True,float64,PASS
Nikon D3,A,0.2,0.2,1.0,0.03,1.0,specular,2.97452942165,2.97452942165,2.97452942165,2.97452942165,True,False,True,float64,PASS
Nikon D3,A,0.2,0.2,1.0,0.03,1.0,exposure,1.20580439231,1.20580439231,1.20580439231,1.20580439231,True,False,True,float64,PASS
Nikon D3,A,0.5,0.5,1.0,0.03,1.0,m,-1.11246230247,-1.11246230247,-1.11246230247,1.11246230247,True,False,True,float64,PASS
Nikon D3,A,0.5,0.5,1.0,0.03,1.0,h,-0.0791210946047,-0.0791210946047,-0.0791210946047,0.0791210946047,True,False,True,float64,PASS
Nikon D3,A,0.5,0.5,1.0,0.03,1.0,shading,0.564893330513,0.564893330513,0.564893330513,0.564893330513,True,False,True,float64,PASS
Nikon D3,A,0.5,0.5,1.0,0.03,1.0,specular,2.97452942165,2.97452942165,2.97452942165,2.97452942165,True,False,True,float64,PASS
Nikon D3,A,0.5,0.5,1.0,0.03,1.0,exposure,0.654129213163,0.654129213163,0.654129213163,0.654129213163,True,False,True,float64,PASS
Nikon D3,A,0.8,0.8,1.0,0.03,1.0,m,-0.557503719589,-0.557503719589,-0.557503719589,0.557503719589,True,False,True,float64,PASS
Nikon D3,A,0.8,0.8,1.0,0.03,1.0,h,-0.0338312773872,-0.0338312773872,-0.0338312773872,0.0338312773872,True,False,True,float64,PASS
Nikon D3,A,0.8,0.8,1.0,0.03,1.0,shading,0.310152153091,0.310152153091,0.310152153091,0.310152153091,True,False,True,float64,PASS
Nikon D3,A,0.8,0.8,1.0,0.03,1.0,specular,2.97452942165,2.97452942165,2.97452942165,2.97452942165,True,False,True,float64,PASS
Nikon D3,A,0.8,0.8,1.0,0.03,1.0,exposure,0.399388035741,0.399388035741,0.399388035741,0.399388035741,True,False,True,float64,PASS
Nikon D3,A,0.2,0.8,1.0,0.03,1.0,m,-2.23998642945,-2.23998642945,-2.23998642945,2.23998642945,True,False,True,float64,PASS
Nikon D3,A,0.2,0.8,1.0,0.03,1.0,h,-0.141764609818,-0.141764609818,-0.141764609818,0.141764609818,True,False,True,float64,PASS
Nikon D3,A,0.2,0.8,1.0,0.03,1.0,shading,1.01160756971,1.01160756971,1.01160756971,1.01160756971,True,False,True,float64,PASS
Nikon D3,A,0.2,0.8,1.0,0.03,1.0,specular,2.97452942165,2.97452942165,2.97452942165,2.97452942165,True,False,True,float64,PASS
Nikon D3,A,0.2,0.8,1.0,0.03,1.0,exposure,1.10084345236,1.10084345236,1.10084345236,1.10084345236,True,False,True,float64,PASS
