camera_name,light_name,latent_id,exposure_ev,appearance_id,overall_low_clip_fraction,overall_high_clip_fraction,nonfinite_count,all_zero_fraction,all_one_fraction,channel,pre_min,pre_p01,pre_p05,pre_median,pre_p95,pre_max,pre_mean,pre_std,pre_negative_fraction,pre_le_minus_1e6_fraction,pre_gt_one_fraction,post_exact_zero_fraction,post_le_1e6_fraction,post_exact_one_fraction,post_ge_1me6_fraction,post_mean,post_std,post_min,post_max
Nikon D3X,FL11,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.22165194153785706,0.22847597748041154,0.23743078857660294,0.26827681064605713,0.30117177963256836,0.3214920163154602,0.2684570848941803,0.019013142213225365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684570848941803,0.019013142213225365,0.22165194153785706,0.3214920163154602
Nikon D3X,FL11,HM02,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.0503043457865715,0.0547250397503376,0.061120946891605854,0.08117872476577759,0.10176831483840942,0.13229475915431976,0.08117590844631195,0.012384951114654541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08117590844631195,0.012384951114654541,0.0503043457865715,0.13229475915431976
Nikon D3X,D65,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.41814783215522766,0.43850649446249007,0.4473825842142105,0.48890383541584015,0.5337371379137039,0.5770406126976013,0.4890899062156677,0.025472085922956467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4890899062156677,0.025472085922956467,0.41814783215522766,0.5770406126976013
Nikon D3X,D65,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.21439936757087708,0.22910928204655648,0.23519158363342285,0.26219187676906586,0.2938864827156067,0.39295387268066406,0.2630806863307953,0.018823668360710144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2630806863307953,0.018823668360710144,0.21439936757087708,0.39295387268066406
Nikon D3X,D65,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.041312672197818756,0.046086659841239455,0.050900195725262165,0.06650346890091896,0.08865909837186337,0.2911510467529297,0.06978114694356918,0.022869717329740524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06978114694356918,0.022869717329740524,0.041312672197818756,0.2911510467529297
Nikon D3X,A,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.4509061276912689,0.47197955995798113,0.4815143346786499,0.525505393743515,0.5727494955062866,0.6107468605041504,0.5256974697113037,0.026899462565779686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5256974697113037,0.026899462565779686,0.4509061276912689,0.6107468605041504
Nikon D3X,A,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.21695473790168762,0.23191102966666222,0.23790209367871284,0.2650957852602005,0.29682229459285736,0.3949284553527832,0.2659609913825989,0.0188449639827013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2659609913825989,0.0188449639827013,0.21695473790168762,0.3949284553527832
Nikon D3X,A,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.06933347135782242,0.07420965284109116,0.07862143963575363,0.09496932104229927,0.11744266003370285,0.2991322875022888,0.0977759063243866,0.020674189552664757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977759063243866,0.020674189552664757,0.06933347135782242,0.2991322875022888
Nikon D3X,FL2,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.3853122889995575,0.4049366354942322,0.41328879445791245,0.4523448050022125,0.4949911758303642,0.5448274612426758,0.4526207447052002,0.02413242682814598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4526207447052002,0.02413242682814598,0.3853122889995575,0.5448274612426758
Nikon D3X,FL2,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.2369750738143921,0.25280794203281404,0.25880691409111023,0.28727811574935913,0.3201194331049919,0.4110022783279419,0.28807181119918823,0.019228404387831688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28807181119918823,0.019228404387831688,0.2369750738143921,0.4110022783279419
Nikon D3X,FL2,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.01466707605868578,0.02008348861709237,0.024188922252506018,0.038687391206622124,0.06486158445477486,0.28439825773239136,0.04299292713403702,0.025524524971842766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04299292713403702,0.025524524971842766,0.01466707605868578,0.28439825773239136
Nikon D3X,FL11,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.419509619474411,0.43999253660440446,0.4488642066717148,0.49050579965114594,0.5356097966432571,0.5791109204292297,0.49076730012893677,0.025574974715709686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49076730012893677,0.025574974715709686,0.419509619474411,0.5791109204292297
Nikon D3X,FL11,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.2203376293182373,0.23546606302261353,0.24140363186597824,0.2687627971172333,0.3006103113293648,0.39774948358535767,0.26962098479270935,0.018892083317041397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26962098479270935,0.018892083317041397,0.2203376293182373,0.39774948358535767
Nikon D3X,FL11,HM03,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.017675932496786118,0.023290401417762042,0.027564676478505135,0.04272147826850414,0.06801597587764263,0.2853870689868927,0.04670906811952591,0.02518557943403721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04670906811952591,0.02518557943403721,0.017675932496786118,0.2853870689868927
Nikon D3X,D65,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.3392578959465027,0.38018677234649656,0.4207836240530014,0.48359645903110504,0.5382274091243744,0.5947423577308655,0.4804344177246094,0.03630173206329346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4804344177246094,0.03630173206329346,0.3392578959465027,0.5947423577308655
Nikon D3X,D65,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.16474942862987518,0.1877334199845791,0.21110250800848007,0.24636848270893097,0.2801954597234726,0.36614152789115906,0.2451934814453125,0.02214951068162918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2451934814453125,0.02214951068162918,0.16474942862987518,0.36614152789115906
Nikon D3X,D65,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.033595163375139236,0.042796147800981996,0.049467721953988075,0.06636914610862732,0.08702097460627556,0.24525576829910278,0.06786760687828064,0.01645486429333687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06786760687828064,0.01645486429333687,0.033595163375139236,0.24525576829910278
Nikon D3X,A,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.3676426410675049,0.41144592612981795,0.4548162892460823,0.5221091508865356,0.5804193168878555,0.6356368064880371,0.5187766551971436,0.038792915642261505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5187766551971436,0.038792915642261505,0.3676426410675049,0.6356368064880371
Nikon D3X,A,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.1658654808998108,0.1889222003519535,0.2124704085290432,0.24795961380004883,0.2817402854561806,0.3670230805873871,0.24671483039855957,0.022167714312672615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24671483039855957,0.022167714312672615,0.1658654808998108,0.3670230805873871
Nikon D3X,A,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.05640769377350807,0.06816825680434704,0.07846548967063427,0.09771456941962242,0.11948350816965103,0.25939905643463135,0.0986192524433136,0.01636805385351181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986192524433136,0.01636805385351181,0.05640769377350807,0.25939905643463135
Nikon D3X,FL2,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.31081345677375793,0.34876402616500857,0.38674063980579376,0.4450276643037796,0.4961901977658272,0.5549383163452148,0.4420638084411621,0.03385511785745621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4420638084411621,0.03385511785745621,0.31081345677375793,0.5549383163452148
Nikon D3X,FL2,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.18263982236385345,0.20744027867913245,0.2327123023569584,0.2708686590194702,0.3064831346273422,0.3867895007133484,0.26928916573524475,0.023362763226032257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26928916573524475,0.023362763226032257,0.18263982236385345,0.3867895007133484
Nikon D3X,FL2,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.020398957654833794,0.024265948217362165,0.029186146799474955,0.04424589313566685,0.06424885615706444,0.2368614226579666,0.04610135406255722,0.016946351155638695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04610135406255722,0.016946351155638695,0.020398957654833794,0.2368614226579666
Nikon D3X,FL11,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.3413632810115814,0.3824800610542297,0.42334043234586716,0.48648568987846375,0.5416253358125687,0.5987894535064697,0.48332512378692627,0.03655583783984184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48332512378692627,0.03655583783984184,0.3413632810115814,0.5987894535064697
Nikon D3X,FL11,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.16847607493400574,0.191838838160038,0.2156284749507904,0.25152449309825897,0.2854880392551422,0.369945228099823,0.2502022385597229,0.022309547290205956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2502022385597229,0.022309547290205956,0.16847607493400574,0.369945228099823
Nikon D3X,FL11,HM04,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.021065760403871536,0.0255388418212533,0.03037400357425213,0.045729247853159904,0.06591001711785793,0.23750384151935577,0.047535449266433716,0.016966942697763443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047535449266433716,0.016966942697763443,0.021065760403871536,0.23750384151935577
Nikon D3X,D65,HM05,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.3650112748146057,0.40013006776571275,0.4234693795442581,0.47400590777397156,0.5235443711280823,0.5606589913368225,0.47428271174430847,0.030901722609996796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47428271174430847,0.030901722609996796,0.3650112748146057,0.5606589913368225
Nikon D3X,D65,HM05,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.17034143209457397,0.188743444532156,0.20203211531043053,0.23199009150266647,0.2618688717484474,0.36089590191841125,0.23235224187374115,0.018976889550685883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23235224187374115,0.018976889550685883,0.17034143209457397,0.36089590191841125
Nikon D3X,D65,HM05,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.036588288843631744,0.04348572716116905,0.05014410428702831,0.06700820848345757,0.08535687625408173,0.2839745581150055,0.06811824440956116,0.016258040443062782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06811824440956116,0.016258040443062782,0.036588288843631744,0.2839745581150055
Nikon D3X,A,HM05,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.3965911865234375,0.43452043682336805,0.45945432782173157,0.5136582851409912,0.5665749758481979,0.6066238880157471,0.5138816833496094,0.03310352936387062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5138816833496094,0.03310352936387062,0.3965911865234375,0.6066238880157471
Nikon D3X,A,HM05,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.1708901971578598,0.18924746438860893,0.2025989666581154,0.23240496963262558,0.2622791826725006,0.3608790934085846,0.23278722167015076,0.018932126462459564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23278722167015076,0.018932126462459564,0.1708901971578598,0.3608790934085846
Nikon D3X,A,HM05,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.06328760832548141,0.07356430031359196,0.08068915456533432,0.09965625405311584,0.11934716999530792,0.2930583655834198,0.10046088695526123,0.01559341698884964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10046088695526123,0.01559341698884964,0.06328760832548141,0.2930583655834198
Nikon D3X,FL2,HM05,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.33314797282218933,0.3654698505997658,0.38720887154340744,0.4341348707675934,0.4803670272231102,0.5144560933113098,0.4344339966773987,0.028745586052536964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4344339966773987,0.028745586052536964,0.33314797282218933,0.5144560933113098
Nikon D3X,FL2,HM05,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.18963320553302765,0.2095445603132248,0.2239358127117157,0.25537852942943573,0.28695499151945114,0.3752036988735199,0.2557871639728546,0.019817538559436798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2557871639728546,0.019817538559436798,0.18963320553302765,0.3752036988735199
Nikon D3X,FL2,HM05,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.023591365665197372,0.027679566852748395,0.03323985356837511,0.04850209318101406,0.06592964753508568,0.27915260195732117,0.04992465674877167,0.016799284145236015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04992465674877167,0.016799284145236015,0.023591365665197372,0.27915260195732117
Nikon D3X,FL11,HM05,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.3676651120185852,0.403080952167511,0.42665472626686096,0.47762568295001984,0.5275571644306183,0.564948320388794,0.4778807759284973,0.03117360919713974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778807759284973,0.03117360919713974,0.3676651120185852,0.564948320388794
Nikon D3X,FL11,HM05,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.17387939989566803,0.192458139359951,0.20598356798291206,0.2358667105436325,0.2658960074186325,0.36298704147338867,0.23627357184886932,0.018998894840478897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23627357184886932,0.018998894840478897,0.17387939989566803,0.36298704147338867
Nikon D3X,FL11,HM05,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.02341301180422306,0.027321496792137624,0.032947330735623837,0.04840225167572498,0.0660803746432066,0.2794014811515808,0.04982873052358627,0.016911983489990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04982873052358627,0.016911983489990234,0.02341301180422306,0.2794014811515808
Nikon D3X,D65,HM06,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.4035559892654419,0.4121112421154976,0.42472130060195923,0.45867450535297394,0.49190352112054825,0.5507990717887878,0.4588109254837036,0.020474011078476906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588109254837036,0.020474011078476906,0.4035559892654419,0.5507990717887878
Nikon D3X,D65,HM06,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.2002556174993515,0.20306819602847098,0.2122012972831726,0.23261553049087524,0.25360484421253204,0.3598390817642212,0.23332297801971436,0.014195332303643227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23332297801971436,0.014195332303643227,0.2002556174993515,0.3598390817642212
Nikon D3X,D65,HM06,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.02709197625517845,0.028379720728844406,0.03138613887131214,0.038524601608514786,0.049038516357541084,0.26476216316223145,0.0410110279917717,0.016495356336236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410110279917717,0.016495356336236,0.02709197625517845,0.26476216316223145
Nikon D3X,A,HM06,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.4357549250125885,0.4453455373644829,0.45851657539606094,0.4946960359811783,0.5300208032131195,0.5854424238204956,0.4947381615638733,0.0216787401586771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4947381615638733,0.0216787401586771,0.4357549250125885,0.5854424238204956
Nikon D3X,A,HM06,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.20311057567596436,0.20593501925468444,0.215200774371624,0.2358912229537964,0.2571001723408699,0.361942321062088,0.23658739030361176,0.014288438484072685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23658739030361176,0.014288438484072685,0.20311057567596436,0.361942321062088
Nikon D3X,A,HM06,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.055045049637556076,0.05661588367074728,0.0603288970887661,0.0694049596786499,0.0802376288920641,0.27234169840812683,0.07122601568698883,0.014626369811594486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07122601568698883,0.014626369811594486,0.055045049637556076,0.27234169840812683
Nikon D3X,FL2,HM06,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.3710693418979645,0.37852382808923724,0.39062339067459106,0.42234280705451965,0.45366647094488144,0.5171851515769958,0.4225793182849884,0.019312575459480286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225793182849884,0.019312575459480286,0.3710693418979645,0.5171851515769958
Nikon D3X,FL2,HM06,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.22379466891288757,0.22671170830726622,0.23635268211364746,0.2583649009466171,0.28068825602531433,0.37850403785705566,0.2589992880821228,0.014746508561074734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589992880821228,0.014746508561074734,0.22379466891288757,0.37850403785705566
Nikon D3X,FL2,HM06,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.006833749823272228,0.00826971149072051,0.009201624663546681,0.013229446485638618,0.019827600102871656,0.2589460015296936,0.01592935249209404,0.01802222989499569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01592935249209404,0.01802222989499569,0.006833749823272228,0.2589460015296936
Nikon D3X,FL11,HM06,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.4043584167957306,0.4129179537296295,0.42556753754615784,0.45953063666820526,0.492851160466671,0.5523148775100708,0.45964860916137695,0.020507382228970528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45964860916137695,0.020507382228970528,0.4043584167957306,0.5523148775100708
Nikon D3X,FL11,HM06,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.20683473348617554,0.20964775756001472,0.21896331757307053,0.23988298326730728,0.26128218322992325,0.3649957776069641,0.24057698249816895,0.014366279356181622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24057698249816895,0.014366279356181622,0.20683473348617554,0.3649957776069641
Nikon D3X,FL11,HM06,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.009386522695422173,0.010596883343532681,0.011804546928033233,0.01606179028749466,0.023367293179035187,0.2596797049045563,0.018766064196825027,0.01783980242908001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018766064196825027,0.01783980242908001,0.009386522695422173,0.2596797049045563
Nikon D3X,D65,HM07,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.2950941026210785,0.34910207986831665,0.38320134580135345,0.45268581807613373,0.5045274645090103,0.5629559755325317,0.4501269459724426,0.037913933396339417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4501269459724426,0.037913933396339417,0.2950941026210785,0.5629559755325317
Nikon D3X,D65,HM07,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.13358457386493683,0.1623872108757496,0.18061742931604385,0.2178027331829071,0.2486661933362484,0.2849510908126831,0.21689607203006744,0.021202892065048218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21689607203006744,0.021202892065048218,0.13358457386493683,0.2849510908126831
Nikon D3X,D65,HM07,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.016229579225182533,0.023385344725102186,0.029034814797341824,0.0419123787432909,0.05472610518336296,0.17634445428848267,0.04250823333859444,0.011646643280982971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04250823333859444,0.011646643280982971,0.016229579225182533,0.17634445428848267
Nikon D3X,A,HM07,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.3209216296672821,0.37884844541549684,0.4156538173556328,0.4903487265110016,0.5457042902708054,0.608092725276947,0.48751965165138245,0.04064774140715599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48751965165138245,0.04064774140715599,0.3209216296672821,0.608092725276947
Nikon D3X,A,HM07,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.13507694005966187,0.16398136615753173,0.18230341002345085,0.2197280451655388,0.2509269639849663,0.28648561239242554,0.21883583068847656,0.021358264610171318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21883583068847656,0.021358264610171318,0.13507694005966187,0.28648561239242554
Nikon D3X,A,HM07,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.03324945271015167,0.047307336889207366,0.05652532074600458,0.07480094209313393,0.09003337658941746,0.18886251747608185,0.07474559545516968,0.012403043918311596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07474559545516968,0.012403043918311596,0.03324945271015167,0.18886251747608185
Nikon D3X,FL2,HM07,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.2689131498336792,0.31886939853429797,0.35032162070274353,0.4144991934299469,0.46293607354164124,0.5173375606536865,0.41223379969596863,0.035162463784217834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41223379969596863,0.035162463784217834,0.2689131498336792,0.5173375606536865
Nikon D3X,FL2,HM07,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.15095274150371552,0.1823665589094162,0.20222363248467445,0.24273256212472916,0.2759311869740486,0.3117000162601471,0.24167856574058533,0.022940555587410927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24167856574058533,0.022940555587410927,0.15095274150371552,0.3117000162601471
Nikon D3X,FL2,HM07,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.00747258123010397,0.01111076339147985,0.014084768015891314,0.021009350195527077,0.029235424008220434,0.16952364146709442,0.022092338651418686,0.010931785218417645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022092338651418686,0.010931785218417645,0.00747258123010397,0.16952364146709442
Nikon D3X,FL11,HM07,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.2962684631347656,0.35054447799921035,0.3848099857568741,0.45458967983722687,0.5065323710441589,0.5650786757469177,0.45200467109680176,0.03805597871541977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45200467109680176,0.03805597871541977,0.2962684631347656,0.5650786757469177
Nikon D3X,FL11,HM07,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.13784688711166382,0.1671719916164875,0.18576863408088684,0.2236974984407425,0.2552478313446045,0.28993505239486694,0.2227882742881775,0.021623831242322922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227882742881775,0.021623831242322922,0.13784688711166382,0.28993505239486694
Nikon D3X,FL11,HM07,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.007875559851527214,0.011665929341688752,0.014636025065556169,0.021717251278460026,0.030441600363701582,0.16981717944145203,0.02283303812146187,0.010959669947624207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02283303812146187,0.010959669947624207,0.007875559851527214,0.16981717944145203
Nikon D3X,D65,HM08,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.3756159543991089,0.3951513558626175,0.4089755490422249,0.4443831145763397,0.4859410375356674,0.5151362419128418,0.44616663455963135,0.023301057517528534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44616663455963135,0.023301057517528534,0.3756159543991089,0.5151362419128418
Nikon D3X,D65,HM08,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.16735582053661346,0.17838138863444328,0.1861339956521988,0.2049541175365448,0.23046139255166054,0.3388628661632538,0.2076549530029297,0.017123021185398102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2076549530029297,0.017123021185398102,0.16735582053661346,0.3388628661632538
Nikon D3X,D65,HM08,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.028122587129473686,0.03216561041772366,0.0353891858831048,0.043357737362384796,0.08400003798305988,0.27475279569625854,0.04918587952852249,0.025101324543356895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04918587952852249,0.025101324543356895,0.028122587129473686,0.27475279569625854
Nikon D3X,A,HM08,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.40903162956237793,0.4300054982304573,0.44476883113384247,0.4828987419605255,0.5272601097822189,0.5490124225616455,0.4846644401550293,0.024842042475938797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4846644401550293,0.024842042475938797,0.40903162956237793,0.5490124225616455
Nikon D3X,A,HM08,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.1681559830904007,0.17921254485845567,0.1869787871837616,0.2058204934000969,0.23133862763643265,0.3392895460128784,0.20852603018283844,0.0171163622289896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852603018283844,0.0171163622289896,0.1681559830904007,0.3392895460128784
Nikon D3X,A,HM08,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.05686802417039871,0.06271250322461128,0.06718739122152328,0.07736644521355629,0.1076853945851326,0.2819124758243561,0.08190461993217468,0.021614694967865944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08190461993217468,0.021614694967865944,0.05686802417039871,0.2819124758243561
Nikon D3X,FL2,HM08,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.3414853811264038,0.35963335633277893,0.3724759370088577,0.405118465423584,0.44382189959287643,0.4823775589466095,0.4069588780403137,0.02181982807815075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4069588780403137,0.02181982807815075,0.3414853811264038,0.4823775589466095
Nikon D3X,FL2,HM08,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.1885397732257843,0.2004650428891182,0.20871710777282715,0.22915326058864594,0.255784772336483,0.3533817529678345,0.2316744178533554,0.017201216891407967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316744178533554,0.017201216891407967,0.1885397732257843,0.3533817529678345
Nikon D3X,FL2,HM08,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.01620069146156311,0.01873206878080964,0.020693594124168158,0.025991947390139103,0.07280540652573109,0.2713925540447235,0.0325889028608799,0.02701840177178383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325889028608799,0.02701840177178383,0.01620069146156311,0.2713925540447235
Nikon D3X,FL11,HM08,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.377625048160553,0.3973453685641289,0.41125383973121643,0.4468657821416855,0.4886540025472641,0.5177634358406067,0.44865286350250244,0.023427963256835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44865286350250244,0.023427963256835938,0.377625048160553,0.5177634358406067
Nikon D3X,FL11,HM08,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.17177744209766388,0.18294648304581643,0.19078028202056885,0.20988395810127258,0.23557444661855698,0.34193748235702515,0.21255815029144287,0.017123129218816757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21255815029144287,0.017123129218816757,0.17177744209766388,0.34193748235702515
Nikon D3X,FL11,HM08,0.0,appearance0,0.0,0.0,0,0.0,0.0,B,0.015613501891493797,0.018104373849928378,0.020015697460621595,0.02521431352943182,0.07238826900720596,0.27138882875442505,0.03187285363674164,0.02712416648864746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03187285363674164,0.02712416648864746,0.015613501891493797,0.27138882875442505
Nikon D3X,D65,HM09,0.0,appearance0,0.0,0.0,0,0.0,0.0,R,0.357684463262558,0.378238382935524,0.39287126809358597,0.4461393803358078,0.49041177332401276,0.51509690284729,0.4446391463279724,0.029557261615991592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4446391463279724,0.029557261615991592,0.357684463262558,0.51509690284729
Nikon D3X,D65,HM09,0.0,appearance0,0.0,0.0,0,0.0,0.0,G,0.1712421178817749,0.1829189456999302,0.19117433577775955,0.22091834992170334,0.24673138931393623,0.35328221321105957,0.2209206074476242,0.019370822235941887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2209206074476242,0.019370822235941887,0.1712421178817749,0.35328221321105957
