latent_id,M_mean,H_mean,camera,light,latent_split,acquisition_role,attempt_count,rejection_reason,final_exposure,final_P_mean,final_P_max,final_S_mean
R1V065,0.09395904839038849,0.46880272030830383,Nikon D80,FL2,id_test,light_only,1,,0.2985494052337634,0.00032057659700512886,0.045059315860271454,1.0
R1V065,0.09395904839038849,0.46880272030830383,Nikon D80,A,id_test,appearance_only,1,,-0.41322127480027593,0.000507685006596148,0.04452699050307274,1.0
R1V065,0.09395904839038849,0.46880272030830383,Olympus E-PL2,FL2,id_test,joint,1,,-0.15861956982150827,0.0,0.0,1.0
R1V066,0.1563817411661148,0.9059843420982361,Olympus E-PL2,FL2,id_test,reference,1,,0.2718972030138289,0.0,0.0,1.0
R1V066,0.1563817411661148,0.9059843420982361,Canon 300D,FL2,id_test,camera_only,1,,0.1982530476713299,0.0,0.0,1.0
R1V066,0.1563817411661148,0.9059843420982361,Olympus E-PL2,D65,id_test,light_only,1,,-0.2985958275414215,0.0,0.0,1.0
R1V066,0.1563817411661148,0.9059843420982361,Olympus E-PL2,FL2,id_test,appearance_only,1,,0.07163636101835302,0.0007030298584140837,0.06308941543102264,1.0
R1V066,0.1563817411661148,0.9059843420982361,Canon 300D,D65,id_test,joint,1,,0.27197899730549524,0.00031759231933392584,0.07113896310329437,1.0
R1V067,0.21860280632972717,0.344049334526062,Canon 300D,D65,id_test,reference,1,,0.10722955714071702,0.0002379787474637851,0.04076645150780678,1.0
R1V067,0.21860280632972717,0.344049334526062,Canon 5DMarkII,D65,id_test,camera_only,1,,-0.4712473398366579,0.0002379787474637851,0.04076645150780678,1.0
R1V067,0.21860280632972717,0.344049334526062,Canon 300D,A,id_test,light_only,1,,-0.10840719180904318,0.0002379787474637851,0.04076645150780678,1.0
R1V067,0.21860280632972717,0.344049334526062,Canon 300D,D65,id_test,appearance_only,1,,-0.2582811598463893,0.0,0.0,1.0
R1V067,0.21860280632972717,0.344049334526062,Canon 5DMarkII,A,id_test,joint,1,,0.24173474364734182,0.0,0.0,1.0
R1V068,0.28070068359375,0.7813172340393066,Canon 5DMarkII,FL2,id_test,reference,1,,-0.2418648864448884,0.0008977220859378576,0.07711825519800186,1.0
R1V068,0.28070068359375,0.7813172340393066,Nikon D80,FL2,id_test,camera_only,1,,-0.48207936269622853,0.0008977220859378576,0.07711825519800186,1.0
R1V068,0.28070068359375,0.7813172340393066,Canon 5DMarkII,D65,id_test,light_only,1,,0.0879629360210249,0.0008977220859378576,0.07711825519800186,1.0
R1V068,0.28070068359375,0.7813172340393066,Canon 5DMarkII,FL2,id_test,appearance_only,1,,0.13211693754173237,0.0004285959294065833,0.0748770609498024,1.0
R1V068,0.28070068359375,0.7813172340393066,Nikon D80,D65,id_test,joint,1,,-0.23765738210049747,0.00016904910444281995,0.01982392556965351,1.0
R1V069,0.3438616394996643,0.21864914894104004,Nikon D80,D65,id_test,reference,1,,0.04215749170037997,0.00010572142491582781,0.025994781404733658,1.0
R1V069,0.3438616394996643,0.21864914894104004,Olympus E-PL2,D65,id_test,camera_only,1,,-0.029461975567390553,0.00010572142491582781,0.025994781404733658,1.0
R1V069,0.3438616394996643,0.21864914894104004,Nikon D80,A,id_test,light_only,1,,-0.2369181699178416,0.00010572142491582781,0.025994781404733658,1.0
R1V069,0.3438616394996643,0.21864914894104004,Nikon D80,D65,id_test,appearance_only,1,,-0.38593528145491224,0.00043414277024567127,0.05944879353046417,1.0
R1V069,0.3438616394996643,0.21864914894104004,Olympus E-PL2,A,id_test,joint,1,,0.16291393988413871,0.0004584304988384247,0.0756622776389122,1.0
R1V070,0.40708428621292114,0.6568189859390259,Olympus E-PL2,A,id_test,reference,1,,0.29907095479533474,0.0,0.0,1.0
R1V070,0.40708428621292114,0.6568189859390259,Canon 300D,A,id_test,camera_only,1,,-0.26590231713654133,0.0,0.0,1.0
R1V070,0.40708428621292114,0.6568189859390259,Olympus E-PL2,FL2,id_test,light_only,1,,-0.13430309571422017,0.0,0.0,1.0
R1V070,0.40708428621292114,0.6568189859390259,Olympus E-PL2,A,id_test,appearance_only,1,,-0.4069247349609566,0.0003819055564235896,0.044410593807697296,1.0
R1V070,0.40708428621292114,0.6568189859390259,Canon 300D,FL2,id_test,joint,1,,0.30639945185842843,0.0008500752737745643,0.06409809738397598,1.0
R1V071,0.469157874584198,0.0938970297574997,Canon 300D,FL2,id_test,reference,1,,0.12797701435971798,0.00047549791634082794,0.051925525069236755,1.0
R1V071,0.469157874584198,0.0938970297574997,Canon 5DMarkII,FL2,id_test,camera_only,1,,-0.15721673442354273,0.00047549791634082794,0.051925525069236755,1.0
R1V071,0.469157874584198,0.0938970297574997,Canon 300D,D65,id_test,light_only,1,,0.0056659554755870145,0.00047549791634082794,0.051925525069236755,1.0
R1V071,0.469157874584198,0.0938970297574997,Canon 300D,FL2,id_test,appearance_only,1,,0.15502732608190217,0.0002715789887588471,0.0549868680536747,1.0
R1V071,0.469157874584198,0.0938970297574997,Canon 5DMarkII,D65,id_test,joint,1,,-0.033011638117629694,8.94740442163311e-05,0.03596973046660423,0.9999999403953552
R1V072,0.5321252942085266,0.5322141647338867,Canon 5DMarkII,A,id_test,reference,1,,-0.07653181867900544,0.0006232796586118639,0.07099819928407669,1.0
R1V072,0.5321252942085266,0.5322141647338867,Nikon D80,A,id_test,camera_only,1,,0.1443321024668346,0.0006232796586118639,0.07099819928407669,1.0
R1V072,0.5321252942085266,0.5322141647338867,Canon 5DMarkII,FL2,id_test,light_only,1,,0.249374006573859,0.0006232796586118639,0.07099819928407669,1.0
R1V072,0.5321252942085266,0.5322141647338867,Canon 5DMarkII,A,id_test,appearance_only,1,,-0.3123393290593153,0.0005937673849985003,0.04750034213066101,1.0
R1V072,0.5321252942085266,0.5322141647338867,Nikon D80,FL2,id_test,joint,1,,-0.044091038494694534,0.0008055754587985575,0.07414496690034866,1.0
R1V073,0.5932304859161377,0.968607485294342,Nikon D80,FL2,id_test,reference,1,,0.040174746857206234,0.0,0.0,1.0
R1V073,0.5932304859161377,0.968607485294342,Olympus E-PL2,FL2,id_test,camera_only,1,,0.21907901730744317,0.0,0.0,1.0
R1V073,0.5932304859161377,0.968607485294342,Nikon D80,D65,id_test,light_only,1,,-0.18315372818995274,0.0,0.0,1.0
R1V073,0.5932304859161377,0.968607485294342,Nikon D80,FL2,id_test,appearance_only,1,,-0.2483374994748505,0.000808596785645932,0.07854343205690384,1.0
R1V073,0.5932304859161377,0.968607485294342,Olympus E-PL2,D65,id_test,joint,1,,-0.08973683484300532,0.00030062446603551507,0.022927170619368553,1.0
R1V074,0.6569046974182129,0.4057683050632477,Olympus E-PL2,D65,id_test,reference,1,,-0.0466686927495526,9.81425546342507e-05,0.023143824189901352,1.0
R1V074,0.6569046974182129,0.4057683050632477,Canon 300D,D65,id_test,camera_only,1,,0.03911178564885476,9.81425546342507e-05,0.023143824189901352,1.0
R1V074,0.6569046974182129,0.4057683050632477,Olympus E-PL2,A,id_test,light_only,1,,-0.3237418382586573,9.81425546342507e-05,0.023143824189901352,1.0
R1V074,0.6569046974182129,0.4057683050632477,Olympus E-PL2,D65,id_test,appearance_only,1,,0.2887659836298332,0.0005174610414542258,0.052616022527217865,1.0
R1V074,0.6569046974182129,0.4057683050632477,Canon 300D,A,id_test,joint,1,,-0.21957597515290128,0.0007087921840138733,0.04502028971910477,1.0
R1V075,0.718815803527832,0.8439699411392212,Canon 300D,A,id_test,reference,1,,-0.4811263567721592,0.000395166571252048,0.034577708691358566,1.0
R1V075,0.718815803527832,0.8439699411392212,Canon 5DMarkII,A,id_test,camera_only,1,,-0.13978296857742284,0.000395166571252048,0.034577708691358566,1.0
R1V075,0.718815803527832,0.8439699411392212,Canon 300D,FL2,id_test,light_only,1,,0.2032595664713306,0.000395166571252048,0.034577708691358566,1.0
R1V075,0.718815803527832,0.8439699411392212,Canon 300D,A,id_test,appearance_only,1,,0.13403098858171858,0.00011300773621769622,0.022561918944120407,1.0
R1V075,0.718815803527832,0.8439699411392212,Canon 5DMarkII,FL2,id_test,joint,1,,-0.022152771424863438,6.208410195540637e-05,0.022894132882356644,1.0
R1V076,0.7808904051780701,0.2815333306789398,Canon 5DMarkII,D65,id_test,reference,1,,-0.07164792557769345,0.0005393008468672633,0.045318353921175,1.0
R1V076,0.7808904051780701,0.2815333306789398,Nikon D80,D65,id_test,camera_only,1,,-0.15111111699080765,0.0005393008468672633,0.045318353921175,1.0
R1V076,0.7808904051780701,0.2815333306789398,Canon 5DMarkII,A,id_test,light_only,1,,-0.3213024771570934,0.0005393008468672633,0.045318353921175,1.0
R1V076,0.7808904051780701,0.2815333306789398,Canon 5DMarkII,D65,id_test,appearance_only,1,,0.2645449957108026,0.0005076878587715328,0.07058935612440109,1.0
R1V076,0.7808904051780701,0.2815333306789398,Nikon D80,A,id_test,joint,1,,-0.20577028668716385,0.0003252109745517373,0.03517655283212662,1.0
R1V077,0.8435080647468567,0.718471348285675,Nikon D80,A,id_test,reference,1,,-0.4966960672604055,0.0003957522858399898,0.06863915175199509,1.0
R1V077,0.8435080647468567,0.718471348285675,Olympus E-PL2,A,id_test,camera_only,1,,0.10812669092217286,0.0003957522858399898,0.06863915175199509,1.0
R1V077,0.8435080647468567,0.718471348285675,Nikon D80,FL2,id_test,light_only,1,,0.3012383310259483,0.0003957522858399898,0.06863915175199509,1.0
R1V077,0.8435080647468567,0.718471348285675,Nikon D80,A,id_test,appearance_only,1,,-0.012844258703501588,0.00019730100757442415,0.015555097721517086,1.0
R1V077,0.8435080647468567,0.718471348285675,Olympus E-PL2,FL2,id_test,joint,1,,-0.20510723110051238,0.0,0.0,1.0
R1V078,0.9063153862953186,0.15667104721069336,Olympus E-PL2,FL2,id_test,reference,1,,-0.4597532467933634,0.0,0.0,1.0
R1V078,0.9063153862953186,0.15667104721069336,Canon 300D,FL2,id_test,camera_only,1,,0.10235732217081073,0.0,0.0,1.0
R1V078,0.9063153862953186,0.15667104721069336,Olympus E-PL2,D65,id_test,light_only,1,,0.10791497083435642,0.0,0.0,1.0
R1V078,0.9063153862953186,0.15667104721069336,Olympus E-PL2,FL2,id_test,appearance_only,1,,0.2481848394628835,9.53869239310734e-05,0.027426792308688164,0.9999999403953552
R1V078,0.9063153862953186,0.15667104721069336,Canon 300D,D65,id_test,joint,1,,-0.05897722059233251,0.000563358305953443,0.043592579662799835,1.0
R1V079,0.9687416553497314,0.5935660600662231,Canon 300D,D65,id_test,reference,1,,-0.452008426625827,0.0003298969240859151,0.028220221400260925,0.9999999403953552
R1V079,0.9687416553497314,0.5935660600662231,Canon 5DMarkII,D65,id_test,camera_only,1,,-0.03725331823958439,0.0003298969240859151,0.028220221400260925,0.9999999403953552
R1V079,0.9687416553497314,0.5935660600662231,Canon 300D,A,id_test,light_only,1,,-0.4553891684403011,0.0003298969240859151,0.028220221400260925,0.9999999403953552
R1V079,0.9687416553497314,0.5935660600662231,Canon 300D,D65,id_test,appearance_only,1,,-0.06146472221835286,0.0002194356929976493,0.02682792767882347,1.0
R1V079,0.9687416553497314,0.5935660600662231,Canon 5DMarkII,A,id_test,joint,1,,-0.026750663346743808,0.00033702413202263415,0.07907187193632126,1.0
R1V080,0.0313623808324337,0.031182128936052322,Canon 5DMarkII,D65,camera_ood,reference,1,,0.2286682010308071,0.00016951259749475867,0.06589806824922562,0.9999999403953552
R1V080,0.0313623808324337,0.031182128936052322,Canon 1DMarkIII,D65,camera_ood,camera_only,1,,0.039673641470254206,0.00016951259749475867,0.06589806824922562,0.9999999403953552
R1V080,0.0313623808324337,0.031182128936052322,Canon 5DMarkII,A,camera_ood,light_only,1,,0.1296633875622082,0.00016951259749475867,0.06589806824922562,0.9999999403953552
R1V080,0.0313623808324337,0.031182128936052322,Canon 5DMarkII,D65,camera_ood,appearance_only,1,,-0.41114901231756584,0.00039062241557985544,0.06336337327957153,1.0
R1V080,0.0313623808324337,0.031182128936052322,Canon 1DMarkIII,A,camera_ood,joint,1,,-0.49310664737076454,0.00076700234785676,0.06739877164363861,0.9999999403953552
R1V081,0.0938684344291687,0.46956300735473633,Nikon D80,A,camera_ood,reference,1,,0.2784045067311216,0.0001701625733403489,0.03414687514305115,1.0
R1V081,0.0938684344291687,0.46956300735473633,Nikon D5100,A,camera_ood,camera_only,1,,-0.15891904139881935,0.0001701625733403489,0.03414687514305115,1.0
R1V081,0.0938684344291687,0.46956300735473633,Nikon D80,FL2,camera_ood,light_only,1,,0.0858321066092933,0.0001701625733403489,0.03414687514305115,1.0
R1V081,0.0938684344291687,0.46956300735473633,Nikon D80,A,camera_ood,appearance_only,1,,0.12072889681354415,0.00043557179742492735,0.051294390112161636,1.0
R1V081,0.0938684344291687,0.46956300735473633,Nikon D5100,FL2,camera_ood,joint,1,,-0.22221077045343368,0.0,0.0,1.0
R1V082,0.1566084623336792,0.9061692953109741,Olympus E-PL2,FL2,camera_ood,reference,1,,-0.43728920604058535,0.0003226783883292228,0.03879217803478241,1.0
R1V082,0.1566084623336792,0.9061692953109741,Canon 1DMarkIII,FL2,camera_ood,camera_only,1,,-0.39106212834437903,0.0003226783883292228,0.03879217803478241,1.0
R1V082,0.1566084623336792,0.9061692953109741,Olympus E-PL2,D65,camera_ood,light_only,1,,0.2122555833315668,0.0003226783883292228,0.03879217803478241,1.0
R1V082,0.1566084623336792,0.9061692953109741,Olympus E-PL2,FL2,camera_ood,appearance_only,1,,-0.08136524468422746,0.0,0.0,1.0
R1V082,0.1566084623336792,0.9061692953109741,Canon 1DMarkIII,D65,camera_ood,joint,1,,0.2586896023709452,8.66793270688504e-05,0.02861681580543518,1.0
R1V083,0.2191588282585144,0.3442917466163635,Canon 300D,D65,camera_ood,reference,1,,0.06292867858316109,0.00018217545584775507,0.04299548268318176,1.0
R1V083,0.2191588282585144,0.3442917466163635,Nikon D5100,D65,camera_ood,camera_only,1,,-0.40282822079114344,0.00018217545584775507,0.04299548268318176,1.0
R1V083,0.2191588282585144,0.3442917466163635,Canon 300D,A,camera_ood,light_only,1,,-0.37222991251527154,0.00018217545584775507,0.04299548268318176,1.0
R1V083,0.2191588282585144,0.3442917466163635,Canon 300D,D65,camera_ood,appearance_only,1,,-0.24413086838037346,0.0,0.0,1.0
R1V083,0.2191588282585144,0.3442917466163635,Nikon D5100,A,camera_ood,joint,1,,-0.174602076780227,0.0007834980497136712,0.07908161729574203,1.0
R1V084,0.28089040517807007,0.781914472579956,Canon 5DMarkII,FL2,camera_ood,reference,1,,-0.45700662113121443,0.0,0.0,1.0
R1V084,0.28089040517807007,0.781914472579956,Canon 1DMarkIII,FL2,camera_ood,camera_only,1,,-0.04606416494126747,0.0,0.0,1.0
R1V084,0.28089040517807007,0.781914472579956,Canon 5DMarkII,D65,camera_ood,light_only,1,,-0.12026583133578633,0.0,0.0,1.0
R1V084,0.28089040517807007,0.781914472579956,Canon 5DMarkII,FL2,camera_ood,appearance_only,1,,-0.21786662779942878,0.00023680986487306654,0.03434670343995094,1.0
R1V084,0.28089040517807007,0.781914472579956,Canon 1DMarkIII,D65,camera_ood,joint,1,,0.07480103791730186,0.0003371886850800365,0.06581263244152069,1.0
R1V085,0.3441721796989441,0.21996739506721497,Nikon D80,D65,camera_ood,reference,1,,0.19351077745749035,0.0007243902655318379,0.07699832320213318,1.0
R1V085,0.3441721796989441,0.21996739506721497,Nikon D5100,D65,camera_ood,camera_only,1,,-0.46065621291612047,0.0007243902655318379,0.07699832320213318,1.0
R1V085,0.3441721796989441,0.21996739506721497,Nikon D80,A,camera_ood,light_only,1,,-0.21805140487189612,0.0007243902655318379,0.07699832320213318,1.0
R1V085,0.3441721796989441,0.21996739506721497,Nikon D80,D65,camera_ood,appearance_only,1,,-0.05503978428633177,0.0005790226859971881,0.06649912893772125,1.0
R1V085,0.3441721796989441,0.21996739506721497,Nikon D5100,A,camera_ood,joint,1,,-0.04403922114186798,0.0,0.0,1.0
R1V086,0.40652796626091003,0.6549373865127563,Olympus E-PL2,A,camera_ood,reference,1,,0.022109743623553002,0.0,0.0,1.0
R1V086,0.40652796626091003,0.6549373865127563,Canon 1DMarkIII,A,camera_ood,camera_only,1,,-0.04918988266141128,0.0,0.0,1.0
R1V086,0.40652796626091003,0.6549373865127563,Olympus E-PL2,FL2,camera_ood,light_only,1,,0.2269169147597483,0.0,0.0,1.0
R1V086,0.40652796626091003,0.6549373865127563,Olympus E-PL2,A,camera_ood,appearance_only,1,,-0.009917033911768847,0.00026650531799532473,0.034584999084472656,1.0
R1V086,0.40652796626091003,0.6549373865127563,Canon 1DMarkIII,FL2,camera_ood,joint,1,,0.20494335305847544,0.0,0.0,1.0
R1V087,0.46846476197242737,0.09378719329833984,Canon 300D,FL2,camera_ood,reference,1,,0.24884411480501134,0.0010092022130265832,0.05342976376414299,1.0
R1V087,0.46846476197242737,0.09378719329833984,Nikon D5100,FL2,camera_ood,camera_only,1,,0.23590036746661125,0.0010092022130265832,0.05342976376414299,1.0
R1V087,0.46846476197242737,0.09378719329833984,Canon 300D,D65,camera_ood,light_only,1,,-0.29907143750279563,0.0010092022130265832,0.05342976376414299,1.0
R1V087,0.46846476197242737,0.09378719329833984,Canon 300D,FL2,camera_ood,appearance_only,1,,0.13130746617877387,0.0003413411322981119,0.05632564052939415,1.0
R1V087,0.46846476197242737,0.09378719329833984,Nikon D5100,D65,camera_ood,joint,1,,0.15898481896807093,0.0008476800285279751,0.06526375561952591,1.0
R1V088,0.5305674076080322,0.5310513973236084,Canon 5DMarkII,A,camera_ood,reference,1,,0.18840534965888278,0.0006963352207094431,0.0563894659280777,1.0
R1V088,0.5305674076080322,0.5310513973236084,Canon 1DMarkIII,A,camera_ood,camera_only,1,,-0.2701148492368953,0.0006963352207094431,0.0563894659280777,1.0
R1V088,0.5305674076080322,0.5310513973236084,Canon 5DMarkII,FL2,camera_ood,light_only,1,,0.26998463967537145,0.0006963352207094431,0.0563894659280777,1.0
R1V088,0.5305674076080322,0.5310513973236084,Canon 5DMarkII,A,camera_ood,appearance_only,1,,-0.3547993125646315,0.0009255228214897215,0.06857965141534805,1.0
R1V088,0.5305674076080322,0.5310513973236084,Canon 1DMarkIII,FL2,camera_ood,joint,1,,-0.11871592615131982,0.0004459767369553447,0.06269866228103638,1.0
R1V089,0.5924016237258911,0.9687357544898987,Nikon D80,FL2,camera_ood,reference,1,,-0.34852756217526637,0.0006474651745520532,0.06513796001672745,1.0
R1V089,0.5924016237258911,0.9687357544898987,Nikon D5100,FL2,camera_ood,camera_only,1,,-0.3246485698807744,0.0006474651745520532,0.06513796001672745,1.0
R1V089,0.5924016237258911,0.9687357544898987,Nikon D80,D65,camera_ood,light_only,1,,-0.43584713908515194,0.0006474651745520532,0.06513796001672745,1.0
R1V089,0.5924016237258911,0.9687357544898987,Nikon D80,FL2,camera_ood,appearance_only,1,,-0.05365059144900686,0.00027689331909641623,0.015703076496720314,1.0
R1V089,0.5924016237258911,0.9687357544898987,Nikon D5100,D65,camera_ood,joint,1,,0.23173450976660392,0.0,0.0,1.0
R1V090,0.656177282333374,0.4061800241470337,Olympus E-PL2,D65,camera_ood,reference,1,,-0.3870639746875002,0.0,0.0,0.9999999403953552
R1V090,0.656177282333374,0.4061800241470337,Canon 1DMarkIII,D65,camera_ood,camera_only,1,,-0.41255296318286067,0.0,0.0,0.9999999403953552
R1V090,0.656177282333374,0.4061800241470337,Olympus E-PL2,A,camera_ood,light_only,1,,-0.36617828580679723,0.0,0.0,0.9999999403953552
R1V090,0.656177282333374,0.4061800241470337,Olympus E-PL2,D65,camera_ood,appearance_only,1,,-0.3007216226547353,0.0,0.0,1.0
R1V090,0.656177282333374,0.4061800241470337,Canon 1DMarkIII,A,camera_ood,joint,1,,0.11723972597194421,0.00018433385412208736,0.0371655710041523,1.0
R1V091,0.7183338403701782,0.8438742160797119,Canon 300D,A,camera_ood,reference,1,,-0.43391389299860283,0.0,0.0,1.0
R1V091,0.7183338403701782,0.8438742160797119,Nikon D5100,A,camera_ood,camera_only,1,,0.2750015398036817,0.0,0.0,1.0
R1V091,0.7183338403701782,0.8438742160797119,Canon 300D,FL2,camera_ood,light_only,1,,-0.3920461644461146,0.0,0.0,1.0
R1V091,0.7183338403701782,0.8438742160797119,Canon 300D,A,camera_ood,appearance_only,1,,0.078043437699306,0.0,0.0,1.0
R1V091,0.7183338403701782,0.8438742160797119,Nikon D5100,FL2,camera_ood,joint,1,,0.09949882431775436,0.0,0.0,1.0
R1V092,0.7812905311584473,0.28145354986190796,Canon 5DMarkII,D65,camera_ood,reference,1,,-0.20011748762645404,0.0,0.0,1.0
R1V092,0.7812905311584473,0.28145354986190796,Canon 1DMarkIII,D65,camera_ood,camera_only,1,,-0.05802486201879686,0.0,0.0,1.0
R1V092,0.7812905311584473,0.28145354986190796,Canon 5DMarkII,A,camera_ood,light_only,1,,-0.3417925509118124,0.0,0.0,1.0
R1V092,0.7812905311584473,0.28145354986190796,Canon 5DMarkII,D65,camera_ood,appearance_only,1,,-0.4712475758412706,0.0007603365229442716,0.07902996987104416,1.0
R1V092,0.7812905311584473,0.28145354986190796,Canon 1DMarkIII,A,camera_ood,joint,1,,0.12553294989278574,0.0,0.0,1.0
R1V093,0.8437234163284302,0.718307614326477,Nikon D80,A,camera_ood,reference,1,,-0.2504615055398425,0.0005998139968141913,0.05660571530461311,1.0
R1V093,0.8437234163284302,0.718307614326477,Nikon D5100,A,camera_ood,camera_only,1,,0.02713388342130063,0.0005998139968141913,0.05660571530461311,1.0
R1V093,0.8437234163284302,0.718307614326477,Nikon D80,FL2,camera_ood,light_only,1,,-0.10482130329128536,0.0005998139968141913,0.05660571530461311,1.0
R1V093,0.8437234163284302,0.718307614326477,Nikon D80,A,camera_ood,appearance_only,1,,0.21029721822504643,0.00043972369167022407,0.05600066855549812,1.0
R1V093,0.8437234163284302,0.718307614326477,Nikon D5100,FL2,camera_ood,joint,1,,0.1483049129230748,0.0,0.0,1.0
R1V094,0.9055505990982056,0.1563088446855545,Olympus E-PL2,FL2,camera_ood,reference,1,,-0.00966403356728901,0.0009065591730177402,0.07734455168247223,1.0
R1V094,0.9055505990982056,0.1563088446855545,Canon 1DMarkIII,FL2,camera_ood,camera_only,1,,-0.2928418851084249,0.0009065591730177402,0.07734455168247223,1.0
R1V094,0.9055505990982056,0.1563088446855545,Olympus E-PL2,D65,camera_ood,light_only,1,,-0.12060525164754743,0.0009065591730177402,0.07734455168247223,1.0
R1V094,0.9055505990982056,0.1563088446855545,Olympus E-PL2,FL2,camera_ood,appearance_only,1,,-0.012715088167889965,0.0007829071255400777,0.06042191758751869,1.0
R1V094,0.9055505990982056,0.1563088446855545,Canon 1DMarkIII,D65,camera_ood,joint,1,,-0.28351341177993433,0.0007651849882677197,0.07600869238376617,1.0
R1V095,0.9687162637710571,0.5941975116729736,Canon 300D,D65,camera_ood,reference,1,,-0.2796041280778374,0.0,0.0,1.0
R1V095,0.9687162637710571,0.5941975116729736,Nikon D5100,D65,camera_ood,camera_only,1,,-0.3488692875228592,0.0,0.0,1.0
R1V095,0.9687162637710571,0.5941975116729736,Canon 300D,A,camera_ood,light_only,1,,0.17654028814458644,0.0,0.0,1.0
R1V095,0.9687162637710571,0.5941975116729736,Canon 300D,D65,camera_ood,appearance_only,1,,0.27866750122774964,0.0001812991249607876,0.03618600592017174,1.0
R1V095,0.9687162637710571,0.5941975116729736,Nikon D5100,A,camera_ood,joint,1,,-0.27401494741575827,0.0001835315633798018,0.07843071967363358,1.0
R1V096,0.03124174475669861,0.031202910467982292,Canon 5DMarkII,D65,light_ood,reference,1,,0.29065050130115655,0.00034121336648240685,0.045571256428956985,1.0
R1V096,0.03124174475669861,0.031202910467982292,Nikon D80,D65,light_ood,camera_only,1,,-0.48056573543008224,0.00034121336648240685,0.045571256428956985,1.0
R1V096,0.03124174475669861,0.031202910467982292,Canon 5DMarkII,FL11,light_ood,light_only,1,,0.145364542102426,0.00034121336648240685,0.045571256428956985,1.0
R1V096,0.03124174475669861,0.031202910467982292,Canon 5DMarkII,D65,light_ood,appearance_only,1,,0.07929354421229062,0.00017262001347262412,0.044967662543058395,1.0
R1V096,0.03124174475669861,0.031202910467982292,Nikon D80,FL11,light_ood,joint,1,,0.1570034162847328,0.0004915285389870405,0.06988363713026047,1.0
R1V097,0.09376039355993271,0.46813541650772095,Nikon D80,A,light_ood,reference,1,,-0.1736857790461978,0.0,0.0,1.0
R1V097,0.09376039355993271,0.46813541650772095,Olympus E-PL2,A,light_ood,camera_only,1,,-0.4655406291243517,0.0,0.0,1.0
R1V097,0.09376039355993271,0.46813541650772095,Nikon D80,FL11,light_ood,light_only,1,,0.29029235230451234,0.0,0.0,1.0
R1V097,0.09376039355993271,0.46813541650772095,Nikon D80,A,light_ood,appearance_only,1,,-0.22969010645179028,0.00024222276988439262,0.030416909605264664,1.0
R1V097,0.09376039355993271,0.46813541650772095,Olympus E-PL2,FL11,light_ood,joint,1,,-0.2948964045091845,0.0012709153816103935,0.07328100502490997,1.0
R1V098,0.15646053850650787,0.9063630104064941,Olympus E-PL2,FL2,light_ood,reference,1,,0.06504950550143362,0.0004713943926617503,0.07056933641433716,1.0
R1V098,0.15646053850650787,0.9063630104064941,Canon 300D,FL2,light_ood,camera_only,1,,0.0452541075887708,0.0004713943926617503,0.07056933641433716,1.0
R1V098,0.15646053850650787,0.9063630104064941,Olympus E-PL2,FL11,light_ood,light_only,1,,-0.21467397689399015,0.0004713943926617503,0.07056933641433716,1.0
R1V098,0.15646053850650787,0.9063630104064941,Olympus E-PL2,FL2,light_ood,appearance_only,1,,-0.35210302028135876,0.0006059678271412849,0.05898922309279442,1.0
R1V098,0.15646053850650787,0.9063630104064941,Canon 300D,FL11,light_ood,joint,1,,0.1962012290318088,0.0,0.0,1.0
R1V099,0.2199801206588745,0.34427863359451294,Canon 300D,D65,light_ood,reference,1,,0.2638723808875416,0.0003466463531367481,0.07941660284996033,0.9999999403953552
R1V099,0.2199801206588745,0.34427863359451294,Canon 5DMarkII,D65,light_ood,camera_only,1,,-0.1413487091508283,0.0003466463531367481,0.07941660284996033,0.9999999403953552
R1V099,0.2199801206588745,0.34427863359451294,Canon 300D,FL11,light_ood,light_only,1,,-0.36562981332660593,0.0003466463531367481,0.07941660284996033,0.9999999403953552
R1V099,0.2199801206588745,0.34427863359451294,Canon 300D,D65,light_ood,appearance_only,1,,0.16076840791427216,0.00016446805966552347,0.03893594443798065,1.0
R1V099,0.2199801206588745,0.34427863359451294,Canon 5DMarkII,FL11,light_ood,joint,1,,-0.1548447119890109,0.0,0.0,1.0
R1V100,0.2818639874458313,0.7812883853912354,Canon 5DMarkII,FL2,light_ood,reference,1,,-0.10471774486047802,0.0008483333513140678,0.049523841589689255,1.0
R1V100,0.2818639874458313,0.7812883853912354,Nikon D80,FL2,light_ood,camera_only,1,,-0.07341635952930459,0.0008483333513140678,0.049523841589689255,1.0
R1V100,0.2818639874458313,0.7812883853912354,Canon 5DMarkII,FL11,light_ood,light_only,1,,-0.28650518647631706,0.0008483333513140678,0.049523841589689255,1.0
R1V100,0.2818639874458313,0.7812883853912354,Canon 5DMarkII,FL2,light_ood,appearance_only,1,,-0.4613048085333838,0.00072810472920537,0.06770996004343033,1.0
R1V100,0.2818639874458313,0.7812883853912354,Nikon D80,FL11,light_ood,joint,1,,-0.4606375573156544,0.00046847452176734805,0.04320281744003296,1.0
R1V101,0.3434920012950897,0.21969646215438843,Nikon D80,D65,light_ood,reference,1,,-0.3008759384980771,0.0,0.0,1.0
R1V101,0.3434920012950897,0.21969646215438843,Olympus E-PL2,D65,light_ood,camera_only,1,,0.0703671165019848,0.0,0.0,1.0
R1V101,0.3434920012950897,0.21969646215438843,Nikon D80,FL11,light_ood,light_only,1,,-0.3165936704432847,0.0,0.0,1.0
