candidate,subject_id,outer_fold,setting,value,f_mel,f_blood,logrmse,rmse,sam_deg,delta_f_mel,delta_f_blood,logrmse_change,boundary_any,converged,prediction_above_one_count
V2R-PS,p003,2,scattering_amplitude_multiplier,1.0,0.08032946001822625,0.06500563996205681,0.057922125503375416,0.02151527040965304,3.503286741489647,0.0,0.0,0.0,False,True,0
V2R-PS,p003,2,scattering_amplitude_multiplier,1.05,0.0831484531917293,0.06475305214715131,0.059884579361712494,0.022588838540564694,3.6446474391439354,0.002818993173503051,-0.00025258781490550275,0.001962453858337078,False,True,0
V2R-PS,p003,2,delta_bs_shift,-0.1,0.0784445319513717,0.0704945418861065,0.056592736811803074,0.020693124906374132,3.3991779474286417,-0.0018849280668545437,0.005488901924049688,-0.0013293886915723419,False,True,0
V2R-PS,p003,2,delta_bs_shift,0.0,0.08032946001822625,0.06500563996205681,0.057922125503375416,0.02151527040965304,3.503286741489647,0.0,0.0,0.0,False,True,0
V2R-PS,p003,2,bandwidth_420_680,260.0,0.08032946001822625,0.06500563996205681,0.057922125503375416,0.02151527040965304,3.503286741489647,0.0,0.0,0.0,False,True,0
V2R-PS,p003,2,bandwidth_430_670,240.0,0.08199128941023547,0.058870935920705636,0.05625453524996805,0.02196967469923843,3.534182937142753,0.0016618293920092203,-0.006134704041351177,-0.001667590253407368,False,True,0
V2R-PS,p003,2,bandwidth_440_660,220.0,0.08210586063229036,0.059879958105985925,0.052924259592194794,0.01935325414461997,3.261409330652865,0.0017764006140641164,-0.005125681856070888,-0.004997865911180621,False,True,0
V2R-PS,p004,1,diameter_um,0.0,0.09845651483435017,0.049305981552750136,0.05648610050619577,0.016753262581561443,3.207217672578458,-3.559320767836105e-05,-0.0060963096501520445,0.00173080034663501,False,True,0
V2R-PS,p004,1,diameter_um,7.5,0.09848616433407571,0.052284790544567944,0.05542403394553291,0.01667162742015174,3.180520001838175,-5.9437079528157355e-06,-0.0031175006583342366,0.0006687337859721532,False,True,0
V2R-PS,p004,1,diameter_um,15.0,0.09849210848647087,0.05540228931757373,0.05475530015956079,0.016683258703580995,3.1695802321997926,4.4444234403862026e-10,-1.885328448913981e-09,2.7755575615628914e-17,False,True,0
V2R-PS,p004,1,diameter_um,30.0,0.09848148136526395,0.06176560344581028,0.054412286245196145,0.016940123321216874,3.1882811196895977,-1.0626676764574627e-05,0.006363312242908099,-0.0003430139143646149,False,True,0
V2R-PS,p004,1,s0,0.5,0.09878966080551906,0.04790265970335371,0.0581173800051013,0.018423616276016602,3.415898366336302,0.0002975527634905273,-0.007499631499548472,0.0033620798455405373,False,True,0
V2R-PS,p004,1,s0,0.7,0.09849210848647087,0.05540228931757373,0.05475530015956079,0.016683258703580995,3.1695802321997926,4.4444234403862026e-10,-1.885328448913981e-09,2.7755575615628914e-17,False,True,0
V2R-PS,p004,1,s0,0.9,0.09981737868163804,0.05790397350278784,0.05568973043293421,0.01638793648098109,3.150866220123056,0.0013252706396095076,0.002501682299885656,0.0009344302733734489,False,True,0
V2R-PS,p004,1,epidermis_thickness_mm,0.05,0.10483061364404585,0.07012448729627312,0.06064120028320524,0.017397622802408627,3.317165311054627,0.006338505602017319,0.014722196093370936,0.005885900123644483,False,True,0
V2R-PS,p004,1,epidermis_thickness_mm,0.06,0.09849210848647087,0.05540228931757373,0.05475530015956079,0.016683258703580995,3.1695802321997926,4.4444234403862026e-10,-1.885328448913981e-09,2.7755575615628914e-17,False,True,0
V2R-PS,p004,1,epidermis_thickness_mm,0.07,0.09340814942163321,0.042873163515392866,0.06047304113984256,0.019955670544546715,3.6382981900824527,-0.005083958620395318,-0.012529127687509314,0.005717740980281799,False,True,0
V2R-PS,p004,1,whole_blood_hb_g_l,100.0,0.0985266340953035,0.08014825818806158,0.06527152621480131,0.020286658573341818,3.2032874602229793,3.452605327497471e-05,0.0247459669851594,0.010516226055240552,False,True,0
V2R-PS,p004,1,whole_blood_hb_g_l,150.0,0.09849210848647087,0.05540228931757373,0.05475530015956079,0.016683258703580995,3.1695802321997926,4.4444234403862026e-10,-1.885328448913981e-09,2.7755575615628914e-17,False,True,0
V2R-PS,p004,1,whole_blood_hb_g_l,200.0,0.09847523865020659,0.043069019900536507,0.05913349822708163,0.017218934569965514,3.2665801158207333,-1.6869391821938695e-05,-0.012333271302365674,0.004378198067520871,False,True,0
V2R-PS,p004,1,scattering_amplitude_multiplier,0.9,0.09158473686603652,0.05742483530432818,0.05658577027454186,0.01645282361491878,3.1659992514939126,-0.006907371175992008,0.0020225441014260007,0.0018304701149811017,False,True,0
V2R-PS,p004,1,scattering_amplitude_multiplier,1.0,0.09849210848647087,0.05540228931757373,0.05475530015956079,0.016683258703580995,3.1695802321997926,4.4444234403862026e-10,-1.885328448913981e-09,2.7755575615628914e-17,False,True,0
V2R-PS,p004,1,scattering_amplitude_multiplier,1.05,0.10188699710073847,0.05389622216499715,0.055179730112988004,0.01724034817290928,3.239966883735855,0.003394889058709938,-0.001506069037905032,0.0004244299534272439,False,True,0
V2R-PS,p004,1,delta_bs_shift,-0.1,0.09627824334073211,0.061622999169229635,0.05513028350681361,0.01645892390109367,3.1490119077933265,-0.0022138647012964197,0.0062207079663274545,0.0003749833472528469,False,True,0
V2R-PS,p004,1,delta_bs_shift,0.0,0.09849210848647087,0.05540228931757373,0.05475530015956079,0.016683258703580995,3.1695802321997926,4.4444234403862026e-10,-1.885328448913981e-09,2.7755575615628914e-17,False,True,0
