candidate,subject_id,parameter,grid_value_u,grid_value,logrmse,solver_success
V2R-PS,p029,f_blood,0.16,0.016,0.07925714934637945,True
V2R-PS,p029,f_blood,0.18,0.018,0.07691601131156103,True
V2R-PS,p029,f_blood,0.2,0.020000000000000004,0.07480023036465526,True
V2R-PS,p029,f_blood,0.22,0.022000000000000002,0.07288085224760996,True
V2R-PS,p029,f_blood,0.24,0.024,0.07113480088960457,True
V2R-PS,p029,f_blood,0.26,0.026000000000000002,0.06954330704876749,True
V2R-PS,p029,f_blood,0.28,0.028000000000000004,0.06809083507230732,True
V2R-PS,p029,f_blood,0.3,0.03,0.06676432787328285,True
V2R-PS,p029,f_blood,0.32,0.032,0.06555266233299453,True
V2R-PS,p029,f_blood,0.34,0.034,0.06444624802255275,True
V2R-PS,p029,f_blood,0.36,0.036,0.06343672606625152,True
V2R-PS,p029,f_blood,0.38,0.038000000000000006,0.06251673955635303,True
V2R-PS,p029,f_blood,0.4,0.04000000000000001,0.06167975610242578,True
V2R-PS,p029,f_blood,0.42,0.042,0.06091992902782463,True
V2R-PS,p029,f_blood,0.44,0.044000000000000004,0.06023198765304223,True
V2R-PS,p029,f_blood,0.46,0.046000000000000006,0.059611149764196535,True
V2R-PS,p029,f_blood,0.48,0.048,0.05905305120076282,True
V2R-PS,p029,f_blood,0.5,0.05,0.058553688787680136,True
V2R-PS,p029,f_blood,0.52,0.052000000000000005,0.05810937376028433,True
V2R-PS,p029,f_blood,0.54,0.054000000000000006,0.05771669350134552,True
V2R-PS,p029,f_blood,0.56,0.05600000000000001,0.05737247990411627,True
V2R-PS,p029,f_blood,0.58,0.057999999999999996,0.0570737830451135,True
V2R-PS,p029,f_blood,0.6,0.06,0.05681784913049117,True
V2R-PS,p029,f_blood,0.62,0.062,0.05660210189464328,True
V2R-PS,p029,f_blood,0.64,0.064,0.05642412679621114,True
V2R-PS,p029,f_blood,0.66,0.066,0.05628165748709227,True
V2R-PS,p029,f_blood,0.68,0.068,0.05617256413310138,True
V2R-PS,p029,f_blood,0.7000000000000001,0.07,0.056094843246976916,True
V2R-PS,p029,f_blood,0.72,0.072,0.056046608760148074,True
V2R-PS,p029,f_blood,0.74,0.074,0.05602608411257576,True
V2R-PS,p029,f_blood,0.7456088798981296,0.07456088798981296,0.05602507240400276,True
V2R-PS,p029,f_blood,0.76,0.07600000000000001,0.0560315951827066,True
V2R-PS,p029,f_blood,0.78,0.07800000000000001,0.05606156391415518,True
V2R-PS,p029,f_blood,0.8,0.08000000000000002,0.056114502523739486,True
V2R-PS,p029,f_blood,0.8200000000000001,0.08200000000000002,0.056189008198173025,True
V2R-PS,p029,f_blood,0.84,0.084,0.056283758205058744,True
V2R-PS,p029,f_blood,0.86,0.08600000000000001,0.05639750535861924,True
V2R-PS,p029,f_blood,0.88,0.08800000000000001,0.05652907379250123,True
V2R-PS,p029,f_blood,0.9,0.09000000000000001,0.05667735500151377,True
V2R-PS,p029,f_blood,0.92,0.09200000000000001,0.056841304121760555,True
V2R-PS,p029,f_blood,0.9400000000000001,0.09400000000000001,0.057019936424645284,True
V2R-PS,p029,f_blood,0.96,0.096,0.05721232400497852,True
V2R-PS,p029,f_blood,0.98,0.098,0.05741759264713023,True
V2R-PS,p029,f_blood,1.0,0.1,0.05763491885606398,True
V2R-PS,p031,f_mel,0.0,0.0,0.6679840985490824,True
V2R-PS,p031,f_mel,0.02,0.0086,0.5812119357551635,True
V2R-PS,p031,f_mel,0.04,0.0172,0.49829469443560714,True
V2R-PS,p031,f_mel,0.06,0.0258,0.4190103487021845,True
V2R-PS,p031,f_mel,0.08,0.0344,0.34319981463486415,True
V2R-PS,p031,f_mel,0.1,0.043000000000000003,0.27079995234848986,True
V2R-PS,p031,f_mel,0.12,0.0516,0.20195244327229586,True
V2R-PS,p031,f_mel,0.14,0.060200000000000004,0.13741164034548387,True
V2R-PS,p031,f_mel,0.16,0.0688,0.08065870327331273,True
V2R-PS,p031,f_mel,0.18,0.0774,0.05082333449937539,True
V2R-PS,p031,f_mel,0.18753511077615884,0.0806400976337483,0.04927597815709339,True
V2R-PS,p031,f_mel,0.2,0.08600000000000001,0.05349339651732416,True
V2R-PS,p031,f_mel,0.22,0.0946,0.07386906294917221,True
V2R-PS,p031,f_mel,0.24,0.1032,0.10309324629923565,True
V2R-PS,p031,f_mel,0.26,0.1118,0.13693464025237942,True
V2R-PS,p031,f_mel,0.28,0.12040000000000001,0.1741863451328371,True
V2R-PS,p031,f_mel,0.3,0.129,0.21531688898607437,True
V2R-PS,p031,f_mel,0.32,0.1376,0.26139809950665177,True
V2R-PS,p031,f_mel,0.34,0.1462,0.30955127231387886,True
V2R-PS,p031,f_mel,0.36,0.1548,0.3581632260907363,True
V2R-PS,p031,f_mel,0.38,0.1634,0.40645336465688603,True
V2R-PS,p031,f_mel,0.4,0.17200000000000001,0.4540284951466306,True
V2R-PS,p031,f_mel,0.42,0.18059999999999998,0.5006872757197344,True
V2R-PS,p031,f_mel,0.44,0.1892,0.5463291490192932,True
V2R-PS,p031,f_mel,0.46,0.1978,0.590909108750212,True
V2R-PS,p031,f_mel,0.48,0.2064,0.6344138799088015,True
V2R-PS,p031,f_mel,0.5,0.215,0.6768487351579646,True
V2R-PS,p031,f_mel,0.52,0.2236,0.7182298911904528,True
V2R-PS,p031,f_mel,0.54,0.23220000000000002,0.7585799748444357,True
V2R-PS,p031,f_mel,0.56,0.24080000000000001,0.7979252481425603,True
V2R-PS,p031,f_mel,0.58,0.24939999999999998,0.8362938767033948,True
V2R-PS,p031,f_mel,0.6,0.258,0.873714835452291,True
V2R-PS,p031,f_mel,0.62,0.2666,0.9102172132447308,True
V2R-PS,p031,f_mel,0.64,0.2752,0.9458297722676242,True
V2R-PS,p031,f_mel,0.66,0.2838,0.9805806727985173,True
V2R-PS,p031,f_mel,0.68,0.2924,1.0144973065979168,True
V2R-PS,p031,f_mel,0.7000000000000001,0.30100000000000005,1.047606202252128,True
V2R-PS,p031,f_mel,0.72,0.3096,1.0799329783524712,True
V2R-PS,p031,f_mel,0.74,0.3182,1.1115023284391337,True
V2R-PS,p031,f_mel,0.76,0.3268,1.1423380268769594,True
V2R-PS,p031,f_mel,0.78,0.33540000000000003,1.1724629482977225,True
V2R-PS,p031,f_mel,0.8,0.34400000000000003,1.201899095570077,True
V2R-PS,p031,f_mel,0.8200000000000001,0.3526,1.2306676328386037,True
V2R-PS,p031,f_mel,0.84,0.36119999999999997,1.2587889212577958,True
V2R-PS,p031,f_mel,0.86,0.36979999999999996,1.2862825557974409,True
V2R-PS,p031,f_mel,0.88,0.3784,1.3131674020193254,True
V2R-PS,p031,f_mel,0.9,0.387,1.3394616320897872,True
V2R-PS,p031,f_mel,0.92,0.3956,1.3651827595574297,True
V2R-PS,p031,f_mel,0.9400000000000001,0.4042,1.3903476725926363,True
V2R-PS,p031,f_mel,0.96,0.4128,1.4149726655306754,True
V2R-PS,p031,f_mel,0.98,0.4214,1.4390734686355824,True
V2R-PS,p031,f_mel,1.0,0.43,1.4626652760706915,True
V2R-PS,p031,f_blood,0.0,0.0,0.14073047936032587,True
V2R-PS,p031,f_blood,0.02,0.002,0.12855076781807825,True
V2R-PS,p031,f_blood,0.04,0.004,0.11965258435678587,True
V2R-PS,p031,f_blood,0.06,0.006,0.11247518210539657,True
V2R-PS,p031,f_blood,0.08,0.008,0.10640515142492567,True
V2R-PS,p031,f_blood,0.1,0.010000000000000002,0.1011260904478689,True
V2R-PS,p031,f_blood,0.12,0.012,0.09644978787511385,True
V2R-PS,p031,f_blood,0.14,0.014000000000000002,0.09225377269618215,True
V2R-PS,p031,f_blood,0.16,0.016,0.08845324427621024,True
V2R-PS,p031,f_blood,0.18,0.018,0.0849867431601524,True
V2R-PS,p031,f_blood,0.2,0.020000000000000004,0.0818081403568388,True
V2R-PS,p031,f_blood,0.22,0.022000000000000002,0.07888184070535786,True
V2R-PS,p031,f_blood,0.24,0.024,0.07617975145201922,True
V2R-PS,p031,f_blood,0.26,0.026000000000000002,0.07367928069100069,True
V2R-PS,p031,f_blood,0.28,0.028000000000000004,0.07136196680651195,True
V2R-PS,p031,f_blood,0.3,0.03,0.06921251054047163,True
V2R-PS,p031,f_blood,0.32,0.032,0.06721807291997478,True
V2R-PS,p031,f_blood,0.34,0.034,0.06536775398698282,True
V2R-PS,p031,f_blood,0.36,0.036,0.06365219770604026,True
V2R-PS,p031,f_blood,0.38,0.038000000000000006,0.06206328699610716,True
V2R-PS,p031,f_blood,0.4,0.04000000000000001,0.06059390452590052,True
V2R-PS,p031,f_blood,0.42,0.042,0.05923774248016908,True
V2R-PS,p031,f_blood,0.44,0.044000000000000004,0.05798914952072969,True
V2R-PS,p031,f_blood,0.46,0.046000000000000006,0.056843006559395774,True
V2R-PS,p031,f_blood,0.48,0.048,0.055794625293611066,True
V2R-PS,p031,f_blood,0.5,0.05,0.054839665080484885,True
V2R-PS,p031,f_blood,0.52,0.052000000000000005,0.05397406486493372,True
V2R-PS,p031,f_blood,0.54,0.054000000000000006,0.05319398767934402,True
V2R-PS,p031,f_blood,0.56,0.05600000000000001,0.05249577579420659,True
V2R-PS,p031,f_blood,0.58,0.057999999999999996,0.05187591498989947,True
V2R-PS,p031,f_blood,0.6,0.06,0.051331006688190545,True
V2R-PS,p031,f_blood,0.62,0.062,0.05085774686422244,True
V2R-PS,p031,f_blood,0.64,0.064,0.050452910783081985,True
V2R-PS,p031,f_blood,0.66,0.066,0.05011334269045534,True
V2R-PS,p031,f_blood,0.68,0.068,0.049835949650234926,True
V2R-PS,p031,f_blood,0.7000000000000001,0.07,0.049617698775030396,True
V2R-PS,p031,f_blood,0.72,0.072,0.04945561714651868,True
V2R-PS,p031,f_blood,0.74,0.074,0.04934679377655506,True
V2R-PS,p031,f_blood,0.76,0.07600000000000001,0.04928838301944045,True
V2R-PS,p031,f_blood,0.7746398616977686,0.07746398616977686,0.0492759781570936,True
V2R-PS,p031,f_blood,0.78,0.07800000000000001,0.04927760891114255,True
V2R-PS,p031,f_blood,0.8,0.08000000000000002,0.049311769981481686,True
V2R-PS,p031,f_blood,0.8200000000000001,0.08200000000000002,0.04938824415824866,True
V2R-PS,p031,f_blood,0.84,0.084,0.04950449345536569,True
V2R-PS,p031,f_blood,0.86,0.08600000000000001,0.049658068207939,True
V2R-PS,p031,f_blood,0.88,0.08800000000000001,0.049846610683057666,True
V2R-PS,p031,f_blood,0.9,0.09000000000000001,0.050067857954635156,True
V2R-PS,p031,f_blood,0.92,0.09200000000000001,0.05031964398221174,True
V2R-PS,p031,f_blood,0.9400000000000001,0.09400000000000001,0.05059990087679461,True
V2R-PS,p031,f_blood,0.96,0.096,0.05090665937140999,True
V2R-PS,p031,f_blood,0.98,0.098,0.05123804854042256,True
V2R-PS,p031,f_blood,1.0,0.1,0.051592294830549376,True
V2R-PS,p032,f_mel,0.0,0.0,0.7544295099998951,True
V2R-PS,p032,f_mel,0.02,0.0086,0.6679710774311863,True
V2R-PS,p032,f_mel,0.04,0.0172,0.5852769527275784,True
V2R-PS,p032,f_mel,0.06,0.0258,0.5061081649571466,True
V2R-PS,p032,f_mel,0.08,0.0344,0.43026513174910985,True
V2R-PS,p032,f_mel,0.1,0.043000000000000003,0.35759108766348996,True
V2R-PS,p032,f_mel,0.12,0.0516,0.2879898760009658,True
V2R-PS,p032,f_mel,0.14,0.060200000000000004,0.22148110026130188,True
V2R-PS,p032,f_mel,0.16,0.0688,0.1583846759500851,True
V2R-PS,p032,f_mel,0.18,0.0774,0.10012563560909346,True
V2R-PS,p032,f_mel,0.2,0.08600000000000001,0.05452654376207782,True
V2R-PS,p032,f_mel,0.2094620052092548,0.09006866223997956,0.046836692832689084,True
V2R-PS,p032,f_mel,0.22,0.0946,0.0498696559741508,True
V2R-PS,p032,f_mel,0.24,0.1032,0.06615468012593034,True
V2R-PS,p032,f_mel,0.26,0.1118,0.09054658082757625,True
V2R-PS,p032,f_mel,0.28,0.12040000000000001,0.11946973427077881,True
V2R-PS,p032,f_mel,0.3,0.129,0.151814983134829,True
V2R-PS,p032,f_mel,0.32,0.1376,0.18755057574992404,True
V2R-PS,p032,f_mel,0.34,0.1462,0.22889688202357,True
V2R-PS,p032,f_mel,0.36,0.1548,0.2737066670333847,True
V2R-PS,p032,f_mel,0.38,0.1634,0.3197236729560295,True
V2R-PS,p032,f_mel,0.4,0.17200000000000001,0.3658586258165446,True
V2R-PS,p032,f_mel,0.42,0.18059999999999998,0.4115626714911331,True
V2R-PS,p032,f_mel,0.44,0.1892,0.456549881752219,True
V2R-PS,p032,f_mel,0.46,0.1978,0.5006701094491633,True
V2R-PS,p032,f_mel,0.48,0.2064,0.5438471569405343,True
V2R-PS,p032,f_mel,0.5,0.215,0.5860468590412014,True
V2R-PS,p032,f_mel,0.52,0.2236,0.6272597110599416,True
V2R-PS,p032,f_mel,0.54,0.23220000000000002,0.66749097747256,True
V2R-PS,p032,f_mel,0.56,0.24080000000000001,0.706754844752183,True
V2R-PS,p032,f_mel,0.58,0.24939999999999998,0.7450708575018546,True
V2R-PS,p032,f_mel,0.6,0.258,0.7824616928326299,True
V2R-PS,p032,f_mel,0.62,0.2666,0.8189517446174492,True
V2R-PS,p032,f_mel,0.64,0.2752,0.854566211420137,True
V2R-PS,p032,f_mel,0.66,0.2838,0.8893305049710268,True
V2R-PS,p032,f_mel,0.68,0.2924,0.9232698666012326,True
V2R-PS,p032,f_mel,0.7000000000000001,0.30100000000000005,0.9564091207212723,True
V2R-PS,p032,f_mel,0.72,0.3096,0.9887725197242492,True
V2R-PS,p032,f_mel,0.74,0.3182,1.020383650421754,True
V2R-PS,p032,f_mel,0.76,0.3268,1.0512653821126,True
V2R-PS,p032,f_mel,0.78,0.33540000000000003,1.0814398428560763,True
V2R-PS,p032,f_mel,0.8,0.34400000000000003,1.1109284147849807,True
V2R-PS,p032,f_mel,0.8200000000000001,0.3526,1.1397517421461154,True
V2R-PS,p032,f_mel,0.84,0.36119999999999997,1.167929747690084,True
V2R-PS,p032,f_mel,0.86,0.36979999999999996,1.1954816543595315,True
V2R-PS,p032,f_mel,0.88,0.3784,1.2224260101452626,True
V2R-PS,p032,f_mel,0.9,0.387,1.2487807146235663,True
V2R-PS,p032,f_mel,0.92,0.3956,1.274563046141889,True
V2R-PS,p032,f_mel,0.9400000000000001,0.4042,1.2997896889418548,True
V2R-PS,p032,f_mel,0.96,0.4128,1.3244767597377265,True
V2R-PS,p032,f_mel,0.98,0.4214,1.348639833432658,True
V2R-PS,p032,f_mel,1.0,0.43,1.3722939677713248,True
V2R-PS,p032,f_blood,0.0,0.0,0.13746776009040776,True
V2R-PS,p032,f_blood,0.02,0.002,0.12676152050780637,True
V2R-PS,p032,f_blood,0.04,0.004,0.11893864566461805,True
V2R-PS,p032,f_blood,0.06,0.006,0.11262224541334631,True
V2R-PS,p032,f_blood,0.08,0.008,0.1072715285065723,True
V2R-PS,p032,f_blood,0.1,0.010000000000000002,0.10260756214445808,True
V2R-PS,p032,f_blood,0.12,0.012,0.0984643426922101,True
V2R-PS,p032,f_blood,0.14,0.014000000000000002,0.0947337402771967,True
V2R-PS,p032,f_blood,0.16,0.016,0.09134076822364151,True
V2R-PS,p032,f_blood,0.18,0.018,0.08823096654786615,True
V2R-PS,p032,f_blood,0.2,0.020000000000000004,0.08536335371289247,True
V2R-PS,p032,f_blood,0.22,0.022000000000000002,0.08270620996236666,True
V2R-PS,p032,f_blood,0.24,0.024,0.08023441547388972,True
V2R-PS,p032,f_blood,0.26,0.026000000000000002,0.07792769556082928,True
V2R-PS,p032,f_blood,0.28,0.028000000000000004,0.07576942166109805,True
V2R-PS,p032,f_blood,0.3,0.03,0.07374576702322211,True
V2R-PS,p032,f_blood,0.32,0.032,0.07184509665657433,True
V2R-PS,p032,f_blood,0.34,0.034,0.07005751661108446,True
V2R-PS,p032,f_blood,0.36,0.036,0.06837453440949048,True
V2R-PS,p032,f_blood,0.38,0.038000000000000006,0.06678879876624012,True
V2R-PS,p032,f_blood,0.4,0.04000000000000001,0.06529389698559254,True
V2R-PS,p032,f_blood,0.42,0.042,0.06388419506293846,True
V2R-PS,p032,f_blood,0.44,0.044000000000000004,0.06255470990588272,True
V2R-PS,p032,f_blood,0.46,0.046000000000000006,0.061301006065103414,True
V2R-PS,p032,f_blood,0.48,0.048,0.06011911141752556,True
V2R-PS,p032,f_blood,0.5,0.05,0.059005447686334256,True
V2R-PS,p032,f_blood,0.52,0.052000000000000005,0.057956772711629356,True
V2R-PS,p032,f_blood,0.54,0.054000000000000006,0.056970132130857554,True
V2R-PS,p032,f_blood,0.56,0.05600000000000001,0.0560428186748868,True
V2R-PS,p032,f_blood,0.58,0.057999999999999996,0.05517233769130075,True
V2R-PS,p032,f_blood,0.6,0.06,0.05435637781064857,True
V2R-PS,p032,f_blood,0.62,0.062,0.053592785901436055,True
V2R-PS,p032,f_blood,0.64,0.064,0.05287954563495978,True
V2R-PS,p032,f_blood,0.66,0.066,0.05221475911551878,True
V2R-PS,p032,f_blood,0.68,0.068,0.05159663113513208,True
V2R-PS,p032,f_blood,0.7000000000000001,0.07,0.05102345569202247,True
V2R-PS,p032,f_blood,0.72,0.072,0.05049360447429316,True
V2R-PS,p032,f_blood,0.74,0.074,0.050005517058564514,True
V2R-PS,p032,f_blood,0.76,0.07600000000000001,0.049557692611026535,True
V2R-PS,p032,f_blood,0.78,0.07800000000000001,0.04914868290784801,True
V2R-PS,p032,f_blood,0.8,0.08000000000000002,0.04877708651507643,True
V2R-PS,p032,f_blood,0.8200000000000001,0.08200000000000002,0.048441543986578316,True
V2R-PS,p032,f_blood,0.84,0.084,0.048140733953392995,True
V2R-PS,p032,f_blood,0.86,0.08600000000000001,0.04787336999004453,True
V2R-PS,p032,f_blood,0.88,0.08800000000000001,0.047638198153613046,True
V2R-PS,p032,f_blood,0.9,0.09000000000000001,0.047433995100281436,True
V2R-PS,p032,f_blood,0.92,0.09200000000000001,0.047259566692066,True
V2R-PS,p032,f_blood,0.9400000000000001,0.09400000000000001,0.04711374701383321,True
V2R-PS,p032,f_blood,0.96,0.096,0.04699539772771256,True
V2R-PS,p032,f_blood,0.98,0.098,0.046903407698772846,True
V2R-PS,p032,f_blood,1.0,0.1,0.04683669283241693,True
V2R-PS,p033,f_mel,0.0,0.0,0.5969489446997597,True
V2R-PS,p033,f_mel,0.02,0.0086,0.5097272727940207,True
V2R-PS,p033,f_mel,0.04,0.0172,0.42638515895966345,True
V2R-PS,p033,f_mel,0.06,0.0258,0.34675567341776753,True
V2R-PS,p033,f_mel,0.08,0.0344,0.27078468655840726,True
V2R-PS,p033,f_mel,0.1,0.043000000000000003,0.19866794570715596,True
V2R-PS,p033,f_mel,0.12,0.0516,0.13140147206340605,True
V2R-PS,p033,f_mel,0.14,0.060200000000000004,0.07394845518506463,True
V2R-PS,p033,f_mel,0.16,0.0688,0.04480732492102699,True
V2R-PS,p033,f_mel,0.17495022902356158,0.07522859848013148,0.037042224477244874,True
V2R-PS,p033,f_mel,0.18,0.0774,0.038044981007930925,True
V2R-PS,p033,f_mel,0.2,0.08600000000000001,0.05751120157360837,True
V2R-PS,p033,f_mel,0.22,0.0946,0.08917368563663385,True
V2R-PS,p033,f_mel,0.24,0.1032,0.12611529840351254,True
V2R-PS,p033,f_mel,0.26,0.1118,0.16727083368252527,True
V2R-PS,p033,f_mel,0.28,0.12040000000000001,0.21552056154742105,True
V2R-PS,p033,f_mel,0.3,0.129,0.2675552984518127,True
V2R-PS,p033,f_mel,0.32,0.1376,0.32044868350740463,True
V2R-PS,p033,f_mel,0.34,0.1462,0.372999416400952,True
V2R-PS,p033,f_mel,0.36,0.1548,0.42467817848368544,True
V2R-PS,p033,f_mel,0.38,0.1634,0.4752442271028183,True
V2R-PS,p033,f_mel,0.4,0.17200000000000001,0.5245923970198735,True
V2R-PS,p033,f_mel,0.42,0.18059999999999998,0.5726857455223588,True
V2R-PS,p033,f_mel,0.44,0.1892,0.6195233062369647,True
V2R-PS,p033,f_mel,0.46,0.1978,0.6651235694673866,True
V2R-PS,p033,f_mel,0.48,0.2064,0.709515555797021,True
V2R-PS,p033,f_mel,0.5,0.215,0.7527337918355679,True
V2R-PS,p033,f_mel,0.52,0.2236,0.7948153972869529,True
V2R-PS,p033,f_mel,0.54,0.23220000000000002,0.835798363876717,True
V2R-PS,p033,f_mel,0.56,0.24080000000000001,0.8757205306811123,True
V2R-PS,p033,f_mel,0.58,0.24939999999999998,0.9146189778453098,True
V2R-PS,p033,f_mel,0.6,0.258,0.9525296770361934,True
V2R-PS,p033,f_mel,0.62,0.2666,0.989487301886455,True
V2R-PS,p033,f_mel,0.64,0.2752,1.0255251390396156,True
V2R-PS,p033,f_mel,0.66,0.2838,1.0606750625811332,True
V2R-PS,p033,f_mel,0.68,0.2924,1.0949675481389165,True
V2R-PS,p033,f_mel,0.7000000000000001,0.30100000000000005,1.1284317113402083,True
V2R-PS,p033,f_mel,0.72,0.3096,1.1610953606458085,True
V2R-PS,p033,f_mel,0.74,0.3182,1.1929850580247774,True
V2R-PS,p033,f_mel,0.76,0.3268,1.2241261831853496,True
V2R-PS,p033,f_mel,0.78,0.33540000000000003,1.2545429985689276,True
V2R-PS,p033,f_mel,0.8,0.34400000000000003,1.28425871330996,True
V2R-PS,p033,f_mel,0.8200000000000001,0.3526,1.3132955450339983,True
V2R-PS,p033,f_mel,0.84,0.36119999999999997,1.3416747788178736,True
V2R-PS,p033,f_mel,0.86,0.36979999999999996,1.3694168229407588,True
V2R-PS,p033,f_mel,0.88,0.3784,1.3965412612598869,True
V2R-PS,p033,f_mel,0.9,0.387,1.4230669021814384,True
V2R-PS,p033,f_mel,0.92,0.3956,1.4490118242868653,True
V2R-PS,p033,f_mel,0.9400000000000001,0.4042,1.4743934187316052,True
V2R-PS,p033,f_mel,0.96,0.4128,1.4992284285713786,True
V2R-PS,p033,f_mel,0.98,0.4214,1.5235329851826522,True
V2R-PS,p033,f_mel,1.0,0.43,1.5473226419679211,True
V2R-PS,p033,f_blood,0.0,0.0,0.11885584740441088,True
V2R-PS,p033,f_blood,0.02,0.002,0.10602249512254679,True
V2R-PS,p033,f_blood,0.04,0.004,0.09667883628047112,True
V2R-PS,p033,f_blood,0.06,0.006,0.08916610149475278,True
V2R-PS,p033,f_blood,0.08,0.008,0.0828355093916682,True
V2R-PS,p033,f_blood,0.1,0.010000000000000002,0.07735422460577013,True
V2R-PS,p033,f_blood,0.12,0.012,0.072525590604385,True
V2R-PS,p033,f_blood,0.14,0.014000000000000002,0.06822275596341212,True
V2R-PS,p033,f_blood,0.16,0.016,0.06435888541259706,True
V2R-PS,p033,f_blood,0.18,0.018,0.06087196408741251,True
V2R-PS,p033,f_blood,0.2,0.020000000000000004,0.0577162958343778,True
V2R-PS,p033,f_blood,0.22,0.022000000000000002,0.05485739441335263,True
V2R-PS,p033,f_blood,0.24,0.024,0.05226872751651618,True
V2R-PS,p033,f_blood,0.26,0.026000000000000002,0.04992953217083479,True
V2R-PS,p033,f_blood,0.28,0.028000000000000004,0.04782327826755809,True
V2R-PS,p033,f_blood,0.3,0.03,0.0459365393643664,True
V2R-PS,p033,f_blood,0.32,0.032,0.04425812917770493,True
V2R-PS,p033,f_blood,0.34,0.034,0.04277841959356859,True
V2R-PS,p033,f_blood,0.36,0.036,0.041488791023589794,True
V2R-PS,p033,f_blood,0.38,0.038000000000000006,0.040381187987485856,True
V2R-PS,p033,f_blood,0.4,0.04000000000000001,0.03944776656050441,True
V2R-PS,p033,f_blood,0.42,0.042,0.03868062809359479,True
V2R-PS,p033,f_blood,0.44,0.044000000000000004,0.038071636693279544,True
V2R-PS,p033,f_blood,0.46,0.046000000000000006,0.03761231738499268,True
V2R-PS,p033,f_blood,0.48,0.048,0.037293828852923705,True
V2R-PS,p033,f_blood,0.5,0.05,0.03710700051860855,True
V2R-PS,p033,f_blood,0.52,0.052000000000000005,0.03704241987373132,True
V2R-PS,p033,f_blood,0.5211796156047384,0.05211796156047384,0.0370422244772449,True
V2R-PS,p033,f_blood,0.54,0.054000000000000006,0.037090553532807956,True
V2R-PS,p033,f_blood,0.56,0.05600000000000001,0.03724188501769778,True
V2R-PS,p033,f_blood,0.58,0.057999999999999996,0.037487053833295085,True
V2R-PS,p033,f_blood,0.6,0.06,0.037816983461446234,True
V2R-PS,p033,f_blood,0.62,0.062,0.03822298975314781,True
V2R-PS,p033,f_blood,0.64,0.064,0.038696865097980274,True
V2R-PS,p033,f_blood,0.66,0.066,0.03923093713107437,True
V2R-PS,p033,f_blood,0.68,0.068,0.03981810328982684,True
V2R-PS,p033,f_blood,0.7000000000000001,0.07,0.04045184417922227,True
V2R-PS,p033,f_blood,0.72,0.072,0.041126219538520366,True
V2R-PS,p033,f_blood,0.74,0.074,0.0418358508040817,True
V2R-PS,p033,f_blood,0.76,0.07600000000000001,0.04257589403595406,True
V2R-PS,p033,f_blood,0.78,0.07800000000000001,0.04334200650141559,True
V2R-PS,p033,f_blood,0.8,0.08000000000000002,0.04413030962815967,True
V2R-PS,p033,f_blood,0.8200000000000001,0.08200000000000002,0.04493735045005051,True
V2R-PS,p033,f_blood,0.84,0.084,0.04576006312754461,True
V2R-PS,p033,f_blood,0.86,0.08600000000000001,0.04659573166172761,True
V2R-PS,p033,f_blood,0.88,0.08800000000000001,0.047441954544197515,True
V2R-PS,p033,f_blood,0.9,0.09000000000000001,0.04829661179137679,True
V2R-PS,p033,f_blood,0.92,0.09200000000000001,0.049157834591521135,True
V2R-PS,p033,f_blood,0.9400000000000001,0.09400000000000001,0.050023977633560965,True
V2R-PS,p033,f_blood,0.96,0.096,0.05089359407664828,True
V2R-PS,p033,f_blood,0.98,0.098,0.05176541304674368,True
V2R-PS,p033,f_blood,1.0,0.1,0.052638319502268806,True
V2R-PS,p034,f_mel,0.0,0.0,0.4789673272972647,True
V2R-PS,p034,f_mel,0.02,0.0086,0.39255037580088853,True
V2R-PS,p034,f_mel,0.04,0.0172,0.3105809248267273,True
V2R-PS,p034,f_mel,0.06,0.0258,0.23336724057406777,True
V2R-PS,p034,f_mel,0.08,0.0344,0.16221099368321962,True
V2R-PS,p034,f_mel,0.1,0.043000000000000003,0.10224061498846541,True
V2R-PS,p034,f_mel,0.12,0.0516,0.06901086435913868,True
V2R-PS,p034,f_mel,0.14,0.060200000000000004,0.0540381939240059,True
V2R-PS,p034,f_mel,0.14314682025687367,0.06155313271045568,0.05370547700799403,True
V2R-PS,p034,f_mel,0.16,0.0688,0.0628687796959118,True
V2R-PS,p034,f_mel,0.18,0.0774,0.09068899176032962,True
V2R-PS,p034,f_mel,0.2,0.08600000000000001,0.12757205627252582,True
V2R-PS,p034,f_mel,0.22,0.0946,0.17003140992330848,True
V2R-PS,p034,f_mel,0.24,0.1032,0.22022184897748087,True
V2R-PS,p034,f_mel,0.26,0.1118,0.2751140623941437,True
V2R-PS,p034,f_mel,0.28,0.12040000000000001,0.33110800068114365,True
V2R-PS,p034,f_mel,0.3,0.129,0.3867599995630241,True
V2R-PS,p034,f_mel,0.32,0.1376,0.4414492806356342,True
V2R-PS,p034,f_mel,0.34,0.1462,0.49490072428194276,True
V2R-PS,p034,f_mel,0.36,0.1548,0.5469984185166277,True
V2R-PS,p034,f_mel,0.38,0.1634,0.5977051017259815,True
V2R-PS,p034,f_mel,0.4,0.17200000000000001,0.6470242112626032,True
V2R-PS,p034,f_mel,0.42,0.18059999999999998,0.6949807161797954,True
V2R-PS,p034,f_mel,0.44,0.1892,0.7416108979971522,True
V2R-PS,p034,f_mel,0.46,0.1978,0.7869566760567154,True
V2R-PS,p034,f_mel,0.48,0.2064,0.8310623657599543,True
V2R-PS,p034,f_mel,0.5,0.215,0.8739727963283284,True
