base_candidate,subject_id,outer_fold,setting,value,f_mel,f_blood,s,logrmse,delta_f_mel,delta_f_blood,delta_s,logrmse_change,boundary_any,converged,prediction_above_one_count
V2R-PS,p021,3,scattering_amplitude_multiplier,0.9,0.0408301458953141,0.09999999999999999,3.23681852338591e-21,0.10502496737599494,-0.0054143194506090925,0.0,-6.624214583172618e-16,0.0017298777509332092,True,True,0
V2R-PS,p021,3,scattering_amplitude_multiplier,1.0,0.04624446529585623,0.09999999999999999,1.5536525768326152e-18,0.10329508962506177,-5.0066964463191255e-11,0.0,-6.608710425589526e-16,4.163336342344337e-17,True,True,0
V2R-PS,p021,3,scattering_amplitude_multiplier,1.05,0.0488171192552075,0.09999999999999999,2.3657858369769163e-15,0.10275199137224629,0.0025726539092843087,0.0,1.703361141841131e-15,-0.000543098252815441,True,True,0
V2R-PS,p021,3,delta_bs_shift,-0.1,0.04544782909966281,0.09999999999999999,8.699157211375592e-19,0.10705495039654153,-0.0007966362462603835,0.0,-6.615547794146477e-16,0.0037598607714798005,True,True,0
V2R-PS,p021,3,delta_bs_shift,0.0,0.04624446529585623,0.09999999999999999,1.5536525768326152e-18,0.10329508962506177,-5.0066964463191255e-11,0.0,-6.608710425589526e-16,4.163336342344337e-17,True,True,0
V2R-PS,p021,3,bandwidth_420_680,260.0,0.04624446529585623,0.09999999999999999,1.5536525768326152e-18,0.10329508962506177,-5.0066964463191255e-11,0.0,-6.608710425589526e-16,4.163336342344337e-17,True,True,0
V2R-PS,p021,3,bandwidth_430_670,240.0,0.04732214920189214,0.09999999999999999,1.4645458640004837e-15,0.09541307688170697,0.0010776838559689514,0.0,8.021211688646985e-16,-0.00788201274335476,True,True,0
V2R-PS,p021,3,bandwidth_440_660,220.0,0.04944674087091327,0.09999999999999999,8.611022177579462e-17,0.07474058329377867,0.0032022755249900767,0.0,-5.763144733599906e-16,-0.028554506331283064,True,True,0
V2R-PS,p022,3,diameter_um,0.0,0.04764991402509516,0.09999999999999999,9.508578180635786e-21,0.12780446778527274,-0.0018923675938990192,0.0,9.13983424447874e-21,0.006900280619764165,True,True,0
V2R-PS,p022,3,diameter_um,7.5,0.04860489637108291,0.09999999999999999,5.417030231424712e-19,0.12389414555433306,-0.0009373852479112668,0.0,5.413342792063141e-19,0.0029899583888244874,True,True,0
V2R-PS,p022,3,diameter_um,15.0,0.049542281618994176,0.09999999999999999,3.687439361570466e-22,0.12090418716550858,0.0,0.0,0.0,0.0,True,True,0
V2R-PS,p022,3,diameter_um,30.0,0.05127759687843228,0.09999999999999999,3.692645998944212e-18,0.11903746545316632,0.001735315259438104,0.0,3.692277255008055e-18,-0.0018667217123422564,True,True,0
V2R-PS,p022,3,epidermis_thickness_mm,0.05,0.052165788461369295,0.09999999999999999,7.817211851764108e-21,0.13409647147309503,0.0026235068423751187,0.0,7.448467915607061e-21,0.013192284307586455,True,True,0
V2R-PS,p022,3,epidermis_thickness_mm,0.06,0.049542281618994176,0.09999999999999999,3.687439361570466e-22,0.12090418716550858,0.0,0.0,0.0,0.0,True,True,0
V2R-PS,p022,3,epidermis_thickness_mm,0.07,0.047583718537745276,0.09999999999999999,1.4043182767234862e-20,0.11116653075776578,-0.0019585630812489,0.0,1.3674438831077815e-20,-0.009737656407742795,True,True,0
V2R-PS,p022,3,whole_blood_hb_g_l,100.0,0.05538683112030286,0.09999999999999999,3.981222931318273e-18,0.1294030358632978,0.0058445495013086865,0.0,3.980854187382116e-18,0.008498848697789219,True,True,0
V2R-PS,p022,3,whole_blood_hb_g_l,150.0,0.049542281618994176,0.09999999999999999,3.687439361570466e-22,0.12090418716550858,0.0,0.0,0.0,0.0,True,True,0
V2R-PS,p022,3,whole_blood_hb_g_l,200.0,0.04523296990327023,0.09999999999999999,3.663531268459522e-17,0.1258187247586681,-0.0043093117157239486,0.0,3.6634943940659065e-17,0.004914537593159518,True,True,0
V2R-PS,p022,3,scattering_amplitude_multiplier,0.9,0.0438685809333,0.09999999999999999,1.6253919170120203e-16,0.1209673119789952,-0.005673700685694179,0.0,1.6253882295726588e-16,6.312481348662302e-05,True,True,0
V2R-PS,p022,3,scattering_amplitude_multiplier,1.0,0.049542281618994176,0.09999999999999999,3.687439361570466e-22,0.12090418716550858,0.0,0.0,0.0,0.0,True,True,0
V2R-PS,p022,3,scattering_amplitude_multiplier,1.05,0.05224707765481482,0.09999999999999999,1.6468048684899062e-21,0.120889416721433,0.0027047960358206474,0.0,1.2780609323328596e-21,-1.4770444075579148e-05,True,True,0
V2R-PS,p022,3,delta_bs_shift,-0.1,0.04869708179327428,0.09999999999999999,4.4456342583558715e-21,0.12590479651165049,-0.0008451998257198931,0.0,4.076890322198825e-21,0.00500060934614191,True,True,0
V2R-PS,p022,3,delta_bs_shift,0.0,0.049542281618994176,0.09999999999999999,3.687439361570466e-22,0.12090418716550858,0.0,0.0,0.0,0.0,True,True,0
V2R-PS,p022,3,bandwidth_420_680,260.0,0.049542281618994176,0.09999999999999999,3.687439361570466e-22,0.12090418716550858,0.0,0.0,0.0,0.0,True,True,0
V2R-PS,p022,3,bandwidth_430_670,240.0,0.05061663937030632,0.09999999999999999,1.72464231122234e-21,0.1099989745057777,0.0010743577513121425,0.0,1.3558983750652933e-21,-0.010905212659730878,True,True,0
V2R-PS,p022,3,bandwidth_440_660,220.0,0.05269226510036517,0.09999999999999999,2.7334063876719313e-21,0.09084786844632653,0.0031499834813709937,0.0,2.3646624515148847e-21,-0.030056318719182046,True,True,0
V2R-PS,p023,2,diameter_um,0.0,0.09993431300528821,0.09999999999999999,0.5618382087551556,0.049108806548333925,-0.001968331320131786,0.0,-0.04704892743362188,-0.0009577764380214876,True,True,0
V2R-PS,p023,2,diameter_um,7.5,0.10093520105340531,0.09999999999999999,0.585572643246768,0.04943585063336462,-0.0009674432720146869,0.0,-0.02331449294200938,-0.0006307323529907913,True,True,0
V2R-PS,p023,2,diameter_um,15.0,0.10190264427104163,0.09999999999999999,0.6088871294964848,0.05006658298635545,-5.4378362923657164e-11,0.0,-6.692292608967421e-09,3.469446951953614e-17,True,True,0
V2R-PS,p023,2,diameter_um,30.0,0.10368847739002116,0.09999999999999999,0.6517180358724574,0.05209626136969183,0.0017858330646011583,0.0,0.042830899683679924,0.002029678383336418,True,True,0
V2R-PS,p023,2,epidermis_thickness_mm,0.05,0.10779574686989955,0.09999999999999999,0.35342762979111697,0.05028039622224599,0.005893102544479556,0.0,-0.25545950639766046,0.0002138132358905781,True,True,0
V2R-PS,p023,2,epidermis_thickness_mm,0.06,0.10190264427104163,0.09999999999999999,0.6088871294964848,0.05006658298635545,-5.4378362923657164e-11,0.0,-6.692292608967421e-09,3.469446951953614e-17,True,True,0
V2R-PS,p023,2,epidermis_thickness_mm,0.07,0.09821241419364095,0.09999999999999999,0.851313430872271,0.052405704810877016,-0.0036902301317790487,0.0,0.24242629468349353,0.0023391218245216033,True,True,0
V2R-PS,p023,2,whole_blood_hb_g_l,100.0,0.10575622685330172,0.09999999999999999,0.47022228221794365,0.06176808437288957,0.0038535825278817187,0.0,-0.13866485397083378,0.011701501386534155,True,True,0
V2R-PS,p023,2,whole_blood_hb_g_l,150.0,0.10190264427104163,0.09999999999999999,0.6088871294964848,0.05006658298635545,-5.4378362923657164e-11,0.0,-6.692292608967421e-09,3.469446951953614e-17,True,True,0
V2R-PS,p023,2,whole_blood_hb_g_l,200.0,0.09965481359792511,0.09637272543603524,0.6865533124485239,0.05636896021490018,-0.00224783072749489,-0.0036272745639647497,0.07766617625974648,0.006302377228544764,False,True,0
V2R-PS,p023,2,scattering_amplitude_multiplier,0.9,0.09310760602853371,0.09999999999999999,0.5023043867002752,0.04869843531347747,-0.008795038296886284,0.0,-0.10658274948850222,-0.001368147672877941,True,True,0
V2R-PS,p023,2,scattering_amplitude_multiplier,1.0,0.10190264427104163,0.09999999999999999,0.6088871294964848,0.05006658298635545,-5.4378362923657164e-11,0.0,-6.692292608967421e-09,3.469446951953614e-17,True,True,0
V2R-PS,p023,2,scattering_amplitude_multiplier,1.05,0.10624821827834308,0.09999999999999999,0.6680592040778407,0.051010013921224624,0.004345573952923079,0.0,0.05917206788906326,0.0009434309348692119,True,True,0
V2R-PS,p023,2,delta_bs_shift,-0.1,0.10023146709893682,0.09999999999999999,0.553409546856776,0.0506343917402303,-0.0016711772264831753,0.0,-0.05547758933200142,0.0005678087538748891,True,True,0
V2R-PS,p023,2,delta_bs_shift,0.0,0.10190264427104163,0.09999999999999999,0.6088871294964848,0.05006658298635545,-5.4378362923657164e-11,0.0,-6.692292608967421e-09,3.469446951953614e-17,True,True,0
V2R-PS,p023,2,bandwidth_420_680,260.0,0.10190264427104163,0.09999999999999999,0.6088871294964848,0.05006658298635545,-5.4378362923657164e-11,0.0,-6.692292608967421e-09,3.469446951953614e-17,True,True,0
V2R-PS,p023,2,bandwidth_430_670,240.0,0.10285248251984395,0.09999999999999999,0.6733119801265749,0.043531010293970246,0.0009498381944239576,0.0,0.06442484393779746,-0.0065355726923851665,True,True,0
V2R-PS,p023,2,bandwidth_440_660,220.0,0.10282264668128992,0.09999999999999999,0.6362935040506198,0.04276267637455462,0.00092000235586992,0.0,0.027406367861842362,-0.0073039066118007895,True,True,0
V2R-PS,p024,5,diameter_um,0.0,0.11065533366690379,0.09999999999999999,0.9173012154177027,0.054492990555232525,-0.0018436705884360693,0.0,-0.03617460131326444,-3.972751900391952e-05,True,True,0
V2R-PS,p024,5,diameter_um,7.5,0.11159441861980063,0.09999999999999999,0.9358886823239971,0.054385300941915064,-0.0009045856355392318,0.0,-0.017587134406970018,-0.00014741713232137993,True,True,0
V2R-PS,p024,5,diameter_um,15.0,0.11249900425533986,0.09999999999999999,0.9534758167309672,0.054532718074236444,0.0,0.0,0.0,0.0,True,True,0
V2R-PS,p024,5,diameter_um,30.0,0.11418965613572257,0.09999999999999999,0.9853216030353805,0.05560384274769313,0.0016906518803827125,0.0,0.03184578630441337,0.001071124673456686,True,True,0
V2R-PS,p024,5,epidermis_thickness_mm,0.05,0.11856175393656153,0.09999999999999998,0.7132553122968107,0.05725759395814436,0.006062749681221669,-1.3877787807814457e-17,-0.24022050443415643,0.0027248758839079137,True,True,0
V2R-PS,p024,5,epidermis_thickness_mm,0.06,0.11249900425533986,0.09999999999999999,0.9534758167309672,0.054532718074236444,0.0,0.0,0.0,0.0,True,True,0
V2R-PS,p024,5,epidermis_thickness_mm,0.07,0.10572264445702005,0.09999999999999999,0.9999999999999999,0.05950080620422193,-0.006776359798319809,0.0,0.04652418326903274,0.004968088129985483,True,True,0
V2R-PS,p024,5,whole_blood_hb_g_l,100.0,0.11617012422758866,0.09999999999999999,0.9272400568454657,0.06034833646306384,0.003671119972248796,0.0,-0.02623575988550142,0.0058156183888273955,True,True,0
V2R-PS,p024,5,whole_blood_hb_g_l,150.0,0.11249900425533986,0.09999999999999999,0.9534758167309672,0.054532718074236444,0.0,0.0,0.0,0.0,True,True,0
V2R-PS,p024,5,whole_blood_hb_g_l,200.0,0.10990611102779056,0.09999999999999999,0.9733623243881725,0.057665957712364976,-0.0025928932275492977,0.0,0.019886507657205343,0.003133239638128532,True,True,0
V2R-PS,p024,5,scattering_amplitude_multiplier,0.9,0.10278612082423859,0.09999999999999999,0.8361556385400659,0.054356274722459345,-0.009712883431101271,0.0,-0.11732017819090124,-0.00017644335177709886,True,True,0
V2R-PS,p024,5,scattering_amplitude_multiplier,1.0,0.11249900425533986,0.09999999999999999,0.9534758167309672,0.054532718074236444,0.0,0.0,0.0,0.0,True,True,0
V2R-PS,p024,5,scattering_amplitude_multiplier,1.05,0.11708284791892212,0.09999999999999999,0.9999999999999979,0.05480635934628872,0.004583843663582263,0.0,0.04652418326903074,0.0002736412720522746,True,True,0
V2R-PS,p024,5,delta_bs_shift,-0.1,0.11063996381661417,0.09999999999999999,0.9120036668984728,0.055962079632065787,-0.001859040438725687,0.0,-0.041472149832494365,0.0014293615578293423,True,True,0
V2R-PS,p024,5,delta_bs_shift,0.0,0.11249900425533986,0.09999999999999999,0.9534758167309672,0.054532718074236444,0.0,0.0,0.0,0.0,True,True,0
V2R-PS,p024,5,bandwidth_420_680,260.0,0.11249900425533986,0.09999999999999999,0.9534758167309672,0.054532718074236444,0.0,0.0,0.0,0.0,True,True,0
V2R-PS,p024,5,bandwidth_430_670,240.0,0.11382134054615421,0.09999999999999999,0.9964418662970187,0.04659882314863123,0.0013223362908143521,0.0,0.042966049566051545,-0.007933894925605214,True,True,0
V2R-PS,p024,5,bandwidth_440_660,220.0,0.11409227787164067,0.09999999999999999,0.9710680968761481,0.0437954917494861,0.0015932736163008082,0.0,0.017592280145180994,-0.010737226324750347,True,True,0
V2R-PS,p025,4,diameter_um,0.0,0.09451300443468647,0.04234733036000957,0.9303428014123759,0.059685650730214306,-0.0002902026644044098,-0.006930324464091343,-0.05023365738197194,0.0022129997520039385,False,True,0
V2R-PS,p025,4,diameter_um,7.5,0.09468801103747623,0.04565676940660263,0.9575949040503005,0.05848913642891486,-0.00011519606161464191,-0.0036208854174982832,-0.022981554744047394,0.001016485450704492,False,True,0
V2R-PS,p025,4,diameter_um,15.0,0.09480320709909087,0.04927765482410092,0.9805764587943478,0.05747265097821037,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p025,4,diameter_um,30.0,0.09471140864676125,0.0574282229180375,0.9999999999999999,0.055879811536994416,-9.179845232962225e-05,0.008150568093936585,0.01942354120565204,-0.0015928394412159513,True,True,0
V2R-PS,p025,4,epidermis_thickness_mm,0.05,0.10123267873939125,0.05441081969051834,0.7538504589076802,0.05857367138269578,0.006429471640300374,0.0051331648664174265,-0.22672599988666764,0.0011010204044854116,False,True,0
V2R-PS,p025,4,epidermis_thickness_mm,0.06,0.09480320709909087,0.04927765482410092,0.9805764587943478,0.05747265097821037,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p025,4,epidermis_thickness_mm,0.07,0.08775554667305983,0.04841174366219745,0.9999999999999999,0.06380966935025884,-0.007047660426031041,-0.0008659111619034668,0.01942354120565204,0.006337018372048468,True,True,0
V2R-PS,p025,4,whole_blood_hb_g_l,100.0,0.09475322260611531,0.07029352872552344,0.9614091408755516,0.0651483307732793,-4.9984492975566064e-05,0.021015873901422524,-0.019167317918796223,0.007675679795068939,False,True,0
V2R-PS,p025,4,whole_blood_hb_g_l,150.0,0.09480320709909087,0.04927765482410092,0.9805764587943478,0.05747265097821037,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p025,4,whole_blood_hb_g_l,200.0,0.09484404072694244,0.03885978018255349,0.9959611802952547,0.060517589855677234,4.083362785156641e-05,-0.010417874641547427,0.015384721500906862,0.003044938877466867,True,True,0
V2R-PS,p025,4,scattering_amplitude_multiplier,0.9,0.08824071227199393,0.04736124645496119,0.8637610470938026,0.057958014074415025,-0.0065624948270969485,-0.0019164083691397271,-0.11681541170054521,0.0004853630962046579,False,True,0
V2R-PS,p025,4,scattering_amplitude_multiplier,1.0,0.09480320709909087,0.04927765482410092,0.9805764587943478,0.05747265097821037,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p025,4,scattering_amplitude_multiplier,1.05,0.09755760432067476,0.050772147031991066,0.9999999999999999,0.057840699830105084,0.002754397221583882,0.0014944922078901496,0.01942354120565204,0.00036804885189471725,True,True,0
V2R-PS,p025,4,delta_bs_shift,-0.1,0.09275646973298533,0.0528887681939056,0.9353757604849914,0.057269431878930965,-0.0020467373661055416,0.003611113369804686,-0.04520069830935647,-0.00020321909927940168,False,True,0
V2R-PS,p025,4,delta_bs_shift,0.0,0.09480320709909087,0.04927765482410092,0.9805764587943478,0.05747265097821037,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p025,4,bandwidth_420_680,260.0,0.09480320709909087,0.04927765482410092,0.9805764587943478,0.05747265097821037,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p025,4,bandwidth_430_670,240.0,0.09623051217225931,0.04520347558361124,0.9999999999999999,0.054523348499093315,0.0014273050731684334,-0.004074179240489674,0.01942354120565204,-0.0029493024791170525,True,True,0
V2R-PS,p025,4,bandwidth_440_660,220.0,0.09739341281133153,0.041683457199805034,0.9835706025343717,0.05088678895152238,0.0025902057122406535,-0.007594197624295883,0.0029941437400238247,-0.00658586202668799,False,True,0
V2R-PS,p026,4,diameter_um,0.0,0.11097423576987596,0.09999999999999999,0.8359022591247802,0.05552605463653643,-0.0018351282874762426,0.0,-0.03814273801630397,0.0002568932642941363,True,True,0
V2R-PS,p026,4,diameter_um,7.5,0.11190760284907812,0.09999999999999999,0.8553814104245805,0.055258850656379276,-0.0009017612082740795,0.0,-0.0186635867165037,-1.0310715863021125e-05,True,True,0
V2R-PS,p026,4,diameter_um,15.0,0.1128093641793546,0.09999999999999999,0.8740450036980398,0.05526916137224232,1.2200239429827064e-10,0.0,6.556955645109497e-09,2.0816681711721685e-17,True,True,0
V2R-PS,p026,4,diameter_um,30.0,0.11450147251678175,0.09999999999999999,0.908451069270417,0.05616039065674203,0.0016921084594295477,0.0,0.034406072129332776,0.0008912292844997366,True,True,0
V2R-PS,p026,4,epidermis_thickness_mm,0.05,0.11901565866999554,0.09999999999999995,0.6199279790978341,0.060007053265047246,0.00620629461264334,-4.163336342344337e-17,-0.25411701804325004,0.004737891892804949,True,True,0
V2R-PS,p026,4,epidermis_thickness_mm,0.06,0.1128093641793546,0.09999999999999999,0.8740450036980398,0.05526916137224232,1.2200239429827064e-10,0.0,6.556955645109497e-09,2.0816681711721685e-17,True,True,0
V2R-PS,p026,4,epidermis_thickness_mm,0.07,0.1072766217343262,0.09999999999999999,0.9999999999999999,0.055355320466075254,-0.005532742323026002,0.0,0.1259550028589157,8.615909383295761e-05,True,True,0
V2R-PS,p026,4,whole_blood_hb_g_l,100.0,0.11654063738650855,0.09999999999999999,0.822626371806657,0.06223800067760927,0.0037312733291563482,0.0,-0.051418625334427204,0.006968839305366972,True,True,0
V2R-PS,p026,4,whole_blood_hb_g_l,150.0,0.1128093641793546,0.09999999999999999,0.8740450036980398,0.05526916137224232,1.2200239429827064e-10,0.0,6.556955645109497e-09,2.0816681711721685e-17,True,True,0
V2R-PS,p026,4,whole_blood_hb_g_l,200.0,0.11018444863676327,0.09999999999999999,0.908763957211119,0.05893566186886969,-0.0026249154205889302,0.0,0.03471896007003483,0.003666500496627395,True,True,0
V2R-PS,p026,4,scattering_amplitude_multiplier,0.9,0.10311965804105923,0.09999999999999999,0.7534372952199261,0.056209254870313585,-0.009689706016292973,0.0,-0.1206077019211581,0.0009400934980712886,True,True,0
V2R-PS,p026,4,scattering_amplitude_multiplier,1.0,0.1128093641793546,0.09999999999999999,0.8740450036980398,0.05526916137224232,1.2200239429827064e-10,0.0,6.556955645109497e-09,2.0816681711721685e-17,True,True,0
V2R-PS,p026,4,scattering_amplitude_multiplier,1.05,0.1176122351508196,0.09999999999999999,0.9358447097578292,0.05507241503367102,0.004802871093467401,0.0,0.061799712616744995,-0.00019674633857127977,True,True,0
V2R-PS,p026,4,delta_bs_shift,-0.1,0.11095619882047356,0.09999999999999999,0.8277327138710239,0.057170715778825015,-0.0018531652368786455,0.0,-0.04631228327006032,0.0019015544065827186,True,True,0
V2R-PS,p026,4,delta_bs_shift,0.0,0.1128093641793546,0.09999999999999999,0.8740450036980398,0.05526916137224232,1.2200239429827064e-10,0.0,6.556955645109497e-09,2.0816681711721685e-17,True,True,0
V2R-PS,p026,4,bandwidth_420_680,260.0,0.1128093641793546,0.09999999999999999,0.8740450036980398,0.05526916137224232,1.2200239429827064e-10,0.0,6.556955645109497e-09,2.0816681711721685e-17,True,True,0
V2R-PS,p026,4,bandwidth_430_670,240.0,0.11433700603463531,0.09999999999999999,0.9271658979282391,0.04435505606007547,0.0015276419772831118,0.0,0.05312090078715492,-0.010914105312166827,True,True,0
V2R-PS,p026,4,bandwidth_440_660,220.0,0.11483634257767483,0.09999999999999999,0.9062112538223254,0.04100702287683454,0.002026978520322631,0.0,0.03216625668124118,-0.014262138495407757,True,True,0
V2R-PS,p027,4,diameter_um,0.0,0.11091718299406382,0.05701635458733293,0.7148832292812191,0.056187741373330984,-0.00013759371488690497,-0.009948819816573536,-0.0726329887121917,0.0017121085097525426,False,True,0
V2R-PS,p027,4,diameter_um,7.5,0.11100978807111982,0.06176960501648424,0.7531765540341335,0.055270440147025646,-4.4988637830908895e-05,-0.005195569387422223,-0.034339663959277233,0.0007948072834472047,False,True,0
V2R-PS,p027,4,diameter_um,15.0,0.11105477670895073,0.06696517440390647,0.7875162179934108,0.05447563286357844,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p027,4,diameter_um,30.0,0.11106023612376056,0.07834432551631265,0.8441408970145049,0.05321530964367043,5.459414809838581e-06,0.011379151112406186,0.05662467902109414,-0.0012603232199080092,False,True,0
V2R-PS,p027,4,epidermis_thickness_mm,0.05,0.11695347204415812,0.07643123222639037,0.5246687992698175,0.0579917278173781,0.005898695335207399,0.0094660578224839,-0.2628474187235933,0.0035160949537996616,False,True,0
V2R-PS,p027,4,epidermis_thickness_mm,0.06,0.11105477670895073,0.06696517440390647,0.7875162179934108,0.05447563286357844,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p027,4,epidermis_thickness_mm,0.07,0.105948843710439,0.061795491527904846,0.9999999999999999,0.055365024543503415,-0.005105932998511725,-0.00516968287600162,0.21248378200658913,0.0008893916799249738,True,True,0
V2R-PS,p027,4,whole_blood_hb_g_l,100.0,0.11105075870965103,0.0952100616184396,0.7600345875031942,0.06403906804504601,-4.017999299693598e-06,0.028244887214533138,-0.02748163049021657,0.009563435181467572,False,True,0
V2R-PS,p027,4,whole_blood_hb_g_l,150.0,0.11105477670895073,0.06696517440390647,0.7875162179934108,0.05447563286357844,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p027,4,whole_blood_hb_g_l,200.0,0.11105377714804254,0.05296785637365098,0.8107378260328366,0.05836014078896734,-9.995609081825396e-07,-0.013997318030255487,0.023221608039425856,0.0038845079253888998,False,True,0
V2R-PS,p027,4,scattering_amplitude_multiplier,0.9,0.10264877371299619,0.0654765709695325,0.6432307081762969,0.056120687262082546,-0.008406002995954537,-0.0014886034343739724,-0.14428550981711386,0.0016450543985041047,False,True,0
V2R-PS,p027,4,scattering_amplitude_multiplier,1.0,0.11105477670895073,0.06696517440390647,0.7875162179934108,0.05447563286357844,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p027,4,scattering_amplitude_multiplier,1.05,0.11524742190095442,0.06761285901545316,0.8611437797956585,0.054155662663506854,0.0041926451920036995,0.0006476846115466978,0.07362756180224772,-0.00031997020007158705,False,True,0
V2R-PS,p027,4,delta_bs_shift,-0.1,0.10838695958753916,0.07373336426331613,0.7429511039448748,0.05505163276389336,-0.0026678171214115642,0.006768189859409662,-0.044565114048535914,0.0005759999003149205,False,True,0
V2R-PS,p027,4,delta_bs_shift,0.0,0.11105477670895073,0.06696517440390647,0.7875162179934108,0.05447563286357844,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p027,4,bandwidth_420_680,260.0,0.11105477670895073,0.06696517440390647,0.7875162179934108,0.05447563286357844,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p027,4,bandwidth_430_670,240.0,0.11379784582202004,0.05774550068007718,0.8398498632709618,0.0462141186312636,0.0027430691130693186,-0.009219673723829286,0.05233364527755102,-0.008261514232314839,False,True,0
V2R-PS,p027,4,bandwidth_440_660,220.0,0.1154316325869552,0.05141711203154841,0.783885513512898,0.040526496957300866,0.004376855878004474,-0.015548062372358055,-0.0036307044805127253,-0.013949135906277575,False,True,0
V2R-PS,p028,3,diameter_um,0.0,0.08579139088494567,0.0647386075212511,0.6139510861203613,0.05198897712414855,-0.0004573748662814875,-0.010181532645403515,-0.08801568225689749,0.00014807584155573927,False,True,0
V2R-PS,p028,3,diameter_um,7.5,0.08604881411783775,0.06962313582962694,0.6599830793060378,0.051867738957800745,-0.00019995163338940025,-0.005297004337027678,-0.041983689071220964,2.683767520793301e-05,False,True,0
V2R-PS,p028,3,diameter_um,15.0,0.08624876575122715,0.07492014016665462,0.7019667683772588,0.05184090128259281,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p028,3,diameter_um,30.0,0.08647813175914966,0.08661540559944318,0.7714432167414149,0.05187489616255105,0.0002293660079225046,0.011695265432788565,0.06947644836415612,3.399487995824069e-05,False,True,0
V2R-PS,p028,3,epidermis_thickness_mm,0.05,0.09147307319026494,0.07903169550913619,0.5063692791871567,0.05020860253719956,0.00522430743903779,0.004111555342481574,-0.19559748919010211,-0.0016322987453932514,False,True,0
V2R-PS,p028,3,epidermis_thickness_mm,0.06,0.08624876575122715,0.07492014016665462,0.7019667683772588,0.05184090128259281,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p028,3,epidermis_thickness_mm,0.07,0.08249391881058132,0.07295584898028282,0.9019504785558464,0.05590256732730519,-0.0037548469406458312,-0.0019642911863718,0.19998371017858763,0.004061666044712378,False,True,0
V2R-PS,p028,3,whole_blood_hb_g_l,100.0,0.08690169256010484,0.09999999999999985,0.6569757863576455,0.0653337262683404,0.0006529268088776852,0.025079859833345236,-0.04499098201961327,0.013492824985747588,True,True,0
V2R-PS,p028,3,whole_blood_hb_g_l,150.0,0.08624876575122715,0.07492014016665462,0.7019667683772588,0.05184090128259281,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p028,3,whole_blood_hb_g_l,200.0,0.08633523749150364,0.05898779598460187,0.7297669961074283,0.05803813343448305,8.647174027648363e-05,-0.01593234418205275,0.027800227730169547,0.00619723215189024,False,True,0
V2R-PS,p028,3,scattering_amplitude_multiplier,0.9,0.07997305084890635,0.06984117412284534,0.5976240643539605,0.050645216793655946,-0.006275714902320803,-0.00507896604380928,-0.10434270402329826,-0.0011956844889368656,False,True,0
V2R-PS,p028,3,scattering_amplitude_multiplier,1.0,0.08624876575122715,0.07492014016665462,0.7019667683772588,0.05184090128259281,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p028,3,scattering_amplitude_multiplier,1.05,0.08938825286694832,0.07744587517914743,0.7557203714344682,0.05274962414037555,0.003139487115721165,0.0025257350124928135,0.05375360305720944,0.0009087228577827414,False,True,0
V2R-PS,p028,3,delta_bs_shift,-0.1,0.0841373896771852,0.07997726869724743,0.6683715226237372,0.05109297865819783,-0.0021113760740419513,0.005057128530592814,-0.033595245753521574,-0.0007479226243949852,False,True,0
V2R-PS,p028,3,delta_bs_shift,0.0,0.08624876575122715,0.07492014016665462,0.7019667683772588,0.05184090128259281,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p028,3,bandwidth_420_680,260.0,0.08624876575122715,0.07492014016665462,0.7019667683772588,0.05184090128259281,0.0,0.0,0.0,0.0,False,True,0
V2R-PS,p028,3,bandwidth_430_670,240.0,0.08749346976316608,0.07060053221436091,0.7334803302937598,0.05024230995269571,0.0012447040119389213,-0.004319607952293705,0.03151356191650101,-0.0015985913298970991,False,True,0
V2R-PS,p028,3,bandwidth_440_660,220.0,0.08748742331844213,0.06962436328768494,0.6730196521962325,0.046906527430651115,0.0012386575672149736,-0.005295776878969677,-0.0289471161810263,-0.004934373851941697,False,True,0
V2R-PS,p029,4,diameter_um,0.0,0.10663250312174082,0.058672750843696844,0.47579442186269433,0.0572438168888391,-8.481523175794814e-05,-0.009899210125813046,-0.08937422401333545,0.0023355586173356216,False,True,0
V2R-PS,p029,4,diameter_um,7.5,0.10671026257015312,0.06329824299963749,0.5209612069048484,0.0559622619744395,-7.055783345644162e-06,-0.005273717969872402,-0.0442074389711814,0.0010540037029360197,False,True,0
