camera_name,light_name,latent_id,exposure_ev,appearance_id,overall_low_clip_fraction,overall_high_clip_fraction,nonfinite_count,all_zero_fraction,all_one_fraction,m_base,h_base,AUDIT_ONLY,channel,pre_min,pre_p01,pre_p05,pre_median,pre_p95,pre_max,pre_mean,pre_std,pre_negative_fraction,pre_le_minus_1e6_fraction,pre_gt_one_fraction,post_exact_zero_fraction,post_le_1e6_fraction,post_exact_one_fraction,post_ge_1me6_fraction,post_mean,post_std,post_min,post_max
Canon 20D,FL11,HM00,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.3529267907142639,0.3679111376404762,0.38544245064258575,0.44949327409267426,0.5041216760873795,0.5364664793014526,0.4485374093055725,0.03575817123055458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4485374093055725,0.03575817123055458,0.3529267907142639,0.5364664793014526
Canon 20D,FL11,HM00,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.19524940848350525,0.20556463822722434,0.2141999639570713,0.25486963987350464,0.29333464801311493,0.3195475935935974,0.25476494431495667,0.024004459381103516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25476494431495667,0.024004459381103516,0.19524940848350525,0.3195475935935974
Canon 20D,FL11,HM00,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.038319941610097885,0.04760865699499846,0.05467818304896355,0.078026182949543,0.10608730278909206,0.125360369682312,0.07867202162742615,0.01496622059494257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07867202162742615,0.01496622059494257,0.038319941610097885,0.125360369682312
Canon 20D,D65,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.41376110911369324,0.4316071182489395,0.45200104266405106,0.5255227982997894,0.5879141241312027,0.6239762902259827,0.5243493318557739,0.040973834693431854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5243493318557739,0.040973834693431854,0.41376110911369324,0.6239762902259827
Canon 20D,D65,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.22761927545070648,0.24044685512781144,0.25014036148786545,0.2966441363096237,0.3412209749221802,0.37219613790512085,0.29666903614997864,0.027593716979026794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29666903614997864,0.027593716979026794,0.22761927545070648,0.37219613790512085
Canon 20D,D65,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.07507432252168655,0.08666258528828621,0.0940124113112688,0.12200712412595749,0.15526489913463593,0.17836378514766693,0.12286417931318283,0.017948729917407036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12286417931318283,0.017948729917407036,0.07507432252168655,0.17836378514766693
Canon 20D,A,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.4449111521244049,0.46352444142103194,0.4860589802265167,0.5644908249378204,0.6304348409175873,0.6679509878158569,0.5631467700004578,0.0434914156794548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5631467700004578,0.0434914156794548,0.4449111521244049,0.6679509878158569
Canon 20D,A,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.23005257546901703,0.24255617782473565,0.25235381722450256,0.2990226447582245,0.34345394372940063,0.37403637170791626,0.29896628856658936,0.027626972645521164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29896628856658936,0.027626972645521164,0.23005257546901703,0.37403637170791626
Canon 20D,A,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.09609304368495941,0.10763908214867116,0.11503968015313148,0.1449120044708252,0.17964902520179749,0.2041930854320526,0.1458166539669037,0.018996642902493477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458166539669037,0.018996642902493477,0.09609304368495941,0.2041930854320526
Canon 20D,FL2,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.38342347741127014,0.40036581158638,0.4184555634856224,0.4872261881828308,0.5464824438095093,0.5816105604171753,0.486278772354126,0.03861963376402855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486278772354126,0.03861963376402855,0.38342347741127014,0.5816105604171753
