camera_name,light_name,latent_id,exposure_ev,appearance_id,overall_low_clip_fraction,overall_high_clip_fraction,nonfinite_count,all_zero_fraction,all_one_fraction,m_base,h_base,AUDIT_ONLY,channel,pre_min,pre_p01,pre_p05,pre_median,pre_p95,pre_max,pre_mean,pre_std,pre_negative_fraction,pre_le_minus_1e6_fraction,pre_gt_one_fraction,post_exact_zero_fraction,post_le_1e6_fraction,post_exact_one_fraction,post_ge_1me6_fraction,post_mean,post_std,post_min,post_max
Canon 5DMarkII,FL2,HM00,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.21135655045509338,0.22094076499342918,0.23016950488090515,0.273014634847641,0.31300071626901627,0.3399510383605957,0.27283769845962524,0.025089547038078308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27283769845962524,0.025089547038078308,0.21135655045509338,0.3399510383605957
Canon 5DMarkII,FL2,HM00,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.02586088702082634,0.033100925758481024,0.04066713619977236,0.06354304775595665,0.0911806058138609,0.11034241318702698,0.0641821026802063,0.014666527509689331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641821026802063,0.014666527509689331,0.02586088702082634,0.11034241318702698
Canon 5DMarkII,FL11,HM00,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.3517933487892151,0.3667757511138916,0.3843085989356041,0.4481814354658127,0.5025996565818787,0.534738302230835,0.44721055030822754,0.035644982010126114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44721055030822754,0.035644982010126114,0.3517933487892151,0.534738302230835
Canon 5DMarkII,FL11,HM00,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.19717925786972046,0.2076204687356949,0.21628162637352943,0.2572919577360153,0.29610613733530045,0.3225952386856079,0.2572008967399597,0.024203475564718246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2572008967399597,0.024203475564718246,0.19717925786972046,0.3225952386856079
Canon 5DMarkII,FL11,HM00,-0.5,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.028395483270287514,0.036307498812675476,0.044050137512385845,0.0672340989112854,0.0951010100543499,0.11441731452941895,0.06785331666469574,0.01483879517763853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06785331666469574,0.01483879517763853,0.028395483270287514,0.11441731452941895
Canon 5DMarkII,D65,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.4122350513935089,0.4301207184791565,0.45051536709070206,0.5237968564033508,0.585882768034935,0.621608316898346,0.5226047039031982,0.040815647691488266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5226047039031982,0.040815647691488266,0.4122350513935089,0.621608316898346
Canon 5DMarkII,D65,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.23147274553775787,0.24434922337532045,0.2541552111506462,0.30130258202552795,0.3464507535099983,0.3778800368309021,0.3013383746147156,0.027942698448896408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013383746147156,0.027942698448896408,0.23147274553775787,0.3778800368309021
Canon 5DMarkII,D65,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,B,0.05815500766038895,0.06932020671665669,0.07724972628057003,0.1045042984187603,0.13711687549948692,0.15943583846092224,0.10527179390192032,0.017457028850913048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10527179390192032,0.017457028850913048,0.05815500766038895,0.15943583846092224
Canon 5DMarkII,A,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,R,0.4447889029979706,0.46346752494573595,0.4860284999012947,0.5644666254520416,0.6303113102912903,0.6676090359687805,0.5631155371665955,0.043454211205244064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5631155371665955,0.043454211205244064,0.4447889029979706,0.6676090359687805
Canon 5DMarkII,A,HM00,0.0,appearance2,0.0,0.0,0,0.0,0.0,0.75,0.1875,True,G,0.23152193427085876,0.2442192755639553,0.25403615832328796,0.3010118305683136,0.34577377885580063,0.37667202949523926,0.3009755611419678,0.02781633660197258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3009755611419678,0.02781633660197258,0.23152193427085876,0.37667202949523926
