candidate,outer_fold,parameter,value,loss,loss_kind,solver_success,nfev,grid_kind,profile_source,profile_identifiable,acceptable_normalized_span
V2R-PSG,2,g0,0.7,0.5634449259383928,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.7050000000000001,0.5581446568129356,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.71,0.5529222269295809,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.715,0.5477774002617919,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.72,0.5427099594048812,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.725,0.5377197048905914,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.73,0.5328064544930822,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.735,0.5279700425250089,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.74,0.5232103191224443,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.745,0.5185271495174628,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.75,0.5139204132972748,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.755,0.5093900036488869,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.76,0.504935826588346,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.765,0.5005578001737256,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.77,0.49625585370111275,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.775,0.4920299268829701,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.78,0.48787996900836905,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.785,0.48380593808471906,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.79,0.47980779996076134,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.7949999999999999,0.47588552743074136,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.8,0.47203909931983773,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.8049999999999999,0.4682684995510891,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.81,0.46457371619423876,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.815,0.46095474049710305,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.8200000000000001,0.45741156590025855,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.825,0.4539441870360466,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.8300000000000001,0.45055259871309244,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.835,0.4472367948877548,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.8400000000000001,0.44399676762412243,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.845,0.44083250604440344,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.8500000000000001,0.4377439952717523,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.855,0.43473121536780684,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.86,0.43179414026740637,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.865,0.42893273671317156,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.87,0.4261469631928208,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.875,0.4234367688822818,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.88,0.42080209259783075,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.885,0.4182428617606491,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.89,0.4157589913773261,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.895,0.41335038303995425,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.9,0.41101692394956485,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.905,0.4087584859667178,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.91,0.40657492469311074,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.915,0.4044660785880836,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.9199999999999999,0.4024317681238864,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.925,0.4004717949835282,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.9299999999999999,0.39858594130494973,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.935,0.3967739689751493,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.94,0.39503561897774936,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.9450000000000001,0.3933706107973062,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.95,0.39177864188346445,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.9550000000000001,0.39025938717780256,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.96,0.3888124987059537,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.9650000000000001,0.3874376052372756,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.97,0.3861343120140229,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.9750000000000001,0.38490220055161795,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.98,0.3837408285112519,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.985,0.3826497296456553,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.99,0.38162841381848167,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,0.995,0.38067636709733704,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.0,0.3797930519200763,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.005,0.3789779073335746,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.01,0.3782303493037721,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.0150000000000001,0.37754977109539145,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.02,0.3769355437193391,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.025,0.3763870164454291,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.03,0.3759035173777201,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.0350000000000001,0.37548435408942626,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.04,0.3751288143140656,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.045,0.3748361666892353,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.05,0.3746056615491708,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.0550000000000002,0.37443653176203373,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.06,0.37432799360771074,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.065,0.3742792476917666,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.0666245897112294,0.37427614383143365,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.07,0.3742894798911022,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.0750000000000002,0.3743578623268016,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.08,0.3744835543596346,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.085,0.3746657036036807,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.0899999999999999,0.3749034469535938,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.095,0.37519591162109306,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.1,0.37554221617637257,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.105,0.3759414715902549,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.1099999999999999,0.3763927822730676,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.115,0.37689524710639893,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.12,0.37744796046409057,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.125,0.3780500132190339,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.13,0.3787004937325675,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.135,0.3793984888235094,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.1400000000000001,0.38014308471410435,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.145,0.38093336795041727,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.15,0.3817684262949587,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.155,0.38264734958957913,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.1600000000000001,0.3835692305869241,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.165,0.3845331657489884,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.17,0.38553825601154823,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.175,0.3865836075134865,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.1800000000000002,0.38766833229025,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.185,0.38879154893089096,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.19,0.3899523831983541,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.195,0.3911499686128542,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.2000000000000002,0.3923834469983746,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.205,0.39365196899248045,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.21,0.3949546945197921,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.2149999999999999,0.3962907932296047,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.22,0.3976594448982656,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.225,0.39905983979703247,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.23,0.40049117902623677,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.2349999999999999,0.4019526748166624,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.24,0.40344355079912486,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.245,0.40496304224330165,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.25,0.406510396266913,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.255,0.40808487201640076,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.26,0.4096857408202771,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.2650000000000001,0.4113122863163475,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.27,0.41296380455402015,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.275,0.4146396040729264,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.28,0.41633900595907436,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.2850000000000001,0.41806134387975374,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.29,0.41980596409839793,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.295,0.42157222547059414,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.3,0.42335949942240797,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.3050000000000002,0.4251671699121692,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.31,0.42699463337683324,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.315,0.42884129866400394,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.32,0.4307065869506691,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.3250000000000002,0.4325899316496652,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.33,0.4344907783048522,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.335,0.4364085844759392,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.3399999999999999,0.4383428196138644,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.345,0.44029296492759357,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.35,0.44225851324316146,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.355,0.44423896885574155,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.3599999999999999,0.44623384737548943,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.365,0.4482426755678672,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.37,0.4502649911891173,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.375,0.4523003428175177,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.38,0.4543482896810128,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.385,0.456408401481779,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.3900000000000001,0.45848025821824845,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.395,0.46056345000508353,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.4,0.4626575768915591,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.405,0.4647622486787796,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.4100000000000001,0.4668770847361289,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.415,0.4690017138173209,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.42,0.47113577387639327,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.425,0.4732789118839566,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.4300000000000002,0.4754307836439911,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.435,0.47759105361145715,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.44,0.4797593947109625,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.445,0.4819354881567081,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.4500000000000002,0.4841190232739169,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.455,0.486309697321927,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.46,0.4885072153191164,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.4649999999999999,0.49071128986980633,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.47,0.4929216409932769,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.475,0.4951379959550131,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.48,0.4973600891002854,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.4849999999999999,0.49958766169015595,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.49,0.5018204617399895,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.495,0.5040582438605365,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,2,g0,1.5,0.5063007691016477,raw_logrmse,True,0,uniform_201_or_exact_optimum,estimated_in_fold,True,0.125
V2R-PSG,3,A_s,0.6,0.09566972829382359,centered_logrmse,True,23,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.62,0.09407529914340948,centered_logrmse,True,98,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.64,0.09246129610186485,centered_logrmse,True,45,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.6599999999999999,0.08982915422103507,centered_logrmse,True,40,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.6799999999999999,0.08831349060586587,centered_logrmse,True,26,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.7,0.08686968059258095,centered_logrmse,True,20,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.72,0.08548682675687123,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.74,0.08415943868409774,centered_logrmse,True,16,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.76,0.08288408997236306,centered_logrmse,True,19,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.78,0.08165362918316513,centered_logrmse,True,19,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.8,0.07981630124847401,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.82,0.07865994530809127,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.84,0.07752121948509738,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.86,0.07639971419221808,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.88,0.07529503206248901,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.8999999999999999,0.07420906376835987,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.9199999999999999,0.07314476969967756,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.94,0.07210231726412353,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.96,0.07108252311548006,centered_logrmse,True,16,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,0.98,0.07008797433603052,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.0,0.06911849501602904,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.02,0.06817376487144249,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.04,0.06725416492113648,centered_logrmse,True,16,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.06,0.06636071860029805,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.08,0.06549505190857527,centered_logrmse,True,17,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.1,0.064536456271659,centered_logrmse,True,18,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.12,0.06374731413548847,centered_logrmse,True,19,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.1400000000000001,0.06299039282609865,centered_logrmse,True,19,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.1600000000000001,0.062266035929841014,centered_logrmse,True,20,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.18,0.06157479864419044,centered_logrmse,True,22,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.2,0.06090314960465088,centered_logrmse,True,23,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.22,0.06028709640011047,centered_logrmse,True,25,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.24,0.05970772323505431,centered_logrmse,True,30,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.26,0.05916751820501863,centered_logrmse,True,31,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
V2R-PSG,3,A_s,1.28,0.058671304277626166,centered_logrmse,True,14,uniform_or_exact_optimum,frozen_from_V2R-PS,False,0.42000000000000015
