candidate,subject_id,outer_fold,wavelength_nm,signed_residual,log_residual,band_role
V2R-PSG,p004,1,500,0.004019726672163243,0.017667851804737955,fit
V2R-PSG,p004,1,510,0.013155814651787001,0.05801363642748436,fit
V2R-PSG,p004,1,520,0.011086012817248081,0.04842804027729297,fit
V2R-PSG,p004,1,530,0.013292939905208107,0.059460716193797,fit
V2R-PSG,p004,1,540,0.011131932610863593,0.05017582391412723,fit
V2R-PSG,p004,1,550,-0.022738269161779456,-0.09344883847622931,fit
V2R-PSG,p004,1,560,0.0005119755399612402,0.0021439325007943655,fit
V2R-PSG,p004,1,570,-0.01280706844555804,-0.052570382977425556,fit
V2R-PSG,p004,1,580,-0.012797345488572281,-0.05237578668057985,fit
V2R-PSG,p004,1,590,0.02227305029915244,0.08460842679912073,fit
V2R-PSG,p004,1,600,0.018287648140132118,0.05880021288307713,fit
V2R-PSG,p004,1,610,-0.017936544742407856,-0.05038734941169487,fit
V2R-PSG,p004,1,620,-0.007068408438009377,-0.01897994025034866,fit
V2R-PSG,p004,1,630,-0.012272069888103532,-0.03122669171425585,fit
V2R-PSG,p004,1,640,-0.0015162912864566391,-0.0037606946549313403,fit
V2R-PSG,p004,1,650,-0.03626341670843186,-0.0834760428992869,fit
V2R-PSG,p004,1,660,0.007878787751523508,0.018479494643084626,fit
V2R-PSG,p004,1,670,-0.030541681088952388,-0.06661469164429712,fit
V2R-PSG,p004,1,680,0.033994976351508,0.07745240686759147,fit
V2R-PSG,p004,1,690,-0.04034023140967424,-0.0826109564838573,edge_diagnostic
V2R-PSG,p004,1,700,0.020217197188131364,0.043086857752146046,edge_diagnostic
V2R-PSG,p006,1,400,-0.18600485503500577,-0.6778010034760767,edge_diagnostic
V2R-PSG,p006,1,410,-0.10559160823234193,-0.44137451941267347,edge_diagnostic
V2R-PSG,p006,1,420,-0.030197721284822898,-0.14822634210896202,fit
V2R-PSG,p006,1,430,-0.0015873163619517794,-0.008409619462060647,fit
V2R-PSG,p006,1,440,0.012076627616976365,0.06660995014241222,fit
V2R-PSG,p006,1,450,0.008510822315468042,0.0461507030911108,fit
V2R-PSG,p006,1,460,-0.0027166718943705537,-0.014095424130933898,fit
V2R-PSG,p006,1,470,-0.003692174859513314,-0.018844281304017052,fit
V2R-PSG,p006,1,480,0.0009236455227475682,0.004693116240691353,fit
V2R-PSG,p006,1,490,0.0032142909926437258,0.016181322762236494,fit
V2R-PSG,p006,1,500,0.0018925167319427116,0.009347144513365047,fit
V2R-PSG,p006,1,510,0.006848749497651102,0.033807616361657855,fit
V2R-PSG,p006,1,520,0.00518610596978622,0.025466114165053177,fit
V2R-PSG,p006,1,530,0.006472763643580626,0.0325589115490561,fit
V2R-PSG,p006,1,540,0.005064970586378836,0.025760824057763587,fit
V2R-PSG,p006,1,550,-0.013461238894999339,-0.06440775634388274,fit
V2R-PSG,p006,1,560,-0.0023857169328836136,-0.011434654516561116,fit
V2R-PSG,p006,1,570,-0.015763843055505072,-0.07396484339157383,fit
V2R-PSG,p006,1,580,-0.01495586219199474,-0.07030743811056994,fit
V2R-PSG,p006,1,590,0.020045573730536448,0.08864554861584617,fit
V2R-PSG,p006,1,600,0.01836935659901895,0.06817273973207327,fit
V2R-PSG,p006,1,610,-0.008555573434673946,-0.027682832405616198,fit
V2R-PSG,p006,1,620,0.008249469518790353,0.02559494370046833,fit
V2R-PSG,p006,1,630,-7.118864813215886e-05,-0.00020663476971827244,fit
V2R-PSG,p006,1,640,0.005250071737358419,0.014687508422694728,fit
V2R-PSG,p006,1,650,-0.028641919873504562,-0.07373797705123264,fit
V2R-PSG,p006,1,660,0.00828963819156231,0.021579444160831573,fit
V2R-PSG,p006,1,670,-0.02829697589218949,-0.06806953694815143,fit
V2R-PSG,p006,1,680,0.030122276219839816,0.07536410447225439,fit
V2R-PSG,p006,1,690,-0.03868550506018975,-0.086570020790538,edge_diagnostic
V2R-PSG,p006,1,700,0.016296766296647947,0.037807104411696546,edge_diagnostic
V2R-PSG,p011,1,400,-0.16114607409256698,-0.4264037496162496,edge_diagnostic
V2R-PSG,p011,1,410,-0.11489793535255671,-0.3225468330523168,edge_diagnostic
V2R-PSG,p011,1,420,-0.020058045001954183,-0.06445608420283078,fit
V2R-PSG,p011,1,430,0.010364444311485255,0.03499510897735303,fit
V2R-PSG,p011,1,440,0.019048282531137495,0.06485570653219308,fit
V2R-PSG,p011,1,450,0.015435332030442617,0.050591841986313835,fit
V2R-PSG,p011,1,460,-0.003604274823166498,-0.011025569877846753,fit
V2R-PSG,p011,1,470,0.009825452583890892,0.029804992577658673,fit
V2R-PSG,p011,1,480,0.013894640572839012,0.04126954751872214,fit
V2R-PSG,p011,1,490,0.011249911128979051,0.0326035098966988,fit
V2R-PSG,p011,1,500,0.010545624431766043,0.02996886431112733,fit
V2R-PSG,p011,1,510,0.015291626409274228,0.043224549567398185,fit
V2R-PSG,p011,1,520,0.01558774675257546,0.044304035984625845,fit
V2R-PSG,p011,1,530,0.020041277166076787,0.05939046335368614,fit
V2R-PSG,p011,1,540,0.009612947801073912,0.02877908667087392,fit
V2R-PSG,p011,1,550,-0.0186480154428863,-0.05272981203539295,fit
V2R-PSG,p011,1,560,0.007802186447948223,0.022315639040425772,fit
V2R-PSG,p011,1,570,-0.0015033016319752068,-0.004320457359859864,fit
V2R-PSG,p011,1,580,-0.01833467370095837,-0.05172210138499622,fit
V2R-PSG,p011,1,590,0.02938216260781379,0.07616596580488211,fit
V2R-PSG,p011,1,600,0.028502307769210145,0.06339884136302953,fit
V2R-PSG,p011,1,610,-0.032059351499864996,-0.06260735622642166,fit
V2R-PSG,p011,1,620,-0.028997662543245983,-0.05426757259030446,fit
V2R-PSG,p011,1,630,-0.05956172337002996,-0.1050251439303761,fit
V2R-PSG,p011,1,640,-0.04676815977464588,-0.08131169413899442,fit
V2R-PSG,p011,1,650,-0.08062612977131556,-0.1335614661759577,fit
V2R-PSG,p011,1,660,-0.03720582837620634,-0.06262207775051676,fit
V2R-PSG,p011,1,670,-0.0839366244533617,-0.13382181219096806,fit
V2R-PSG,p011,1,680,-0.010875604772765834,-0.01807940591244883,fit
V2R-PSG,p011,1,690,-0.09255159546089098,-0.14225722489844067,edge_diagnostic
V2R-PSG,p011,1,700,-0.05226215187550087,-0.08178952593783345,edge_diagnostic
V2R-PSG,p019,1,400,-0.21374604051257232,-0.7238043613951504,edge_diagnostic
V2R-PSG,p019,1,410,-0.14159847822053875,-0.5361330807356213,edge_diagnostic
V2R-PSG,p019,1,420,-0.05620727820081181,-0.24963070243553398,fit
V2R-PSG,p019,1,430,-0.028025663069409013,-0.1329440447029122,fit
V2R-PSG,p019,1,440,0.0037247533539767896,0.019135991997092594,fit
V2R-PSG,p019,1,450,-0.0029687563489420865,-0.014878472249578278,fit
V2R-PSG,p019,1,460,-0.013880224360152515,-0.06673060481270632,fit
V2R-PSG,p019,1,470,-0.001706691098437324,-0.008326603866442461,fit
V2R-PSG,p019,1,480,0.0032251880162716684,0.01566533251218294,fit
V2R-PSG,p019,1,490,0.010182196188900733,0.04958216800948878,fit
V2R-PSG,p019,1,500,0.008450556300598627,0.0403715262499329,fit
V2R-PSG,p019,1,510,0.008941540532541592,0.04229806601476094,fit
V2R-PSG,p019,1,520,0.010565754488586265,0.05028787055695494,fit
V2R-PSG,p019,1,530,0.016446127721299886,0.08153290613512643,fit
V2R-PSG,p019,1,540,0.012293637174083105,0.06145990667968637,fit
V2R-PSG,p019,1,550,0.007994183344252004,0.0389875799990238,fit
V2R-PSG,p019,1,560,0.008140930081412034,0.038798598188493294,fit
V2R-PSG,p019,1,570,0.001610730565349966,0.007663742853412314,fit
V2R-PSG,p019,1,580,-0.007302983257580192,-0.03413499398047959,fit
V2R-PSG,p019,1,590,0.022099282524483455,0.09545869786926064,fit
V2R-PSG,p019,1,600,0.01996532909489024,0.07178476200020967,fit
V2R-PSG,p019,1,610,-0.013102723121985127,-0.04063812236203446,fit
V2R-PSG,p019,1,620,-0.000619018732341825,-0.0018260217752641417,fit
V2R-PSG,p019,1,630,-0.018208402952732794,-0.04969776044553054,fit
V2R-PSG,p019,1,640,-0.006116753587517176,-0.01625498693554961,fit
V2R-PSG,p019,1,650,-0.024165484399713222,-0.06048963631502502,fit
V2R-PSG,p019,1,660,0.006089704609076374,0.015279243156083644,fit
V2R-PSG,p019,1,670,-0.018227883246112908,-0.042984994953897515,fit
V2R-PSG,p019,1,680,0.028200058205792966,0.06812805468673322,fit
V2R-PSG,p019,1,690,-0.02126256306295382,-0.04708942347910294,edge_diagnostic
V2R-PSG,p019,1,700,0.0032434814645858068,0.007198448961635573,edge_diagnostic
V2R-PSG,p032,1,400,-0.21384412928479432,-0.6818786059531373,edge_diagnostic
V2R-PSG,p032,1,410,-0.11561223440659665,-0.4269868983511975,edge_diagnostic
V2R-PSG,p032,1,420,-0.035994192351588405,-0.15438044043769428,fit
V2R-PSG,p032,1,430,-0.013438426559287842,-0.060775126641146704,fit
V2R-PSG,p032,1,440,-0.006026330750947051,-0.027774917868306437,fit
V2R-PSG,p032,1,450,0.013116937582417831,0.06255706417238693,fit
V2R-PSG,p032,1,460,-0.003029426984088923,-0.013644307921812704,fit
V2R-PSG,p032,1,470,0.0024820355230733837,0.011127047721791072,fit
V2R-PSG,p032,1,480,0.009040349421363059,0.04038585493009861,fit
V2R-PSG,p032,1,490,0.01212169299982463,0.05371216336307505,fit
V2R-PSG,p032,1,500,0.0066340165535650475,0.028619020566231557,fit
V2R-PSG,p032,1,510,0.00105148373458136,0.004438856649401801,fit
V2R-PSG,p032,1,520,-0.001728013710209697,-0.007289592614164064,fit
V2R-PSG,p032,1,530,0.0030489192341130456,0.013400124600587482,fit
V2R-PSG,p032,1,540,0.0012776293802226613,0.005720926472213561,fit
V2R-PSG,p032,1,550,-0.0016814180186877636,-0.007386689587431272,fit
V2R-PSG,p032,1,560,-0.006772335251958389,-0.02878466353204301,fit
V2R-PSG,p032,1,570,-0.01563823763903069,-0.06636202460454532,fit
V2R-PSG,p032,1,580,-0.009140324448769555,-0.03954436006603479,fit
V2R-PSG,p032,1,590,0.016556288923865153,0.06503373105065746,fit
V2R-PSG,p032,1,600,0.011977564917706962,0.0389373607649508,fit
V2R-PSG,p032,1,610,0.002991189322326393,0.008741620575796638,fit
V2R-PSG,p032,1,620,0.0018040417591401736,0.004915874733168346,fit
V2R-PSG,p032,1,630,-0.005482833597123371,-0.014057405701820569,fit
V2R-PSG,p032,1,640,-0.007705237920024033,-0.018916399061321254,fit
V2R-PSG,p032,1,650,-0.0014177316038598842,-0.0033874948322684117,fit
V2R-PSG,p032,1,660,-0.0006772561507467634,-0.0015671160161251363,fit
V2R-PSG,p032,1,670,0.0094643249554473,0.021495646092939524,fit
V2R-PSG,p032,1,680,0.03326115580277034,0.07539779519382683,fit
V2R-PSG,p032,1,690,0.005841319774594844,0.012493527732622023,edge_diagnostic
V2R-PSG,p032,1,700,0.01868088986367611,0.03959232587105854,edge_diagnostic
V2R-PSG,p044,1,400,-0.16836381903868203,-0.7036686441761268,edge_diagnostic
V2R-PSG,p044,1,410,-0.09669676773868069,-0.4648658313851204,edge_diagnostic
V2R-PSG,p044,1,420,-0.03442269904902978,-0.19257415623695384,fit
V2R-PSG,p044,1,430,-0.012021075493153233,-0.07201549088670478,fit
V2R-PSG,p044,1,440,-0.004347743037936946,-0.026779352396410383,fit
V2R-PSG,p044,1,450,0.004369548510574556,0.027620072739880763,fit
V2R-PSG,p044,1,460,-0.0029417138856010494,-0.01805038440410045,fit
V2R-PSG,p044,1,470,0.00023590597263870028,0.0014496125693126416,fit
V2R-PSG,p044,1,480,0.007803605543416858,0.04854899418289915,fit
V2R-PSG,p044,1,490,0.0014458070827193803,0.008718370292687405,fit
V2R-PSG,p044,1,500,0.0004201290845369521,0.0024931614434198224,fit
V2R-PSG,p044,1,510,0.004120361473026607,0.02443669047938979,fit
V2R-PSG,p044,1,520,0.005881791791437857,0.0349602123151862,fit
V2R-PSG,p044,1,530,0.007527975785901864,0.04562043776706659,fit
V2R-PSG,p044,1,540,0.012465479335151686,0.07747411970023377,fit
V2R-PSG,p044,1,550,-0.01597824706573861,-0.08995871468127237,fit
V2R-PSG,p044,1,560,0.0029201111547569325,0.01694985307784047,fit
V2R-PSG,p044,1,570,-0.0002370968723193756,-0.001371940309178088,fit
V2R-PSG,p044,1,580,0.004367993929657338,0.02555173280082146,fit
V2R-PSG,p044,1,590,0.015881463362290266,0.08417042094127902,fit
V2R-PSG,p044,1,600,0.010084669767564891,0.044747705374438285,fit
V2R-PSG,p044,1,610,-0.0022771073057696323,-0.008980849945140701,fit
V2R-PSG,p044,1,620,-0.0027935574390964835,-0.010240220284833956,fit
V2R-PSG,p044,1,630,-0.00663119366251147,-0.022778536606185007,fit
V2R-PSG,p044,1,640,-0.006702669892176438,-0.021918355810526036,fit
V2R-PSG,p044,1,650,-0.011625066445530852,-0.03611358439736101,fit
V2R-PSG,p044,1,660,0.0019647660375222142,0.005975028986715536,fit
V2R-PSG,p044,1,670,-0.027720780449036253,-0.0776914047759577,fit
V2R-PSG,p044,1,680,0.03508881086987864,0.10364148476169355,fit
V2R-PSG,p044,1,690,-0.026182595371183337,-0.06846256330043898,edge_diagnostic
V2R-PSG,p044,1,700,0.013426366660577227,0.035838480297164965,edge_diagnostic
V2R-PSG,p049,1,400,-0.2057895793926634,-0.7563809489134059,edge_diagnostic
V2R-PSG,p049,1,410,-0.1204643456330155,-0.5112966193007207,edge_diagnostic
V2R-PSG,p049,1,420,-0.05256128955921324,-0.25727449422433746,fit
V2R-PSG,p049,1,430,-0.02422118148116309,-0.1275546507351868,fit
V2R-PSG,p049,1,440,0.0010967380333448962,0.0062038655566376555,fit
V2R-PSG,p049,1,450,-0.0025789121541180404,-0.014375956372194798,fit
V2R-PSG,p049,1,460,-0.0065784556150411955,-0.03588012582007494,fit
V2R-PSG,p049,1,470,-0.006397200948169979,-0.034514241330106055,fit
V2R-PSG,p049,1,480,0.0007313098527870765,0.0039667358868780145,fit
V2R-PSG,p049,1,490,0.007300239149785032,0.03978280422805813,fit
V2R-PSG,p049,1,500,0.009417198136030785,0.05088127391463915,fit
V2R-PSG,p049,1,510,0.0031491808188147397,0.01653449847498889,fit
V2R-PSG,p049,1,520,0.005039679643071476,0.026570704846273774,fit
V2R-PSG,p049,1,530,0.00822395826824171,0.04460422542111253,fit
V2R-PSG,p049,1,540,0.007053485541234361,0.03866643320182206,fit
V2R-PSG,p049,1,550,0.011256599241806359,0.061506530452131614,fit
V2R-PSG,p049,1,560,0.002100879061026073,0.010936013747991913,fit
V2R-PSG,p049,1,570,0.00457594249269716,0.024213536236787903,fit
V2R-PSG,p049,1,580,0.006074212477508167,0.03227635396097117,fit
V2R-PSG,p049,1,590,0.01797957851273499,0.08562054544192987,fit
V2R-PSG,p049,1,600,0.006433449306730177,0.02519797637000676,fit
V2R-PSG,p049,1,610,0.010176428904540236,0.03657362123647423,fit
V2R-PSG,p049,1,620,-0.002875911099819828,-0.00940685965141208,fit
V2R-PSG,p049,1,630,0.00171830031215775,0.0053523143138438645,fit
V2R-PSG,p049,1,640,-0.011028432928106957,-0.032176603812739124,fit
V2R-PSG,p049,1,650,-0.0018888241629685387,-0.005361755712296468,fit
V2R-PSG,p049,1,660,0.0005223430363519022,0.0014308827488127562,fit
V2R-PSG,p049,1,670,-0.016781254627952158,-0.04335281825921855,fit
V2R-PSG,p049,1,680,0.007525171539308151,0.019379618470369175,fit
V2R-PSG,p049,1,690,-0.010980823799050798,-0.026745059979249586,edge_diagnostic
V2R-PSG,p049,1,700,-0.007538026841348466,-0.01792623496697965,edge_diagnostic
V2R-PSG,p050,1,400,-0.18941512572326888,-0.6247579967439475,edge_diagnostic
V2R-PSG,p050,1,410,-0.1150177379057642,-0.42595261405840246,edge_diagnostic
V2R-PSG,p050,1,420,-0.0470586592801554,-0.19780648935239498,fit
V2R-PSG,p050,1,430,-0.01751113939622656,-0.07865290893678001,fit
V2R-PSG,p050,1,440,-0.005797213153837577,-0.026791119639391292,fit
V2R-PSG,p050,1,450,-0.003723387087654212,-0.017105719803293118,fit
V2R-PSG,p050,1,460,-0.01175609567982705,-0.05205973756093085,fit
V2R-PSG,p050,1,470,-0.010166873611302363,-0.04443458364358088,fit
V2R-PSG,p050,1,480,-0.002426318571966679,-0.010593172404673057,fit
V2R-PSG,p050,1,490,-0.0016582113041897217,-0.007146013342851365,fit
V2R-PSG,p050,1,500,0.0037876765240847377,0.016280024624604206,fit
V2R-PSG,p050,1,510,0.0015708159595823612,0.006654747863515942,fit
V2R-PSG,p050,1,520,0.006490472376971562,0.027931113398323104,fit
V2R-PSG,p050,1,530,0.009130844489808082,0.040770847713498926,fit
V2R-PSG,p050,1,540,0.004937090200841904,0.022337957857819557,fit
V2R-PSG,p050,1,550,-0.007778856633367304,-0.03379350836202821,fit
V2R-PSG,p050,1,560,-0.0014813434787122604,-0.006380377502118728,fit
V2R-PSG,p050,1,570,0.005117825411435517,0.022755581105321943,fit
V2R-PSG,p050,1,580,0.004290601249669707,0.019152582542567353,fit
V2R-PSG,p050,1,590,0.021077333634798995,0.0837292225130386,fit
V2R-PSG,p050,1,600,0.017210176980844594,0.0565591532101255,fit
V2R-PSG,p050,1,610,0.02031893294441034,0.061075376986927,fit
V2R-PSG,p050,1,620,-0.001963504808731531,-0.005334107275457467,fit
V2R-PSG,p050,1,630,0.012511113460217271,0.03290439471200135,fit
V2R-PSG,p050,1,640,0.0028872582516726863,0.007195505531957802,fit
V2R-PSG,p050,1,650,0.012346836619196,0.03005409586590757,fit
V2R-PSG,p050,1,660,0.018351111557197874,0.043506286387365645,fit
V2R-PSG,p050,1,670,-0.001149969854180588,-0.002585146611484457,fit
V2R-PSG,p050,1,680,0.026946536802199605,0.0607447145846608,fit
V2R-PSG,p050,1,690,0.008821428228722283,0.01895899680952906,edge_diagnostic
V2R-PSG,p050,1,700,0.016644433369454426,0.03525503258513596,edge_diagnostic
V2R-PSG,p051,1,400,-0.1964551305437065,-0.6575429524250008,edge_diagnostic
V2R-PSG,p051,1,410,-0.11774267700238755,-0.4458403918635234,edge_diagnostic
V2R-PSG,p051,1,420,-0.04523406087616322,-0.19663137110318574,fit
V2R-PSG,p051,1,430,-0.01665744192794208,-0.0773847621436401,fit
V2R-PSG,p051,1,440,-0.00163637625568952,-0.007893135997141698,fit
V2R-PSG,p051,1,450,-0.0042877912148863995,-0.020357982772610583,fit
V2R-PSG,p051,1,460,-0.011007425842269492,-0.050571657060677566,fit
V2R-PSG,p051,1,470,-0.011185669888158306,-0.05057050250200068,fit
V2R-PSG,p051,1,480,-0.0034939916710279018,-0.01579699812688551,fit
V2R-PSG,p051,1,490,0.0010837846966418319,0.004879014931008729,fit
V2R-PSG,p051,1,500,0.004855228883770657,0.021725219314832733,fit
V2R-PSG,p051,1,510,0.0013629609978905166,0.005989767844348126,fit
V2R-PSG,p051,1,520,0.004560222262522312,0.02026156382023303,fit
V2R-PSG,p051,1,530,0.0055986208918844815,0.025660616532688918,fit
V2R-PSG,p051,1,540,0.0023237715806759818,0.01079330212488494,fit
V2R-PSG,p051,1,550,-0.0044578222000472845,-0.020123806545092826,fit
V2R-PSG,p051,1,560,-0.0013549244560933926,-0.006022133906143701,fit
V2R-PSG,p051,1,570,0.004484673998179506,0.020521813921642096,fit
V2R-PSG,p051,1,580,0.004418469889724191,0.020311742423612555,fit
V2R-PSG,p051,1,590,0.02242667601830403,0.09227014952244073,fit
V2R-PSG,p051,1,600,0.017130313702248212,0.058207485824196326,fit
V2R-PSG,p051,1,610,0.02047774098053362,0.06366308226246131,fit
V2R-PSG,p051,1,620,0.0004042418742366549,0.0011373534712715294,fit
V2R-PSG,p051,1,630,0.010763055544058542,0.029142000373445165,fit
V2R-PSG,p051,1,640,-1.970552305219364e-06,-5.042029947444071e-06,fit
V2R-PSG,p051,1,650,0.010082514559017264,0.02520101384169915,fit
V2R-PSG,p051,1,660,0.015082172224349155,0.0366413428415272,fit
V2R-PSG,p051,1,670,-0.004409547827292748,-0.010143783907478832,fit
V2R-PSG,p051,1,680,0.02333370472155427,0.05379051803766277,fit
V2R-PSG,p051,1,690,0.0027290707335914655,0.005973962744819095,edge_diagnostic
V2R-PSG,p051,1,700,0.0085604452018615,0.018415057067757923,edge_diagnostic
V2R-PSG,p003,2,400,-0.17633333271091076,-0.5540032569501379,edge_diagnostic
V2R-PSG,p003,2,410,-0.1110427451446116,-0.38472263050228217,edge_diagnostic
V2R-PSG,p003,2,420,-0.023336310432109403,-0.09450828818754275,fit
V2R-PSG,p003,2,430,0.009758702819438303,0.04248418999603776,fit
V2R-PSG,p003,2,440,0.017867630197811152,0.07918304011243871,fit
V2R-PSG,p003,2,450,0.012522155917156746,0.053927943364894704,fit
V2R-PSG,p003,2,460,-0.0017921158342757426,-0.007303960159179335,fit
V2R-PSG,p003,2,470,-0.0037289745082479953,-0.014823066330513557,fit
V2R-PSG,p003,2,480,0.002881814120214876,0.011355740224212818,fit
V2R-PSG,p003,2,490,0.002646168504845947,0.010234383506747102,fit
V2R-PSG,p003,2,500,0.0007627287562653184,0.0028881501288977596,fit
V2R-PSG,p003,2,510,0.008050156024526745,0.03051790969852952,fit
V2R-PSG,p003,2,520,0.004021127258543422,0.01516318723148169,fit
V2R-PSG,p003,2,530,0.007460442573218318,0.029155607961926178,fit
V2R-PSG,p003,2,540,0.008258762276432546,0.0330187896968861,fit
V2R-PSG,p003,2,550,-0.013767652666437258,-0.051914430146445145,fit
V2R-PSG,p003,2,560,0.0023165383460424516,0.008775472397331452,fit
V2R-PSG,p003,2,570,-0.013115928947849242,-0.049005892638348536,fit
V2R-PSG,p003,2,580,-0.00838204114386154,-0.03169763100212353,fit
V2R-PSG,p003,2,590,0.0361818512348247,0.12741603431925008,fit
V2R-PSG,p003,2,600,0.024366410710895903,0.07076188084075041,fit
V2R-PSG,p003,2,610,-0.022457503199288964,-0.05634220535430845,fit
V2R-PSG,p003,2,620,-0.009089433162600302,-0.0218334493030391,fit
V2R-PSG,p003,2,630,-0.022077654901264954,-0.0499434330454418,fit
V2R-PSG,p003,2,640,-0.0129134745369065,-0.02846765119776007,fit
V2R-PSG,p003,2,650,-0.0529569844804717,-0.10865430681175348,fit
V2R-PSG,p003,2,660,-0.0018181517213243792,-0.003819136904272602,fit
V2R-PSG,p003,2,670,-0.050239513453288254,-0.09797838149496074,fit
V2R-PSG,p003,2,680,0.02301332160799391,0.04706486085324402,fit
V2R-PSG,p003,2,690,-0.06840060982343832,-0.12526731642538813,edge_diagnostic
V2R-PSG,p003,2,700,-0.0005320984130009476,-0.0010170325052694107,edge_diagnostic
V2R-PSG,p010,2,400,-0.20301433666553845,-0.6330684133165484,edge_diagnostic
V2R-PSG,p010,2,410,-0.12575361650562727,-0.43916101218830317,edge_diagnostic
V2R-PSG,p010,2,420,-0.03746751192041278,-0.1530407441784487,fit
V2R-PSG,p010,2,430,-0.010094205362802922,-0.04381551859199506,fit
V2R-PSG,p010,2,440,0.016418215727727586,0.0758065632930367,fit
V2R-PSG,p010,2,450,0.009678759324460745,0.043460106750030425,fit
V2R-PSG,p010,2,460,-0.0057067903267047915,-0.02427079828114631,fit
V2R-PSG,p010,2,470,0.0037189187714903593,0.01585458357815317,fit
V2R-PSG,p010,2,480,0.0056243546352297835,0.023631306876676916,fit
V2R-PSG,p010,2,490,0.0069438749827460955,0.028825047990087338,fit
V2R-PSG,p010,2,500,0.005514790963222438,0.022502968453858907,fit
V2R-PSG,p010,2,510,0.007076017991149458,0.02870337839452497,fit
V2R-PSG,p010,2,520,0.010018660077210806,0.04115012355062997,fit
V2R-PSG,p010,2,530,0.0197715556558673,0.08576038230962557,fit
V2R-PSG,p010,2,540,0.018776605150897102,0.08331576797337426,fit
V2R-PSG,p010,2,550,0.0025963261361570122,0.010981954562669705,fit
V2R-PSG,p010,2,560,0.013845114589908086,0.058668412978837736,fit
V2R-PSG,p010,2,570,0.0071246481895460845,0.030326242835022832,fit
V2R-PSG,p010,2,580,-0.0011201401806588407,-0.004716969870071086,fit
V2R-PSG,p010,2,590,0.02625753728300878,0.10027737934459702,fit
V2R-PSG,p010,2,600,0.016672040401437438,0.052097025279312925,fit
V2R-PSG,p010,2,610,-0.029682726789368175,-0.07930040633746271,fit
V2R-PSG,p010,2,620,-0.02414226689401372,-0.06087256110969219,fit
V2R-PSG,p010,2,630,-0.04340620361638953,-0.10192379440046151,fit
V2R-PSG,p010,2,640,-0.028142361860287346,-0.06470768857098741,fit
V2R-PSG,p010,2,650,-0.05250625014801852,-0.11384183800443526,fit
V2R-PSG,p010,2,660,-0.015824951505170493,-0.03459269665182918,fit
V2R-PSG,p010,2,670,-0.04815847207053925,-0.09897872932209995,fit
V2R-PSG,p010,2,680,0.007913875948001414,0.016770782430736153,fit
V2R-PSG,p010,2,690,-0.054484299591620544,-0.10577046203725893,edge_diagnostic
V2R-PSG,p010,2,700,-0.023920170085033388,-0.046817692793933885,edge_diagnostic
V2R-PSG,p013,2,400,-0.2059891471788288,-0.6275451887096701,edge_diagnostic
V2R-PSG,p013,2,410,-0.13608274777228777,-0.45815395119206737,edge_diagnostic
V2R-PSG,p013,2,420,-0.045572955439551005,-0.17890021616033458,fit
V2R-PSG,p013,2,430,-0.016147470985420215,-0.06745077183712223,fit
V2R-PSG,p013,2,440,0.013691389599674086,0.0611093348875007,fit
V2R-PSG,p013,2,450,0.002907562622403881,0.012505911984751927,fit
V2R-PSG,p013,2,460,-0.011370112300933849,-0.0464621456847496,fit
V2R-PSG,p013,2,470,0.00022891953326154013,0.0009405873567800427,fit
V2R-PSG,p013,2,480,0.0030914791009880593,0.01253795572246963,fit
V2R-PSG,p013,2,490,0.008152182946320113,0.03291448426551491,fit
V2R-PSG,p013,2,500,0.006064115995361913,0.024042064134452756,fit
V2R-PSG,p013,2,510,0.004135520985203589,0.016194189504908918,fit
V2R-PSG,p013,2,520,0.003764837386733777,0.014841412866526849,fit
V2R-PSG,p013,2,530,0.008543200777241411,0.035205867709156236,fit
V2R-PSG,p013,2,540,0.005135540158962004,0.02155824805121398,fit
V2R-PSG,p013,2,550,0.0007726663823748592,0.0031769721670897866,fit
V2R-PSG,p013,2,560,-0.00018868147660608403,-0.0007577207825040233,fit
V2R-PSG,p013,2,570,-0.007091269257978899,-0.028640260484256164,fit
V2R-PSG,p013,2,580,-0.01676108582459046,-0.06690751681475482,fit
V2R-PSG,p013,2,590,0.019956262820753634,0.07345101494807693,fit
V2R-PSG,p013,2,600,0.02198794501714796,0.06753165953102602,fit
V2R-PSG,p013,2,610,-0.011781515768957307,-0.03145609176963049,fit
V2R-PSG,p013,2,620,0.005027594974498895,0.012839313400816788,fit
V2R-PSG,p013,2,630,-0.01277929202770528,-0.030388356631655178,fit
V2R-PSG,p013,2,640,0.0009170162940887461,0.0021314539998390503,fit
V2R-PSG,p013,2,650,-0.016930266955569873,-0.03732911000804362,fit
V2R-PSG,p013,2,660,0.015474506628956941,0.03427954666261779,fit
V2R-PSG,p013,2,670,-0.010743505212579552,-0.022488503262223403,fit
V2R-PSG,p013,2,680,0.043301783814562955,0.09347122754785187,fit
V2R-PSG,p013,2,690,-0.009221784842635028,-0.018361970801805017,edge_diagnostic
V2R-PSG,p013,2,700,0.01980188290003121,0.0397482161211844,edge_diagnostic
V2R-PSG,p018,2,400,-0.23383476864809685,-0.8736215488214054,edge_diagnostic
V2R-PSG,p018,2,410,-0.14765343949551088,-0.6361623865264736,edge_diagnostic
V2R-PSG,p018,2,420,-0.0664024335223655,-0.33869441275606604,fit
V2R-PSG,p018,2,430,-0.04188514199035481,-0.22795280806559126,fit
V2R-PSG,p018,2,440,-0.0083556040732988,-0.05005561544234172,fit
