candidate,subject_id,outer_fold,start_index,selected,success,valid,logrmse,cost,nfev,status,optimality,initial_theta,final_theta
V2R-PSG,p003,2,10,False,True,True,0.05495560247359142,0.040771596283678,6,2,1.2383461986233612e-07,"[0.1290738823916763,0.08811985766515136]","[0.08830536772590986,0.06989791986802799]"
V2R-PSG,p003,2,11,False,True,True,0.05495560247359008,0.04077159628367602,12,1,9.689957711937931e-09,"[0.3410955017060041,0.02940397085621953]","[0.0883053657100265,0.06989793283654169]"
V2R-PSG,p003,2,12,False,True,True,0.05495560247359011,0.040771596283676055,11,1,6.984086778979772e-09,"[0.3833442394714802,0.08272188026458026]","[0.08830536604377696,0.06989793091608008]"
V2R-PSG,p003,2,13,False,True,True,0.054955602473590055,0.04077159628367598,10,2,1.3785933540333592e-08,"[0.16788400921970606,0.047296964377164845]","[0.08830536531844156,0.06989793507335833]"
V2R-PSG,p003,2,14,False,True,True,0.05495560247359003,0.04077159628367593,9,1,1.981892246525554e-09,"[0.001035429062321782,0.05219300584867597]","[0.08830536569810873,0.06989793294931669]"
V2R-PSG,p003,2,15,False,True,True,0.05495560247359014,0.040771596283676104,11,1,5.756479177631919e-09,"[0.22733440494164825,0.018477059807628395]","[0.08830536588260922,0.06989793184688474]"
V2R-PSG,p003,2,16,False,True,True,0.054955602473592,0.040771596283678865,10,2,2.3119243550691838e-08,"[0.23475869470275937,0.05350900487974286]","[0.08830536187298747,0.06989795526978272]"
V2R-PSG,p003,2,17,False,True,True,0.05495560247359042,0.04077159628367653,10,2,1.267840617376358e-08,"[0.02021713325753808,0.01334798475727439]","[0.08830536368603598,0.06989794477138353]"
V2R-PSG,p003,2,18,False,True,True,0.0549556024735979,0.04077159628368761,8,2,1.1986568239442834e-07,"[0.1871251694019884,0.08696594554930925]","[0.08830537161438799,0.06989789783990662]"
V2R-PSG,p003,2,19,False,True,True,0.05495560247359773,0.040771596283687365,11,2,4.628754807169319e-08,"[0.3908271634578705,0.045486580580472946]","[0.0883053587799397,0.06989797372766937]"
V2R-PSG,p003,2,20,False,True,True,0.05495560247359973,0.04077159628369033,10,2,5.455014143441061e-08,"[0.3351413493882865,0.09255470549687744]","[0.08830535798116856,0.06989797826041928]"
V2R-PSG,p003,2,21,False,True,True,0.05495560247359004,0.04077159628367595,9,1,2.179378462242264e-09,"[0.10800211887806654,0.027393649239093067]","[0.0883053656205576,0.06989793336885519]"
V2R-PSG,p003,2,22,False,True,True,0.05495560247359448,0.04077159628368254,7,2,3.434121074309494e-08,"[0.05901454840786755,0.07291421294212341]","[0.08830536034299429,0.0698979645083939]"
V2R-PSG,p003,2,23,False,True,True,0.05495560247359,0.040771596283675896,12,2,1.1102548650490207e-08,"[0.27699389902874827,0.006434788741171361]","[0.08830536558796569,0.06989793348155725]"
V2R-PSG,p003,2,24,False,True,True,0.054955602473590125,0.040771596283676076,11,2,1.6943840559802442e-08,"[0.30968056738376615,0.08076322162523866]","[0.08830536553424127,0.06989793381697905]"
V2R-PSG,p003,2,25,False,True,True,0.05495560247359067,0.040771596283676895,8,2,1.2400973830376633e-08,"[0.10679212070070207,0.03908830462023616]","[0.08830536331773818,0.06989794691065691]"
V2R-PSG,p003,2,26,False,True,True,0.0549556024735923,0.04077159628367928,8,2,2.2750067253481303e-08,"[0.15617665657773613,0.059608971886336806]","[0.08830536173600949,0.06989795618527192]"
V2R-PSG,p003,2,27,False,True,True,0.054955602473590257,0.04077159628367627,12,2,1.3345162291160482e-08,"[0.3681724929157644,0.019643023982644083]","[0.088305366072994,0.06989793063889121]"
V2R-PSG,p003,2,28,False,True,True,0.05495560247359058,0.040771596283676756,11,2,1.5020173772186466e-08,"[0.41002714304253457,0.06671745581552387]","[0.08830536338308523,0.06989794635228712]"
V2R-PSG,p003,2,29,False,True,True,0.054955602473590354,0.04077159628367642,12,1,4.868019692122592e-09,"[0.19454102729447187,4.2574200779199604e-05]","[0.08830536391058073,0.06989794343679626]"
V2R-PSG,p003,2,30,False,True,True,0.05495560247359438,0.04077159628368239,8,2,6.852584338812989e-08,"[0.028128359727561475,0.09866081736981869]","[0.08830537003637806,0.06989790733059406]"
V2R-PSG,p003,2,31,False,True,True,0.05495560247359027,0.0407715962836763,11,1,9.580544046252423e-09,"[0.2544015526305884,0.03369492944329977]","[0.08830536645821786,0.06989792854220063]"
V2R-PSG,p003,2,32,False,True,True,0.05495560247359162,0.040771596283678296,9,2,2.2379263241302457e-08,"[0.215,0.05]","[0.08830536222104075,0.06989795324466895]"
V2R-PSG,p010,2,0,False,True,True,0.06627798121174952,0.05930240571231781,10,1,1.0757797088039948e-09,"[0.0074386505689471956,0.06003643395379186]","[0.09310122669756712,0.09999999999999999]"
V2R-PSG,p010,2,1,False,True,True,0.0662779812117496,0.05930240571231794,11,2,4.717976151284478e-08,"[0.2470577070210129,0.013525593560189009]","[0.09310122655829185,0.09999999999999999]"
V2R-PSG,p010,2,2,False,True,True,0.06627798121174956,0.05930240571231787,11,1,2.0046938964575913e-10,"[0.3300644221715629,0.08941451236605645]","[0.09310122668127394,0.09999999999999999]"
V2R-PSG,p010,2,3,False,True,True,0.06627798121174959,0.05930240571231792,9,1,7.501449749191208e-10,"[0.14104617591947316,0.03748766090720892]","[0.09310122669397633,0.09999999999999999]"
V2R-PSG,p010,2,4,False,True,True,0.06627798121174956,0.059302405712317874,9,1,1.40517969687144e-09,"[0.16795570272952318,0.07791783697903157]","[0.09310122669536865,0.09999999999999999]"
V2R-PSG,p010,2,5,False,True,True,0.06627798121174958,0.059302405712317915,12,1,2.7067070528277582e-09,"[0.4107253778539598,0.04859831277281046]","[0.09310122666102866,0.09999999999999999]"
V2R-PSG,p010,2,6,False,True,True,0.06627798121174952,0.059302405712317804,10,1,5.553858541386957e-09,"[0.27391602509655055,0.07272939691320061]","[0.09310122667346082,0.09999999999999999]"
V2R-PSG,p010,2,7,False,True,True,0.06627798121174967,0.05930240571231808,11,1,8.32214504528355e-09,"[0.08804593703709543,0.0004862322472035885]","[0.09310122667996786,0.09999999999999999]"
V2R-PSG,p010,2,8,False,True,True,0.0662779812117496,0.05930240571231794,7,2,1.113265506608947e-08,"[0.07308505767956376,0.09459491018205882]","[0.0931012266608262,0.09999999999999999]"
V2R-PSG,p010,2,9,False,True,True,0.06627798121174955,0.05930240571231786,11,1,2.3197193480507407e-09,"[0.31742513239383696,0.02860241122543812]","[0.09310122666629303,0.09999999999999999]"
V2R-PSG,p010,2,10,False,True,True,0.0662779812117495,0.05930240571231778,11,2,3.592936501187306e-08,"[0.3954584755282849,0.05605232557281852]","[0.09310122657810288,0.09999999999999999]"
V2R-PSG,p010,2,11,False,True,True,0.06627798121175407,0.05930240571232595,10,1,2.115057312097213e-09,"[0.2084374996740371,0.020482131931930783]","[0.09310122664125713,0.09999999999995693]"
V2R-PSG,p010,2,12,False,True,True,0.06627798121175339,0.05930240571232473,6,1,4.480827835983223e-09,"[0.12777059783227743,0.06753078429028392]","[0.09310122668387198,0.09999999999996444]"
V2R-PSG,p010,2,13,False,True,True,0.06627798121174962,0.05930240571231798,12,1,5.262999956179569e-09,"[0.3685417723190039,0.00935307564213872]","[0.09310122668631673,0.09999999999999999]"
V2R-PSG,p010,2,14,False,True,True,0.06627798121174955,0.059302405712317846,9,1,3.7973789504219225e-09,"[0.23681107960641384,0.08192016091197729]","[0.09310122667805176,0.09999999999999999]"
V2R-PSG,p010,2,15,False,True,True,0.0662779812117496,0.05930240571231796,10,1,6.60504877714882e-09,"[0.04622038336470723,0.0416601799428463]","[0.09310122666782457,0.09999999999999999]"
V2R-PSG,p010,2,16,False,True,True,0.06627798121174959,0.05930240571231794,8,2,5.884649259090882e-08,"[0.028934661019593477,0.0868568228557706]","[0.0931012265477139,0.09999999999999999]"
V2R-PSG,p010,2,17,False,True,True,0.06627798121174953,0.059302405712317846,11,1,4.163192542606664e-09,"[0.22550926961004733,0.03956778608262539]","[0.09310122670000584,0.09999999999999999]"
V2R-PSG,p010,2,18,False,True,True,0.06627798121174958,0.05930240571231789,11,1,1.0621786599188134e-09,"[0.3524502412509173,0.06369280284270644]","[0.09310122669780974,0.09999999999999999]"
V2R-PSG,p010,2,19,False,True,True,0.06627798121174956,0.059302405712317874,11,1,8.271030248131069e-11,"[0.11871278380043805,0.00941914999857545]","[0.09310122668047444,0.09999999999999978]"
V2R-PSG,p010,2,20,False,True,True,0.06627798121174956,0.059302405712317874,10,1,1.0324344060798589e-09,"[0.19932068538852035,0.05022466881200671]","[0.09310122669004246,0.09999999999999999]"
V2R-PSG,p010,2,21,False,True,True,0.0662779812117495,0.05930240571231777,12,1,1.399886378545161e-10,"[0.3793079442065209,0.02324584173038602]","[0.0931012266668342,0.09999999999999999]"
V2R-PSG,p010,2,22,False,True,True,0.06627798121174959,0.05930240571231792,10,2,2.088241789022606e-08,"[0.3061692000925541,0.09912866931408644]","[0.09310122664515386,0.09999999999999999]"
V2R-PSG,p010,2,23,False,True,True,0.06627798121174959,0.05930240571231794,10,1,2.8945673614961812e-09,"[0.05584521302953362,0.0276698037981987]","[0.09310122671212004,0.09999999999999999]"
V2R-PSG,p010,2,24,False,True,True,0.06627798121174958,0.059302405712317895,6,2,5.242835190208981e-08,"[0.10554819441400468,0.07100028144195676]","[0.09310122655675274,0.09999999999999999]"
V2R-PSG,p010,2,25,False,True,True,0.06627798121175413,0.05930240571232604,11,1,1.0253755218412566e-09,"[0.28501444824971256,0.0057920853607356555]","[0.09310122668483806,0.09999999999995708]"
V2R-PSG,p010,2,26,False,True,True,0.06627798121174962,0.05930240571231797,11,2,1.0889621617213612e-08,"[0.42703341832384467,0.07835305482149124]","[0.09310122663768179,0.09999999999999999]"
V2R-PSG,p010,2,27,False,True,True,0.06627798121174959,0.05930240571231793,10,1,9.337152176824184e-10,"[0.1768101042881608,0.04512356203049422]","[0.09310122670319256,0.09999999999999999]"
V2R-PSG,p010,2,28,False,True,True,0.06627798121174953,0.05930240571231783,8,1,4.4457811974713397e-10,"[0.1499464551731944,0.09181518219411373]","[0.09310122668770625,0.09999999999999999]"
V2R-PSG,p010,2,29,False,True,True,0.06627798121174962,0.05930240571231797,11,2,3.363919268408913e-08,"[0.3464183403365314,0.03129066992551088]","[0.09310122660464097,0.09999999999999999]"
V2R-PSG,p010,2,30,True,True,True,0.06627798121174945,0.05930240571231769,10,1,3.168644567862338e-09,"[0.25809712992049755,0.05873444462195039]","[0.09310122669645984,0.09999999999999999]"
V2R-PSG,p010,2,31,False,True,True,0.06627798121174958,0.0593024057123179,11,1,8.129265911759226e-09,"[0.024881907692179083,0.017696265038102867]","[0.09310122666676779,0.09999999999999999]"
V2R-PSG,p010,2,32,False,True,True,0.06627798121174956,0.059302405712317874,10,1,9.003113117315399e-09,"[0.215,0.05]","[0.09310122666538856,0.09999999999999999]"
V2R-PSG,p013,2,0,False,True,True,0.05297350120963467,0.03788358971049673,17,3,4.007073197221072e-08,"[0.35889827921055256,0.07472526133060456]","[0.08933566938027107,0.0999999999999996]"
V2R-PSG,p013,2,1,False,True,True,0.05297350120963461,0.03788358971049666,10,1,3.1321556679791523e-09,"[0.11802253473550081,0.024625166784971952]","[0.08933566902968147,0.09999999999999999]"
V2R-PSG,p013,2,2,False,True,True,0.052973501209634684,0.03788358971049676,8,1,6.692363150919635e-10,"[0.028268653927370907,0.09324047481641173]","[0.08933566907094952,0.09999999999999999]"
V2R-PSG,p013,2,3,False,True,True,0.05297350120963458,0.037883589710496615,11,1,7.206453351218506e-10,"[0.2204373302310705,0.04334063641726971]","[0.08933566905355005,0.09999999999999999]"
V2R-PSG,p013,2,4,False,True,True,0.05297350120963464,0.0378835897104967,11,1,5.339904010733851e-09,"[0.3081113728042692,0.08134916881099344]","[0.08933566908625874,0.09999999999999999]"
V2R-PSG,p013,2,5,False,True,True,0.05297350120963464,0.037883589710496705,10,1,2.728759083686761e-09,"[0.061360233388841154,0.0312520394101739]","[0.08933566907377238,0.09999999999999999]"
V2R-PSG,p013,2,6,False,True,True,0.052973501209634656,0.03788358971049671,11,1,3.428289007275094e-09,"[0.19158941353671252,0.050673083029687406]","[0.08933566904221145,0.09999999999999999]"
V2R-PSG,p013,2,7,False,True,True,0.052973501209634614,0.03788358971049666,13,1,9.676046118741335e-10,"[0.37956238240003587,0.0007701364345848561]","[0.08933566904831587,0.09999999999999999]"
V2R-PSG,p013,2,8,True,True,True,0.052973501209634524,0.03788358971049653,12,1,1.7521326215105339e-09,"[0.4293086744751781,0.09563304418697954]","[0.08933566903738509,0.09999999999999999]"
V2R-PSG,p013,2,9,False,True,True,0.05297350120963463,0.037883589710496685,11,1,1.2951271482799244e-10,"[0.18223600674420595,0.04553791005164385]","[0.08933566904726736,0.09999999999999999]"
V2R-PSG,p013,2,10,False,True,True,0.05297350120963466,0.03788358971049672,7,1,1.379940424813883e-10,"[0.09895503300242126,0.0645201874896884]","[0.08933566904316075,0.09999999999999999]"
V2R-PSG,p013,2,11,False,True,True,0.052973501209634684,0.03788358971049676,12,1,2.6367870205910755e-09,"[0.28387698136270045,0.01461539762094617]","[0.08933566907352973,0.09999999999999999]"
V2R-PSG,p013,2,12,False,True,True,0.05297350120963461,0.03788358971049666,11,1,2.9785324278080913e-10,"[0.2642540647741407,0.06087816432118416]","[0.08933566904731462,0.09999999999999999]"
V2R-PSG,p013,2,13,False,True,True,0.052973501209634656,0.03788358971049671,12,1,1.6593488309009283e-09,"[0.024736530743539334,0.010779898148030043]","[0.08933566907025699,0.09999999999999999]"
V2R-PSG,p013,2,14,False,True,True,0.052973501209634635,0.037883589710496685,9,1,5.989099177451292e-09,"[0.14811306978575886,0.07895658304914832]","[0.08933566904470693,0.09999999999999999]"
V2R-PSG,p013,2,15,False,True,True,0.05297350120963453,0.03788358971049653,12,1,7.69180835064807e-09,"[0.34226983934640887,0.029054782167077065]","[0.08933566908488576,0.09999999999999999]"
V2R-PSG,p013,2,16,False,True,True,0.05297350120963459,0.03788358971049663,15,1,8.559370052489303e-09,"[0.32394452787004413,0.07796482359990478]","[0.08933566911733698,0.09999999999999999]"
V2R-PSG,p013,2,17,False,True,True,0.05297350120963463,0.03788358971049668,10,1,1.7793620362760406e-13,"[0.13976170938462018,0.028061945363879206]","[0.08933566905408874,0.09999999999999999]"
V2R-PSG,p013,2,18,False,True,True,0.05297350120963458,0.03788358971049662,10,1,1.9841530278867943e-09,"[0.009468759400770068,0.05876297652721405]","[0.08933566904977391,0.09999999999999999]"
V2R-PSG,p013,2,19,False,True,True,0.052973501209634656,0.03788358971049672,12,1,5.48931195455748e-09,"[0.25245148107409476,0.008665921818464995]","[0.08933566909138436,0.09999999999999999]"
V2R-PSG,p013,2,20,False,True,True,0.052973501209634705,0.037883589710496775,11,1,6.244140057537785e-10,"[0.272268830826506,0.06586309429258108]","[0.0893356690561407,0.09999999999999999]"
V2R-PSG,p013,2,21,False,True,True,0.05297350120963461,0.03788358971049665,10,1,9.613547256263709e-09,"[0.08388333354145289,0.01596318753436208]","[0.08933566912817985,0.09999999999999999]"
V2R-PSG,p013,2,22,False,True,True,0.05297350120963471,0.037883589710496796,8,1,8.257362466763164e-10,"[0.17368539634160698,0.09742112616077066]","[0.0893356690609161,0.09999999999999999]"
V2R-PSG,p013,2,23,False,True,True,0.052973501209634635,0.037883589710496685,12,1,5.956387245155633e-09,"[0.41078575171530246,0.04732095692306757]","[0.08933566909961055,0.09999999999999999]"
V2R-PSG,p013,2,24,False,True,True,0.052973501209634656,0.03788358971049671,12,1,4.76646841013066e-10,"[0.39452905333600935,0.05471023451536894]","[0.08933566906310436,0.09999999999999999]"
V2R-PSG,p013,2,25,False,True,True,0.05297350120963464,0.037883589710496705,12,1,3.38312275062539e-09,"[0.20330249648541213,0.004808508325368166]","[0.08933566909662959,0.09999999999999999]"
V2R-PSG,p013,2,26,False,True,True,0.05297350120963455,0.037883589710496574,12,3,2.2746306961966046e-08,"[0.07998808215372265,0.08670506114140153]","[0.08933566924021172,0.09999999999999996]"
V2R-PSG,p013,2,27,False,True,True,0.05297350120963464,0.0378835897104967,12,1,2.205924212938456e-09,"[0.31655694827437403,0.03660686332732439]","[0.08933566906354215,0.09999999999999999]"
V2R-PSG,p013,2,28,False,True,True,0.052973501209634656,0.03788358971049671,10,1,7.021328953424346e-10,"[0.2286835595872253,0.0886808960698545]","[0.08933566905724011,0.09999999999999999]"
V2R-PSG,p013,2,29,False,True,True,0.052973501209634614,0.03788358971049667,10,1,1.0248686990917358e-09,"[0.046698795296251774,0.03877603150904179]","[0.0893356690639969,0.09999999999999999]"
V2R-PSG,p013,2,30,False,True,True,0.05297350120963453,0.03788358971049653,13,4,1.7019877130523542e-08,"[0.12992994192056356,0.06991581991314888]","[0.08933566918638826,0.09999999999999998]"
V2R-PSG,p013,2,31,False,True,True,0.05297350120963469,0.03788358971049676,13,1,3.2245649837668446e-09,"[0.37406091310083867,0.01982061741873622]","[0.08933566903881733,0.09999999999999999]"
V2R-PSG,p013,2,32,False,True,True,0.052973501209634684,0.037883589710496754,11,1,4.718393594609672e-09,"[0.215,0.05]","[0.08933566903477645,0.09999999999999999]"
V2R-PSG,p018,2,0,False,True,True,0.09389089842742818,0.1190092609013801,7,1,5.208105298879361e-09,"[0.1881899652350694,0.06031013233587146]","[0.14764907792951557,0.09999999999999999]"
V2R-PSG,p018,2,1,False,True,True,0.09389089842742812,0.11900926090137998,9,2,3.466180092207102e-08,"[0.262571232393384,0.026678900606930258]","[0.14764907810088507,0.09999999999999999]"
V2R-PSG,p018,2,2,False,True,True,0.09389089842742813,0.11900926090137995,8,1,3.984357226676131e-09,"[0.3534302806854248,0.07724126633256674]","[0.14764907778188202,0.09999999999999999]"
V2R-PSG,p018,2,3,False,True,True,0.09389089842742815,0.11900926090138,9,2,6.593965270385853e-08,"[0.1044669168908149,0.010773134138435126]","[0.14764907834613458,0.09999999999999999]"
V2R-PSG,p018,2,4,False,True,True,0.09389089842742818,0.11900926090138006,8,1,1.0560844609181307e-10,"[0.030414377273991704,0.09852758375927806]","[0.14764907785311898,0.09999999999999999]"
V2R-PSG,p018,2,5,False,True,True,0.0938908984274282,0.11900926090138013,10,2,8.33908440500137e-08,"[0.42706561520695685,0.013311150111258031]","[0.147649078499654,0.09999999999999999]"
V2R-PSG,p018,2,6,False,True,True,0.09389089842742807,0.11900926090137982,8,2,2.2994374946073605e-08,"[0.29641629092395305,0.06401828955858946]","[0.14764907799852064,0.09999999999999999]"
V2R-PSG,p018,2,7,False,True,True,0.09389089842742804,0.11900926090137973,7,2,2.464126117619398e-08,"[0.15476221431978046,0.049138780590146786]","[0.14764907798182444,0.09999999999999999]"
V2R-PSG,p018,2,8,False,True,True,0.09389089842742807,0.11900926090137984,7,1,7.029443541879919e-10,"[0.13362648834474383,0.08655506558716297]","[0.1476490778293292,0.09999999999999999]"
V2R-PSG,p018,2,9,False,True,True,0.09389089842742823,0.11900926090138023,10,2,9.19290381142404e-08,"[0.275194858238101,0.00145900072529912]","[0.1476490786069696,0.09999999999999999]"
V2R-PSG,p018,2,10,True,True,True,0.09389089842742801,0.11900926090137967,9,2,1.731739593404692e-08,"[0.39964828446507455,0.050898297969251875]","[0.14764907792001364,0.09999999999999999]"
V2R-PSG,p018,2,11,False,True,True,0.09389089842742805,0.11900926090137977,10,1,7.751751974693726e-11,"[0.0028719721455127,0.03609030544757843]","[0.14764907778528918,0.09999999999999999]"
V2R-PSG,p018,2,12,False,True,True,0.0938908984274281,0.11900926090137989,8,2,1.7365176717651653e-08,"[0.07663171467371285,0.07335726581513882]","[0.14764907798840932,0.09999999999999999]"
V2R-PSG,p018,2,13,False,True,True,0.09389089842742807,0.11900926090137981,9,2,5.0689413434555835e-08,"[0.3254708242416382,0.0398009960539639]","[0.14764907820324774,0.09999999999999999]"
V2R-PSG,p018,2,14,False,True,True,0.09389089842742825,0.11900926090138028,7,2,1.394934129278093e-07,"[0.24185255773365497,0.0890920982696116]","[0.1476490789699736,0.09999999999999998]"
V2R-PSG,p018,2,15,False,True,True,0.0938908984274281,0.11900926090137984,8,1,7.883158927944106e-10,"[0.16738640402443708,0.022747731953859332]","[0.14764907785754663,0.09999999999999999]"
V2R-PSG,p018,2,16,False,True,True,0.09389089842742812,0.1190092609013799,8,1,3.4485570247043923e-09,"[0.18412216790020466,0.09096271479502321]","[0.1476490778777612,0.09999999999999999]"
V2R-PSG,p018,2,17,False,True,True,0.09389089842742812,0.11900926090137993,9,1,2.9139433540304235e-10,"[0.21798058246262372,0.02146875113248825]","[0.1476490778318754,0.09999999999999999]"
V2R-PSG,p018,2,18,False,True,True,0.09389089842742804,0.11900926090137974,8,1,5.44021641595793e-09,"[0.3493625145871192,0.07149255312979222]","[0.14764907783369438,0.09999999999999999]"
V2R-PSG,p018,2,19,False,True,True,0.09389089842742811,0.1190092609013799,9,1,6.641080651681454e-09,"[0.059876235723495486,0.04108551712706685]","[0.14764907782330572,0.09999999999999999]"
V2R-PSG,p018,2,20,False,True,True,0.09389089842742812,0.11900926090137995,9,1,3.4388789870228974e-09,"[0.026136234551668167,0.055667898152023554]","[0.147649077886279,0.09999999999999999]"
V2R-PSG,p018,2,21,False,True,True,0.0938908984274281,0.11900926090137988,10,1,7.204470776798527e-09,"[0.3826853106636554,0.031509508937597276]","[0.1476490778444211,0.09999999999999999]"
V2R-PSG,p018,2,22,False,True,True,0.09389089842742812,0.11900926090137992,7,2,3.827921207177409e-08,"[0.2921381281781942,0.08177879266440868]","[0.1476490781472695,0.09999999999999999]"
V2R-PSG,p018,2,23,False,True,True,0.09389089842742815,0.11900926090138,10,1,1.5732883580128942e-09,"[0.11038192979991436,0.006033500004559756]","[0.14764907785331222,0.09999999999999999]"
V2R-PSG,p018,2,24,False,True,True,0.09389089842742819,0.11900926090138013,7,2,1.5570323198187277e-08,"[0.13790424101054669,0.06842832770198584]","[0.14764907804104557,0.09999999999999999]"
V2R-PSG,p018,2,25,False,True,True,0.09389089842742804,0.11900926090137974,9,2,2.6399644454734317e-08,"[0.31957555283792316,0.04414921840652824]","[0.14764907800858418,0.09999999999999999]"
V2R-PSG,p018,2,26,False,True,True,0.0938908984274281,0.11900926090137989,8,2,1.0002639109134935e-08,"[0.403926017107442,0.09412421835586429]","[0.1476490778088275,0.09999999999999999]"
V2R-PSG,p018,2,27,False,True,True,0.09389089842742805,0.11900926090137977,10,2,1.3548396588237539e-08,"[0.047252686768770216,0.018307009525597096]","[0.14764907786702983,0.09999999999999999]"
V2R-PSG,p018,2,28,False,True,True,0.09389089842742819,0.11900926090138009,8,2,1.1010539986254211e-08,"[0.08069989085197449,0.07869091611355544]","[0.14764907788093115,0.09999999999999999]"
V2R-PSG,p018,2,29,False,True,True,0.09389089842742805,0.11900926090137977,11,1,8.33828929017272e-09,"[0.37006109532900155,0.009122378285974264]","[0.14764907784892958,0.09999999999999999]"
V2R-PSG,p018,2,30,False,True,True,0.09389089842742813,0.11900926090137998,8,1,5.0450477867507065e-11,"[0.24592076514847577,0.058854578714817765]","[0.1476490778403442,0.09999999999999999]"
V2R-PSG,p018,2,31,False,True,True,0.09389089842742807,0.11900926090137977,8,2,3.694742502532362e-08,"[0.2119766438752413,0.028324116207659247]","[0.14764907804676305,0.09999999999999999]"
V2R-PSG,p018,2,32,False,True,True,0.09389089842742808,0.11900926090137982,7,1,1.2101259641947818e-09,"[0.215,0.05]","[0.14764907786286302,0.09999999999999999]"
V2R-PSG,p020,2,0,False,True,True,0.1890467007061409,0.4824718431463424,9,2,1.3342201643914177e-06,"[0.33745278348214924,0.07702410249039532]","[0.06839408703300177,0.09999999999999999]"
V2R-PSG,p020,2,1,False,True,True,0.1890467007061139,0.4824718431462046,9,2,9.070991203585553e-08,"[0.05628816666081548,0.018189138267189264]","[0.06839407415946644,0.09999999999999999]"
V2R-PSG,p020,2,2,False,True,True,0.18904670070611465,0.48247184314620845,9,2,2.4570610434652726e-07,"[0.1157681333925575,0.07089324714615941]","[0.06839407571246509,0.09999999999999999]"
V2R-PSG,p020,2,3,False,True,True,0.18904670070611426,0.4824718431462064,9,2,1.7405246731699332e-07,"[0.2914784140512347,0.037015451397746806]","[0.06839407501892178,0.09999999999999999]"
V2R-PSG,p020,2,4,False,True,True,0.18904670070611693,0.48247184314622,9,2,4.580896858775607e-07,"[0.2398740112502128,0.060543539561331274]","[0.06839407788814657,0.09999999999999999]"
V2R-PSG,p020,2,5,False,True,True,0.18904670070611812,0.482471843146226,8,2,5.089974015113334e-07,"[0.17413065547123552,0.044243212789297104]","[0.06839407856327544,0.09999999999999999]"
V2R-PSG,p020,2,6,True,True,True,0.18904670070611368,0.4824718431462034,8,2,2.983685784574785e-07,"[0.004657414620742202,0.0916745025664568]","[0.06839407263844588,0.09999999999999999]"
V2R-PSG,p020,2,7,False,True,True,0.18904670070611385,0.4824718431462042,12,2,7.05492635481226e-08,"[0.39578916136175396,0.00041679348796606067]","[0.06839407396457155,0.09999999999999999]"
V2R-PSG,p020,2,8,False,True,True,0.1890467007061137,0.4824718431462036,13,3,3.209201001743583e-08,"[0.41168022019788625,0.06416489602997899]","[0.06839407350784928,0.09999999999999999]"
V2R-PSG,p020,2,9,False,True,True,0.1890467007061176,0.4824718431462234,8,2,5.001663434448532e-07,"[0.04779080257751048,0.031246854271739722]","[0.06839407834274631,0.09999999999999999]"
V2R-PSG,p020,2,10,False,True,True,0.1890467007061143,0.4824718431462066,10,2,1.8917454803440598e-07,"[0.2034338902682066,0.0828384759835899]","[0.06839407512422002,0.09999999999999999]"
V2R-PSG,p020,2,11,False,True,True,0.18904670070612042,0.4824718431462379,9,2,6.601688231357251e-07,"[0.24266937012784182,0.024877816531807186]","[0.06839408001862714,0.09999999999999999]"
V2R-PSG,p020,2,12,False,True,True,0.18904670070611485,0.4824718431462095,10,2,2.5460085631979183e-07,"[0.3010713624022901,0.09826707430183888]","[0.06839407587121787,0.09999999999999999]"
V2R-PSG,p020,2,13,False,True,True,0.189046700706116,0.4824718431462153,9,2,3.757262473377342e-07,"[0.1517637721542269,0.006321169994771481]","[0.06839407711004748,0.09999999999999999]"
V2R-PSG,p020,2,14,False,True,True,0.1890467007061311,0.48247184314629243,8,2,1.0708450821470193e-06,"[0.1061664456129074,0.054593386687338354]","[0.06839408425474051,0.09999999999999999]"
V2R-PSG,p020,2,15,False,True,True,0.1890467007061144,0.482471843146207,10,2,1.9240846663723912e-07,"[0.35998395788483323,0.03769031390547753]","[0.0683940751988134,0.09999999999999999]"
V2R-PSG,p020,2,16,False,True,True,0.18904670070612203,0.482471843146246,9,2,7.298124039840471e-07,"[0.3723965791705996,0.052326250541955235]","[0.06839408077291174,0.09999999999999999]"
V2R-PSG,p020,2,17,False,True,True,0.18904670070611418,0.4824718431462059,6,2,1.5568354352227648e-07,"[0.0887123285792768,0.043082255776971584]","[0.06839407478494257,0.09999999999999999]"
V2R-PSG,p020,2,18,False,True,True,0.18904670070611385,0.4824718431462042,9,2,9.305056857318927e-08,"[0.1373038266878575,0.0959573100320995]","[0.06839407414642079,0.09999999999999999]"
V2R-PSG,p020,2,19,False,True,True,0.18904670070611945,0.4824718431462329,10,2,6.019717880066576e-07,"[0.31049467861652374,0.011756122950464487]","[0.06839407943516997,0.09999999999999999]"
V2R-PSG,p020,2,20,False,True,True,0.1890467007061139,0.48247184314620456,10,2,1.0286986342567307e-07,"[0.2613834594283253,0.08521707318723203]","[0.06839407427770403,0.09999999999999999]"
V2R-PSG,p020,2,21,False,True,True,0.18904670070612034,0.4824718431462375,9,2,6.55989884989727e-07,"[0.19312067491933704,0.01937441509217024]","[0.06839407995297224,0.09999999999999999]"
V2R-PSG,p020,2,22,False,True,True,0.18904670070611387,0.4824718431462044,8,2,6.915133999863252e-08,"[0.039627455426380034,0.06658592987805605]","[0.06839407397590834,0.09999999999999999]"
