model_type,feature_group,metric,oof_value,fold_mean,fold_std,bootstrap_ci_low_95,bootstrap_ci_high_95,bootstrap_valid_repeats,bootstrap_requested_repeats,bootstrap_seed,bootstrap_unit
random_forest_shallow,E0_log2_exposure_time,macro_auc,0.6873490556908942,0.7011651747943491,0.012813672874883523,0.6589626293719238,0.7145923819902958,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_fnumber,accuracy,0.446,0.446,0.030495901363953814,0.4051870818050787,0.4900408287484981,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_fnumber,balanced_accuracy,0.5765765765765766,0.5764750957854405,0.03286945468167808,0.5530803974706413,0.6,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_fnumber,macro_precision,0.2993522045940428,0.30067641311619325,0.02367924049396411,0.2717519914074953,0.3284958536278706,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_fnumber,macro_recall,0.5765765765765766,0.5764750957854405,0.03286945468167808,0.5530803974706413,0.6,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_fnumber,macro_f1,0.3938004893135762,0.3942338227624288,0.02918104483287877,0.36489049891706443,0.42226441906811973,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_fnumber,normal_auc,0.8301298701298702,0.8467532467532468,0.03423747097782876,0.7958245387469182,0.8619484605984953,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_fnumber,mild_auc,0.6156246490510341,0.630377049686564,0.02687409805258657,0.5645917553627825,0.6644390346827548,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_fnumber,severe_auc,0.6186367475429975,0.6387770299960684,0.04098748141652176,0.5652747288427138,0.6719584747995017,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_fnumber,macro_auc,0.6881304222413006,0.7053024421452931,0.02074203050551061,0.6628323931346531,0.7140836701367855,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_iso_gain,accuracy,0.418,0.418,0.06140032573203498,0.37648811193856363,0.46107784431137727,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_iso_gain,balanced_accuracy,0.4498389418587547,0.44981630638581416,0.03633008132647672,0.40586881307182365,0.4956188822475056,2000,2000,2026,patient_group_id
random_forest_shallow,E0_log2_iso_gain,macro_precision,0.42329320991741376,0.4252639658347201,0.04511685302899697,0.3819054641698884,0.46693502098656003,2000,2000,2026,patient_group_id
