cohort,level,variable,label_3class,label_3class_name,total_n,n,missing_or_invalid_n,unique_n,min,p1,p5,p25,median,p75,p95,p99,max,mean,std,iqr,mad,mode,mode_proportion
formal_global_meanbg_500,patient_group_median,log2_fnumber,2.0,severe,136,136,0,3,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,1.0,0.9244163272714329,0.0073724952260745425,0.007613184109875104,0.0,0.925999418556223,0.7132352941176471
formal_global_meanbg_500,patient_group_median,aperture_value_from_f,2.0,severe,136,136,0,3,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,2.0,1.8488326545428657,0.014744990452149085,0.015226368219750208,0.0,1.851998837112446,0.7132352941176471
formal_global_meanbg_500,patient_group_median,time_value_from_t,2.0,severe,136,136,0,21,4.643567679616601,4.643567679616601,5.044394119358453,5.643567679616601,5.643856189774724,6.643856189774724,6.8416117384006085,8.429686564310273,8.813781191217037,5.976772384427931,0.7636214077063279,1.0002885101581231,0.5852510108792792,6.643856189774724,0.3014705882352941
formal_global_meanbg_500,patient_group_median,EV100,2.0,severe,136,136,0,22,6.480340148509297,6.480340148509297,6.895377647788141,7.480340148509297,7.49585502688717,8.49585502688717,8.693610575513054,10.281685401422719,10.665780028329483,7.825605038970798,0.7666189260562732,1.0155148783778731,0.6004773790990292,8.49585502688717,0.3014705882352941
formal_global_meanbg_500,patient_group_median,relative_optical_exposure,2.0,severe,136,136,0,22,-10.665780028329483,-10.281685401422715,-8.693610575513054,-8.49585502688717,-7.49585502688717,-7.480340148509297,-6.895377647788141,-6.480340148509297,-6.480340148509297,-7.825605038970798,0.7666189260562732,1.0155148783778731,0.6004773790990292,-8.49585502688717,0.3014705882352941
formal_global_meanbg_500,patient_group_median,combined_exposure_gain,2.0,severe,136,136,0,71,-10.261389773250148,-9.96011461337015,-9.139711216661896,-7.49585502688717,-6.49585502688717,-5.468501468167855,-4.218321051358261,-3.751177931958414,-3.5744648615835373,-6.446195287577036,1.4493784099026514,2.027353558719315,1.0,-6.49585502688717,0.08823529411764706
formal_global_meanbg_500,patient_group_median,sensitivity_value,2.0,severe,136,136,0,52,4.0,4.0,4.527757828097186,5.759113085447065,6.321928094887363,7.0,8.0,8.321928094887362,9.0,6.3794097513937595,1.065919065414256,1.2408869145529353,0.6438561897747253,6.0,0.11029411764705882
formal_global_meanbg_500,patient_group_median,brightness_apex_pred,2.0,severe,136,136,0,71,-1.4255351384164623,-1.2488220680415845,-0.7816789486417379,0.4685014681678552,1.4958550268871704,2.4958550268871704,4.139711216661895,4.960114613370154,5.261389773250148,1.446195287577037,1.4493784099026514,2.027353558719315,1.0,1.4958550268871704,0.08823529411764706
formal_global_meanbg_500,patient_group_median,brightness_residual,2.0,severe,136,136,0,116,-1.2858550268871705,-1.0616801936765936,-1.0268423076923834,-0.9372387134779147,-0.8158550268871705,5.90829626904507,6.240471959603369,6.448268234628648,6.485194597853679,1.0827753006582572,3.1309547230580024,6.8455349825229845,0.1409640474436813,-0.9839269319998079,0.029411764705882353
formal_global_meanbg_500,patient_group_median,device_centered_brightness,2.0,severe,136,136,0,114,-1.4117647058823524,-1.2926267281105992,-1.0737327188940093,-0.5294117647058822,0.0,0.44239631336405527,1.3479262672811059,1.6923963133640563,1.8755760368663597,0.02363545038508756,0.7168645148981695,0.9718080780699375,0.4634047167253994,-0.11764705882352944,0.04411764705882353
