cohort,level,variable,camera_id,label_3class,label_3class_name,total_n,n,missing_or_invalid_n,unique_n,min,p1,p5,p25,median,p75,p95,p99,max,mean,std,iqr,mad,mode,mode_proportion
all_exif_522,patient_group_median,log2_iso_gain,Xiaomi/M2006J10C,0.0,normal,115,115,0,92,-1.0,-0.7939832941388845,-0.44626133340176616,0.35614381022527536,0.8155754288625726,1.2326476946978981,2.189033824390017,2.5844495122764806,3.4789718050329426,0.8290493715852637,0.7814535503138974,0.8765038844726227,0.42931163026096175,0.35614381022527536,0.02608695652173913
all_exif_522,patient_group_median,log2_fnumber,Xiaomi/M2006J10C,0.0,normal,115,115,0,1,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.918386234446348,2.0071472254726204e-15,0.0,0.0,0.9183862344463479,1.0
all_exif_522,patient_group_median,aperture_value_from_f,Xiaomi/M2006J10C,0.0,normal,115,115,0,1,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.836772468892696,4.014294450945241e-15,0.0,0.0,1.8367724688926959,1.0
all_exif_522,patient_group_median,time_value_from_t,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,4.321668433148858,4.643567679616601,4.643567679616601,5.058605178895445,5.643567679616601,5.643567679616601,6.643466716204508,6.643567679616601,6.79010001393109,5.49665560916043,0.5089397722419061,0.5849625007211561,0.0,5.643567679616601,0.5478260869565217
all_exif_522,patient_group_median,EV100,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,6.158440902041554,6.480340148509297,6.480340148509297,6.895377647788141,7.480340148509297,7.480340148509297,8.480239185097204,8.480340148509297,8.626872482823785,7.333428078053129,0.5089397722419056,0.5849625007211561,0.0,7.480340148509297,0.5478260869565217
all_exif_522,patient_group_median,relative_optical_exposure,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,-8.626872482823785,-8.480340148509297,-8.480239185097204,-7.480340148509297,-7.480340148509297,-6.895377647788141,-6.480340148509297,-6.480340148509297,-6.158440902041554,-7.333428078053129,0.5089397722419056,0.5849625007211561,0.0,-7.480340148509297,0.5478260869565217
all_exif_522,patient_group_median,combined_exposure_gain,Xiaomi/M2006J10C,0.0,normal,115,115,0,100,-9.626872482823785,-9.274179209202334,-8.530638048028909,-7.223342158825791,-6.539233837562866,-5.797782602655216,-4.3136247035428745,-3.899321331124028,-2.6794690970086115,-6.504378706467865,1.2179704923981844,1.4255595561705752,0.7023194513593154,-7.124196338284022,0.02608695652173913
all_exif_522,patient_group_median,sensitivity_value,Xiaomi/M2006J10C,0.0,normal,115,115,0,92,4.0,4.206016705861115,4.553738666598234,5.356143810225276,5.815575428862573,6.2326476946978975,7.189033824390017,7.58444951227648,8.478971805032943,5.829049371585264,0.7814535503138974,0.8765038844726218,0.42931163026096186,5.356143810225276,0.02608695652173913
all_exif_522,patient_group_median,brightness_apex_pred,Xiaomi/M2006J10C,0.0,normal,115,115,0,100,-2.320530902991389,-1.100678668875972,-0.6863752964571246,0.797782602655217,1.5392338375628656,2.2233421588257913,3.5306380480289095,4.274179209202334,4.626872482823785,1.5043787064678642,1.2179704923981842,1.4255595561705743,0.7023194513593154,2.1241963382840217,0.02608695652173913
all_exif_522,patient_group_median,brightness_residual,Xiaomi/M2006J10C,0.0,normal,115,115,0,109,3.3977317566033403,3.6690666098324773,5.666012338019981,6.022709936172376,6.170157098574836,6.312306338313598,6.467872155273332,6.63950190049215,6.6552837612214235,6.076490858749527,0.5269052863393728,0.28959640214122206,0.14744716240246003,6.004622352211859,0.017391304347826087
all_exif_522,patient_group_median,device_centered_brightness,Xiaomi/M2006J10C,0.0,normal,115,115,0,46,-1.823529411764705,-1.4035294117647052,-1.0529411764705876,-0.32352941176470584,0.1764705882352939,0.5588235294117645,1.2705882352941162,1.8152941176470574,1.999999999999999,0.10639386189258285,0.7261409927451152,0.8823529411764703,0.4705882352941172,-0.11764705882352944,0.05217391304347826
all_exif_522,patient_group_median,ExposureTime,Xiaomi/M2006J10C,1.0,mild,82,82,0,7,0.008496,0.00971586,0.01000205,0.020004,0.030006,0.030006,0.040008,0.04190818999999998,0.050009,0.02620641463414634,0.008876059312125843,0.010002,0.010002,0.030006,0.4146341463414634
all_exif_522,patient_group_median,FNumber,Xiaomi/M2006J10C,1.0,mild,82,82,0,1,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,2.010699415441723e-15,0.0,0.0,1.89,1.0
all_exif_522,patient_group_median,ISOSpeedRatings,Xiaomi/M2006J10C,1.0,mild,82,82,0,79,50.0,58.910000000000004,77.25,147.0,214.5,310.5,567.25,911.0899999999995,1082.0,261.4512195121951,179.45673521300125,163.5,79.5,135.0,0.024390243902439025
all_exif_522,patient_group_median,BrightnessValue,Xiaomi/M2006J10C,1.0,mild,82,82,0,44,3.8,4.1240000000000006,5.005,6.5,7.25,8.125,9.970000000000002,10.495,10.9,7.270731707317074,1.4411490447228876,1.625,0.7999999999999998,6.6,0.07317073170731707
all_exif_522,patient_group_median,log2_exposure_time,Xiaomi/M2006J10C,1.0,mild,82,82,0,7,-6.87900051852002,-6.688299919008251,-6.643560467944309,-5.643567679616601,-5.058605178895445,-5.058605178895445,-4.643567679616601,-4.582406822787731,-4.321668433148858,-5.351182019465123,0.5654330386394054,0.5849625007211561,0.4150374992788439,-5.058605178895445,0.4146341463414634
all_exif_522,patient_group_median,log2_iso_gain,Xiaomi/M2006J10C,1.0,mild,82,82,0,79,-1.0,-0.7676262702915891,-0.37253137588366425,0.5554225884096391,1.1006600988589232,1.6345424350451245,2.503960357266459,3.18213433511745,3.4356285940520905,1.1084008725145915,0.8978690775039927,1.0791198466354854,0.552746564423657,0.43295940727610627,0.024390243902439025
all_exif_522,patient_group_median,log2_fnumber,Xiaomi/M2006J10C,1.0,mild,82,82,0,1,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,1.6755828462014355e-15,0.0,0.0,0.9183862344463479,1.0
all_exif_522,patient_group_median,aperture_value_from_f,Xiaomi/M2006J10C,1.0,mild,82,82,0,1,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,3.351165692402871e-15,0.0,0.0,1.8367724688926959,1.0
all_exif_522,patient_group_median,time_value_from_t,Xiaomi/M2006J10C,1.0,mild,82,82,0,7,4.321668433148858,4.58240682278773,4.643567679616601,5.058605178895445,5.058605178895445,5.643567679616601,6.643560467944309,6.688299919008251,6.87900051852002,5.351182019465123,0.5654330386394054,0.5849625007211561,0.4150374992788439,5.058605178895445,0.4146341463414634
all_exif_522,patient_group_median,EV100,Xiaomi/M2006J10C,1.0,mild,82,82,0,7,6.158440902041554,6.419179291680426,6.480340148509297,6.895377647788141,6.895377647788141,7.480340148509297,8.480332936837005,8.525072387900947,8.715772987412716,7.187954488357821,0.5654330386394055,0.5849625007211561,0.4150374992788439,6.895377647788141,0.4146341463414634
all_exif_522,patient_group_median,relative_optical_exposure,Xiaomi/M2006J10C,1.0,mild,82,82,0,7,-8.715772987412716,-8.525072387900947,-8.480332936837005,-7.480340148509297,-6.895377647788141,-6.895377647788141,-6.480340148509297,-6.419179291680427,-6.158440902041554,-7.187954488357821,0.5654330386394055,0.5849625007211561,0.4150374992788439,-6.895377647788141,0.4146341463414634
all_exif_522,patient_group_median,combined_exposure_gain,Xiaomi/M2006J10C,1.0,mild,82,82,0,80,-9.715772987412716,-9.2925818291014,-8.340260109727359,-6.924917560099659,-6.064958963939999,-5.260835212743017,-3.9763797912428385,-3.237044956562977,-2.7228123079894635,-6.079553615843228,1.3994075685417442,1.6640823473566417,0.8452278147842351,-6.409950820617899,0.024390243902439025
all_exif_522,patient_group_median,sensitivity_value,Xiaomi/M2006J10C,1.0,mild,82,82,0,79,4.0,4.232373729708411,4.627468624116336,5.555422588409639,6.100660098858923,6.634542435045124,7.503960357266458,8.18213433511745,8.43562859405209,6.108400872514591,0.8978690775039927,1.0791198466354848,0.5527465644236567,5.4329594072761065,0.024390243902439025
all_exif_522,patient_group_median,brightness_apex_pred,Xiaomi/M2006J10C,1.0,mild,82,82,0,80,-2.2771876920105365,-1.762955043437024,-1.0236202087571609,0.2608352127430169,1.0649589639399992,1.924917560099658,3.3402601097273585,4.292581829101398,4.715772987412716,1.0795536158432282,1.3994075685417444,1.664082347356641,0.8452278147842347,1.1469164147841058,0.024390243902439025
all_exif_522,patient_group_median,brightness_residual,Xiaomi/M2006J10C,1.0,mild,82,82,0,81,5.627088376682949,5.801436173524783,5.945032569752172,6.056564932856316,6.190085980949422,6.304024252677131,6.532080352449698,6.688216469074197,6.908693675880719,6.191178091473845,0.19880669587159594,0.24745931982081526,0.12612146409421854,6.25261925876681,0.024390243902439025
all_exif_522,patient_group_median,device_centered_brightness,Xiaomi/M2006J10C,1.0,mild,82,82,0,44,-2.1176470588235285,-1.9270588235294106,-1.4088235294117641,-0.5294117647058822,-0.08823529411764722,0.4264705882352934,1.5117647058823527,1.8205882352941158,2.0588235294117636,-0.0760401721664277,0.8477347321899334,0.9558823529411756,0.4705882352941173,-0.47058823529411775,0.07317073170731707
all_exif_522,patient_group_median,ExposureTime,Xiaomi/M2006J10C,2.0,severe,38,38,0,5,0.010002,0.01000237,0.010003,0.020004,0.030006,0.030006,0.040008,0.040008,0.040008,0.025268263157894735,0.0076196162054309145,0.010002,0.010002,0.030006,0.4473684210526316
all_exif_522,patient_group_median,FNumber,Xiaomi/M2006J10C,2.0,severe,38,38,0,1,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,2.2502520278668024e-16,0.0,0.0,1.89,1.0
all_exif_522,patient_group_median,ISOSpeedRatings,Xiaomi/M2006J10C,2.0,severe,38,38,0,37,75.0,75.37,81.1,160.75,211.0,258.5,416.05,597.1400000000007,700.0,224.02631578947367,124.314876334056,97.75,52.0,233.0,0.05263157894736842
all_exif_522,patient_group_median,BrightnessValue,Xiaomi/M2006J10C,2.0,severe,38,38,0,25,5.0,5.185,5.67,6.525,7.2,7.9,9.229999999999999,9.652000000000001,9.8,7.315789473684211,1.1574730901756622,1.375,0.7000000000000002,7.2,0.15789473684210525
all_exif_522,patient_group_median,log2_exposure_time,Xiaomi/M2006J10C,2.0,severe,38,38,0,5,-6.643567679616601,-6.643514313241638,-6.643423446170754,-5.643567679616601,-5.058605178895445,-5.058605178895445,-4.643567679616601,-4.643567679616601,-4.643567679616601,-5.381866338059987,0.49902536816078075,0.5849625007211561,0.4150374992788439,-5.058605178895445,0.4473684210526316
all_exif_522,patient_group_median,log2_iso_gain,Xiaomi/M2006J10C,2.0,severe,38,38,0,37,-0.4150374992788438,-0.40796723478819313,-0.3027478588328158,0.6847719199485665,1.076983713769668,1.3691552090627641,2.056731085830497,2.537213510501303,2.807354922057604,0.9662199998002949,0.7730136771933416,0.6843832891141977,0.3855117789851728,1.2203299548795556,0.05263157894736842
all_exif_522,patient_group_median,log2_fnumber,Xiaomi/M2006J10C,2.0,severe,38,38,0,1,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463477,0.0,0.0,0.0,0.9183862344463479,1.0
all_exif_522,patient_group_median,aperture_value_from_f,Xiaomi/M2006J10C,2.0,severe,38,38,0,1,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926954,0.0,0.0,0.0,1.8367724688926959,1.0
all_exif_522,patient_group_median,time_value_from_t,Xiaomi/M2006J10C,2.0,severe,38,38,0,5,4.643567679616601,4.643567679616601,4.643567679616601,5.058605178895445,5.058605178895445,5.643567679616601,6.643423446170754,6.643514313241638,6.643567679616601,5.381866338059987,0.49902536816078075,0.5849625007211561,0.4150374992788439,5.058605178895445,0.4473684210526316
all_exif_522,patient_group_median,EV100,Xiaomi/M2006J10C,2.0,severe,38,38,0,5,6.480340148509297,6.480340148509297,6.480340148509297,6.895377647788141,6.895377647788141,7.480340148509297,8.48019591506345,8.480286782134334,8.480340148509297,7.218638806952684,0.4990253681607807,0.5849625007211561,0.4150374992788439,6.895377647788141,0.4473684210526316
all_exif_522,patient_group_median,relative_optical_exposure,Xiaomi/M2006J10C,2.0,severe,38,38,0,5,-8.480340148509297,-8.480286782134334,-8.48019591506345,-7.480340148509297,-6.895377647788141,-6.895377647788141,-6.480340148509297,-6.480340148509297,-6.480340148509297,-7.218638806952684,0.4990253681607807,0.5849625007211561,0.4150374992788439,-6.895377647788141,0.4473684210526316
all_exif_522,patient_group_median,combined_exposure_gain,Xiaomi/M2006J10C,2.0,severe,38,38,0,38,-8.648318673871776,-8.630622119588248,-8.186097242748827,-6.795568228560731,-6.164220584202932,-5.526222438725377,-4.5577464705361175,-3.9431266380079943,-3.672985226451693,-6.252418807152388,1.1821711524969019,1.269345789835354,0.6537142625961239,-8.648318673871776,0.02631578947368421
all_exif_522,patient_group_median,sensitivity_value,Xiaomi/M2006J10C,2.0,severe,38,38,0,37,4.584962500721156,4.5920327652118065,4.6972521411671835,5.684771919948567,6.076983713769668,6.3691552090627646,7.0567310858304975,7.537213510501303,7.807354922057604,5.966219999800294,0.7730136771933417,0.6843832891141979,0.3855117789851725,6.220329954879555,0.05263157894736842
all_exif_522,patient_group_median,brightness_apex_pred,Xiaomi/M2006J10C,2.0,severe,38,38,0,38,-1.3270147735483064,-1.0568733619920034,-0.44225352946388236,0.5262224387253771,1.164220584202932,1.795568228560731,3.186097242748826,3.6306221195882484,3.648318673871776,1.2524188071523878,1.1821711524969019,1.269345789835354,0.6537142625961239,-1.3270147735483064,0.02631578947368421
all_exif_522,patient_group_median,brightness_residual,Xiaomi/M2006J10C,2.0,severe,38,38,0,38,3.1995098512188385,4.1014859565986574,5.80167995564785,6.047786263351245,6.13949858583974,6.220426701855127,6.41823625664771,6.479310125757481,6.485194597853679,6.0633706665318226,0.5050540825746629,0.17264043850388155,0.08436525739276046,3.1995098512188385,0.02631578947368421
all_exif_522,patient_group_median,device_centered_brightness,Xiaomi/M2006J10C,2.0,severe,38,38,0,25,-1.4117647058823524,-1.3029411764705876,-1.017647058823529,-0.5147058823529411,-0.11764705882352944,0.2941176470588234,1.0764705882352927,1.3247058823529412,1.4117647058823524,-0.049535603715170455,0.680866523632742,0.8088235294117645,0.4117647058823528,-0.11764705882352944,0.15789473684210525
formal_global_meanbg_500,image,ExposureTime,HONOR/BVL-AN00,1.0,mild,159,159,0,22,0.0035714285714285713,0.004137123745819398,0.005526315789473685,0.01,0.02,0.02,0.030303030303030304,0.04,0.04,0.017050127493123984,0.00890539664138478,0.01,0.01,0.01,0.36477987421383645
formal_global_meanbg_500,image,FNumber,HONOR/BVL-AN00,1.0,mild,159,159,0,2,1.9,1.9,1.9,1.9,1.9,1.9,2.0,2.0,2.0,1.906918238993711,0.025456582186657896,0.0,0.0,1.9,0.9308176100628931
formal_global_meanbg_500,image,ISOSpeedRatings,HONOR/BVL-AN00,1.0,mild,159,159,0,15,50.0,50.0,80.0,200.0,320.0,500.0,1024.9999999999986,1250.0,1250.0,395.9622641509434,288.1142285510651,300.0,160.0,400.0,0.16352201257861634
formal_global_meanbg_500,image,BrightnessValue,HONOR/BVL-AN00,1.0,mild,159,159,0,142,-2.67,-2.5266,-1.752,-0.645,0.32,1.52,3.1569999999999996,4.258599999999996,5.43,0.4692452830188678,1.5779671857980633,2.165,1.14,-0.12,0.018867924528301886
formal_global_meanbg_500,image,log2_exposure_time,HONOR/BVL-AN00,1.0,mild,159,159,0,22,-8.129283016944967,-7.9197787110196884,-7.499653347529802,-6.643856189774724,-5.643856189774724,-5.643856189774724,-5.044394119358453,-4.643856189774724,-4.643856189774724,-6.078954783243426,0.7942207868628919,1.0,1.0,-6.643856189774724,0.36477987421383645
formal_global_meanbg_500,image,log2_iso_gain,HONOR/BVL-AN00,1.0,mild,159,159,0,15,-1.0,-1.0,-0.3219280948873623,1.0,1.6780719051126378,2.321928094887362,3.3541209043760967,3.643856189774725,3.643856189774725,1.6163522012578617,1.0789162302484434,1.3219280948873622,0.6780719051126378,2.0,0.16352201257861634
formal_global_meanbg_500,image,log2_fnumber,HONOR/BVL-AN00,1.0,mild,159,159,0,2,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,1.0,1.0,1.0,0.9311189556372389,0.018838018833839766,0.0,0.0,0.925999418556223,0.9308176100628931
formal_global_meanbg_500,image,aperture_value_from_f,HONOR/BVL-AN00,1.0,mild,159,159,0,2,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,2.0,2.0,2.0,1.8622379112744778,0.03767603766767953,0.0,0.0,1.851998837112446,0.9308176100628931
formal_global_meanbg_500,image,time_value_from_t,HONOR/BVL-AN00,1.0,mild,159,159,0,22,4.643856189774724,4.643856189774724,5.044394119358453,5.643856189774724,5.643856189774724,6.643856189774724,7.499653347529802,7.919778711019686,8.129283016944967,6.078954783243426,0.7942207868628919,1.0,1.0,6.643856189774724,0.36477987421383645
formal_global_meanbg_500,image,EV100,HONOR/BVL-AN00,1.0,mild,159,159,0,24,6.643856189774724,6.643856189774724,6.8963929564708994,7.49585502688717,7.49585502688717,8.49585502688717,9.351652184642248,9.771777548132132,9.981281854057414,7.9411926945179045,0.7794273119832681,1.0,0.8519988371124461,8.49585502688717,0.36477987421383645
formal_global_meanbg_500,image,relative_optical_exposure,HONOR/BVL-AN00,1.0,mild,159,159,0,24,-9.981281854057414,-9.771777548132134,-9.351652184642248,-8.49585502688717,-7.49585502688717,-7.49585502688717,-6.8963929564708994,-6.643856189774724,-6.643856189774724,-7.9411926945179045,0.7794273119832681,1.0,0.8519988371124461,-8.49585502688717,0.36477987421383645
formal_global_meanbg_500,image,combined_exposure_gain,HONOR/BVL-AN00,1.0,mild,159,159,0,52,-9.758889432720965,-9.525418544601557,-8.889122368982285,-7.49585502688717,-6.173926931999808,-5.173926931999809,-4.218321051358261,-3.439255061730849,-3.2525367666961746,-6.3248404932600435,1.5032235668755467,2.3219280948873617,1.0,-5.49585502688717,0.10062893081761007
formal_global_meanbg_500,image,sensitivity_value,HONOR/BVL-AN00,1.0,mild,159,159,0,15,4.0,4.0,4.678071905112637,6.0,6.678071905112637,7.321928094887363,8.354120904376096,8.643856189774725,8.643856189774725,6.616352201257862,1.0789162302484436,1.3219280948873626,0.6780719051126374,7.0,0.16352201257861634
formal_global_meanbg_500,image,brightness_apex_pred,HONOR/BVL-AN00,1.0,mild,159,159,0,52,-1.7474632333038258,-1.560744938269155,-0.7816789486417379,0.1739269319998078,1.1739269319998078,2.4958550268871704,3.8891223689822847,4.525418544601557,4.758889432720965,1.3248404932600426,1.5032235668755467,2.3219280948873626,1.0,0.4958550268871704,0.10062893081761007
formal_global_meanbg_500,image,brightness_residual,HONOR/BVL-AN00,1.0,mild,159,159,0,128,-1.527783121774533,-1.376841476495927,-1.0701327881956861,-0.9879273174168424,-0.9058550268871705,-0.7948909794434891,-0.7276370310216613,0.6118266780781575,2.9341449731128293,-0.8555952102411748,0.3992529532559048,0.1930363379733533,0.09199883711244616,-0.9339269319998078,0.025157232704402517
formal_global_meanbg_500,image,device_centered_brightness,HONOR/BVL-AN00,1.0,mild,159,159,0,142,-1.4884792626728112,-1.4223963133640556,-1.0654377880184334,-0.5552995391705069,-0.11059907834101385,0.44239631336405527,1.1967741935483869,1.7044239631336386,2.2442396313364052,-0.04182245022171988,0.7271738183401213,0.9976958525345622,0.5253456221198156,-0.3133640552995392,0.018867924528301886
formal_global_meanbg_500,image,ExposureTime,HONOR/BVL-AN00,2.0,severe,108,108,0,15,0.0022222222222222222,0.0025482926829268294,0.00615686274509804,0.01,0.01,0.02,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.015021267408099092,0.006829072359079035,0.01,0.005081734186211798,0.01,0.42592592592592593
formal_global_meanbg_500,image,FNumber,HONOR/BVL-AN00,2.0,severe,108,108,0,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,1.9009259259259257,0.009622504486493775,0.0,0.0,1.9,0.9907407407407407
formal_global_meanbg_500,image,ISOSpeedRatings,HONOR/BVL-AN00,2.0,severe,108,108,0,15,50.0,50.0,64.0,200.0,320.0,500.0,800.0,1000.0,1600.0,375.3796296296296,271.2560509714881,300.0,140.0,320.0,0.16666666666666666
formal_global_meanbg_500,image,BrightnessValue,HONOR/BVL-AN00,2.0,severe,108,108,0,99,-2.35,-2.0353,-1.68,-0.6025,0.72,1.56,3.650999999999999,4.302499999999998,4.63,0.7074074074074074,1.5994434606668193,2.1625,1.07,1.55,0.027777777777777776
formal_global_meanbg_500,image,log2_exposure_time,HONOR/BVL-AN00,2.0,severe,108,108,0,15,-8.813781191217037,-8.62952139246641,-7.346190650163064,-6.643856189774724,-6.643856189774724,-5.643856189774724,-5.044394119358453,-5.044394119358453,-5.044394119358453,-6.220550477273541,0.7282816768248727,1.0,0.7655347463629774,-6.643856189774724,0.42592592592592593
formal_global_meanbg_500,image,log2_iso_gain,HONOR/BVL-AN00,2.0,severe,108,108,0,15,-1.0,-1.0,-0.6438561897747247,1.0,1.6780719051126378,2.321928094887362,3.0,3.321928094887362,4.0,1.5237170194653031,1.1195019197339016,1.3219280948873622,0.6780719051126378,1.6780719051126378,0.16666666666666666
formal_global_meanbg_500,image,log2_fnumber,HONOR/BVL-AN00,2.0,severe,108,108,0,2,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,0.925999418556223,1.0,0.9266846091251468,0.007120709269458905,0.0,0.0,0.925999418556223,0.9907407407407407
formal_global_meanbg_500,image,aperture_value_from_f,HONOR/BVL-AN00,2.0,severe,108,108,0,2,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,1.851998837112446,2.0,1.8533692182502937,0.01424141853891781,0.0,0.0,1.851998837112446,0.9907407407407407
formal_global_meanbg_500,image,time_value_from_t,HONOR/BVL-AN00,2.0,severe,108,108,0,15,5.044394119358453,5.044394119358453,5.044394119358453,5.643856189774724,6.643856189774724,6.643856189774724,7.346190650163063,8.629521392466405,8.813781191217037,6.220550477273541,0.7282816768248727,1.0,0.7655347463629774,6.643856189774724,0.42592592592592593
formal_global_meanbg_500,image,EV100,HONOR/BVL-AN00,2.0,severe,108,108,0,16,6.8963929564708994,6.8963929564708994,6.8963929564708994,7.49585502688717,8.49585502688717,8.49585502688717,9.198189487275508,10.48152022957885,10.665780028329483,8.073919695523834,0.7273250064855157,1.0,0.7655347463629774,8.49585502688717,0.42592592592592593
formal_global_meanbg_500,image,relative_optical_exposure,HONOR/BVL-AN00,2.0,severe,108,108,0,16,-10.665780028329483,-10.481520229578855,-9.19818948727551,-8.49585502688717,-8.49585502688717,-7.49585502688717,-6.8963929564708994,-6.8963929564708994,-6.8963929564708994,-8.073919695523834,0.7273250064855157,1.0,0.7655347463629774,-8.49585502688717,0.42592592592592593
formal_global_meanbg_500,image,combined_exposure_gain,HONOR/BVL-AN00,2.0,severe,108,108,0,33,-10.261389773250148,-10.201050733367145,-9.245985392645766,-7.49585502688717,-6.49585502688717,-5.173926931999809,-4.218321051358261,-3.8963929564708994,-3.5744648615835373,-6.550202676058531,1.5561380425489961,2.3219280948873617,1.0,-6.49585502688717,0.12037037037037036
formal_global_meanbg_500,image,sensitivity_value,HONOR/BVL-AN00,2.0,severe,108,108,0,15,4.0,4.0,4.356143810225276,6.0,6.678071905112637,7.321928094887363,8.0,8.321928094887362,9.0,6.523717019465302,1.1195019197339016,1.3219280948873626,0.6780719051126374,6.678071905112637,0.16666666666666666
formal_global_meanbg_500,image,brightness_apex_pred,HONOR/BVL-AN00,2.0,severe,108,108,0,33,-1.4255351384164623,-1.1036070435291006,-0.7816789486417379,0.1739269319998078,1.4958550268871704,2.4958550268871704,4.245985392645766,5.201050733367144,5.261389773250148,1.5502026760585308,1.5561380425489966,2.3219280948873626,1.0,1.4958550268871704,0.12037037037037036
formal_global_meanbg_500,image,brightness_residual,HONOR/BVL-AN00,2.0,severe,108,108,0,86,-1.3508175276083265,-1.2704550268871704,-1.0371082885639562,-0.9648909794434891,-0.8877831217745327,-0.7928730031653296,-0.6249777219350332,0.39228412612718383,0.6960730680001923,-0.8427952686511235,0.2680683023568545,0.1720179762781595,0.08807190511263774,-0.9839269319998079,0.037037037037037035
formal_global_meanbg_500,image,device_centered_brightness,HONOR/BVL-AN00,2.0,severe,108,108,0,99,-1.3410138248847927,-1.1959907834101382,-1.0322580645161292,-0.5357142857142858,0.07373271889400917,0.4608294930875576,1.4244239631336402,1.7246543778801837,1.8755760368663597,0.06792968083290662,0.7370707192012995,0.9965437788018434,0.49308755760368667,0.45622119815668205,0.027777777777777776
formal_global_meanbg_500,image,ExposureTime,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,0.009036,0.010002,0.0100027,0.020004,0.020004,0.030006,0.040008,0.040008,0.050009,0.02347459130434783,0.00785743690062429,0.010002,0.0,0.020004,0.5478260869565217
formal_global_meanbg_500,image,FNumber,Xiaomi/M2006J10C,0.0,normal,115,115,0,1,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,5.35239260126032e-15,0.0,0.0,1.89,1.0
formal_global_meanbg_500,image,ISOSpeedRatings,Xiaomi/M2006J10C,0.0,normal,115,115,0,92,50.0,57.7,73.4,128.0,176.0,235.0,456.0,602.28,1115.0,207.36521739130436,137.51620832282794,107.0,55.0,128.0,0.02608695652173913
formal_global_meanbg_500,image,BrightnessValue,Xiaomi/M2006J10C,0.0,normal,115,115,0,46,4.3,5.014,5.61,6.85,7.7,8.350000000000001,9.559999999999999,10.486,10.8,7.580869565217391,1.2344396876666965,1.5000000000000018,0.7999999999999998,7.2,0.05217391304347826
formal_global_meanbg_500,image,log2_exposure_time,Xiaomi/M2006J10C,0.0,normal,115,115,0,7,-6.79010001393109,-6.643567679616601,-6.643466716204508,-5.643567679616601,-5.643567679616601,-5.058605178895445,-4.643567679616601,-4.643567679616601,-4.321668433148858,-5.496655609160432,0.5089397722419063,0.5849625007211561,0.0,-5.643567679616601,0.5478260869565217
formal_global_meanbg_500,image,log2_iso_gain,Xiaomi/M2006J10C,0.0,normal,115,115,0,92,-1.0,-0.7939832941388845,-0.44626133340176616,0.35614381022527536,0.8155754288625726,1.2326476946978981,2.189033824390017,2.5844495122764806,3.4789718050329426,0.8290493715852636,0.7814535503138973,0.8765038844726227,0.42931163026096175,0.35614381022527536,0.02608695652173913
formal_global_meanbg_500,image,log2_fnumber,Xiaomi/M2006J10C,0.0,normal,115,115,0,1,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.9183862344463479,0.918386234446348,2.0071472254726204e-15,0.0,0.0,0.9183862344463479,1.0
formal_global_meanbg_500,image,aperture_value_from_f,Xiaomi/M2006J10C,0.0,normal,115,115,0,1,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.8367724688926959,1.836772468892696,4.014294450945241e-15,0.0,0.0,1.8367724688926959,1.0
