subject_id,capture_id,roi,mean_log_residual,centered_logrmse,sam_deg,centered_log_residual_400nm,centered_log_residual_410nm,centered_log_residual_420nm,centered_log_residual_430nm,centered_log_residual_440nm,centered_log_residual_450nm,centered_log_residual_460nm,centered_log_residual_470nm,centered_log_residual_480nm,centered_log_residual_490nm,centered_log_residual_500nm,centered_log_residual_510nm,centered_log_residual_520nm,centered_log_residual_530nm,centered_log_residual_540nm,centered_log_residual_550nm,centered_log_residual_560nm,centered_log_residual_570nm,centered_log_residual_580nm,centered_log_residual_590nm,centered_log_residual_600nm,centered_log_residual_610nm,centered_log_residual_620nm,centered_log_residual_630nm,centered_log_residual_640nm,centered_log_residual_650nm,centered_log_residual_660nm,centered_log_residual_670nm,centered_log_residual_680nm,centered_log_residual_690nm,centered_log_residual_700nm
p023,p023_neutral_front,left_cheek,-0.0013586760797520987,0.13862210562006871,6.536994906684215,-0.5319141506482356,-0.3348646806555747,-0.0812305166666441,0.019608348674670928,0.074937480373306,0.13128853659317147,0.06574646780719856,0.16845738285603223,0.24655941403872167,0.1654394162113934,0.07201024099696357,0.03666932897624803,0.014064833409130619,0.0030437631795580695,0.016427823979109746,-0.061412242613968104,-0.06408165311018582,-0.06128124444269539,-0.048280050024093246,0.06618327860395773,0.0925546551560778,0.037767930469213284,0.03831154081110616,0.0056043421043665016,-0.003276616495322791,-0.03505887876708719,-0.02192154444389255,-0.06264137113281959,0.04863101064242997,-0.04905937920667164,0.05171653332453491
p023,p023_neutral_front,right_cheek,0.018879080179923142,0.2167651931619815,12.480113482908104,-0.8372420639631858,-0.5950902073953533,-0.2873808680553046,-0.1708001422087643,-0.06820840505719951,-0.011635370431415288,-0.031880847416949756,0.07823008393714491,0.143349635619156,0.11873607041806965,0.06793892509558984,0.04111505433032013,0.03766977591691499,0.03367716924113272,0.07524715549167459,0.008632928901089892,-0.052372153649346345,-0.037956120474951574,0.07730902046271836,0.08904059740843683,0.04529669637987564,0.046104398941314226,0.12220891456151094,0.0991570510777001,0.09800135651767526,0.13323411443007158,0.1485575424717531,0.0575886612005566,0.2703057820509239,0.07855046667870723,0.22261477752013412
p024,p024_neutral_front,left_cheek,-0.0032481618311307973,0.15329532759575837,6.956583395362399,-0.572857221756346,-0.37999085979409825,-0.11798424362342247,-0.001723928301920202,0.06435264224967491,0.14475464184873194,0.04813347882650237,0.15921624739877877,0.252894503338328,0.1835136543252855,0.10777839941026318,0.08430241434503943,0.060628767778100494,0.026296556559772304,0.030487274323340578,-0.06491575109186037,-0.013854237321788315,-0.040973179504216146,-0.033193654340190566,0.11756585003265879,0.13554542672974218,0.060003891179327855,0.03646695079242639,-0.005095539227556073,-0.019707845537594033,-0.05585972311566995,-0.04163573578192998,-0.09385509528149932,0.019179085880825446,-0.09386956244733641,0.00439679210662996
p024,p024_neutral_front,right_cheek,0.011726751924932265,0.21698917607019844,12.050611183142504,-0.8457312695663881,-0.599948204889911,-0.2925391705523875,-0.17003735985853258,-0.07399787875766899,0.00010746286409331167,-0.0007794561418086755,0.11558158503401401,0.1896966764596965,0.16900666543036874,0.11830892120789578,0.08997552616655242,0.07919558314429871,0.059149771868149695,0.09214157032391364,0.008873932694471965,-0.04038038715550889,-0.027029331182126623,0.10243362151453557,0.09908463383743533,0.02845829769412185,0.0245067043203155,0.08858485588694949,0.062463841015792235,0.062102152733369345,0.09636671288829031,0.10984176667138908,0.015740347067251095,0.23022423072436188,0.03337761103816435,0.17522058751890152
p025,p025_neutral_front,left_cheek,-0.005935209841727831,0.15437820139196018,6.914008913740752,-0.5002203432982679,-0.3369514445089376,-0.07818037301376442,0.026686710298464957,0.03483817189854647,0.16355743267039172,0.1040215515916592,0.21548054934812957,0.30359290429704716,0.20005741849949502,0.13008251301248167,0.10052975666024393,0.04639067623264873,-0.00929605595966395,-0.0317832777332769,-0.21909625867467672,-0.09835802450773774,-0.11606369758939468,-0.13348767654280277,0.021778666686989502,0.11127532000954225,0.06687481685669587,0.03150080085160926,0.018636057758692294,0.014838382110620864,-0.02333322321050154,-0.014334264422234476,-0.06437821642151982,0.05045421764978778,-0.05822881948190047,0.04311572893163277
p025,p025_neutral_front,right_cheek,-0.0004048893723883152,0.1767878784297668,8.981559634420174,-0.6328923086293526,-0.437132469810435,-0.14047230892602175,-0.02894355881049997,0.016931223815489792,0.11894502645271195,0.1183233681471066,0.2212766108275946,0.2745755460265707,0.2235458709451908,0.16425921628277945,0.11960737417144791,0.07891613581595365,0.015532284474479028,0.000602767682005354,-0.14628718634377796,-0.127339496473799,-0.13280718693317078,-0.06393022121298324,0.004145336955044885,0.007456175790003192,-0.003644675806114985,0.04146888408461675,0.022035584090854442,0.02446977208163976,0.028390225136008928,0.054218897853377586,-0.04945419667282063,0.15631204761939393,-0.03722015740288059,0.10911141876958726
p026,p026_neutral_front,left_cheek,-0.0044146186420710625,0.1546511377638049,6.995733610853537,-0.5599692931486314,-0.3681254728460974,-0.10743874002478913,0.0017648854437244581,0.05849648297417478,0.14183957135837535,0.07221880362234413,0.18535337568455648,0.28523175786211175,0.20895127873620004,0.12333310993472303,0.0915996544131057,0.05043349884617256,0.01134160446842249,-0.002745654805148083,-0.10458893166734694,-0.052356819967753966,-0.07307610392774498,-0.08695197947515941,0.06557485496928918,0.121222127233398,0.06651146458661196,0.04457928341071873,0.010028196508500082,-0.0035519058682581357,-0.039733669015348895,-0.0343927524967069,-0.07368893739262393,0.024239135304263932,-0.07240316865411354,0.016304343933029947
p026,p026_neutral_front,right_cheek,0.012719721391293464,0.23774298225654122,13.297430690353671,-0.9025085333778062,-0.6716826302508729,-0.3497564637367429,-0.2214174857389392,-0.10987136368670652,-0.021166354538036898,-0.03220535313292578,0.09823253349292888,0.1787985118641558,0.16555820193080156,0.11843079666270545,0.10327305947978688,0.09994087626889919,0.09563393429924522,0.12440173614026034,0.022440530624350967,0.00485110390509696,0.01347848504901133,0.12414598391992132,0.12613933748626455,0.05731543548456313,0.03197889330161057,0.08865604177552028,0.06743487792712327,0.07425090561571973,0.095998661852647,0.1211069553620932,0.027492334759318497,0.23795604120768138,0.041286428094624954,0.18980651795770026
p027,p027_neutral_front,left_cheek,-0.004383936371647038,0.16506355067478884,7.699473330304526,-0.5998909588943072,-0.3979421195154468,-0.130776983064102,-0.021914170894826154,0.048409506465626376,0.1412448075562426,0.08923463946325784,0.19402385672369596,0.2912372249465539,0.21251032949695295,0.1375176768081571,0.10657028768783729,0.07874999641879511,0.033912581999554395,0.01786827424656913,-0.10771102906795714,-0.08721633115906156,-0.09663315926657022,-0.10614578134097573,0.017132071275384533,0.09096909133506105,0.05799345322694739,0.06955207867342884,0.03169845274692408,0.015532407257593986,-0.022908034462955848,-0.012199944537025095,-0.07437217631387304,0.05431843477797084,-0.06799965263960349,0.03723517005015088
p027,p027_neutral_front,right_cheek,0.0041627923728394306,0.1960616507052496,10.424729479777476,-0.7460566008518373,-0.5201162924414658,-0.2208497066734064,-0.11196724118365772,-0.03174508904406279,0.055454614084105146,0.057636410910496226,0.18123331649163324,0.25353187284807166,0.22007586047222275,0.16392675629670764,0.12085958853564219,0.09495124364578214,0.04829877177623145,0.05610494301062654,-0.0430595450129184,-0.0961281334908933,-0.0953634015951624,-0.0015936413783902209,0.018068020904214464,0.00024194005739466232,0.014913189427295269,0.08217230328884564,0.04925398325078092,0.0369476454235397,0.059846292564034974,0.06972126255120406,-0.029111392131665227,0.18764933279814092,-0.010467028984981398,0.13557072445147147
p028,p028_neutral_front,left_cheek,-0.004942883235218194,0.13332536859651078,6.217565247573421,-0.45127857706982766,-0.2869485629548828,-0.04076378262834678,0.04934880909486317,0.09957658582606566,0.15368355431136138,0.08285672783102072,0.17850894988033306,0.2537270401893962,0.1783606752466108,0.08426146619191222,0.03741073070191659,-0.0001318170362743995,-0.03789683599796089,-0.03484671430623398,-0.09527358338685754,-0.09334068277901453,-0.11059874985673568,-0.11189428763356946,0.05345199054477202,0.11096540711964353,0.05919097241897265,0.06052399199837389,0.017013962782956422,0.0006264051576180332,-0.03737130247202613,-0.028137064401066884,-0.08043288115863034,0.03654568441689277,-0.07395916895723642,0.026821056925954274
p028,p028_neutral_front,right_cheek,0.006682005597085786,0.17121991356347777,9.179635564653067,-0.6558085176372805,-0.46029942999033313,-0.16632859514643353,-0.07053294337833196,-0.010823039190222452,0.05100508828071601,0.07268166510818339,0.17588065178014853,0.22656575577166868,0.1886050420644851,0.11572326085908144,0.05546655658733354,0.03153533764817282,-0.00711478282178504,0.029745735919207903,-0.02832457489289977,-0.10187967388558919,-0.08336727016375958,0.040950787021145824,0.049633478481785315,-0.0018226124222757963,0.010222273492833642,0.07800650204879142,0.038841627104478554,0.025625768897262178,0.06282183414996442,0.06426366024420846,-0.03206057920388475,0.1839174517348748,-0.010762055916518933,0.12763159745497263
p029,p029_neutral_front,left_cheek,-0.005587335740926882,0.15828390448537796,7.197558908403158,-0.5183672609760225,-0.3547611297552264,-0.10925510834906067,-0.012454691901710745,0.04668235263542856,0.13566013920917677,0.08839840090756006,0.2124253909292049,0.30812576820285825,0.23193761761408685,0.15313751286948588,0.11725668153961215,0.06541616608308591,0.00228662246596282,-0.03180583703597902,-0.14721224074380898,-0.12054887642548646,-0.13186509021598233,-0.15629407925478242,-0.00626489043741004,0.08588796410175296,0.05968705196882188,0.061167901534721104,0.03119123767134161,0.01944194918745138,-0.018500074045376867,-0.008184951922908544,-0.05550605227778257,0.0545544248860658,-0.049603609860531105,0.04736671139545182
p029,p029_neutral_front,right_cheek,0.014483874149352396,0.23019357339631905,13.067144538969027,-0.8459870381906806,-0.6280585662517136,-0.3192503632681024,-0.20256238724572775,-0.10726136102481623,-0.015546424121060245,-0.013318700388101148,0.12106087740292346,0.2031474893322581,0.1741122243546168,0.1414981415009516,0.1185058843752392,0.10263724428605,0.06117962335507751,0.05237613433960839,-0.06897731293923962,-0.08704645899265442,-0.08300756293914172,0.0006488807167216205,0.03395684504639926,0.04194024170215646,0.05107358991231145,0.12109279801611814,0.10851808689294637,0.11846260011381701,0.137194445074538,0.15883261416596414,0.06174075375209884,0.27231664905230113,0.07183900619291048,0.2188820457762298
p031,p031_neutral_front,left_cheek,-0.006367856592817517,0.13870647051126672,6.177142470874135,-0.4676649196677067,-0.2871884348001175,-0.054200028989023936,0.045114316992091945,0.06741620279803512,0.2012451029303421,0.14700106772958338,0.17376605825559238,0.22164931194694798,0.18814673936968512,0.12983274337576817,0.07882367902482906,0.02011928824766656,-0.018932970447589854,-0.06542803257353752,-0.10724296064313915,-0.064115099299968,-0.13140455692049163,-0.14998766203805364,0.0590180262356465,0.1091282492165368,0.0649195818848542,0.016187904834540183,-0.008678630355068278,-0.023450031921331056,-0.036637726274802614,-0.0425092897968491,-0.004701909625446315,-0.0014016640540588429,-0.02879691923777728,-0.030027436197157982
p031,p031_neutral_front,right_cheek,0.010733900717285817,0.20238873074859504,11.27755994347585,-0.773683141106256,-0.5425583102333956,-0.247017096527745,-0.1541448026722712,-0.10519104867575087,0.048601990347372157,0.1257855479793683,0.16872104829090268,0.19785333057867666,0.21260375578857044,0.17855409348226886,0.112927512527543,0.07400656977683588,0.06624215237709345,0.04776594284068174,-0.011345632192439515,-0.06349402683651946,-0.07124362577318573,0.04306048180271464,0.041881888942504705,-0.031244629148732564,-0.018800088013399677,0.027615428824130525,0.018971693244434082,0.025812129783873525,0.0789128882259718,0.08507736683803584,0.0744559697610994,0.19293479925460072,0.06989473272056716,0.1270430777924501
p032,p032_neutral_front,left_cheek,-0.002407242085126065,0.1517077412770178,7.1145013546245135,-0.5468949271508728,-0.3369202795170318,-0.10813796890571774,-0.03594414564138619,-0.023551981975503827,0.13434922311961314,0.14597201556153147,0.20164610129402236,0.2511579080219564,0.22872319974812258,0.15759158759638633,0.09613295357087755,0.036213574818823105,0.012106674884173234,-0.036260211348294755,-0.07346401273506957,-0.08940545319609676,-0.11363703700305809,-0.12127246503540216,0.03320102220405603,0.08022580272959186,0.05508475787812202,0.030560910699998296,0.007162366528507951,-0.00859860867053634,-0.01914995085641506,-0.026967128512767984,0.023576840927433357,0.020836870296731386,0.014219247896453307,0.011443112771752766
p032,p032_neutral_front,right_cheek,0.015608652246746091,0.2274334733730028,13.06364191694631,-0.8678061688668276,-0.5992854095671359,-0.3090198269541518,-0.21419628680350597,-0.1567534842222996,0.007684817254902809,0.07358390240086435,0.14106815783659213,0.17811533781445546,0.20379275079326167,0.17131663564033697,0.11956749887264664,0.08644112889219327,0.08148595635753977,0.04874529375958795,-0.0077044024568702855,-0.07512225743462095,-0.08416531371320088,0.022512118457737408,0.04746691828975328,0.0132375003059361,0.028164239240017354,0.08481534948324657,0.07698466511946847,0.07899689293578896,0.11547368356420576,0.12352896039537467,0.11582883555154991,0.22485257566618913,0.10721205721342356,0.1631778741735407
p033,p033_neutral_front,left_cheek,-0.0049095258014048015,0.13796122734614777,6.370691746491239,-0.45974742400082025,-0.27465927758011077,-0.0441657283802398,0.027859561860004045,0.030218038427266447,0.1690138275266383,0.1554405341266566,0.19043308268982495,0.23683308369884648,0.19671713183572048,0.1253827771471253,0.06710998771350785,0.015829980168881597,-0.016598322321636494,-0.07618866170812433,-0.11980851961682204,-0.11599454170064194,-0.147767289867352,-0.167001334162174,0.0010437657972736103,0.07248019511024795,0.05842863358212347,0.02953928512759152,0.010104775632628793,-0.002192524749503044,-0.01186723823056468,-0.01969027431796666,0.02843323186441893,0.024408872799441372,0.0094769028636712,0.006927468664087111
p033,p033_neutral_front,right_cheek,0.0024124715333700224,0.1655860609565868,8.7640086396094,-0.6106332207749842,-0.39040023984901967,-0.12263673888721897,-0.05096558947248612,-0.03057541181122362,0.11278213779339326,0.17037277511438795,0.19992309890763124,0.21896562939083372,0.21587829643247544,0.16600274651732036,0.1022849274972188,0.06352063301478102,0.01994294033321272,-0.0279149134358048,-0.07325515629958072,-0.1369911696768629,-0.15111041826197782,-0.06634297686351225,-0.01155630986740012,-0.02615603146087512,-0.006617949969804729,0.03580472479523052,0.016043560066083172,0.011479269073596829,0.04708388854079578,0.0518152425436846,0.03347782932935036,0.14355671495865915,0.02103887073845153,0.07518284158364448
p034,p034_neutral_front,left_cheek,-0.009601994876319941,0.12966685731298785,5.893620482273413,-0.3614639803158245,-0.2740603260857566,-0.05897856269515824,0.044054015791539426,0.06927744998375981,0.19393825103883697,0.14289969129205646,0.16830206195736916,0.21568054897231023,0.1901862396330228,0.13797306091923153,0.08484556986509414,0.027881398463990827,-0.032047899839740455,-0.08237078186954452,-0.08776054217340037,-0.0717022083683038,-0.1331334467181611,-0.13699058644906906,0.10751629156357831,0.13185670031282323,0.06391486283419243,0.01997565568094848,-0.01947069674739923,-0.041637876192003896,-0.06077922435128149,-0.0633493328862191,-0.04184587128077313,-0.01733797653721427,-0.0636684819214556,-0.051704003877448466
p034,p034_neutral_front,right_cheek,0.004275132677914802,0.16384632527259302,8.691916414038605,-0.573778736895742,-0.4009440389093565,-0.13682529567119517,-0.061232336175075626,-0.06391843858788537,0.08859441927144485,0.1730779606911056,0.19979789011690985,0.2145843094485772,0.2227913983527291,0.18264812388266372,0.1110378056100606,0.05666897266460535,0.008545859370378321,-0.025701797728924787,-0.0632260918166051,-0.14247291150248598,-0.15433005200910277,-0.03983644248700847,0.026846013580040455,-0.03016986884704321,-0.031709579969822495,0.018863909190047094,0.0019932591831835975,0.0032089832046489006,0.0444515166361955,0.054915472740449715,0.03934782788559998,0.15695093085613498,0.03181031677711942,0.08801062113835334
p037,p037_neutral_front,left_cheek,-0.006232277696830228,0.15173158732077105,6.854535792120628,-0.49622811648488296,-0.3035557541738285,-0.0732078268113092,0.01155749755752146,0.021618638821073746,0.17416672040705897,0.16999130858390513,0.20341827121061942,0.25817443116226135,0.22915668922636237,0.1643940446421828,0.09709963544288082,0.02954913219709933,-0.017665922714751744,-0.0827110415288048,-0.1307564247768875,-0.11759374970186907,-0.15915624657686142,-0.18193764011040378,0.007766748004176331,0.08593160478684848,0.06795330307119697,0.044464963280245975,0.014783876210690675,-0.0030273733170429326,-0.015800496886432466,-0.02234026946270827,0.014587774874521023,0.020927012785700652,-0.005836868581557394,-0.0057239211370053574
p037,p037_neutral_front,right_cheek,0.0026991751285664225,0.18219797081937067,9.739858568094602,-0.6665511814390072,-0.4350019474758656,-0.160825490911768,-0.07511585074475434,-0.04942516682533703,0.10111009846963172,0.1789085824783262,0.21623194920082967,0.23421314855035813,0.2413522308961925,0.19219043354293863,0.11519642906631179,0.06123148818564607,0.02272771637642713,-0.019273579356049998,-0.06726433265136521,-0.148852559058397,-0.15315899142579947,-0.056176626302735996,-0.021906083546001976,-0.04661616560696512,-0.01351057711906255,0.04140030135215879,0.023089822795519865,0.0189680114814197,0.06609219422530967,0.06862180506869643,0.0512496876824229,0.16084768963337226,0.036354523733937896,0.08389243972361006
p038,p038_neutral_front,left_cheek,-0.003511079824884812,0.1847046818616025,8.719935324174504,-0.6871424087355416,-0.42449010676127846,-0.18161256307388846,-0.10022222113328298,-0.05783787870582639,0.13494189914275828,0.14809736148153957,0.21045202799216384,0.27803165001149704,0.2578474403838507,0.19843318571486296,0.1538085515495034,0.10123156950247199,0.08150196803377525,0.012954527282608886,-0.11486727456123418,-0.07274178470404695,-0.08748092739449513,-0.10307824666817604,0.003420821211372506,0.07105006152161904,0.06729653344872573,0.041209192030822586,0.028599934791593576,0.014673518065828684,-0.0038514761268819016,-0.011922757225653212,0.0184312919883743,0.0304337411198395,-0.006609346143069449,-0.0005582840398333107
p038,p038_neutral_front,right_cheek,0.012124561901039914,0.2550356663244763,14.738307614246565,-0.977799829377054,-0.6654638021454036,-0.3652088217426059,-0.2616791753503402,-0.1714137292562747,0.004591354717876224,0.06866596572589814,0.12061000296249016,0.17437132270120984,0.20889554165500027,0.19164586766793315,0.15069447950587025,0.12629187741246087,0.11055480190852854,0.05793541477787281,-0.017496589801809986,-0.06475710433740686,-0.07782194266749129,-0.010424865930213493,0.035814721504043884,0.04514547615848466,0.07523533326557799,0.12912646867638625,0.11577750120986188,0.11431864965498509,0.14268653283282243,0.14196764575851564,0.12315548659785028,0.22720373612207437,0.09936102808788774,0.14801665170496883
p040,p040_neutral_front,left_cheek,-0.008631228615188283,0.12686153626472613,5.649341988329998,-0.39089832884288866,-0.2502349391301931,-0.007445160943136627,0.08857296286261096,0.09141349389514486,0.20461276415108542,0.13267095158317288,0.14664462152311886,0.19402681553799528,0.15866276364413323,0.10744624952884185,0.06869488145170777,0.026781681993994003,-0.02791153730334883,-0.07866809396328456,-0.11733007933192063,-0.060684436559292565,-0.13800149956598695,-0.15758014975387236,0.06840910115880672,0.13026507078127403,0.06600098332888826,0.019384875486281764,-0.016587172035298577,-0.033064839294974335,-0.046555644110586714,-0.046329205883141766,-0.029485796178685904,-0.0011260592605762364,-0.0564721222327641,-0.04521215253710403
p040,p040_neutral_front,right_cheek,0.005846889818583174,0.1821971999087363,9.677767821588013,-0.6800540969840461,-0.47058752107940405,-0.1968580859229513,-0.10815029029043333,-0.10843145117918429,0.07316475103233644,0.14811037934388305,0.18902207332901588,0.21750450432114043,0.21967147945967047,0.1934414761759825,0.13224244041038802,0.0934735008087485,0.06551497831227138,0.04183964790315186,-0.04183795520921974,-0.08105121023853579,-0.08999219393724422,0.03204091475663772,0.053836646745963106,-0.029443860658337935,-0.018953076990227198,0.009840788845664299,-0.003193466639759064,-0.006768794322109313,0.049956816877326,0.04306939385254415,0.029049303834359212,0.14854896446135868,0.023299114360907362,0.07169482862010346
p041,p041_neutral_front,left_cheek,-0.01017168574151477,0.1525397228532986,6.480688424261726,-0.4549236566393749,-0.3145350250638966,-0.09502463775851273,0.016841125773929756,0.09895153875339628,0.14236659020788828,0.14889528772694843,0.2095594091257042,0.27393726588703754,0.2391066546527824,0.15969886568386865,0.12244847307092004,0.04169684712079651,-0.03460774773324034,-0.07894183200014877,-0.13649488542635552,-0.08329017764519804,-0.14786646337112425,-0.18650198802941415,0.05302146528208633,0.13703593832524524,0.07390651378958894,0.04888199452350188,0.01321250802033418,-0.006107360826864094,-0.06148655576715985,-0.02853532032750623,-0.07042557572896681,0.016278805419692222,-0.07763250059861294,-0.01946555644734561
p041,p041_neutral_front,right_cheek,0.0022765925811658165,0.19901981172932656,10.469962035332275,-0.7251470188643568,-0.517995665951613,-0.23499741467584795,-0.12467198775384998,-0.025395805635494775,0.03540626830778475,0.13247278697719073,0.20083377428592192,0.24629368320631767,0.2535134976962506,0.19881787153700087,0.15426655320738952,0.10588523569516077,0.050920119191625354,0.028782480646397254,-0.06928385475417405,-0.10613934337801308,-0.10295679077828997,-0.02212819154993935,0.016959113241789933,-0.006497283250070441,-0.030470616837264555,0.03520100615845094,0.022014366376531577,0.02879436012751395,0.03196528991576868,0.09442381336272647,-0.008847643758221847,0.20657750949115677,0.0024986728565631762,0.12890521490559498
p042,p042_neutral_front,left_cheek,-0.0065443613720479075,0.11839754673358374,5.46949116441027,-0.3593907533639244,-0.2611571487244125,-0.05175763501306867,0.05451089118356696,0.08505584544758422,0.12241299028869719,0.12338103641543992,0.16018841398236214,0.20946631467886953,0.15097020118252377,0.07836837159156236,0.0697029165661049,0.03084932394053404,-0.022338836412967338,-0.04518689492954757,-0.09899389081191594,-0.07705352538556424,-0.10763113622063618,-0.11996534905113147,0.07966966161328988,0.12142647726875395,0.042794540191001554,0.03997143757249273,0.004834914533147733,-0.013543163537200902,-0.06922943336390257,-0.02308907340306147,-0.08515821397216498,0.040666269469810515,-0.08126760937612941,0.0014930576398861804
p042,p042_neutral_front,right_cheek,0.0007155227587112611,0.1434902656784704,7.402847003636969,-0.4929656982195753,-0.33889206999645444,-0.08350397579588423,0.006659796126394303,0.03808749197045543,0.07846126457489364,0.15175046596427497,0.18189355255032377,0.1988157007273201,0.1736194374155213,0.11850628907985358,0.0932503975231673,0.05050383559355961,-0.017180311970016713,-0.025415490219991486,-0.10588113875920871,-0.14084284412645712,-0.15595140630823304,-0.06979789623459778,0.00967220746951255,-0.020381885842328838,-0.032928917782537294,0.0360021329790153,0.01655280173185966,0.011847497091491655,0.020107020386970622,0.07005736416752659,-0.03379473079806331,0.1827495723999298,-0.020724248120186282,0.09972378642146437
p043,p043_neutral_front,left_cheek,-0.0056431100717399185,0.1288499825541451,5.698088958928762,-0.4285889665234571,-0.279404890546214,-0.05359032148021146,0.041949653093895777,0.06123492653534348,0.1249348618596159,0.13069997287029325,0.17406399818727328,0.22837241624395901,0.15845727526560918,0.09002604369414037,0.08283980543350745,0.03875516708408346,-0.007837432583079097,-0.03577682786272516,-0.16200893824060345,-0.07468389155667353,-0.10283587725035402,-0.12394523099134412,0.047807266410430004,0.10514304595140535,0.04321250420274061,0.02723026092738503,0.008853843853314357,0.0007631339651663826,-0.05196167641588376,-0.00854518046262396,-0.05859780576825955,0.05377421607649182,-0.0546859616492034,0.024344609675977867
p043,p043_neutral_front,right_cheek,-0.0035587724983499225,0.14459622422590257,6.895453312673961,-0.49131285445863104,-0.319921225857583,-0.061936439208865025,0.043515559143498826,0.07212914032297559,0.11927753480780347,0.16465439639633875,0.18436400748726192,0.19830421541009338,0.17464910115649437,0.12989070626895075,0.10675967611175753,0.06256965510571734,-0.027142400349414047,-0.04982977626569072,-0.13054492500296508,-0.11931733015419164,-0.17089032948527857,-0.11423894809070088,0.02616487901451216,0.01837219924561641,-0.005202716386921363,0.0459810193858138,0.016180360983378512,0.0034706923426506453,-0.0006229952440145281,0.04419002491151094,-0.0686227880467004,0.14764901565691038,-0.06045514687559237,0.061915691675263916
p044,p044_neutral_front,left_cheek,-0.0025177661596713715,0.16452129624032039,7.656315298708304,-0.6231749161435283,-0.4061031204626804,-0.1630058002931496,-0.05288345786941972,-0.04591533630541011,0.08403195554744515,0.11683623783577769,0.17188291822090762,0.24808782283452047,0.16686874021820608,0.12285807558144059,0.12493880859095997,0.10194810839696446,0.08453286612009682,0.06632849481593285,-0.1656326587741097,-0.03827146164048333,-0.0251928129355452,-0.01508189728927744,0.061443848453863754,0.09385613338864808,0.03644178313445901,0.031134096739578794,0.01924577186449939,0.013744094130064395,-0.039985753268304884,0.007948948282357267,-0.059156063367595484,0.08509535211661769,-0.04854185245993602,0.045721074537100066
p044,p044_neutral_front,right_cheek,0.010502224666275713,0.2586885268034934,14.672348035395236,-0.962283989690018,-0.700486865079129,-0.39920226146312976,-0.27003468430456545,-0.17668856417080436,-0.09629769921552545,-0.03201105570400909,0.03443487716074,0.10141813670507893,0.1075198776458054,0.1127228387532423,0.11403595268603028,0.11154637794202527,0.1040665229228247,0.13857858254149413,-0.025491346892818074,0.023194267794109373,0.029705728012307746,0.13133688901801477,0.12370708560513977,0.07305020846689525,0.07876820437374576,0.12798904956218704,0.12421084341707844,0.1284637137236645,0.14930637336749963,0.1826477260112206,0.07938239543003689,0.2965475005518784,0.08817845068058727,0.20168486414839304
p045,p045_neutral_front,left_cheek,-0.004379169924034113,0.15305173171949876,6.861588251693923,-0.5044089953931337,-0.3643568676847073,-0.14388527382683744,-0.04970686621606754,-0.0020857566135858733,0.07815093214619465,0.12306735798543358,0.19346225161227285,0.26505255228495006,0.22148127859062064,0.16080764932090855,0.14955136104267422,0.09534379118536743,0.04384089045721831,0.007063195977736772,-0.12800896886885413,-0.08125947843907075,-0.11289446962978286,-0.14088433137913411,0.012646902318916211,0.0890576331361497,0.04857794238800142,0.041805986967949155,0.026695599191236787,0.01671347583244878,-0.036509944990868654,0.002838378626221963,-0.046412029075143496,0.05832522112815988,-0.04789814925459254,0.02382873117931741
p045,p045_neutral_front,right_cheek,-8.71937914557985e-05,0.19812629668073178,9.959387038758033,-0.7190477638798686,-0.5166358214574281,-0.23862680006282924,-0.12836386849057338,-0.03248268459644114,0.029792839534360373,0.12090029596262694,0.18470041046432337,0.23542484958820994,0.24593751227471614,0.21695493610258096,0.1944843070413099,0.16298417269608576,0.10701134253506903,0.08567432015046358,-0.015522264849195644,-0.06655836056284739,-0.09947738011448584,-0.048365291121334066,0.009017579886510719,-0.012352120435817826,-0.030675731234122736,0.04246812290801779,0.01745099393860502,0.012511993114971387,0.005425910375296573,0.06131120661897912,-0.044495394088957786,0.165326202889259,-0.03446809753545347,0.08969458234796976
p046,p046_neutral_front,left_cheek,0.014391277145958925,0.2328640327122101,12.99529995582047,-0.8947630906650871,-0.6286694482051385,-0.36050886591793213,-0.2042399824029333,-0.11261468782530074,-0.09037401540194015,0.03082250965353458,0.11885423053753882,0.18856420478354582,0.1725733907774982,0.1188613623922403,0.06604074609061447,0.04383141325260694,0.06624875947612982,0.07609587554181171,-0.0059434492879939845,-0.029478863425216363,0.06583777947409206,0.11533671106868779,0.1810082902534131,0.09005196477941377,0.13331124266942737,0.08088392620190096,0.03578209694340325,0.10275410747734723,0.023491735354725228,0.05734266975855625,0.1032351956810724,0.13599575722042065,0.12836637774087453,0.1913020560026872
p046,p046_neutral_front,right_cheek,0.0240572342950053,0.31325410728696584,19.463836549591832,-1.129113717634591,-0.829189097442545,-0.5140585302744259,-0.3349216917078367,-0.20377084663909165,-0.17123086110273436,-0.07005032108503087,0.008474185666816104,0.053707589511398625,0.09066709551615534,0.09697235848486283,0.06832726988380386,0.07845763116746038,0.07723771480864036,0.09183736262956196,0.03854067603579723,-0.011229484543969902,0.05502478591654856,0.1489895547626857,0.21475027738835814,0.09376542058786494,0.16310061878730817,0.17605512735493675,0.13263213639013513,0.2114903429606186,0.1745921673512064,0.22063313527459458,0.19810369382917722,0.3344465664407409,0.21268013895695456,0.3230787007245989
