camera_name,illuminant_name,camera_light_qualified,m,h,observation_space,sigma_max,sigma_min,sigma_ratio,condition_number,numerical_rank,finite,status
Nikon D5100,D65,True,0.2,0.8,chromaticity,0.49670321419,0.0166988547585,0.0336193813155,29.744747252,2,True,PASS
Nikon D5100,D65,True,0.35,0.2,camera_rgb_wb,0.946927429382,0.0173660941928,0.0183394140395,54.5273691867,2,True,PASS
Nikon D5100,D65,True,0.35,0.2,linear_srgb_unclipped,0.96713201091,0.0401911031577,0.0415569981185,24.0633357864,2,True,PASS
Nikon D5100,D65,True,0.35,0.2,chromaticity,0.45546366857,0.0269727025415,0.0592203163561,16.8860968926,2,True,PASS
Nikon D5100,D65,True,0.35,0.35,camera_rgb_wb,0.906683221397,0.0144727514938,0.0159623021054,62.6476051761,2,True,PASS
Nikon D5100,D65,True,0.35,0.35,linear_srgb_unclipped,0.932628132836,0.0333120076749,0.0357184246347,27.9967554624,2,True,PASS
Nikon D5100,D65,True,0.35,0.35,chromaticity,0.455542076285,0.0233507785571,0.0512593232826,19.5086461537,2,True,PASS
Nikon D5100,D65,True,0.35,0.5,camera_rgb_wb,0.872204487704,0.0123708553608,0.0141834346592,70.5047842096,2,True,PASS
Nikon D5100,D65,True,0.35,0.5,linear_srgb_unclipped,0.903033143043,0.028329445993,0.0313714354908,31.8761314028,2,True,PASS
Nikon D5100,D65,True,0.35,0.5,chromaticity,0.455644879117,0.020646455705,0.0453126034138,22.0689151508,2,True,PASS
Nikon D5100,D65,True,0.35,0.65,camera_rgb_wb,0.8420275919,0.0107718086171,0.0127927026628,78.1695648181,2,True,PASS
Nikon D5100,D65,True,0.35,0.65,linear_srgb_unclipped,0.877094805616,0.0245496098305,0.0279896878574,35.7274438035,2,True,PASS
Nikon D5100,D65,True,0.35,0.65,chromaticity,0.455730237779,0.0185358370282,0.0406728267989,24.5864396135,2,True,PASS
Nikon D5100,D65,True,0.35,0.8,camera_rgb_wb,0.815199476112,0.00951313174682,0.0116696980624,85.6920200211,2,True,PASS
Nikon D5100,D65,True,0.35,0.8,linear_srgb_unclipped,0.853998730228,0.021582364154,0.0252721267492,39.5692855581,2,True,PASS
Nikon D5100,D65,True,0.35,0.8,chromaticity,0.455782293426,0.0168338417599,0.0369339529041,27.0753580749,2,True,PASS
Nikon D5100,D65,True,0.5,0.2,camera_rgb_wb,0.628140364199,0.0122037998065,0.0194284597871,51.470884,2,True,PASS
Nikon D5100,D65,True,0.5,0.2,linear_srgb_unclipped,0.687149421691,0.0284923277864,0.0414645299654,24.1169983317,2,True,PASS
Nikon D5100,D65,True,0.5,0.2,chromaticity,0.411513519161,0.0263388277637,0.0640047690715,15.6238357627,2,True,PASS
Nikon D5100,D65,True,0.5,0.35,camera_rgb_wb,0.603304239151,0.0101005813744,0.01674210244,59.7296548377,2,True,PASS
Nikon D5100,D65,True,0.5,0.35,linear_srgb_unclipped,0.665681229614,0.0235060599192,0.0353112854524,28.3195581013,2,True,PASS
Nikon D5100,D65,True,0.5,0.35,chromaticity,0.410782596688,0.0227214986856,0.0553127101021,18.0790273728,2,True,PASS
Nikon D5100,D65,True,0.5,0.5,camera_rgb_wb,0.581970702945,0.00857989667407,0.0147428326386,67.8295701047,2,True,PASS
Nikon D5100,D65,True,0.5,0.5,linear_srgb_unclipped,0.647155105116,0.0199075563721,0.0307616461877,32.5080131895,2,True,PASS
Nikon D5100,D65,True,0.5,0.5,chromaticity,0.410155547225,0.0200273614599,0.0488286982716,20.4797595553,2,True,PASS
Nikon D5100,D65,True,0.5,0.65,camera_rgb_wb,0.563254155411,0.00742783841922,0.0131873655043,75.8301572573,2,True,PASS
Nikon D5100,D65,True,0.5,0.65,linear_srgb_unclipped,0.630826321785,0.0171861659677,0.0272438948315,36.7054713059,2,True,PASS
Nikon D5100,D65,True,0.5,0.65,chromaticity,0.409568699045,0.0179294466533,0.0437764084393,22.8433541182,2,True,PASS
Nikon D5100,D65,True,0.5,0.8,camera_rgb_wb,0.546577660406,0.00652443552781,0.0119368865587,83.773938462,2,True,PASS
Nikon D5100,D65,True,0.5,0.8,linear_srgb_unclipped,0.616210214845,0.015055742516,0.024432802562,40.9285835083,2,True,PASS
Nikon D5100,D65,True,0.5,0.8,chromaticity,0.408993660891,0.0162412935581,0.0397103796736,25.1823328867,2,True,PASS
Nikon D5100,D65,True,0.65,0.2,camera_rgb_wb,0.433259955918,0.00889690792818,0.0205348031976,48.6978127025,2,True,PASS
Nikon D5100,D65,True,0.65,0.2,linear_srgb_unclipped,0.509682910618,0.0204099847745,0.0400444753971,24.9722337497,2,True,PASS
Nikon D5100,D65,True,0.65,0.2,chromaticity,0.366360677246,0.0246902910418,0.0673933982966,14.8382486308,2,True,PASS
Nikon D5100,D65,True,0.65,0.35,camera_rgb_wb,0.417360846607,0.00733278716822,0.0175694179936,56.9170817361,2,True,PASS
Nikon D5100,D65,True,0.65,0.35,linear_srgb_unclipped,0.495460164733,0.0167838701016,0.0338753169202,29.5200190262,2,True,PASS
Nikon D5100,D65,True,0.65,0.35,chromaticity,0.364775937168,0.0212503628248,0.0582559337377,17.1656333671,2,True,PASS
Nikon D5100,D65,True,0.65,0.5,camera_rgb_wb,0.403664871961,0.00620434487777,0.0153700391308,65.0616430766,2,True,PASS
Nikon D5100,D65,True,0.65,0.5,linear_srgb_unclipped,0.483102612332,0.0141733933443,0.0293382668247,34.0851764004,2,True,PASS
Nikon D5100,D65,True,0.65,0.5,chromaticity,0.363409074671,0.0186909679517,0.0514323093574,19.443031287,2,True,PASS
Nikon D5100,D65,True,0.65,0.65,camera_rgb_wb,0.391617426036,0.00535116381729,0.0136642637981,73.183598822,2,True,PASS
Nikon D5100,D65,True,0.65,0.65,linear_srgb_unclipped,0.472144113514,0.0122034296022,0.0258468320433,38.6894609879,2,True,PASS
Nikon D5100,D65,True,0.65,0.65,chromaticity,0.362163276374,0.0167001701498,0.0461122682481,21.6862027827,2,True,PASS
Nikon D5100,D65,True,0.65,0.8,camera_rgb_wb,0.380856985681,0.00468339313608,0.0122969863024,81.3207378956,2,True,PASS
Nikon D5100,D65,True,0.65,0.8,linear_srgb_unclipped,0.462280554017,0.0106642359281,0.0230687530234,43.3486803117,2,True,PASS
Nikon D5100,D65,True,0.65,0.8,chromaticity,0.360990942617,0.0151000686346,0.0418294944609,23.906576278,2,True,PASS
Nikon D5100,D65,True,0.8,0.2,camera_rgb_wb,0.308254110084,0.00661468858577,0.0214585576295,46.6014546395,2,True,PASS
Nikon D5100,D65,True,0.8,0.2,linear_srgb_unclipped,0.38736210994,0.014666135884,0.0378615654646,26.4120087938,2,True,PASS
Nikon D5100,D65,True,0.8,0.2,chromaticity,0.322990125532,0.0223660152442,0.0692467461886,14.4411117495,2,True,PASS
Nikon D5100,D65,True,0.8,0.35,camera_rgb_wb,0.297751233396,0.00544070447779,0.0182726513531,54.7265955375,2,True,PASS
Nikon D5100,D65,True,0.8,0.35,linear_srgb_unclipped,0.377506066188,0.0120349640521,0.0318801871812,31.3674444355,2,True,PASS
Nikon D5100,D65,True,0.8,0.35,chromaticity,0.320596124375,0.0192253037777,0.0599673617865,16.6757377715,2,True,PASS
Nikon D5100,D65,True,0.8,0.5,camera_rgb_wb,0.288674328091,0.00459439690982,0.0159155022208,62.8318218381,2,True,PASS
Nikon D5100,D65,True,0.8,0.5,linear_srgb_unclipped,0.368883003208,0.0101438906575,0.0274989375203,36.3650413498,2,True,PASS
Nikon D5100,D65,True,0.8,0.5,chromaticity,0.318551445698,0.0168879929994,0.0530149626612,18.8625993456,2,True,PASS
Nikon D5100,D65,True,0.8,0.65,camera_rgb_wb,0.280666492012,0.00395503007093,0.0140915648412,70.9644394553,2,True,PASS
Nikon D5100,D65,True,0.8,0.65,linear_srgb_unclipped,0.361190145619,0.00871888216139,0.0241393135088,41.4261987871,2,True,PASS
Nikon D5100,D65,True,0.8,0.65,chromaticity,0.316719590324,0.0150701666703,0.0475820477505,21.0163296301,2,True,PASS
Nikon D5100,D65,True,0.8,0.8,camera_rgb_wb,0.273494815542,0.00345499791762,0.0126327729861,79.1591839019,2,True,PASS
Nikon D5100,D65,True,0.8,0.8,linear_srgb_unclipped,0.354229094594,0.00760694148758,0.0214746377519,46.5665596577,2,True,PASS
Nikon D5100,D65,True,0.8,0.8,chromaticity,0.315029950334,0.0136096039281,0.0432009842673,23.1476207536,2,True,PASS
Nikon D700,D65,True,0.2,0.2,camera_rgb_wb,1.47404821149,0.0315261109471,0.0213874354322,46.7564240309,2,True,PASS
Nikon D700,D65,True,0.2,0.2,linear_srgb_unclipped,1.44136405862,0.0572723234263,0.0397348075137,25.166851498,2,True,PASS
Nikon D700,D65,True,0.2,0.2,chromaticity,0.518428027602,0.0327903403043,0.0632495516417,15.8103887544,2,True,PASS
Nikon D700,D65,True,0.2,0.35,camera_rgb_wb,1.40632943915,0.0264633429878,0.0188173142445,53.1425466465,2,True,PASS
Nikon D700,D65,True,0.2,0.35,linear_srgb_unclipped,1.38116866064,0.0477664712496,0.0345840972292,28.9150239595,2,True,PASS
Nikon D700,D65,True,0.2,0.35,chromaticity,0.518528516139,0.0285650636183,0.0550887033774,18.1525419676,2,True,PASS
Nikon D700,D65,True,0.2,0.5,camera_rgb_wb,1.34863378339,0.0227515616211,0.0168700813381,59.2765369626,2,True,PASS
Nikon D700,D65,True,0.2,0.5,linear_srgb_unclipped,1.32997394292,0.040833886491,0.0307027718161,32.5703492176,2,True,PASS
Nikon D700,D65,True,0.2,0.5,chromaticity,0.51873651465,0.0253870886185,0.0489402382549,20.4330840155,2,True,PASS
Nikon D700,D65,True,0.2,0.65,camera_rgb_wb,1.29837375108,0.0199068957445,0.0153321766772,65.2223112905,2,True,PASS
Nikon D700,D65,True,0.2,0.65,linear_srgb_unclipped,1.28544037248,0.0355457184345,0.0276525610954,36.1630156625,2,True,PASS
Nikon D700,D65,True,0.2,0.65,chromaticity,0.518981371451,0.0228919144424,0.0441093181791,22.670946668,2,True,PASS
Nikon D700,D65,True,0.2,0.8,camera_rgb_wb,1.25387339912,0.0176538549152,0.0140794556512,71.0254731983,2,True,PASS
Nikon D700,D65,True,0.2,0.8,linear_srgb_unclipped,1.24605442614,0.0313751797878,0.0251796222778,39.7146545316,2,True,PASS
Nikon D700,D65,True,0.2,0.8,chromaticity,0.519229394621,0.0208694418614,0.0401931055476,24.8798888858,2,True,PASS
Nikon D700,D65,True,0.35,0.2,camera_rgb_wb,0.93844971518,0.0216556650605,0.0230759993958,43.3350678706,2,True,PASS
Nikon D700,D65,True,0.35,0.2,linear_srgb_unclipped,0.959669152981,0.0404585398365,0.0421588416287,23.7198168016,2,True,PASS
Nikon D700,D65,True,0.35,0.2,chromaticity,0.47132309014,0.0334589661256,0.0709894482692,14.0866005354,2,True,PASS
Nikon D700,D65,True,0.35,0.35,camera_rgb_wb,0.898502658667,0.018037288594,0.0200748305194,49.8136210431,2,True,PASS
Nikon D700,D65,True,0.35,0.35,linear_srgb_unclipped,0.925175594363,0.0335225537702,0.0362337203602,27.5986012493,2,True,PASS
Nikon D700,D65,True,0.35,0.35,chromaticity,0.470946269506,0.0289760098945,0.0615272097279,16.2529717246,2,True,PASS
Nikon D700,D65,True,0.35,0.5,camera_rgb_wb,0.864355271505,0.0154036616829,0.0178209842535,56.113623455,2,True,PASS
Nikon D700,D65,True,0.35,0.5,linear_srgb_unclipped,0.895665743624,0.0284939003103,0.0318130960273,31.4335957475,2,True,PASS
Nikon D700,D65,True,0.35,0.5,chromaticity,0.470675631928,0.0256230067409,0.0544387790716,18.3692584047,2,True,PASS
Nikon D700,D65,True,0.35,0.65,camera_rgb_wb,0.834521000627,0.0133973771296,0.0160539724219,62.2898790229,2,True,PASS
Nikon D700,D65,True,0.35,0.65,linear_srgb_unclipped,0.869854758348,0.0246767637483,0.0283688322808,35.2499528391,2,True,PASS
Nikon D700,D65,True,0.35,0.65,chromaticity,0.470441799213,0.0230029062121,0.0488963911169,20.4514070907,2,True,PASS
Nikon D700,D65,True,0.35,0.8,camera_rgb_wb,0.808035462255,0.0118165946139,0.0146238564591,68.3814151758,2,True,PASS
Nikon D700,D65,True,0.35,0.8,linear_srgb_unclipped,0.846910336617,0.0216791275643,0.0255979017223,39.0657019801,2,True,PASS
Nikon D700,D65,True,0.35,0.8,chromaticity,0.470213052916,0.0208881733206,0.0444227849294,22.5109704759,2,True,PASS
Nikon D700,D65,True,0.5,0.2,camera_rgb_wb,0.62727665253,0.0153647149244,0.0244943197908,40.8257917974,2,True,PASS
Nikon D700,D65,True,0.5,0.2,linear_srgb_unclipped,0.68374743069,0.0289686687009,0.0423674991681,23.6029980441,2,True,PASS
Nikon D700,D65,True,0.5,0.2,chromaticity,0.421852684584,0.0323307051572,0.0766397994812,13.04805084,2,True,PASS
Nikon D700,D65,True,0.5,0.35,camera_rgb_wb,0.602607501059,0.0127261712274,0.0211185078264,47.3518303576,2,True,PASS
Nikon D700,D65,True,0.5,0.35,linear_srgb_unclipped,0.662373032699,0.0238904286499,0.0360679367524,27.7254561819,2,True,PASS
Nikon D700,D65,True,0.5,0.35,chromaticity,0.420761932765,0.0278889262091,0.0662819614547,15.0870610654,2,True,PASS
Nikon D700,D65,True,0.5,0.5,camera_rgb_wb,0.581455896184,0.0108138045129,0.0185978069598,53.7697806069,2,True,PASS
Nikon D700,D65,True,0.5,0.5,linear_srgb_unclipped,0.643961764636,0.0202227032682,0.0314035776326,31.8435055935,2,True,PASS
Nikon D700,D65,True,0.5,0.5,chromaticity,0.419844266239,0.0245769613337,0.0585382802864,17.0828387016,2,True,PASS
Nikon D700,D65,True,0.5,0.65,camera_rgb_wb,0.562924788144,0.00936223287218,0.0166314098604,60.127193569,2,True,PASS
Nikon D700,D65,True,0.5,0.65,linear_srgb_unclipped,0.627757055476,0.0174476661729,0.0277936600165,35.9794283807,2,True,PASS
Nikon D700,D65,True,0.5,0.65,chromaticity,0.419010539202,0.0219961114039,0.0524953655003,19.0493006472,2,True,PASS
Nikon D700,D65,True,0.5,0.8,camera_rgb_wb,0.54643175672,0.00822219111305,0.0150470594213,66.4581678056,2,True,PASS
Nikon D700,D65,True,0.5,0.8,linear_srgb_unclipped,0.613268136577,0.0152746871121,0.0249070287548,40.1493092511,2,True,PASS
Nikon D700,D65,True,0.5,0.8,chromaticity,0.418218491201,0.0199184347258,0.0476268628597,20.9965540444,2,True,PASS
Nikon D700,D65,True,0.65,0.2,camera_rgb_wb,0.436323445262,0.011214412692,0.025702063031,38.9073826018,2,True,PASS
Nikon D700,D65,True,0.65,0.2,linear_srgb_unclipped,0.508240401381,0.020893156826,0.0411088075038,24.3256873824,2,True,PASS
Nikon D700,D65,True,0.65,0.2,chromaticity,0.373906910922,0.0298502781683,0.0798334486374,12.5260779419,2,True,PASS
Nikon D700,D65,True,0.65,0.35,camera_rgb_wb,0.420480365062,0.00925729480086,0.0220159978207,45.421516124,2,True,PASS
Nikon D700,D65,True,0.65,0.35,linear_srgb_unclipped,0.494117123698,0.0171761467384,0.0347612861701,28.7676352108,2,True,PASS
Nikon D700,D65,True,0.65,0.35,chromaticity,0.371974588828,0.0256890765476,0.069061374941,14.4798738927,2,True,PASS
Nikon D700,D65,True,0.65,0.5,camera_rgb_wb,0.406852899908,0.00784183474231,0.0192743734752,51.8823608604,2,True,PASS
Nikon D700,D65,True,0.65,0.5,linear_srgb_unclipped,0.48186140541,0.0144984603088,0.0300884448226,33.2353501783,2,True,PASS
Nikon D700,D65,True,0.65,0.5,chromaticity,0.370335817412,0.0225895993664,0.0609976089386,16.3940852338,2,True,PASS
Nikon D700,D65,True,0.65,0.65,camera_rgb_wb,0.394878840889,0.00676947308465,0.0171431648994,58.3322861249,2,True,PASS
Nikon D700,D65,True,0.65,0.65,linear_srgb_unclipped,0.471003085388,0.0124769926739,0.0264902567753,37.7497284561,2,True,PASS
Nikon D700,D65,True,0.65,0.65,chromaticity,0.368864134859,0.0201771809149,0.054700847841,18.2812522926,2,True,PASS
Nikon D700,D65,True,0.65,0.8,camera_rgb_wb,0.384192875222,0.00592872101391,0.0154316266549,64.8019824715,2,True,PASS
Nikon D700,D65,True,0.65,0.8,linear_srgb_unclipped,0.461236297484,0.0108972401822,0.02362615484,42.3259733448,2,True,PASS
Nikon D700,D65,True,0.65,0.8,chromaticity,0.367496396055,0.0182375297649,0.0496264180022,20.1505577121,2,True,PASS
Nikon D700,D65,True,0.8,0.2,camera_rgb_wb,0.312856506335,0.00829913996429,0.026526985363,37.6974611443,2,True,PASS
Nikon D700,D65,True,0.8,0.2,linear_srgb_unclipped,0.386785427252,0.0150729231222,0.0389697285889,25.6609434094,2,True,PASS
Nikon D700,D65,True,0.8,0.2,chromaticity,0.329682913475,0.0265393885109,0.080499739071,12.4224005138,2,True,PASS
Nikon D700,D65,True,0.8,0.35,camera_rgb_wb,0.302350747227,0.0068379670699,0.0226160085021,44.2164672828,2,True,PASS
Nikon D700,D65,True,0.8,0.35,linear_srgb_unclipped,0.377020199122,0.0123658027557,0.0327987805016,30.4889384516,2,True,PASS
Nikon D700,D65,True,0.8,0.35,chromaticity,0.326900285901,0.0228152030689,0.069792545473,14.3281777907,2,True,PASS
Nikon D700,D65,True,0.8,0.5,camera_rgb_wb,0.293281895136,0.00578235018203,0.0197160147896,50.7201891797,2,True,PASS
Nikon D700,D65,True,0.8,0.5,linear_srgb_unclipped,0.36848326849,0.0104190634324,0.0282755400947,35.3662563704,2,True,PASS
Nikon D700,D65,True,0.8,0.5,chromaticity,0.324560254242,0.0200396798363,0.0617440970494,16.1958802183,2,True,PASS
Nikon D700,D65,True,0.8,0.65,camera_rgb_wb,0.285287641133,0.00498341677692,0.0174680429798,57.2473974994,2,True,PASS
Nikon D700,D65,True,0.8,0.65,linear_srgb_unclipped,0.360871101813,0.00895164838987,0.0248056670232,40.3133686776,2,True,PASS
Nikon D700,D65,True,0.8,0.65,chromaticity,0.322489025946,0.0178792138168,0.0554413092488,18.0370920808,2,True,PASS
Nikon D700,D65,True,0.8,0.8,camera_rgb_wb,0.278132255994,0.00435763824244,0.0156675040328,63.8263757843,2,True,PASS
Nikon D700,D65,True,0.8,0.8,linear_srgb_unclipped,0.353985315107,0.00780644778396,0.0220530272043,45.3452485565,2,True,PASS
Nikon D700,D65,True,0.8,0.8,chromaticity,0.320596647643,0.0161424911117,0.0503514033298,19.8604196481,2,True,PASS
Nikon D80,D65,True,0.2,0.2,camera_rgb_wb,1.48590881102,0.0335408057276,0.0225725868767,44.3015240327,2,True,PASS
Nikon D80,D65,True,0.2,0.2,linear_srgb_unclipped,1.45359442337,0.0598304751936,0.0411603637381,24.2952177576,2,True,PASS
Nikon D80,D65,True,0.2,0.2,chromaticity,0.528501776168,0.0340122245232,0.0643559322919,15.5385830705,2,True,PASS
Nikon D80,D65,True,0.2,0.35,camera_rgb_wb,1.41856204502,0.0281601371965,0.0198511847228,50.3748271935,2,True,PASS
Nikon D80,D65,True,0.2,0.35,linear_srgb_unclipped,1.39379572515,0.049893067878,0.0357965424759,27.9356588887,2,True,PASS
Nikon D80,D65,True,0.2,0.35,chromaticity,0.529091714965,0.0295845779761,0.05591578386,17.88403794,2,True,PASS
Nikon D80,D65,True,0.2,0.5,camera_rgb_wb,1.36107191327,0.0242204908902,0.0177951588407,56.1950589456,2,True,PASS
Nikon D80,D65,True,0.2,0.5,linear_srgb_unclipped,1.3428024209,0.0426591194915,0.0317687239964,31.4774996979,2,True,PASS
Nikon D80,D65,True,0.2,0.5,chromaticity,0.529698382738,0.0262659015581,0.0495865239807,20.1667695116,2,True,PASS
Nikon D80,D65,True,0.2,0.65,camera_rgb_wb,1.31091131602,0.0212030708389,0.0161742984287,61.8264838138,2,True,PASS
Nikon D80,D65,True,0.2,0.65,linear_srgb_unclipped,1.2983461403,0.0371467430216,0.028610816383,34.9518163555,2,True,PASS
Nikon D80,D65,True,0.2,0.65,chromaticity,0.530278719064,0.0236662668092,0.0446298634255,22.4065216258,2,True,PASS
Nikon D80,D65,True,0.2,0.8,camera_rgb_wb,1.26643931637,0.0188138504943,0.0148557062712,67.3142011387,2,True,PASS
Nikon D80,D65,True,0.2,0.8,linear_srgb_unclipped,1.25895460682,0.0328018998416,0.026054870973,38.3805393255,2,True,PASS
Nikon D80,D65,True,0.2,0.8,chromaticity,0.53081556099,0.0215625680915,0.0406215824782,24.6174555247,2,True,PASS
Nikon D80,D65,True,0.35,0.2,camera_rgb_wb,0.946284603753,0.0224314757759,0.0237047878481,42.1855705441,2,True,PASS
Nikon D80,D65,True,0.35,0.2,linear_srgb_unclipped,0.964612046514,0.0413390533222,0.0428556262299,23.3341590819,2,True,PASS
Nikon D80,D65,True,0.35,0.2,chromaticity,0.481945105922,0.034468309543,0.0715191608328,13.9822669667,2,True,PASS
Nikon D80,D65,True,0.35,0.35,camera_rgb_wb,0.906307511744,0.0187016703535,0.0206350163837,48.4613135945,2,True,PASS
Nikon D80,D65,True,0.35,0.35,linear_srgb_unclipped,0.93002997424,0.034270961032,0.0368493080666,27.1375516249,2,True,PASS
Nikon D80,D65,True,0.35,0.35,chromaticity,0.481926161066,0.0298317024484,0.0619009816409,16.1548326616,2,True,PASS
Nikon D80,D65,True,0.35,0.5,camera_rgb_wb,0.872091090455,0.0159890227053,0.0183341200022,54.5431141434,2,True,PASS
Nikon D80,D65,True,0.35,0.5,linear_srgb_unclipped,0.900399322428,0.0291527231276,0.0323775489402,30.885599211,2,True,PASS
Nikon D80,D65,True,0.35,0.5,chromaticity,0.481942195373,0.026371413475,0.0547190383581,18.2751749666,2,True,PASS
Nikon D80,D65,True,0.35,0.65,camera_rgb_wb,0.84216601873,0.0139228647223,0.0165322091044,60.4879840126,2,True,PASS
Nikon D80,D65,True,0.35,0.65,linear_srgb_unclipped,0.874451397689,0.0252695779516,0.0288976357273,34.6049071086,2,True,PASS
Nikon D80,D65,True,0.35,0.65,chromaticity,0.481946174609,0.0236710778403,0.0491156047861,20.3601279951,2,True,PASS
Nikon D80,D65,True,0.35,0.8,camera_rgb_wb,0.815577298691,0.0122946373445,0.0150747665049,66.3360191799,2,True,PASS
Nikon D80,D65,True,0.35,0.8,linear_srgb_unclipped,0.851362375258,0.0222204694248,0.0260998959674,38.3143289632,2,True,PASS
Nikon D80,D65,True,0.35,0.8,chromaticity,0.481919566434,0.0214933867432,0.0445995312086,22.4217603392,2,True,PASS
Nikon D80,D65,True,0.5,0.2,camera_rgb_wb,0.632707150321,0.0155224742172,0.0245334262609,40.7607151714,2,True,PASS
Nikon D80,D65,True,0.5,0.2,linear_srgb_unclipped,0.685064409297,0.0290482032166,0.0424021490861,23.5837102966,2,True,PASS
Nikon D80,D65,True,0.5,0.2,chromaticity,0.431801627519,0.0332348160373,0.0769677877971,12.9924482517,2,True,PASS
Nikon D80,D65,True,0.5,0.35,camera_rgb_wb,0.607905075124,0.0128673897631,0.0211667746982,47.2438533625,2,True,PASS
Nikon D80,D65,True,0.5,0.35,linear_srgb_unclipped,0.663517315852,0.0239711298909,0.036127361439,27.6798515078,2,True,PASS
Nikon D80,D65,True,0.5,0.35,chromaticity,0.430962125484,0.0286662086567,0.0665167701791,15.0338027133,2,True,PASS
Nikon D80,D65,True,0.5,0.5,camera_rgb_wb,0.586623515072,0.0109449339434,0.0186575097352,53.597720928,2,True,PASS
Nikon D80,D65,True,0.5,0.5,linear_srgb_unclipped,0.644946492771,0.020308107954,0.0314880508408,31.7580788044,2,True,PASS
Nikon D80,D65,True,0.5,0.5,chromaticity,0.430239612415,0.0252646692283,0.0587223223973,17.0292992371,2,True,PASS
Nikon D80,D65,True,0.5,0.65,camera_rgb_wb,0.567967697486,0.00948621967817,0.0167020408382,59.8729226979,2,True,PASS
Nikon D80,D65,True,0.5,0.65,linear_srgb_unclipped,0.628595011004,0.0175377520907,0.0278999224997,35.8423934694,2,True,PASS
Nikon D80,D65,True,0.5,0.65,chromaticity,0.429563462855,0.0226160324227,0.0526488735154,18.9937587118,2,True,PASS
Nikon D80,D65,True,0.5,0.8,camera_rgb_wb,0.55135585556,0.00834055572491,0.0151273549393,66.1054099685,2,True,PASS
Nikon D80,D65,True,0.5,0.8,linear_srgb_unclipped,0.613970955726,0.0153684949564,0.0250313061441,39.9499728157,2,True,PASS
Nikon D80,D65,True,0.5,0.8,chromaticity,0.428902096063,0.0204845410674,0.047760412587,20.9378425737,2,True,PASS
Nikon D80,D65,True,0.65,0.2,camera_rgb_wb,0.440398887777,0.0111260699016,0.0252636194378,39.5826101822,2,True,PASS
Nikon D80,D65,True,0.65,0.2,linear_srgb_unclipped,0.5081579245,0.0206770548682,0.0406902143434,24.5759334556,2,True,PASS
Nikon D80,D65,True,0.65,0.2,chromaticity,0.382386960854,0.0307095285351,0.0803100829237,12.4517366138,2,True,PASS
Nikon D80,D65,True,0.65,0.35,camera_rgb_wb,0.424411436116,0.00918741413202,0.0216474235852,46.1948737716,2,True,PASS
Nikon D80,D65,True,0.65,0.35,linear_srgb_unclipped,0.493869647036,0.0170068603518,0.0344359295087,29.0394368402,2,True,PASS
Nikon D80,D65,True,0.65,0.35,chromaticity,0.380631751409,0.0264329790061,0.0694450184678,14.3998809715,2,True,PASS
Nikon D80,D65,True,0.65,0.5,camera_rgb_wb,0.410654386163,0.00778710332624,0.0189626693118,52.7351916315,2,True,PASS
Nikon D80,D65,True,0.65,0.5,linear_srgb_unclipped,0.481471904185,0.0143655393134,0.0298367136037,33.5157555649,2,True,PASS
Nikon D80,D65,True,0.65,0.5,chromaticity,0.379123576735,0.0232510633439,0.0613284553393,16.3056446549,2,True,PASS
Nikon D80,D65,True,0.65,0.65,camera_rgb_wb,0.398563120212,0.00672689325489,0.0168778617834,59.2492113535,2,True,PASS
Nikon D80,D65,True,0.65,0.65,linear_srgb_unclipped,0.470489918773,0.0123723136339,0.0262966604389,38.0276424197,2,True,PASS
Nikon D80,D65,True,0.65,0.65,chromaticity,0.377752364249,0.0207756526959,0.0549980745646,18.1824547117,2,True,PASS
Nikon D80,D65,True,0.65,0.8,camera_rgb_wb,0.38777033619,0.00589587149101,0.0152045449091,65.7698080397,2,True,PASS
Nikon D80,D65,True,0.65,0.8,linear_srgb_unclipped,0.460614327991,0.0108146864081,0.0234788319662,42.5915565748,2,True,PASS
Nikon D80,D65,True,0.65,0.8,chromaticity,0.376464163562,0.018785593809,0.049900085127,20.040045973,2,True,PASS
Nikon D80,D65,True,0.8,0.2,camera_rgb_wb,0.316095434105,0.00814533449799,0.025768592707,38.8069310331,2,True,PASS
Nikon D80,D65,True,0.8,0.2,linear_srgb_unclipped,0.386287108656,0.0147921225385,0.0382930784047,26.1143799783,2,True,PASS
Nikon D80,D65,True,0.8,0.2,chromaticity,0.336337903275,0.0273675284749,0.08136914754,12.2896703509,2,True,PASS
Nikon D80,D65,True,0.8,0.35,camera_rgb_wb,0.305458827916,0.0067108085214,0.0219696008369,45.5174405501,2,True,PASS
Nikon D80,D65,True,0.8,0.35,linear_srgb_unclipped,0.376379370755,0.0121394030894,0.0322531042684,31.0047675312,2,True,PASS
Nikon D80,D65,True,0.8,0.35,chromaticity,0.333686427323,0.0235330146108,0.070524338672,14.1795019823,2,True,PASS
Nikon D80,D65,True,0.8,0.5,camera_rgb_wb,0.296275651435,0.00567589511394,0.019157480834,52.1989299464,2,True,PASS
Nikon D80,D65,True,0.8,0.5,linear_srgb_unclipped,0.36772295463,0.0102335865607,0.0278296103951,35.9329500414,2,True,PASS
Nikon D80,D65,True,0.8,0.5,chromaticity,0.331436399747,0.0206780028626,0.0623890522537,16.028453132,2,True,PASS
Nikon D80,D65,True,0.8,0.65,camera_rgb_wb,0.288180081032,0.00489324098743,0.0169798029409,58.8934985569,2,True,PASS
