m,h,shading,specular,illuminant_name,deltae00
0.2,0.6,1.0,0.03,FL11,0.0820160633847
0.2,0.6,1.0,0.1,D65,0.034885350185
0.2,0.6,1.0,0.1,A,0.0180672968474
0.2,0.6,1.0,0.1,FL2,0.00566542076769
0.2,0.6,1.0,0.1,FL11,0.0770706484442
0.2,0.6,1.5,0.0,D65,0.0426800939508
0.2,0.6,1.5,0.0,A,0.0233391287522
0.2,0.6,1.5,0.0,FL2,0.00677292774141
0.2,0.6,1.5,0.0,FL11,0.0928346936695
0.2,0.6,1.5,0.03,D65,0.0411770294267
0.2,0.6,1.5,0.03,A,0.022334715944
0.2,0.6,1.5,0.03,FL2,0.00653940388846
0.2,0.6,1.5,0.03,FL11,0.0904171598903
0.2,0.6,1.5,0.1,D65,0.0385539623914
0.2,0.6,1.5,0.1,A,0.0205090515689
0.2,0.6,1.5,0.1,FL2,0.0061489001704
0.2,0.6,1.5,0.1,FL11,0.0856076499102
0.2,0.7,0.5,0.0,D65,0.0356008201022
0.2,0.7,0.5,0.0,A,0.018695971234
0.2,0.7,0.5,0.0,FL2,0.00615717341265
0.2,0.7,0.5,0.0,FL11,0.0758284970289
0.2,0.7,0.5,0.03,D65,0.0328045819126
0.2,0.7,0.5,0.03,A,0.0168752462538
0.2,0.7,0.5,0.03,FL2,0.00589712577745
0.2,0.7,0.5,0.03,FL11,0.0727984085918
0.2,0.7,0.5,0.1,D65,0.0278743031055
0.2,0.7,0.5,0.1,A,0.0141814404579
0.2,0.7,0.5,0.1,FL2,0.00523575414245
0.2,0.7,0.5,0.1,FL11,0.066270738259
0.2,0.7,1.0,0.0,D65,0.0400779764205
0.2,0.7,1.0,0.0,A,0.0215422946858
0.2,0.7,1.0,0.0,FL2,0.00686409160039
0.2,0.7,1.0,0.0,FL11,0.0869347847673
0.2,0.7,1.0,0.03,D65,0.038205701638
0.2,0.7,1.0,0.03,A,0.0201868590624
0.2,0.7,1.0,0.03,FL2,0.00659365978874
0.2,0.7,1.0,0.03,FL11,0.0837427586985
0.2,0.7,1.0,0.1,D65,0.0353060010267
0.2,0.7,1.0,0.1,A,0.0180375922384
0.2,0.7,1.0,0.1,FL2,0.00625407122234
0.2,0.7,1.0,0.1,FL11,0.0784186267283
0.2,0.7,1.5,0.0,D65,0.0434908089911
0.2,0.7,1.5,0.0,A,0.0234538697139
0.2,0.7,1.5,0.0,FL2,0.00742441686864
0.2,0.7,1.5,0.0,FL11,0.0949637643459
0.2,0.7,1.5,0.03,D65,0.0418940280631
0.2,0.7,1.5,0.03,A,0.0224083053042
0.2,0.7,1.5,0.03,FL2,0.00717754640575
0.2,0.7,1.5,0.03,FL11,0.0924096949392
0.2,0.7,1.5,0.1,D65,0.0391157831748
0.2,0.7,1.5,0.1,A,0.0205174740799
0.2,0.7,1.5,0.1,FL2,0.00676829077861
0.2,0.7,1.5,0.1,FL11,0.0873240295299
0.2,0.8,0.5,0.0,D65,0.0360248683774
0.2,0.8,0.5,0.0,A,0.0186864081791
0.2,0.8,0.5,0.0,FL2,0.00663317567308
0.2,0.8,0.5,0.0,FL11,0.077047201429
0.2,0.8,0.5,0.03,D65,0.0331040007165
0.2,0.8,0.5,0.03,A,0.0168306959716
0.2,0.8,0.5,0.03,FL2,0.00638571351315
0.2,0.8,0.5,0.03,FL11,0.073744527689
0.2,0.8,0.5,0.1,D65,0.0280535156842
0.2,0.8,0.5,0.1,A,0.0141293519341
0.2,0.8,0.5,0.1,FL2,0.00569129457594
0.2,0.8,0.5,0.1,FL11,0.0669508852189
0.2,0.8,1.0,0.0,D65,0.0406492661355
0.2,0.8,1.0,0.0,A,0.0215916762875
0.2,0.8,1.0,0.0,FL2,0.00740276250915
0.2,0.8,1.0,0.0,FL11,0.0885425057084
0.2,0.8,1.0,0.03,D65,0.0386615504511
0.2,0.8,1.0,0.03,A,0.0201827298314
0.2,0.8,1.0,0.03,FL2,0.00712373798813
0.2,0.8,1.0,0.03,FL11,0.085159020302
0.2,0.8,1.0,0.1,D65,0.0356105234203
0.2,0.8,1.0,0.1,A,0.0179654530603
0.2,0.8,1.0,0.1,FL2,0.00678167669562
0.2,0.8,1.0,0.1,FL11,0.079486087062
0.2,0.8,1.5,0.0,D65,0.0441538345442
0.2,0.8,1.5,0.0,A,0.0234969199421
0.2,0.8,1.5,0.0,FL2,0.00801078656229
0.2,0.8,1.5,0.0,FL11,0.0967278479746
0.2,0.8,1.5,0.03,D65,0.042468615127
0.2,0.8,1.5,0.03,A,0.0224151133302
0.2,0.8,1.5,0.03,FL2,0.00775106620903
0.2,0.8,1.5,0.03,FL11,0.0940485684729
0.2,0.8,1.5,0.1,D65,0.0395455156559
0.2,0.8,1.5,0.1,A,0.0204691819027
0.2,0.8,1.5,0.1,FL2,0.00732363593618
0.2,0.8,1.5,0.1,FL11,0.0887115751003
0.2,0.9,0.5,0.0,D65,0.036353021444
0.2,0.9,0.5,0.0,A,0.0186385157535
0.2,0.9,0.5,0.0,FL2,0.00705998797985
0.2,0.9,0.5,0.0,FL11,0.0780484227477
0.2,0.9,0.5,0.03,D65,0.0333155242729
0.2,0.9,0.5,0.03,A,0.0167552244383
0.2,0.9,0.5,0.03,FL2,0.00682289494449
0.2,0.9,0.5,0.03,FL11,0.07448342376
0.2,0.9,0.5,0.1,D65,0.0281642174703
0.2,0.9,0.5,0.1,A,0.0140577847265
0.2,0.9,0.5,0.1,FL2,0.00609744010587
0.2,0.9,0.5,0.1,FL11,0.0674504672621
0.2,0.9,1.0,0.0,D65,0.0411105249393
0.2,0.9,1.0,0.0,A,0.0215941296703
0.2,0.9,1.0,0.0,FL2,0.00788803162717
0.2,0.9,1.0,0.0,FL11,0.089879037422
0.2,0.9,1.0,0.03,D65,0.0390127748089
0.2,0.9,1.0,0.03,A,0.0201375729794
0.2,0.9,1.0,0.03,FL2,0.00760003336679
0.2,0.9,1.0,0.03,FL11,0.0863187471955
0.2,0.9,1.0,0.1,D65,0.0358203492267
0.2,0.9,1.0,0.1,A,0.0178624283732
0.2,0.9,1.0,0.1,FL2,0.00725379904383
0.2,0.9,1.0,0.1,FL11,0.0803248374004
0.2,0.9,1.5,0.0,D65,0.0446931477472
0.2,0.9,1.5,0.0,A,0.0234842353513
0.2,0.9,1.5,0.0,FL2,0.00853709678111
0.2,0.9,1.5,0.0,FL11,0.0981888233832
0.2,0.9,1.5,0.03,D65,0.0429244371429
0.2,0.9,1.5,0.03,A,0.0223704177875
0.2,0.9,1.5,0.03,FL2,0.00826517522892
0.2,0.9,1.5,0.03,FL11,0.0953943804742
0.2,0.9,1.5,0.1,D65,0.0398662133588
0.2,0.9,1.5,0.1,A,0.0203780304324
0.2,0.9,1.5,0.1,FL2,0.00782047643542
0.2,0.9,1.5,0.1,FL11,0.0898282154915
0.2,1.0,0.5,0.0,D65,0.0366014720029
0.2,1.0,0.5,0.0,A,0.018561194939
0.2,1.0,0.5,0.0,FL2,0.00744235127992
0.2,1.0,0.5,0.0,FL11,0.0788691053164
0.2,1.0,0.5,0.03,D65,0.0334547258562
0.2,1.0,0.5,0.03,A,0.0166566912187
0.2,1.0,0.5,0.03,FL2,0.00721412956991
0.2,1.0,0.5,0.03,FL11,0.0750528353937
0.2,1.0,0.5,0.1,D65,0.0282196774117
0.2,1.0,0.5,0.1,A,0.0139730217895
0.2,1.0,0.5,0.1,FL2,0.00646023098651
0.2,1.0,0.5,0.1,FL11,0.0678042549361
0.2,1.0,1.0,0.0,D65,0.0414794842493
0.2,1.0,1.0,0.0,A,0.021560377114
0.2,1.0,1.0,0.0,FL2,0.00832505945072
0.2,1.0,1.0,0.0,FL11,0.0909882354779
0.2,1.0,1.0,0.03,D65,0.0392769249704
0.2,1.0,1.0,0.03,A,0.0200613525688
0.2,1.0,1.0,0.03,FL2,0.00802793506888
0.2,1.0,1.0,0.03,FL11,0.0872644546283
0.2,1.0,1.0,0.1,D65,0.0359525220226
0.2,1.0,1.0,0.1,A,0.0177371888138
0.2,1.0,1.0,0.1,FL2,0.0076764092427
0.2,1.0,1.0,0.1,FL11,0.0809753126542
0.2,1.0,1.5,0.0,D65,0.0451280994701
0.2,1.0,1.5,0.0,A,0.0234282596855
0.2,1.0,1.5,0.0,FL2,0.00900921169816
0.2,1.0,1.5,0.0,FL11,0.0993958101562
0.2,1.0,1.5,0.03,D65,0.043280529592
0.2,1.0,1.5,0.03,A,0.0222860840054
0.2,1.0,1.5,0.03,FL2,0.00872580722916
0.2,1.0,1.5,0.03,FL11,0.096495157481
0.2,1.0,1.5,0.1,D65,0.0400963330213
0.2,1.0,1.5,0.1,A,0.0202546609299
0.2,1.0,1.5,0.1,FL2,0.00826490526029
0.2,1.0,1.5,0.1,FL11,0.0907196475722
0.3,0.0,0.5,0.0,D65,0.0196171877068
0.3,0.0,0.5,0.0,A,0.0110602545056
0.3,0.0,0.5,0.0,FL2,0.00636735843454
0.3,0.0,0.5,0.0,FL11,0.0417723711668
0.3,0.0,0.5,0.03,D65,0.0181549120038
0.3,0.0,0.5,0.03,A,0.0099798019691
0.3,0.0,0.5,0.03,FL2,0.00636108489843
0.3,0.0,0.5,0.03,FL11,0.0409931453278
0.3,0.0,0.5,0.1,D65,0.0158010546963
0.3,0.0,0.5,0.1,A,0.00847013972749
0.3,0.0,0.5,0.1,FL2,0.00614253580523
0.3,0.0,0.5,0.1,FL11,0.0389583215041
0.3,0.0,1.0,0.0,D65,0.0221976095777
0.3,0.0,1.0,0.0,A,0.0126715819135
0.3,0.0,1.0,0.0,FL2,0.00727080102227
0.3,0.0,1.0,0.0,FL11,0.0481763816748
0.3,0.0,1.0,0.03,D65,0.0209670963571
0.3,0.0,1.0,0.03,A,0.0118169586826
0.3,0.0,1.0,0.03,FL2,0.0070770329771
0.3,0.0,1.0,0.03,FL11,0.0466791968387
0.3,0.0,1.0,0.1,D65,0.0192741075805
0.3,0.0,1.0,0.1,A,0.0105574471387
0.3,0.0,1.0,0.1,FL2,0.00682016084816
0.3,0.0,1.0,0.1,FL11,0.044235781136
0.3,0.0,1.5,0.0,D65,0.0241380069704
0.3,0.0,1.5,0.0,A,0.0137826997021
0.3,0.0,1.5,0.0,FL2,0.00794633642251
0.3,0.0,1.5,0.0,FL11,0.0526441000818
0.3,0.0,1.5,0.03,D65,0.0231381888394
0.3,0.0,1.5,0.03,A,0.0131206233975
0.3,0.0,1.5,0.03,FL2,0.00777803695639
0.3,0.0,1.5,0.03,FL11,0.0514646309786
0.3,0.0,1.5,0.1,D65,0.0214159396163
0.3,0.0,1.5,0.1,A,0.0119615523465
0.3,0.0,1.5,0.1,FL2,0.00744096462538
0.3,0.0,1.5,0.1,FL11,0.0489922144886
0.3,0.1,0.5,0.0,D65,0.0212090856595
0.3,0.1,0.5,0.0,A,0.0118245423583
0.3,0.1,0.5,0.0,FL2,0.0051859383118
0.3,0.1,0.5,0.0,FL11,0.0467582201521
0.3,0.1,0.5,0.03,D65,0.0195516368715
0.3,0.1,0.5,0.03,A,0.0106164523539
0.3,0.1,0.5,0.03,FL2,0.00517522117741
0.3,0.1,0.5,0.03,FL11,0.0456673834608
0.3,0.1,0.5,0.1,D65,0.0169247352699
0.3,0.1,0.5,0.1,A,0.0089748325546
0.3,0.1,0.5,0.1,FL2,0.00494375999324
0.3,0.1,0.5,0.1,FL11,0.0431026003875
0.3,0.1,1.0,0.0,D65,0.0240752662883
0.3,0.1,1.0,0.0,A,0.0136156489207
0.3,0.1,1.0,0.0,FL2,0.00593214707214
0.3,0.1,1.0,0.0,FL11,0.0540995373927
0.3,0.1,1.0,0.03,D65,0.0226721491575
0.3,0.1,1.0,0.03,A,0.0126449455313
0.3,0.1,1.0,0.03,FL2,0.00576244151319
0.3,0.1,1.0,0.03,FL11,0.0523060684084
0.3,0.1,1.0,0.1,D65,0.0207633429224
0.3,0.1,1.0,0.1,A,0.0112266520437
0.3,0.1,1.0,0.1,FL2,0.00553822778447
0.3,0.1,1.0,0.1,FL11,0.0493415858797
0.3,0.1,1.5,0.0,D65,0.0262144215585
0.3,0.1,1.5,0.0,A,0.0148132139966
0.3,0.1,1.5,0.0,FL2,0.00647273736264
0.3,0.1,1.5,0.0,FL11,0.0591302042721
0.3,0.1,1.5,0.03,D65,0.0250739118803
0.3,0.1,1.5,0.03,A,0.0140639280952
0.3,0.1,1.5,0.03,FL2,0.00632726489369
0.3,0.1,1.5,0.03,FL11,0.0577351989704
0.3,0.1,1.5,0.1,D65,0.0231281701703
0.3,0.1,1.5,0.1,A,0.0127641663032
0.3,0.1,1.5,0.1,FL2,0.00603801412261
0.3,0.1,1.5,0.1,FL11,0.0548110178564
0.3,0.2,0.5,0.0,D65,0.0224789171888
0.3,0.2,0.5,0.0,A,0.0123779035405
0.3,0.2,0.5,0.0,FL2,0.00420239363956
0.3,0.2,0.5,0.0,FL11,0.0507360360802
0.3,0.2,0.5,0.03,D65,0.0206393385454
0.3,0.2,0.5,0.03,A,0.0110616745393
0.3,0.2,0.5,0.03,FL2,0.00418015905421
0.3,0.2,0.5,0.03,FL11,0.0493233315535
0.3,0.2,0.5,0.1,D65,0.0177790800216
0.3,0.2,0.5,0.1,A,0.00932482790796
0.3,0.2,0.5,0.1,FL2,0.00393439577577
0.3,0.2,0.5,0.1,FL11,0.0462656895756
0.3,0.2,1.0,0.0,D65,0.0255907262843
0.3,0.2,1.0,0.0,A,0.0143194622497
0.3,0.2,1.0,0.0,FL2,0.00482468351833
0.3,0.2,1.0,0.0,FL11,0.0588523034223
0.3,0.2,1.0,0.03,D65,0.0240279586988
0.3,0.2,1.0,0.03,A,0.0132470113529
0.3,0.2,1.0,0.03,FL2,0.00467007336209
0.3,0.2,1.0,0.03,FL11,0.0567880426458
0.3,0.2,1.0,0.1,D65,0.0219223146167
0.3,0.2,1.0,0.1,A,0.0116934444195
0.3,0.2,1.0,0.1,FL2,0.00446109768277
0.3,0.2,1.0,0.1,FL11,0.0533414986045
0.3,0.2,1.5,0.0,D65,0.0278925465949
0.3,0.2,1.5,0.0,A,0.0155750834636
0.3,0.2,1.5,0.0,FL2,0.00524581160868
0.3,0.2,1.5,0.0,FL11,0.0643297097842
0.3,0.2,1.5,0.03,D65,0.0266231597634
0.3,0.2,1.5,0.03,A,0.0147501289314
0.3,0.2,1.5,0.03,FL2,0.0051173907561
0.3,0.2,1.5,0.03,FL11,0.0627410684588
0.3,0.2,1.5,0.1,D65,0.024476638126
0.3,0.2,1.5,0.1,A,0.0133321186509
0.3,0.2,1.5,0.1,FL2,0.00486403811326
0.3,0.2,1.5,0.1,FL11,0.0594125980369
0.3,0.3,0.5,0.0,D65,0.0235050279479
0.3,0.3,0.5,0.0,A,0.0127790120726
0.3,0.3,0.5,0.0,FL2,0.00339939533257
0.3,0.3,0.5,0.0,FL11,0.0539730716304
0.3,0.3,0.5,0.03,D65,0.0214949409594
0.3,0.3,0.5,0.03,A,0.0113713434824
0.3,0.3,0.5,0.03,FL2,0.00335979168981
0.3,0.3,0.5,0.03,FL11,0.0522383914558
0.3,0.3,0.5,0.1,D65,0.0184351084302
0.3,0.3,0.5,0.1,A,0.00956891242608
0.3,0.3,0.5,0.1,FL2,0.00309604707428
0.3,0.3,0.5,0.1,FL11,0.0487249583564
0.3,0.3,1.0,0.0,D65,0.0268304581704
0.3,0.3,1.0,0.0,A,0.0148488839298
0.3,0.3,1.0,0.0,FL2,0.00393240320162
0.3,0.3,1.0,0.0,FL11,0.0627375433602
0.3,0.3,1.0,0.03,D65,0.0251190360975
0.3,0.3,1.0,0.03,A,0.0136867145018
0.3,0.3,1.0,0.03,FL2,0.00378284277114
0.3,0.3,1.0,0.03,FL11,0.0604246728503
0.3,0.3,1.0,0.1,D65,0.0228329740953
0.3,0.3,1.0,0.1,A,0.0120178032555
0.3,0.3,1.0,0.1,FL2,0.00357090632355
0.3,0.3,1.0,0.1,FL11,0.0565325691973
0.3,0.3,1.5,0.0,D65,0.0292663652791
0.3,0.3,1.5,0.0,A,0.0161409193324
0.3,0.3,1.5,0.0,FL2,0.00424597093876
0.3,0.3,1.5,0.0,FL11,0.0685745244055
0.3,0.3,1.5,0.03,D65,0.0278780075719
0.3,0.3,1.5,0.03,A,0.0152497765132
0.3,0.3,1.5,0.03,FL2,0.00412812819235
0.3,0.3,1.5,0.03,FL11,0.0668103610189
0.3,0.3,1.5,0.1,D65,0.0255497508652
0.3,0.3,1.5,0.1,A,0.0137319312654
0.3,0.3,1.5,0.1,FL2,0.0038978508855
0.3,0.3,1.5,0.1,FL11,0.063117299506
0.3,0.4,0.5,0.0,D65,0.0243408933707
0.3,0.4,0.5,0.0,A,0.0130670220913
0.3,0.4,0.5,0.0,FL2,0.00277827350826
0.3,0.4,0.5,0.0,FL11,0.0566438152738
0.3,0.4,0.5,0.03,D65,0.0221710535387
0.3,0.4,0.5,0.03,A,0.0115825659159
0.3,0.4,0.5,0.03,FL2,0.00271638535161
0.3,0.4,0.5,0.03,FL11,0.0545933238309
0.3,0.4,0.5,0.1,D65,0.0189407751479
0.3,0.4,0.5,0.1,A,0.00973872175026
0.3,0.4,0.5,0.1,FL2,0.00242912873328
0.3,0.4,0.5,0.1,FL11,0.050659548218
0.3,0.4,1.0,0.0,D65,0.0278537310799
0.3,0.4,1.0,0.0,A,0.0152483960789
0.3,0.4,1.0,0.0,FL2,0.00326035455964
0.3,0.4,1.0,0.0,FL11,0.0659547875589
0.3,0.4,1.0,0.03,D65,0.0260033284642
0.3,0.4,1.0,0.03,A,0.0140067253188
0.3,0.4,1.0,0.03,FL2,0.00310461991735
0.3,0.4,1.0,0.03,FL11,0.063412921598
0.3,0.4,1.0,0.1,D65,0.0235515329229
0.3,0.4,1.0,0.1,A,0.0122394727729
0.3,0.4,1.0,0.1,FL2,0.00287021431486
0.3,0.4,1.0,0.1,FL11,0.059109316112
0.3,0.4,1.5,0.0,D65,0.0304005559595
0.3,0.4,1.5,0.0,A,0.0165600514742
0.3,0.4,1.5,0.0,FL2,0.0034763593722
0.3,0.4,1.5,0.0,FL11,0.0720838273984
0.3,0.4,1.5,0.03,D65,0.0289017898973
0.3,0.4,1.5,0.03,A,0.0156106474916
0.3,0.4,1.5,0.03,FL2,0.00336170352325
0.3,0.4,1.5,0.03,FL11,0.0701595139201
0.3,0.4,1.5,0.1,D65,0.0264082549045
0.3,0.4,1.5,0.1,A,0.014008293782
0.3,0.4,1.5,0.1,FL2,0.00314031251271
0.3,0.4,1.5,0.1,FL11,0.0661358592092
0.3,0.5,0.5,0.0,D65,0.0250249434653
0.3,0.5,0.5,0.0,A,0.0132693002196
0.3,0.5,0.5,0.0,FL2,0.00235486745245
0.3,0.5,0.5,0.0,FL11,0.0588691961321
0.3,0.5,0.5,0.03,D65,0.0227054605803
0.3,0.5,0.5,0.03,A,0.0117210746426
0.3,0.5,0.5,0.03,FL2,0.00226857184891
0.3,0.5,0.5,0.03,FL11,0.0565128039709
0.3,0.5,0.5,0.1,D65,0.0193300644482
0.3,0.5,0.5,0.1,A,0.00985564588104
0.3,0.5,0.5,0.1,FL2,0.00195500327406
0.3,0.5,0.5,0.1,FL11,0.0521920190106
0.3,0.5,1.0,0.0,D65,0.028703336004
0.3,0.5,1.0,0.0,A,0.0155494409667
0.3,0.5,1.0,0.0,FL2,0.00282698731807
0.3,0.5,1.0,0.0,FL11,0.0686434716856
0.3,0.5,1.0,0.03,D65,0.0267226401093
0.3,0.5,1.0,0.03,A,0.014237008399
0.3,0.5,1.0,0.03,FL2,0.00265472195509
0.3,0.5,1.0,0.03,FL11,0.065890117867
0.3,0.5,1.0,0.1,D65,0.0241184597329
0.3,0.5,1.0,0.1,A,0.0123859506782
0.3,0.5,1.0,0.1,FL2,0.00238077417652
0.3,0.5,1.0,0.1,FL11,0.0612066342763
0.3,0.5,1.5,0.0,D65,0.0313419762197
0.3,0.5,1.5,0.0,A,0.0168675206085
0.3,0.5,1.5,0.0,FL2,0.00295767918469
0.3,0.5,1.5,0.0,FL11,0.0750110731568
0.3,0.5,1.5,0.03,D65,0.0297403445448
0.3,0.5,1.5,0.03,A,0.0158665640403
0.3,0.5,1.5,0.03,FL2,0.00283876134424
0.3,0.5,1.5,0.03,FL11,0.072939878443
0.3,0.5,1.5,0.1,D65,0.0270960165428
0.3,0.5,1.5,0.1,A,0.0141925748999
0.3,0.5,1.5,0.1,FL2,0.00261225612474
0.3,0.5,1.5,0.1,FL11,0.0686151901532
0.3,0.6,0.5,0.0,D65,0.0255858206438
0.3,0.6,0.5,0.0,A,0.0134056328938
0.3,0.6,0.5,0.0,FL2,0.00214523598584
0.3,0.6,0.5,0.0,FL11,0.0607367798287
0.3,0.6,0.5,0.03,D65,0.0231262562436
0.3,0.6,0.5,0.03,A,0.0118052735293
0.3,0.6,0.5,0.03,FL2,0.00203899208834
0.3,0.6,0.5,0.03,FL11,0.0580865309224
0.3,0.6,0.5,0.1,D65,0.0196279070057
0.3,0.6,0.5,0.1,A,0.00993458135374
0.3,0.6,0.5,0.1,FL2,0.00170806196451
0.3,0.6,0.5,0.1,FL11,0.0534098514928
0.3,0.6,1.0,0.0,D65,0.0294113165245
0.3,0.6,1.0,0.0,A,0.0157749808697
0.3,0.6,1.0,0.0,FL2,0.00264312343788
0.3,0.6,1.0,0.0,FL11,0.0709053100683
0.3,0.6,1.0,0.03,D65,0.0273082295338
0.3,0.6,1.0,0.03,A,0.0143992994928
0.3,0.6,1.0,0.03,FL2,0.00244923417497
0.3,0.6,1.0,0.03,FL11,0.0679562017942
0.3,0.6,1.0,0.1,D65,0.0245639028857
0.3,0.6,1.0,0.1,A,0.0124768649974
0.3,0.6,1.0,0.1,FL2,0.00213072453804
0.3,0.6,1.0,0.1,FL11,0.0629220902805
0.3,0.6,1.5,0.0,D65,0.0321258238626
0.3,0.6,1.5,0.0,A,0.0170890270185
0.3,0.6,1.5,0.0,FL2,0.00270922147806
0.3,0.6,1.5,0.0,FL11,0.0774683701488
0.3,0.6,1.5,0.03,D65,0.0304280563157
0.3,0.6,1.5,0.03,A,0.0160422455538
0.3,0.6,1.5,0.03,FL2,0.00258101299826
0.3,0.6,1.5,0.03,FL11,0.0752618890845
0.3,0.6,1.5,0.1,D65,0.027645841547
0.3,0.6,1.5,0.1,A,0.0143074997123
0.3,0.6,1.5,0.1,FL2,0.00234037716307
0.3,0.6,1.5,0.1,FL11,0.0706621413631
0.3,0.7,0.5,0.0,D65,0.0260454607842
0.3,0.7,0.5,0.0,A,0.0134907022457
0.3,0.7,0.5,0.0,FL2,0.00213809147467
0.3,0.7,0.5,0.0,FL11,0.0623121092843
0.3,0.7,0.5,0.03,D65,0.023454878737
0.3,0.7,0.5,0.03,A,0.011848634324
0.3,0.7,0.5,0.03,FL2,0.00202305886171
0.3,0.7,0.5,0.03,FL11,0.0593811560799
0.3,0.7,0.5,0.1,D65,0.0198530711315
0.3,0.7,0.5,0.1,A,0.00998612977841
0.3,0.7,0.5,0.1,FL2,0.00169496942897
0.3,0.7,0.5,0.1,FL11,0.0543775210661
0.3,0.7,1.0,0.0,D65,0.0300023259975
0.3,0.7,1.0,0.0,A,0.0159421989462
0.3,0.7,1.0,0.0,FL2,0.00268335698731
0.3,0.7,1.0,0.0,FL11,0.0728169255278
0.3,0.7,1.0,0.03,D65,0.0277841011673
0.3,0.7,1.0,0.03,A,0.0145097549965
0.3,0.7,1.0,0.03,FL2,0.00246961996679
0.3,0.7,1.0,0.03,FL11,0.0696862858381
0.3,0.7,1.0,0.1,D65,0.0249109026092
0.3,0.7,1.0,0.1,A,0.0125265592862
0.3,0.7,1.0,0.1,FL2,0.0021178989506
0.3,0.7,1.0,0.1,FL11,0.064328533986
0.3,0.7,1.5,0.0,D65,0.0327792593395
0.3,0.7,1.5,0.0,A,0.0172438802382
0.3,0.7,1.5,0.0,FL2,0.00271411796475
0.3,0.7,1.5,0.0,FL11,0.0795402761281
0.3,0.7,1.5,0.03,D65,0.0309914154014
0.3,0.7,1.5,0.03,A,0.0161561971915
0.3,0.7,1.5,0.03,FL2,0.00257560697091
0.3,0.7,1.5,0.03,FL11,0.0772087380923
0.3,0.7,1.5,0.1,D65,0.0280829120116
0.3,0.7,1.5,0.1,A,0.0143699267371
0.3,0.7,1.5,0.1,FL2,0.00231993363151
0.3,0.7,1.5,0.1,FL11,0.0723569401142
0.3,0.8,0.5,0.0,D65,0.0264210219599
0.3,0.8,0.5,0.0,A,0.0135356292214
0.3,0.8,0.5,0.0,FL2,0.00228439781583
0.3,0.8,0.5,0.0,FL11,0.0636455246069
0.3,0.8,0.5,0.03,D65,0.0237080207312
0.3,0.8,0.5,0.03,A,0.0118611995757
0.3,0.8,0.5,0.03,FL2,0.00217132704483
0.3,0.8,0.5,0.03,FL11,0.0604474760618
0.3,0.8,0.5,0.1,D65,0.0200199714834
0.3,0.8,0.5,0.1,A,0.0100179588912
0.3,0.8,0.5,0.1,FL2,0.0018595170423
0.3,0.8,0.5,0.1,FL11,0.055143745351
0.3,0.8,1.0,0.0,D65,0.0304957295763
0.3,0.8,1.0,0.0,A,0.0160641949817
0.3,0.8,1.0,0.0,FL2,0.00288603824448
0.3,0.8,1.0,0.0,FL11,0.0744374885173
0.3,0.8,1.0,0.03,D65,0.0281690732496
0.3,0.8,1.0,0.03,A,0.0145806128435
0.3,0.8,1.0,0.03,FL2,0.0026565493587
0.3,0.8,1.0,0.03,FL11,0.0711382508589
0.3,0.8,1.0,0.1,D65,0.0251774187407
0.3,0.8,1.0,0.1,A,0.0125457064192
0.3,0.8,1.0,0.1,FL2,0.00228708030578
0.3,0.8,1.0,0.1,FL11,0.0654817262208
0.3,0.8,1.5,0.0,D65,0.0333236823602
0.3,0.8,1.5,0.0,A,0.0173468624861
0.3,0.8,1.5,0.0,FL2,0.0029089051462
0.3,0.8,1.5,0.0,FL11,0.081292161779
0.3,0.8,1.5,0.03,D65,0.0314512557288
0.3,0.8,1.5,0.03,A,0.0162225319229
0.3,0.8,1.5,0.03,FL2,0.00276094307408
0.3,0.8,1.5,0.03,FL11,0.0788446629214
0.3,0.8,1.5,0.1,D65,0.0284269525114
0.3,0.8,1.5,0.1,A,0.014392593096
0.3,0.8,1.5,0.1,FL2,0.00249262465945
0.3,0.8,1.5,0.1,FL11,0.0737613328124
0.3,0.9,0.5,0.0,D65,0.0267261539523
0.3,0.9,0.5,0.0,A,0.0135489789494
0.3,0.9,0.5,0.0,FL2,0.00252334831867
0.3,0.9,0.5,0.0,FL11,0.0647764943479
0.3,0.9,0.5,0.03,D65,0.0238988915772
0.3,0.9,0.5,0.03,A,0.0118505655141
0.3,0.9,0.5,0.03,FL2,0.00241761380441
0.3,0.9,0.5,0.03,FL11,0.0613250013881
0.3,0.9,0.5,0.1,D65,0.0201398558936
0.3,0.9,0.5,0.1,A,0.0100356812421
0.3,0.9,0.5,0.1,FL2,0.00212167898995
0.3,0.9,0.5,0.1,FL11,0.0557460731039
0.3,0.9,1.0,0.0,D65,0.0309069882482
0.3,0.9,1.0,0.0,A,0.016151098474
0.3,0.9,1.0,0.0,FL2,0.0031849098956
0.3,0.9,1.0,0.0,FL11,0.0758135980568
0.3,0.9,1.0,0.03,D65,0.0284781434625
0.3,0.9,1.0,0.03,A,0.014621280956
0.3,0.9,1.0,0.03,FL2,0.00294209805354
0.3,0.9,1.0,0.03,FL11,0.0723575964158
0.3,0.9,1.0,0.1,D65,0.0253776739969
0.3,0.9,1.0,0.1,A,0.01254236002
0.3,0.9,1.0,0.1,FL2,0.00256326141922
0.3,0.9,1.0,0.1,FL11,0.0664252035609
0.3,0.9,1.5,0.0,D65,0.0337762369132
0.3,0.9,1.5,0.0,A,0.0174094595819
0.3,0.9,1.5,0.0,FL2,0.00321760381538
0.3,0.9,1.5,0.0,FL11,0.0827755663611
0.3,0.9,1.5,0.03,D65,0.0318242354014
