case_id,patch_id,shape,dtype,unique,binary_0_255,valid_fraction,pass
200378127,P11,"(256, 256)",uint8,"[0, 255]",True,0.949859619140625,True
200378127,P12,"(256, 256)",uint8,"[0, 255]",True,0.7081756591796875,True
200378127,P13,"(256, 256)",uint8,"[0, 255]",True,0.564849853515625,True
200378127,P14,"(256, 256)",uint8,"[0, 255]",True,0.8882598876953125,True
200378127,P15,"(256, 256)",uint8,"[0, 255]",True,0.8719329833984375,True
200378127,P16,"(256, 256)",uint8,"[0, 255]",True,0.4794158935546875,True
200378127,P17,"(256, 256)",uint8,"[0, 255]",True,0.094818115234375,True
200378127,P18,"(256, 256)",uint8,"[0, 255]",True,0.5878143310546875,True
200378127,P19,"(256, 256)",uint8,"[0, 255]",True,0.63067626953125,True
200378127,P20,"(256, 256)",uint8,"[0, 255]",True,0.07183837890625,True
200563014,P01,"(256, 256)",uint8,"[0, 255]",True,0.127349853515625,True
