case_id,channel,masked_mae,masked_rmse,pearson,spearman,mean_difference,std_ratio,valid_pixel_count
A001825367-1,M_sensitive,0.030610309913754463,0.041840873658657074,0.9155752658843994,0.9058171404209276,-0.01531107909977436,0.9808938846140264,737280
A001825367-1,H_sensitive,0.036554791033267975,0.044505774974823,0.5959864854812622,0.5848149913686873,-0.018976615741848946,1.2670617377830122,737280
A001830879,M_sensitive,0.04344454035162926,0.058324676007032394,0.9159969687461853,0.9254268854546325,-0.013017463497817516,1.0293287299298086,772308
A001830879,H_sensitive,0.025221604853868484,0.0328386053442955,0.8122789859771729,0.7559113907865942,0.0013832198455929756,1.4317829714622363,772308
A001837056,M_sensitive,0.03115129843354225,0.04249907657504082,0.8771839141845703,0.8641098574625325,-0.006995996925979853,1.113096081963852,707523
A001837056,H_sensitive,0.03790529444813728,0.05305202677845955,0.7050493359565735,0.730174249380062,-0.0022341774310916662,1.869332464844705,707523
A001840235,M_sensitive,0.031172649934887886,0.04073387756943703,0.8881334662437439,0.8867347434301383,-0.013884928077459335,1.0697900256146344,763958
A001840235,H_sensitive,0.02729574404656887,0.036055516451597214,0.7462121248245239,0.7174290927565968,-0.01114591769874096,1.3469041155428534,763958
A001841852,M_sensitive,0.04899643361568451,0.0653911828994751,0.8567607998847961,0.8611064209477135,0.006032893434166908,1.2915648258490715,769820
A001841852,H_sensitive,0.04813063144683838,0.062401823699474335,0.7618889212608337,0.7713802815738449,0.02865581400692463,2.130064431957496,769820
A001842288,M_sensitive,0.02372477576136589,0.0320732444524765,0.9170119166374207,0.8641151417086994,-0.005742723122239113,1.0649005129716023,801567
A001842288,H_sensitive,0.030499812215566635,0.040079228579998016,0.6667633652687073,0.7063466335240155,-0.007841982878744602,1.3829922659424796,801567
A001854061,M_sensitive,0.04159422963857651,0.05583372712135315,0.9157065749168396,0.9325110668578658,-0.018133820965886116,1.1424654569813821,746779
A001854061,H_sensitive,0.03592871502041817,0.05088941380381584,0.7540355324745178,0.7791493337498947,0.0062966919504106045,1.9965809696650278,746779
A001859968,M_sensitive,0.030567947775125504,0.04087493568658829,0.8604375720024109,0.8308784140529336,0.0017811357975006104,1.1026144931053747,794451
A001859968,H_sensitive,0.02875305712223053,0.040261585265398026,0.7704019546508789,0.7897363582587943,-0.004371511284261942,1.5277886536899714,794451
A001860884,M_sensitive,0.02516283467411995,0.032038476318120956,0.8585286736488342,0.7525533348605455,0.005966060794889927,1.0303606846732265,763458
A001860884,H_sensitive,0.034871894866228104,0.054994598031044006,0.5257222056388855,0.6396548290630459,-0.006399485282599926,1.6726257969749843,763458
A001862809,M_sensitive,0.03432812541723251,0.04708704724907875,0.8332242369651794,0.8356495902573036,0.017259804531931877,1.0941702753433682,763351
A001862809,H_sensitive,0.0274546816945076,0.05009113624691963,0.7235006093978882,0.8084800150176651,0.018745461478829384,1.5994817242212642,763351
A001866164,M_sensitive,0.031526949256658554,0.04229412227869034,0.8126415610313416,0.7537906968096086,0.003517099190503359,1.1103686988684125,806249
A001866164,H_sensitive,0.02506960555911064,0.032977908849716187,0.7715866565704346,0.7501810330460755,0.014834502711892128,1.2854526056202193,806249
A001866171,M_sensitive,0.043838098645210266,0.060134194791316986,0.8846109509468079,0.9092963834500011,-0.011666546575725079,1.035726535447435,785521
A001866171,H_sensitive,0.03279217332601547,0.04541541263461113,0.7386851906776428,0.7161320729199042,-0.008836175315082073,1.695780385260486,785521
A001870250,M_sensitive,0.04809221625328064,0.06504414230585098,0.8687337040901184,0.8690964987796875,-0.006352669093757868,1.0221530097445843,760756
A001870250,H_sensitive,0.04654771462082863,0.06816893070936203,0.7312202453613281,0.6262169238330785,0.005660264287143946,1.5854570065209863,760756
A001870548,M_sensitive,0.03709206357598305,0.05302591621875763,0.8505991697311401,0.8763813115337028,0.004500370007008314,1.333205747637918,799227
A001870548,H_sensitive,0.033121079206466675,0.0459819994866848,0.6564091444015503,0.6317233464764581,0.014568104408681393,1.6360416022842066,799227
A001875951,M_sensitive,0.03809152543544769,0.05195288732647896,0.8760587573051453,0.8582708892230364,0.0011617091950029135,1.27909298202724,795475
A001875951,H_sensitive,0.04330906271934509,0.06069035083055496,0.7694882154464722,0.7938770437912166,0.026779931038618088,2.1359998579712443,795475
A001878464,M_sensitive,0.04323164373636246,0.0580105297267437,0.8785396218299866,0.8889290289174027,-0.011597609147429466,1.1803302765059187,791074
A001878464,H_sensitive,0.03836583346128464,0.051162682473659515,0.6932041645050049,0.698539818176683,-0.0022278670221567154,1.8424331787488097,791074
A001878464-1,M_sensitive,0.03284392133355141,0.048159051686525345,0.9379640817642212,0.9390419017175256,-0.011578108184039593,0.9854591777466803,738590
A001878464-1,H_sensitive,0.029432957991957664,0.04304703325033188,0.678886353969574,0.7034292225373109,-0.00207222206518054,1.5426271259282667,738590
A001879182-1,M_sensitive,0.027468299493193626,0.03958014026284218,0.9452532529830933,0.9405021329549659,-0.008293934166431427,1.0765665372555868,750679
A001879182-1,H_sensitive,0.029458612203598022,0.04102069139480591,0.752599835395813,0.7674329170539544,-0.012200064025819302,1.468902042891076,750679
A001885772,M_sensitive,0.043474603444337845,0.05553107708692551,0.8207710385322571,0.7902905117454367,-0.024120531976222992,1.0029188199776746,775022
A001885772,H_sensitive,0.03087935782968998,0.06173720210790634,0.45533639192581177,0.6810170081739132,0.0018923981115221977,1.7687669633628889,775022
A001887879,M_sensitive,0.04660879448056221,0.059165798127651215,0.8898757100105286,0.8844912569667555,-0.01634831726551056,1.0919710167969907,730885
A001887879,H_sensitive,0.0351618155837059,0.04901983216404915,0.721861720085144,0.7273412424612715,0.012154530733823776,1.8352363239659344,730885
A001888679,M_sensitive,0.04724711924791336,0.06125706061720848,0.8561708331108093,0.8469533482533061,-0.019694209098815918,1.0041559234397992,720223
A001888679,H_sensitive,0.03365039825439453,0.05499205365777016,0.5992524027824402,0.6868522105174848,0.012568932957947254,1.8453540736370377,720223
A001892094,M_sensitive,0.039369434118270874,0.055702093988657,0.7762332558631897,0.7576908222424305,-0.005667462944984436,1.2512530845347363,790121
A001892094,H_sensitive,0.037601884454488754,0.05695154890418053,0.7044400572776794,0.7412358120125911,0.0017984885489568114,1.977511537214875,790121
A001902512,M_sensitive,0.02626941166818142,0.040986355394124985,0.9205306768417358,0.9176354933269407,-0.006569370161741972,0.9873192466471147,759788
A001902512,H_sensitive,0.04155522957444191,0.07067275047302246,0.46900978684425354,0.6102247530334678,-0.014505011960864067,1.672315920873066,759788
