case_id,model,channel,map_mean,map_median,map_std,map_dynamic_range,input_luminance_mean
9300552186,B1_baseline,M_sensitive,0.20652605593204498,0.18450474739074707,0.0826907530426979,0.40274727314710546,0.27983084321022034
9300552186,B1_baseline,H_sensitive,0.22785162925720215,0.237393319606781,0.055336061865091324,0.189151851534843,0.27983084321022034
9300552186,B2_proposed_lambda_0p50,M_sensitive,0.21269653737545013,0.19779452681541443,0.08051811903715134,0.38095396801829334,0.27983084321022034
9300552186,B2_proposed_lambda_0p50,H_sensitive,0.23008336126804352,0.23759327828884125,0.038549453020095825,0.15559725850820535,0.27983084321022034
9300574781,B1_baseline,M_sensitive,0.30228009819984436,0.28195393085479736,0.14345432817935944,0.6385789263248445,0.3195388615131378
9300574781,B1_baseline,H_sensitive,0.2344352900981903,0.23911261558532715,0.06293291598558426,0.2841737232357264,0.3195388615131378
9300574781,B2_proposed_lambda_0p50,M_sensitive,0.3315509855747223,0.3210839182138443,0.14027918875217438,0.6397858027368785,0.3195388615131378
9300574781,B2_proposed_lambda_0p50,H_sensitive,0.22633066773414612,0.23551438748836517,0.03698841854929924,0.14839326947927475,0.3195388615131378
9300577026,B1_baseline,M_sensitive,0.21122677624225616,0.18441154062747955,0.10164035856723785,0.47231044366955766,0.3004056513309479
9300577026,B1_baseline,H_sensitive,0.21351683139801025,0.2159937024116516,0.0583307221531868,0.2899907819926739,0.3004056513309479
9300577026,B2_proposed_lambda_0p50,M_sensitive,0.21606355905532837,0.19362647831439972,0.09822942316532135,0.45426657445728785,0.3004056513309479
9300577026,B2_proposed_lambda_0p50,H_sensitive,0.22523176670074463,0.23217543959617615,0.04292699694633484,0.18623964309692384,0.3004056513309479
9300655391,B1_baseline,M_sensitive,0.23074670135974884,0.22409986704587936,0.08356086909770966,0.3758492819964887,0.23329097032546997
9300655391,B1_baseline,H_sensitive,0.20588813722133636,0.21997618675231934,0.05698258429765701,0.23092947490513338,0.23329097032546997
9300655391,B2_proposed_lambda_0p50,M_sensitive,0.2521046996116638,0.25438062846660614,0.07924693822860718,0.34076413586735727,0.23329097032546997
9300655391,B2_proposed_lambda_0p50,H_sensitive,0.22122420370578766,0.2307041808962822,0.042538344860076904,0.16114225313067435,0.23329097032546997
9300706043,B1_baseline,M_sensitive,0.3860643804073334,0.3619777113199234,0.19383873045444489,0.7412471012771129,0.19838762283325195
9300706043,B1_baseline,H_sensitive,0.2530672252178192,0.24726718664169312,0.09479912370443344,0.41923594176769224,0.19838762283325195
9300706043,B2_proposed_lambda_0p50,M_sensitive,0.4323376417160034,0.4409405589103699,0.17970846593379974,0.6973760988563298,0.19838762283325195
9300706043,B2_proposed_lambda_0p50,H_sensitive,0.2186955362558365,0.22704456746578217,0.03800502419471741,0.14010461196303364,0.19838762283325195
9300764848-1,B1_baseline,M_sensitive,0.1582949012517929,0.1569240465760231,0.07340880483388901,0.4172569235693662,0.3165149986743927
9300764848-1,B1_baseline,H_sensitive,0.21099190413951874,0.20995787531137466,0.07432086020708084,0.3996840684860932,0.3165149986743927
9300764848-1,B2_proposed_lambda_0p50,M_sensitive,0.17184390127658844,0.16603754460811615,0.06881248950958252,0.3618702676147221,0.3165149986743927
9300764848-1,B2_proposed_lambda_0p50,H_sensitive,0.22554680705070496,0.22946887463331223,0.041135672479867935,0.1637565231323242,0.3165149986743927
9300768221,B1_baseline,M_sensitive,0.24185232818126678,0.20668958127498627,0.1564537137746811,0.6468817726522682,0.2978735566139221
9300768221,B1_baseline,H_sensitive,0.22730624675750732,0.22796128690242767,0.07387807220220566,0.34387321852147523,0.2978735566139221
9300768221,B2_proposed_lambda_0p50,M_sensitive,0.2523798942565918,0.23662681877613068,0.14232775568962097,0.6250887982547282,0.2978735566139221
9300768221,B2_proposed_lambda_0p50,H_sensitive,0.21575303375720978,0.22363006323575974,0.03547016531229019,0.134931478947401,0.2978735566139221
9300800427,B1_baseline,M_sensitive,0.17113637924194336,0.17967773973941803,0.08317935466766357,0.4337130808504298,0.348947137594223
9300800427,B1_baseline,H_sensitive,0.21921901404857635,0.23063111305236816,0.05341614410281181,0.2407057683169842,0.348947137594223
9300800427,B2_proposed_lambda_0p50,M_sensitive,0.17317521572113037,0.18093256652355194,0.07905060052871704,0.39441500016953807,0.348947137594223
9300800427,B2_proposed_lambda_0p50,H_sensitive,0.2188943773508072,0.2292104884982109,0.03969297185540199,0.14969413608312607,0.348947137594223
9300858338,B1_baseline,M_sensitive,0.25596991181373596,0.2303142547607422,0.11646028608083725,0.5037039436399943,0.3770742118358612
9300858338,B1_baseline,H_sensitive,0.23016095161437988,0.23999778926372528,0.07402361184358597,0.3143225856125357,0.3770742118358612
9300858338,B2_proposed_lambda_0p50,M_sensitive,0.2474849969148636,0.23782643675804138,0.08349553495645523,0.4052476572990426,0.3770742118358612
9300858338,B2_proposed_lambda_0p50,H_sensitive,0.21745258569717407,0.2276122123003006,0.04001752659678459,0.15532471090555192,0.3770742118358612
9300874275,B1_baseline,M_sensitive,0.058944378048181534,0.04280135780572891,0.04915258288383484,0.18061408299952736,0.23083120584487915
9300874275,B1_baseline,H_sensitive,0.17318734526634216,0.159846231341362,0.06972801685333252,0.2625246241688728,0.23083120584487915
9300874275,B2_proposed_lambda_0p50,M_sensitive,0.06233031302690506,0.04546113312244415,0.05087598040699959,0.17136737227439863,0.23083120584487915
9300874275,B2_proposed_lambda_0p50,H_sensitive,0.17571792006492615,0.16711685061454773,0.048071376979351044,0.16674833714962006,0.23083120584487915
9300907970,B1_baseline,M_sensitive,0.2820063829421997,0.2715408653020859,0.18451371788978577,0.6840699896868319,0.25195613503456116
9300907970,B1_baseline,H_sensitive,0.262224406003952,0.25041820108890533,0.12220367044210434,0.4618753848224878,0.25195613503456116
9300907970,B2_proposed_lambda_0p50,M_sensitive,0.31006908416748047,0.3343060463666916,0.16794712841510773,0.5897150088939817,0.25195613503456116
9300907970,B2_proposed_lambda_0p50,H_sensitive,0.23661093413829803,0.2330183908343315,0.06804218888282776,0.3034489725530148,0.25195613503456116
9300938876-1,B1_baseline,M_sensitive,0.25134479999542236,0.20432999730110168,0.13260164856910706,0.5809873113036157,0.27988383173942566
9300938876-1,B1_baseline,H_sensitive,0.21819661557674408,0.22597742080688477,0.06673915684223175,0.2767066648602491,0.27988383173942566
9300938876-1,B2_proposed_lambda_0p50,M_sensitive,0.28693681955337524,0.24874630570411682,0.14129839837551117,0.6012142148613931,0.27988383173942566
9300938876-1,B2_proposed_lambda_0p50,H_sensitive,0.2304074466228485,0.24010083079338074,0.03722071275115013,0.142656102180481,0.27988383173942566
9300980658,B1_baseline,M_sensitive,0.2947227954864502,0.3137754797935486,0.1105961948633194,0.5336990857869387,0.15527179837226868
9300980658,B1_baseline,H_sensitive,0.22942200303077698,0.2382768839597702,0.05673063546419144,0.24904625594615953,0.15527179837226868
9300980658,B2_proposed_lambda_0p50,M_sensitive,0.3052317798137665,0.3194778263568878,0.10240275412797928,0.4851438399776818,0.15527179837226868
9300980658,B2_proposed_lambda_0p50,H_sensitive,0.22373920679092407,0.22936157882213593,0.04328351467847824,0.17452173858881,0.15527179837226868
9301000063,B1_baseline,M_sensitive,0.22058212757110596,0.22200759500265121,0.08489764481782913,0.4265670347213746,0.3002329170703888
9301000063,B1_baseline,H_sensitive,0.21968607604503632,0.2261415496468544,0.053169216960668564,0.2208475950360302,0.3002329170703888
9301000063,B2_proposed_lambda_0p50,M_sensitive,0.23637135326862335,0.2376181036233902,0.08263572305440903,0.4145590766519308,0.3002329170703888
9301000063,B2_proposed_lambda_0p50,H_sensitive,0.233385369181633,0.24039620161056519,0.03996741399168968,0.15125903263688095,0.3002329170703888
9301001640,B1_baseline,M_sensitive,0.2354094535112381,0.20294617116451263,0.11714089661836624,0.5156971426308153,0.34217721223831177
9301001640,B1_baseline,H_sensitive,0.23088404536247253,0.23448680341243744,0.07107105106115341,0.33085163831710773,0.34217721223831177
9301001640,B2_proposed_lambda_0p50,M_sensitive,0.25018951296806335,0.2412395179271698,0.10066783428192139,0.4853051753342149,0.34217721223831177
9301001640,B2_proposed_lambda_0p50,H_sensitive,0.22462540864944458,0.23450008034706116,0.036793582141399384,0.14577906817197794,0.34217721223831177
9301027515,B1_baseline,M_sensitive,0.2943030595779419,0.25245724618434906,0.1388552486896515,0.5755975001305335,0.22022296488285065
9301027515,B1_baseline,H_sensitive,0.2714042067527771,0.26048046350479126,0.09679598361253738,0.35646818824112414,0.22022296488285065
9301027515,B2_proposed_lambda_0p50,M_sensitive,0.29926159977912903,0.2809273898601532,0.1203923150897026,0.5390747459232804,0.22022296488285065
9301027515,B2_proposed_lambda_0p50,H_sensitive,0.23004917800426483,0.23395054787397385,0.046830229461193085,0.1938329792022705,0.22022296488285065
9301078546,B1_baseline,M_sensitive,0.2539203464984894,0.24650809168815613,0.10433357208967209,0.48565356239676494,0.1777825653553009
9301078546,B1_baseline,H_sensitive,0.2275366485118866,0.23478560149669647,0.07403909415006638,0.3320254662632943,0.1777825653553009
9301078546,B2_proposed_lambda_0p50,M_sensitive,0.271318644285202,0.2926788926124573,0.08342795819044113,0.36585191458463684,0.1777825653553009
9301078546,B2_proposed_lambda_0p50,H_sensitive,0.22770868241786957,0.23841550946235657,0.043197911232709885,0.19114474296569825,0.1777825653553009
9301127865,B1_baseline,M_sensitive,0.2323814481496811,0.21930043399333954,0.09773728996515274,0.4627662554383274,0.1838964819908142
9301127865,B1_baseline,H_sensitive,0.2323661744594574,0.2370276004076004,0.06523673236370087,0.2925055637955663,0.1838964819908142
9301127865,B2_proposed_lambda_0p50,M_sensitive,0.2448919266462326,0.24683980643749237,0.07751724869012833,0.3694799616932869,0.1838964819908142
9301127865,B2_proposed_lambda_0p50,H_sensitive,0.22243919968605042,0.23061540722846985,0.037884894758462906,0.13893784284591673,0.1838964819908142
9301133685,B1_baseline,M_sensitive,0.24669118225574493,0.2013908550143242,0.14228960871696472,0.6160469071567054,0.2704845070838928
9301133685,B1_baseline,H_sensitive,0.25630682706832886,0.2447962686419487,0.09470696747303009,0.420809817910194,0.2704845070838928
9301133685,B2_proposed_lambda_0p50,M_sensitive,0.25446757674217224,0.23923207074403763,0.12051624804735184,0.540781458765268,0.2704845070838928
9301133685,B2_proposed_lambda_0p50,H_sensitive,0.22806863486766815,0.23553767055273056,0.04257895052433014,0.18666945606470103,0.2704845070838928
9301147034,B1_baseline,M_sensitive,0.31402602791786194,0.3313515782356262,0.12898699939250946,0.5941027656197558,0.31928882002830505
9301147034,B1_baseline,H_sensitive,0.22699180245399475,0.23690518736839294,0.06268354505300522,0.2537488944828511,0.31928882002830505
9301147034,B2_proposed_lambda_0p50,M_sensitive,0.3357904255390167,0.36182501912117004,0.11643078178167343,0.5174800217151643,0.31928882002830505
9301147034,B2_proposed_lambda_0p50,H_sensitive,0.22051899135112762,0.23101460933685303,0.038383081555366516,0.1406940355896951,0.31928882002830505
9301159257,B1_baseline,M_sensitive,0.21967336535453796,0.19006766378879547,0.15397055447101593,0.6362678670138121,0.26966238021850586
9301159257,B1_baseline,H_sensitive,0.2366151213645935,0.23356766998767853,0.08618726581335068,0.43463723152875916,0.26966238021850586
9301159257,B2_proposed_lambda_0p50,M_sensitive,0.21961313486099243,0.21183383464813232,0.13378071784973145,0.5862594733759766,0.26966238021850586
9301159257,B2_proposed_lambda_0p50,H_sensitive,0.21959495544433594,0.22893179953098297,0.042355217039585114,0.1762669414281845,0.26966238021850586
9301197860,B1_baseline,M_sensitive,0.2616419196128845,0.22778403759002686,0.13733072578907013,0.5841032961755991,0.1654335856437683
9301197860,B1_baseline,H_sensitive,0.27368104457855225,0.26720716059207916,0.09577582776546478,0.37742224752902986,0.1654335856437683
9301197860,B2_proposed_lambda_0p50,M_sensitive,0.2593700885772705,0.2618601769208908,0.09529123455286026,0.4969117529690266,0.1654335856437683
9301197860,B2_proposed_lambda_0p50,H_sensitive,0.2309199720621109,0.24106328189373016,0.03857611119747162,0.15387688279151915,0.1654335856437683
A000010548,B1_baseline,M_sensitive,0.2682182192802429,0.2508286237716675,0.09720464050769806,0.4878498169779777,0.32818132638931274
A000010548,B1_baseline,H_sensitive,0.2251579612493515,0.23412790894508362,0.05928787589073181,0.2672075402736664,0.32818132638931274
A000010548,B2_proposed_lambda_0p50,M_sensitive,0.303947389125824,0.2925788164138794,0.09301647543907166,0.45923875212669374,0.32818132638931274
A000010548,B2_proposed_lambda_0p50,H_sensitive,0.22477136552333832,0.2341531217098236,0.03577538952231407,0.12562940418720242,0.32818132638931274
A000104693,B1_baseline,M_sensitive,0.21069402992725372,0.18006402999162674,0.10062317550182343,0.5013516369089491,0.34395965933799744
A000104693,B1_baseline,H_sensitive,0.21274559199810028,0.2250376120209694,0.05884332209825516,0.26213290154933955,0.34395965933799744
A000104693,B2_proposed_lambda_0p50,M_sensitive,0.2311856746673584,0.21698922663927078,0.0915781706571579,0.4680031067132956,0.34395965933799744
A000104693,B2_proposed_lambda_0p50,H_sensitive,0.22253258526325226,0.23269040882587433,0.03618161380290985,0.12357367143034934,0.34395965933799744
A000119489,B1_baseline,M_sensitive,0.1892291158437729,0.17777571082115173,0.10134944319725037,0.4740972647815947,0.34516382217407227
A000119489,B1_baseline,H_sensitive,0.21155498921871185,0.22221141308546066,0.05582132190465927,0.24276836603879934,0.34516382217407227
A000119489,B2_proposed_lambda_0p50,M_sensitive,0.19214658439159393,0.1895921677350998,0.09561389684677124,0.46488661542534826,0.34516382217407227
A000119489,B2_proposed_lambda_0p50,H_sensitive,0.2150404453277588,0.2252768650650978,0.0376238115131855,0.1425733350217343,0.34516382217407227
A000137479,B1_baseline,M_sensitive,0.20020242035388947,0.18863913416862488,0.07820840179920197,0.4356420043855909,0.2860533893108368
A000137479,B1_baseline,H_sensitive,0.224948450922966,0.22780589759349823,0.06841316819190979,0.3505356155335908,0.2860533893108368
A000137479,B2_proposed_lambda_0p50,M_sensitive,0.2197672724723816,0.202458918094635,0.08697226643562317,0.47308764494955546,0.2860533893108368
A000137479,B2_proposed_lambda_0p50,H_sensitive,0.24439449608325958,0.24803097546100616,0.04928668215870857,0.2114743262529373,0.2860533893108368
A000181243-1,B1_baseline,M_sensitive,0.21071134507656097,0.18291690945625305,0.10119788348674774,0.5395015162229522,0.3574140667915344
A000181243-1,B1_baseline,H_sensitive,0.22451575100421906,0.23054896295070648,0.06333538889884949,0.31761858046054603,0.3574140667915344
A000181243-1,B2_proposed_lambda_0p50,M_sensitive,0.22763361036777496,0.1959136724472046,0.10966039448976517,0.5215773108601568,0.3574140667915344
A000181243-1,B2_proposed_lambda_0p50,H_sensitive,0.22223109006881714,0.2290981411933899,0.035865094512701035,0.13830212414264673,0.3574140667915344
A000184787,B1_baseline,M_sensitive,0.20740613341331482,0.1909245252609253,0.10034309327602386,0.4973734984919426,0.2608533799648285
A000184787,B1_baseline,H_sensitive,0.23409900069236755,0.233226977288723,0.08163468539714813,0.3486218240857124,0.2608533799648285
A000184787,B2_proposed_lambda_0p50,M_sensitive,0.22958806157112122,0.23651373386383057,0.0813244879245758,0.38274881701916447,0.2608533799648285
A000184787,B2_proposed_lambda_0p50,H_sensitive,0.2266843318939209,0.23231691867113113,0.04528561979532242,0.1984925048053262,0.2608533799648285
A000222758,B1_baseline,M_sensitive,0.27815863490104675,0.26024946570396423,0.14592492580413818,0.5886016348376868,0.18769797682762146
A000222758,B1_baseline,H_sensitive,0.24895192682743073,0.23987825959920883,0.0872599184513092,0.34167393222451203,0.18769797682762146
A000222758,B2_proposed_lambda_0p50,M_sensitive,0.2926172614097595,0.3074922561645508,0.11725421994924545,0.5211510534863916,0.18769797682762146
A000222758,B2_proposed_lambda_0p50,H_sensitive,0.2278740555047989,0.24047493934631348,0.03779248520731926,0.14681666120886783,0.18769797682762146
A000247949,B1_baseline,M_sensitive,0.29239094257354736,0.2711605429649353,0.12659379839897156,0.5507477144896984,0.17798365652561188
A000247949,B1_baseline,H_sensitive,0.2551770806312561,0.25283126533031464,0.06569334119558334,0.27019234687089927,0.17798365652561188
A000247949,B2_proposed_lambda_0p50,M_sensitive,0.3039505183696747,0.29818327724933624,0.10096320509910583,0.49873446065932525,0.17798365652561188
A000247949,B2_proposed_lambda_0p50,H_sensitive,0.22363968193531036,0.23167172819375992,0.0374983549118042,0.13364139586687115,0.17798365652561188
A000267871,B1_baseline,M_sensitive,0.20357517898082733,0.1839677169919014,0.086431585252285,0.43782798647880505,0.28795599937438965
A000267871,B1_baseline,H_sensitive,0.229044109582901,0.24011819809675217,0.06105487421154976,0.27941935807466506,0.28795599937438965
A000267871,B2_proposed_lambda_0p50,M_sensitive,0.19520975649356842,0.18712783604860306,0.06973422318696976,0.33833886981010386,0.28795599937438965
A000267871,B2_proposed_lambda_0p50,H_sensitive,0.22543686628341675,0.2338864803314209,0.042973704636096954,0.17790648639202117,0.28795599937438965
A000275458,B1_baseline,M_sensitive,0.22843201458454132,0.20106321573257446,0.0911269560456276,0.4226189321279525,0.22547326982021332
A000275458,B1_baseline,H_sensitive,0.2509995996952057,0.2537882924079895,0.07704146206378937,0.33847872212529173,0.22547326982021332
A000275458,B2_proposed_lambda_0p50,M_sensitive,0.1982477903366089,0.19590945541858673,0.05998530983924866,0.2701546534895895,0.22547326982021332
A000275458,B2_proposed_lambda_0p50,H_sensitive,0.22132669389247894,0.2297353744506836,0.03660675510764122,0.14438009768724436,0.22547326982021332
A000289791,B1_baseline,M_sensitive,0.2033405750989914,0.19002214074134827,0.10011976957321167,0.4454377891123291,0.25779882073402405
A000289791,B1_baseline,H_sensitive,0.2128734588623047,0.22819703817367554,0.06660182774066925,0.25860829800367036,0.25779882073402405
A000289791,B2_proposed_lambda_0p50,M_sensitive,0.20695602893829346,0.20669375360012054,0.09593530744314194,0.38807286575436556,0.25779882073402405
A000289791,B2_proposed_lambda_0p50,H_sensitive,0.21693885326385498,0.2261565625667572,0.04198049381375313,0.1576999479532242,0.25779882073402405
A000314982,B1_baseline,M_sensitive,0.2161480188369751,0.18122249841690063,0.1214379221200943,0.5989031060785058,0.2866549789905548
A000314982,B1_baseline,H_sensitive,0.23028583824634552,0.22200731188058853,0.07804454118013382,0.33396419398486615,0.2866549789905548
A000314982,B2_proposed_lambda_0p50,M_sensitive,0.23913949728012085,0.21289747208356857,0.11234188824892044,0.5338127847388386,0.2866549789905548
A000314982,B2_proposed_lambda_0p50,H_sensitive,0.22457629442214966,0.23204122483730316,0.03746267035603523,0.13962254747748376,0.2866549789905548
A000327597,B1_baseline,M_sensitive,0.2346661537885666,0.22078937292099,0.0828729122877121,0.44603922784328465,0.3485586941242218
A000327597,B1_baseline,H_sensitive,0.23655185103416443,0.24439191818237305,0.058896612375974655,0.3145145663619041,0.3485586941242218
A000327597,B2_proposed_lambda_0p50,M_sensitive,0.22297336161136627,0.21404311060905457,0.06459563225507736,0.3198870825767517,0.3485586941242218
A000327597,B2_proposed_lambda_0p50,H_sensitive,0.2191845327615738,0.22551245987415314,0.03620833531022072,0.14255957961082455,0.3485586941242218
A000330769,B1_baseline,M_sensitive,0.2402072697877884,0.22437158972024918,0.08294326812028885,0.43254431501030866,0.33082208037376404
A000330769,B1_baseline,H_sensitive,0.22141021490097046,0.2295551672577858,0.05761795863509178,0.24010950639843934,0.33082208037376404
A000330769,B2_proposed_lambda_0p50,M_sensitive,0.2674238979816437,0.2623232901096344,0.08175511658191681,0.4205433523654938,0.33082208037376404
A000330769,B2_proposed_lambda_0p50,H_sensitive,0.22770623862743378,0.23422669619321823,0.039357058703899384,0.14641117542982093,0.33082208037376404
A000441933,B1_baseline,M_sensitive,0.24600432813167572,0.22469227761030197,0.09139060974121094,0.4478338427841665,0.2583823502063751
A000441933,B1_baseline,H_sensitive,0.2610902190208435,0.26407547295093536,0.069123774766922,0.3208090135455153,0.2583823502063751
A000441933,B2_proposed_lambda_0p50,M_sensitive,0.22505497932434082,0.22184786945581436,0.06354344636201859,0.3067703939229262,0.2583823502063751
A000441933,B2_proposed_lambda_0p50,H_sensitive,0.2204160839319229,0.22969353199005127,0.03635074943304062,0.13902510598301898,0.2583823502063751
A000454833,B1_baseline,M_sensitive,0.30326664447784424,0.24437520653009415,0.24669614434242249,0.8957768281630706,0.05375184491276741
A000454833,B1_baseline,H_sensitive,0.33111709356307983,0.31854575872421265,0.12729939818382263,0.478492221236229,0.05375184491276741
A000454833,B2_proposed_lambda_0p50,M_sensitive,0.30598926544189453,0.2893141359090805,0.21864311397075653,0.8689360254467465,0.05375184491276741
A000454833,B2_proposed_lambda_0p50,H_sensitive,0.24723009765148163,0.24471108615398407,0.06560280919075012,0.28595873549580586,0.05375184491276741
A000463768,B1_baseline,M_sensitive,0.11778835952281952,0.11629156768321991,0.0487687811255455,0.26695845542475594,0.30152472853660583
A000463768,B1_baseline,H_sensitive,0.20493721961975098,0.21484839916229248,0.054306164383888245,0.26000568725168705,0.30152472853660583
A000463768,B2_proposed_lambda_0p50,M_sensitive,0.1254620999097824,0.12981999665498734,0.04848410189151764,0.24189249530434612,0.30152472853660583
A000463768,B2_proposed_lambda_0p50,H_sensitive,0.21181371808052063,0.21901153028011322,0.039278123527765274,0.15040015116333963,0.30152472853660583
A000477213,B1_baseline,M_sensitive,0.2777731716632843,0.2566193640232086,0.13045525550842285,0.5988294300436973,0.312705397605896
A000477213,B1_baseline,H_sensitive,0.21048907935619354,0.22440747171640396,0.05690385028719902,0.25170598760247226,0.312705397605896
A000477213,B2_proposed_lambda_0p50,M_sensitive,0.3152416944503784,0.312686488032341,0.12276209145784378,0.5763423347473143,0.312705397605896
A000477213,B2_proposed_lambda_0p50,H_sensitive,0.217699334025383,0.22772924602031708,0.03660602495074272,0.1374756251275539,0.312705397605896
A000487005,B1_baseline,M_sensitive,0.18357397615909576,0.17279686033725739,0.07402437180280685,0.3508427582681176,0.3652903437614441
A000487005,B1_baseline,H_sensitive,0.20409157872200012,0.21333590149879456,0.05589538440108299,0.24059009253978708,0.3652903437614441
A000487005,B2_proposed_lambda_0p50,M_sensitive,0.1942834109067917,0.18908607959747314,0.0746455192565918,0.3486313313245773,0.3652903437614441
A000487005,B2_proposed_lambda_0p50,H_sensitive,0.22258490324020386,0.23228910565376282,0.04181937500834465,0.16380995512008664,0.3652903437614441
A000502944,B1_baseline,M_sensitive,0.3033190369606018,0.29189451038837433,0.1787777692079544,0.6814693540520966,0.1932629942893982
A000502944,B1_baseline,H_sensitive,0.26620349287986755,0.26351940631866455,0.09968894720077515,0.39016066633164886,0.1932629942893982
A000502944,B2_proposed_lambda_0p50,M_sensitive,0.3241718113422394,0.34556300938129425,0.16146570444107056,0.6366075479425494,0.1932629942893982
A000502944,B2_proposed_lambda_0p50,H_sensitive,0.22509683668613434,0.23424554616212845,0.04190858453512192,0.1785327507555485,0.1932629942893982
A000523219,B1_baseline,M_sensitive,0.22013874351978302,0.2072567120194435,0.10495878756046295,0.47228113386779946,0.18940016627311707
A000523219,B1_baseline,H_sensitive,0.23353728652000427,0.23603665083646774,0.07992257922887802,0.3341801282018422,0.18940016627311707
A000523219,B2_proposed_lambda_0p50,M_sensitive,0.2364356815814972,0.24161972850561142,0.08194661885499954,0.379011817425489,0.18940016627311707
A000523219,B2_proposed_lambda_0p50,H_sensitive,0.22609299421310425,0.23700129985809326,0.03910787031054497,0.14638725638389577,0.18940016627311707
A000542034,B1_baseline,M_sensitive,0.26887938380241394,0.24167367815971375,0.11632741987705231,0.5141637625545262,0.17694109678268433
A000542034,B1_baseline,H_sensitive,0.24128024280071259,0.2434067502617836,0.07011519372463226,0.3030529511719941,0.17694109678268433
A000542034,B2_proposed_lambda_0p50,M_sensitive,0.2782898545265198,0.2728644162416458,0.08915937691926956,0.4221959260106085,0.17694109678268433
A000542034,B2_proposed_lambda_0p50,H_sensitive,0.22408728301525116,0.23351901769638062,0.03656220808625221,0.13578903794288635,0.17694109678268433
A000590309,B1_baseline,M_sensitive,0.18915152549743652,0.1830344945192337,0.08560608327388763,0.40414853602647766,0.34628379344940186
A000590309,B1_baseline,H_sensitive,0.20673392713069916,0.21431252360343933,0.05566953867673874,0.22834807381033848,0.34628379344940186
A000590309,B2_proposed_lambda_0p50,M_sensitive,0.20355254411697388,0.2037103921175003,0.08363425731658936,0.4114464404061436,0.34628379344940186
A000590309,B2_proposed_lambda_0p50,H_sensitive,0.21850958466529846,0.22858881950378418,0.03999292477965355,0.14877594381570813,0.34628379344940186
A000733898,B1_baseline,M_sensitive,0.2102867215871811,0.21059329062700272,0.06911467760801315,0.33819415383040774,0.27274709939956665
A000733898,B1_baseline,H_sensitive,0.25098809599876404,0.24143803119659424,0.09206192195415497,0.4704598657786846,0.27274709939956665
A000733898,B2_proposed_lambda_0p50,M_sensitive,0.21786905825138092,0.2269320711493492,0.07157044857740402,0.2833404198288917,0.27274709939956665
A000733898,B2_proposed_lambda_0p50,H_sensitive,0.23924961686134338,0.2436346709728241,0.04318651556968689,0.18305876627564427,0.27274709939956665
A000808977,B1_baseline,M_sensitive,0.19024281203746796,0.1777733862400055,0.07247871160507202,0.3642643454670903,0.23899777233600616
A000808977,B1_baseline,H_sensitive,0.21565787494182587,0.22956730425357819,0.07013407349586487,0.323861063122745,0.23899777233600616
A000808977,B2_proposed_lambda_0p50,M_sensitive,0.20399942994117737,0.19698390364646912,0.06456608325242996,0.30324657917022685,0.23899777233600616
A000808977,B2_proposed_lambda_0p50,H_sensitive,0.22074183821678162,0.23011569678783417,0.03954140469431877,0.14909901380538942,0.23899777233600616
A000822630,B1_baseline,M_sensitive,0.22131502628326416,0.18805260956287384,0.14875318109989166,0.6248609588108957,0.27720358967781067
A000822630,B1_baseline,H_sensitive,0.2230662852525711,0.21889157593250275,0.07371315360069275,0.3179401460289955,0.27720358967781067
A000822630,B2_proposed_lambda_0p50,M_sensitive,0.2431575059890747,0.23251883685588837,0.13831299543380737,0.5719783972576257,0.27720358967781067
A000822630,B2_proposed_lambda_0p50,H_sensitive,0.21617217361927032,0.22505441308021545,0.037869829684495926,0.14282445907592772,0.27720358967781067
A000827083,B1_baseline,M_sensitive,0.1558452546596527,0.15167991816997528,0.07019519805908203,0.3126448469329626,0.1530209481716156
A000827083,B1_baseline,H_sensitive,0.22667662799358368,0.24276688694953918,0.05932096764445305,0.24639071017503755,0.1530209481716156
A000827083,B2_proposed_lambda_0p50,M_sensitive,0.15692459046840668,0.15758024156093597,0.06730111688375473,0.2994390320125968,0.1530209481716156
A000827083,B2_proposed_lambda_0p50,H_sensitive,0.2207164615392685,0.22924752533435822,0.040850382298231125,0.17006648659706122,0.1530209481716156
A000829808,B1_baseline,M_sensitive,0.1939113438129425,0.17692629247903824,0.07768725603818893,0.4338919966667892,0.354756623506546
A000829808,B1_baseline,H_sensitive,0.2233375608921051,0.22922326624393463,0.06756651401519775,0.34842475757002844,0.354756623506546
A000829808,B2_proposed_lambda_0p50,M_sensitive,0.1997070461511612,0.18554484099149704,0.06905239075422287,0.34002190861850984,0.354756623506546
A000829808,B2_proposed_lambda_0p50,H_sensitive,0.22435957193374634,0.22968322038650513,0.04908198490738869,0.25916047662496566,0.354756623506546
A000913952,B1_baseline,M_sensitive,0.24986660480499268,0.24126603454351425,0.08057910203933716,0.385596241503954,0.3272826671600342
A000913952,B1_baseline,H_sensitive,0.21902109682559967,0.22763004899024963,0.06194569915533066,0.3201541993767024,0.3272826671600342
A000913952,B2_proposed_lambda_0p50,M_sensitive,0.27511197328567505,0.27329103648662567,0.07582028210163116,0.3817018190771342,0.3272826671600342
A000913952,B2_proposed_lambda_0p50,H_sensitive,0.2241799384355545,0.2374086081981659,0.03875285014510155,0.13574448153376584,0.3272826671600342
A001027349,B1_baseline,M_sensitive,0.20305362343788147,0.18146196007728577,0.08752305060625076,0.45242907591164083,0.34445539116859436
