case_id,model,channel,finite_fraction,all_zero,constant,min,max,mean,median,std,p01,p05,p25,p75,p95,p99,iqr,p99_p01_range,zero_fraction,one_fraction,near_zero_fraction,near_one_fraction
A001628911,B1_baseline,M_sensitive,1.0,False,False,2.515555934223812e-05,0.7363763451576233,0.24251896142959595,0.21977616101503372,0.1417304277420044,0.019580094534903763,0.04359415993094444,0.14216970279812813,0.32396622747182846,0.5171625375747682,0.6209995675086976,0.18179652467370033,0.6014194729737938,0.0,0.0,4.6127524433609915e-05,0.0
A001628911,B1_baseline,H_sensitive,1.0,False,False,0.04412437602877617,0.6408079266548157,0.2418222427368164,0.24484657496213913,0.09029544144868851,0.05653872586786747,0.09425846040248871,0.1753540225327015,0.30291470885276794,0.394104577600956,0.4506544926762583,0.12756068632006645,0.39411576680839083,0.0,0.0,0.0,0.0
A001628911,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,3.0060697099543177e-05,0.6985948085784912,0.26236188411712646,0.28432467579841614,0.11978582292795181,0.018025866895914077,0.04427722506225109,0.17483105137944221,0.3443947732448578,0.4395862013101578,0.507019721865654,0.16956372186541557,0.48899385496973996,0.0,0.0,2.795607541430904e-05,0.0
A001628911,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.032848604023456573,0.6356677412986755,0.21733705699443817,0.22868719696998596,0.03833026811480522,0.1451067619025707,0.15653870701789857,0.1802750676870346,0.24773605167865753,0.26890134811401367,0.2851685056090355,0.06746098399162292,0.1400617437064648,0.0,0.0,0.0,0.0
A001629085,B1_baseline,M_sensitive,1.0,False,False,0.00023265465279109776,0.738682746887207,0.18501721322536469,0.15551820397377014,0.11284895986318588,0.03059006156399846,0.05743794422596693,0.10657482594251633,0.23340947553515434,0.41558584570884705,0.5683506727218628,0.12683464959263802,0.5377606111578643,0.0,0.0,0.0,0.0
A001629085,B1_baseline,H_sensitive,1.0,False,False,0.07416108250617981,0.6777807474136353,0.22443051636219025,0.2332535907626152,0.06708330661058426,0.09859460592269897,0.11886364780366421,0.172475453466177,0.26062825322151184,0.3443026691675186,0.4090719074010849,0.08815279975533485,0.3104773014783859,0.0,0.0,0.0,0.0
A001629085,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,0.0005989433266222477,0.6901565790176392,0.17935290932655334,0.16433380544185638,0.09969773888587952,0.02159325499087572,0.04192616697400808,0.10546894744038582,0.2339797131717205,0.3676677867770195,0.47367582470178604,0.1285107657313347,0.4520825697109103,0.0,0.0,0.0,0.0
A001629085,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.06867089867591858,0.594904363155365,0.20937570929527283,0.21755388379096985,0.037905286997556686,0.1376708410680294,0.14840435609221458,0.17446014657616615,0.2406286932528019,0.2594633474946022,0.273970365524292,0.06616854667663574,0.1362995244562626,0.0,0.0,0.0,0.0
A001629318,B1_baseline,M_sensitive,1.0,False,False,0.003919010050594807,0.6591716408729553,0.14295902848243713,0.12539441883563995,0.07650788128376007,0.034790486916899684,0.04986717887222767,0.09100011363625526,0.17338772863149643,0.3055635094642639,0.39393846035003677,0.08238761499524117,0.3591479734331371,0.0,0.0,0.0,0.0
A001629318,B1_baseline,H_sensitive,1.0,False,False,0.0717373788356781,0.5204285979270935,0.20924223959445953,0.2237630933523178,0.060305435210466385,0.08391900926828384,0.10896435305476189,0.157143734395504,0.25446897745132446,0.29353663325309753,0.33349357426166537,0.09732524305582047,0.24957456499338154,0.0,0.0,0.0,0.0
A001629318,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,0.0016293444205075502,0.7200562953948975,0.1402742713689804,0.12921829521656036,0.06955168396234512,0.020058458633720876,0.04441204816102982,0.08927465602755547,0.18089544028043747,0.26695255041122434,0.3127209013700487,0.091620784252882,0.29266244273632785,0.0,0.0,0.0,0.0
A001629318,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.04823716729879379,0.6142240762710571,0.21133862435817719,0.21923977136611938,0.03908270597457886,0.14244374722242356,0.1533530443906784,0.1730569452047348,0.24613583832979202,0.26504331827163696,0.2809076535701752,0.07307889312505722,0.13846390634775166,0.0,0.0,0.0,0.0
A001630235,B1_baseline,M_sensitive,1.0,False,False,0.005080514587461948,0.667725145816803,0.22793707251548767,0.2079036831855774,0.10804987698793411,0.04434727903455496,0.08196162655949593,0.14688728377223015,0.2965289279818535,0.4335080236196516,0.5343337100744244,0.14964164420962334,0.4899864310398695,0.0,0.0,0.0,0.0
A001630235,B1_baseline,H_sensitive,1.0,False,False,0.06226933375000954,0.6631901264190674,0.22502565383911133,0.2278446927666664,0.06391482055187225,0.10464433521032333,0.12319872416555881,0.17979531735181808,0.2590961456298828,0.33896768689155576,0.3872140076756477,0.07930082827806473,0.28256967246532433,0.0,0.0,0.0,0.0
A001630235,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,9.869050700217485e-05,0.6772758364677429,0.23666995763778687,0.24702668190002441,0.08632290363311768,0.03488700453191996,0.08589700236916542,0.1770477034151554,0.29541318118572235,0.35801165848970395,0.4571028739213943,0.11836547777056694,0.42221586938947436,0.0,0.0,1.4754267671924104e-06,0.0
A001630235,B2_proposed_lambda_0p50,H_sensitive,1.0,False,False,0.006234611850231886,0.7496452927589417,0.21791242063045502,0.2284487560391426,0.03652852028608322,0.14811471953988076,0.15998891294002532,0.18300459161400795,0.24824126064777374,0.2658603981137276,0.27611418396234505,0.06523666903376579,0.1279994644224643,0.0,0.0,0.0,0.0
A001630396,B1_baseline,M_sensitive,1.0,False,False,0.0033362458925694227,0.760610818862915,0.21792034804821014,0.18935316801071167,0.1148921474814415,0.041216967552900316,0.09188807383179665,0.13725677877664566,0.267312690615654,0.4669699341058731,0.598808776140213,0.13005591183900833,0.5575918085873127,0.0,0.0,0.0,0.0
A001630396,B1_baseline,H_sensitive,1.0,False,False,0.07005295157432556,0.7045751214027405,0.22214649617671967,0.22934141755104065,0.06498398631811142,0.1002195942401886,0.11576057076454163,0.1703411266207695,0.2643784135580063,0.32243506312370296,0.37869656503200544,0.09403728693723679,0.2784769707918168,0.0,0.0,0.0,0.0
A001630396,B2_proposed_lambda_0p50,M_sensitive,1.0,False,False,0.0003596411261241883,0.7627072930335999,0.22735008597373962,0.2127736508846283,0.11147202551364899,0.03514235936105251,0.06244004853069783,0.1473393216729164,0.3026813864707947,0.4248213499784469,0.5339465498924262,0.15534206479787827,0.49880419053137365,0.0,0.0,0.0,0.0
