latent_id,m_base,h_base,mask_category,replicate,camera,light,valid_skin_fraction,retry_count,retry_exhausted,exposure_ev,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction
AM3_M0.90_H0.50_Mild_0,0.9,0.5,Mild,0,Olympus E-PL2,D65,0.783782958984375,1,False,-0.1244014822010478,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_0,0.9,0.5,Mild,0,Olympus E-PL2,A,0.783782958984375,1,False,0.07245226693298645,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_0,0.9,0.5,Mild,0,Olympus E-PL2,FL2,0.783782958984375,1,False,-0.4703356425818873,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_0,0.9,0.5,Mild,0,Olympus E-PL2,FL11,0.783782958984375,1,False,-0.22405814534545715,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_1,0.9,0.5,Mild,1,Olympus E-PL2,D65,0.8484039306640625,1,False,-0.25612971246976535,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_1,0.9,0.5,Mild,1,Olympus E-PL2,A,0.8484039306640625,1,False,0.24755983333425968,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_1,0.9,0.5,Mild,1,Olympus E-PL2,FL2,0.8484039306640625,1,False,-0.33896229100612923,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_1,0.9,0.5,Mild,1,Olympus E-PL2,FL11,0.8484039306640625,1,False,-0.2855743131098556,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_2,0.9,0.5,Mild,2,Olympus E-PL2,D65,0.8372802734375,1,False,0.09256326127902381,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_2,0.9,0.5,Mild,2,Olympus E-PL2,A,0.8372802734375,1,False,-0.16379684992316246,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_2,0.9,0.5,Mild,2,Olympus E-PL2,FL2,0.8372802734375,1,False,-0.12407584704434749,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_2,0.9,0.5,Mild,2,Olympus E-PL2,FL11,0.8372802734375,1,False,0.3091640299630988,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_3,0.9,0.5,Mild,3,Olympus E-PL2,D65,0.8054962158203125,1,False,-0.37048424303202354,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_3,0.9,0.5,Mild,3,Olympus E-PL2,A,0.8054962158203125,1,False,0.20630305155684103,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_3,0.9,0.5,Mild,3,Olympus E-PL2,FL2,0.8054962158203125,1,False,-0.4227278561603117,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_3,0.9,0.5,Mild,3,Olympus E-PL2,FL11,0.8054962158203125,1,False,-0.0675944731229744,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_4,0.9,0.5,Mild,4,Olympus E-PL2,D65,0.89581298828125,1,False,0.008627380246672645,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_4,0.9,0.5,Mild,4,Olympus E-PL2,A,0.89581298828125,1,False,0.20439210404799346,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_4,0.9,0.5,Mild,4,Olympus E-PL2,FL2,0.89581298828125,1,False,-0.4786034353138114,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_4,0.9,0.5,Mild,4,Olympus E-PL2,FL11,0.89581298828125,1,False,-0.4415218691207388,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_5,0.9,0.5,Mild,5,Olympus E-PL2,D65,0.7302093505859375,1,False,0.12100233529389481,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_5,0.9,0.5,Mild,5,Olympus E-PL2,A,0.7302093505859375,1,False,-0.01124128344060571,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_5,0.9,0.5,Mild,5,Olympus E-PL2,FL2,0.7302093505859375,1,False,0.020157590919279378,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_5,0.9,0.5,Mild,5,Olympus E-PL2,FL11,0.7302093505859375,1,False,-0.11225294759407833,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_6,0.9,0.5,Mild,6,Olympus E-PL2,D65,0.917755126953125,1,False,-0.15194464912487765,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_6,0.9,0.5,Mild,6,Olympus E-PL2,A,0.917755126953125,1,False,-0.008524295467344123,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_6,0.9,0.5,Mild,6,Olympus E-PL2,FL2,0.917755126953125,1,False,-0.33353609240713894,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_6,0.9,0.5,Mild,6,Olympus E-PL2,FL11,0.917755126953125,1,False,-0.19248814776041978,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_7,0.9,0.5,Mild,7,Olympus E-PL2,D65,0.848541259765625,1,False,-0.45538823461185224,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_7,0.9,0.5,Mild,7,Olympus E-PL2,A,0.848541259765625,1,False,0.15315843994996692,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_7,0.9,0.5,Mild,7,Olympus E-PL2,FL2,0.848541259765625,1,False,-0.2406616465058407,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Mild_7,0.9,0.5,Mild,7,Olympus E-PL2,FL11,0.848541259765625,1,False,-0.4385613317061774,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_0,0.9,0.5,Strong,0,Olympus E-PL2,D65,0.3289642333984375,1,False,0.12056803586709886,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_0,0.9,0.5,Strong,0,Olympus E-PL2,A,0.3289642333984375,1,False,-0.2010852033968365,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_0,0.9,0.5,Strong,0,Olympus E-PL2,FL2,0.3289642333984375,1,False,-0.30790839454917257,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_0,0.9,0.5,Strong,0,Olympus E-PL2,FL11,0.3289642333984375,1,False,-0.23513385164556527,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_1,0.9,0.5,Strong,1,Olympus E-PL2,D65,0.4692840576171875,1,False,-0.2150608594970641,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_1,0.9,0.5,Strong,1,Olympus E-PL2,A,0.4692840576171875,1,False,-0.170574219286658,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_1,0.9,0.5,Strong,1,Olympus E-PL2,FL2,0.4692840576171875,1,False,-0.46330217298674564,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_1,0.9,0.5,Strong,1,Olympus E-PL2,FL11,0.4692840576171875,1,False,0.3005330790322023,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_2,0.9,0.5,Strong,2,Olympus E-PL2,D65,0.65753173828125,1,False,-0.4092383106811193,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_2,0.9,0.5,Strong,2,Olympus E-PL2,A,0.65753173828125,1,False,0.08340875701290806,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_2,0.9,0.5,Strong,2,Olympus E-PL2,FL2,0.65753173828125,1,False,-0.13665052904280678,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_2,0.9,0.5,Strong,2,Olympus E-PL2,FL11,0.65753173828125,1,False,-0.1351157225388041,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_3,0.9,0.5,Strong,3,Olympus E-PL2,D65,0.368560791015625,1,False,0.05763001158332448,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_3,0.9,0.5,Strong,3,Olympus E-PL2,A,0.368560791015625,1,False,-0.330289148717692,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_3,0.9,0.5,Strong,3,Olympus E-PL2,FL2,0.368560791015625,1,False,0.0489445591479335,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_3,0.9,0.5,Strong,3,Olympus E-PL2,FL11,0.368560791015625,1,False,-0.34820806507981616,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_4,0.9,0.5,Strong,4,Olympus E-PL2,D65,0.3738555908203125,1,False,-0.15571133741721377,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_4,0.9,0.5,Strong,4,Olympus E-PL2,A,0.3738555908203125,1,False,0.2482234172814205,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_4,0.9,0.5,Strong,4,Olympus E-PL2,FL2,0.3738555908203125,1,False,0.12021267013677361,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_4,0.9,0.5,Strong,4,Olympus E-PL2,FL11,0.3738555908203125,1,False,0.17772875137866928,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_5,0.9,0.5,Strong,5,Olympus E-PL2,D65,0.62469482421875,1,False,-0.15020706393222433,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_5,0.9,0.5,Strong,5,Olympus E-PL2,A,0.62469482421875,1,False,0.09696525874321571,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_5,0.9,0.5,Strong,5,Olympus E-PL2,FL2,0.62469482421875,1,False,0.30995490604973486,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_5,0.9,0.5,Strong,5,Olympus E-PL2,FL11,0.62469482421875,1,False,-0.055584423919260106,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_6,0.9,0.5,Strong,6,Olympus E-PL2,D65,0.620086669921875,1,False,0.19672089010338256,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_6,0.9,0.5,Strong,6,Olympus E-PL2,A,0.620086669921875,1,False,0.1598122823667636,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_6,0.9,0.5,Strong,6,Olympus E-PL2,FL2,0.620086669921875,1,False,0.05093156313330505,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_6,0.9,0.5,Strong,6,Olympus E-PL2,FL11,0.620086669921875,1,False,-0.007656781635737131,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_7,0.9,0.5,Strong,7,Olympus E-PL2,D65,0.4333038330078125,1,False,-0.32823273960981036,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_7,0.9,0.5,Strong,7,Olympus E-PL2,A,0.4333038330078125,1,False,-0.33164778844431075,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_7,0.9,0.5,Strong,7,Olympus E-PL2,FL2,0.4333038330078125,1,False,0.2387824958054514,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.50_Strong_7,0.9,0.5,Strong,7,Olympus E-PL2,FL11,0.4333038330078125,1,False,-0.23174365789190665,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_0,0.9,0.95,Full,0,Olympus E-PL2,D65,1.0,1,False,0.05925107226397208,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_0,0.9,0.95,Full,0,Olympus E-PL2,A,1.0,1,False,-0.48379305191259325,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_0,0.9,0.95,Full,0,Olympus E-PL2,FL2,1.0,1,False,-0.1310376314746241,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_0,0.9,0.95,Full,0,Olympus E-PL2,FL11,1.0,1,False,-0.2742332430161834,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_1,0.9,0.95,Full,1,Olympus E-PL2,D65,1.0,1,False,0.001931764555388904,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_1,0.9,0.95,Full,1,Olympus E-PL2,A,1.0,1,False,0.02834419517056863,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_1,0.9,0.95,Full,1,Olympus E-PL2,FL2,1.0,1,False,0.23658470071628834,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_1,0.9,0.95,Full,1,Olympus E-PL2,FL11,1.0,1,False,-0.21385966894540587,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_2,0.9,0.95,Full,2,Olympus E-PL2,D65,1.0,1,False,0.10363181492070983,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_2,0.9,0.95,Full,2,Olympus E-PL2,A,1.0,1,False,-0.4068933836032423,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_2,0.9,0.95,Full,2,Olympus E-PL2,FL2,1.0,1,False,-0.2168310945892259,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_2,0.9,0.95,Full,2,Olympus E-PL2,FL11,1.0,1,False,-0.17962389895918907,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_3,0.9,0.95,Full,3,Olympus E-PL2,D65,1.0,1,False,-0.3447451050485524,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_3,0.9,0.95,Full,3,Olympus E-PL2,A,1.0,1,False,-0.37131596695420255,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_3,0.9,0.95,Full,3,Olympus E-PL2,FL2,1.0,1,False,-0.13152773142368407,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_3,0.9,0.95,Full,3,Olympus E-PL2,FL11,1.0,1,False,0.1736334828686763,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_4,0.9,0.95,Full,4,Olympus E-PL2,D65,1.0,1,False,-0.40356838720806465,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_4,0.9,0.95,Full,4,Olympus E-PL2,A,1.0,1,False,-0.4647665855014821,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_4,0.9,0.95,Full,4,Olympus E-PL2,FL2,1.0,1,False,-0.10574549892044022,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_4,0.9,0.95,Full,4,Olympus E-PL2,FL11,1.0,1,False,-0.16983306090151873,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_5,0.9,0.95,Full,5,Olympus E-PL2,D65,1.0,1,False,0.1593522423191981,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_5,0.9,0.95,Full,5,Olympus E-PL2,A,1.0,1,False,-0.20061937446971856,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_5,0.9,0.95,Full,5,Olympus E-PL2,FL2,1.0,1,False,0.001260292094740767,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_5,0.9,0.95,Full,5,Olympus E-PL2,FL11,1.0,1,False,-0.11772598220244584,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_6,0.9,0.95,Full,6,Olympus E-PL2,D65,1.0,1,False,-0.3572143040120401,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_6,0.9,0.95,Full,6,Olympus E-PL2,A,1.0,1,False,-0.1426940886052715,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_6,0.9,0.95,Full,6,Olympus E-PL2,FL2,1.0,1,False,-0.18005152982384848,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_6,0.9,0.95,Full,6,Olympus E-PL2,FL11,1.0,1,False,-0.31183392179687985,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_7,0.9,0.95,Full,7,Olympus E-PL2,D65,1.0,1,False,-0.292455451514519,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_7,0.9,0.95,Full,7,Olympus E-PL2,A,1.0,1,False,-0.4993493685537692,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_7,0.9,0.95,Full,7,Olympus E-PL2,FL2,1.0,1,False,-0.04474356818623143,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Full_7,0.9,0.95,Full,7,Olympus E-PL2,FL11,1.0,1,False,-0.0620279315556303,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_0,0.9,0.95,Mild,0,Olympus E-PL2,D65,0.8666839599609375,1,False,-0.4362272503229754,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_0,0.9,0.95,Mild,0,Olympus E-PL2,A,0.8666839599609375,1,False,-0.3153636379086556,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_0,0.9,0.95,Mild,0,Olympus E-PL2,FL2,0.8666839599609375,1,False,0.29106307855722957,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_0,0.9,0.95,Mild,0,Olympus E-PL2,FL11,0.8666839599609375,1,False,-0.11597064302693832,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_1,0.9,0.95,Mild,1,Olympus E-PL2,D65,0.743743896484375,1,False,0.06095898240205644,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_1,0.9,0.95,Mild,1,Olympus E-PL2,A,0.743743896484375,1,False,0.28910526561995253,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_1,0.9,0.95,Mild,1,Olympus E-PL2,FL2,0.743743896484375,1,False,-0.15541290531358043,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_1,0.9,0.95,Mild,1,Olympus E-PL2,FL11,0.743743896484375,1,False,-0.43981200263197173,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_2,0.9,0.95,Mild,2,Olympus E-PL2,D65,0.80865478515625,1,False,0.028075658099308787,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_2,0.9,0.95,Mild,2,Olympus E-PL2,A,0.80865478515625,1,False,-0.3873634265374449,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_2,0.9,0.95,Mild,2,Olympus E-PL2,FL2,0.80865478515625,1,False,0.25088467092133315,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_2,0.9,0.95,Mild,2,Olympus E-PL2,FL11,0.80865478515625,1,False,-0.19161148436592956,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_3,0.9,0.95,Mild,3,Olympus E-PL2,D65,0.7352142333984375,1,False,0.15874161026152034,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_3,0.9,0.95,Mild,3,Olympus E-PL2,A,0.7352142333984375,1,False,0.011027549905306855,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_3,0.9,0.95,Mild,3,Olympus E-PL2,FL2,0.7352142333984375,1,False,-0.2749626226671902,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_3,0.9,0.95,Mild,3,Olympus E-PL2,FL11,0.7352142333984375,1,False,-0.3219156810282946,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_4,0.9,0.95,Mild,4,Olympus E-PL2,D65,0.8974609375,1,False,-0.24845894236519767,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_4,0.9,0.95,Mild,4,Olympus E-PL2,A,0.8974609375,1,False,0.12285140075010104,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_4,0.9,0.95,Mild,4,Olympus E-PL2,FL2,0.8974609375,1,False,-0.25398601388372843,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_4,0.9,0.95,Mild,4,Olympus E-PL2,FL11,0.8974609375,1,False,-0.2952032324109598,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_5,0.9,0.95,Mild,5,Olympus E-PL2,D65,0.8624725341796875,1,False,-0.3354497720045409,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_5,0.9,0.95,Mild,5,Olympus E-PL2,A,0.8624725341796875,1,False,-0.24659335037318808,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_5,0.9,0.95,Mild,5,Olympus E-PL2,FL2,0.8624725341796875,1,False,-0.06315360708417306,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_5,0.9,0.95,Mild,5,Olympus E-PL2,FL11,0.8624725341796875,1,False,-0.37954046895843946,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_6,0.9,0.95,Mild,6,Olympus E-PL2,D65,0.8277740478515625,1,False,-0.09717374581229371,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_6,0.9,0.95,Mild,6,Olympus E-PL2,A,0.8277740478515625,1,False,-0.23972105100172125,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_6,0.9,0.95,Mild,6,Olympus E-PL2,FL2,0.8277740478515625,1,False,0.08786688751989769,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_6,0.9,0.95,Mild,6,Olympus E-PL2,FL11,0.8277740478515625,1,False,0.0717648089570142,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_7,0.9,0.95,Mild,7,Olympus E-PL2,D65,0.90228271484375,1,False,-0.18357765121004277,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_7,0.9,0.95,Mild,7,Olympus E-PL2,A,0.90228271484375,1,False,-0.3573911880163845,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_7,0.9,0.95,Mild,7,Olympus E-PL2,FL2,0.90228271484375,1,False,0.015461493521482628,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Mild_7,0.9,0.95,Mild,7,Olympus E-PL2,FL11,0.90228271484375,1,False,-0.2007060036548622,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Strong_0,0.9,0.95,Strong,0,Olympus E-PL2,D65,0.5537567138671875,1,False,0.17256409403241335,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Strong_0,0.9,0.95,Strong,0,Olympus E-PL2,A,0.5537567138671875,1,False,-0.05773841010427794,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.95_Strong_0,0.9,0.95,Strong,0,Olympus E-PL2,FL2,0.5537567138671875,1,False,-0.1468303428227447,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
