latent_id,m_base,h_base,mask_category,replicate,camera,light,valid_skin_fraction,retry_count,retry_exhausted,exposure_ev,high_clip_element_fraction,low_clip_element_fraction,nonfinite_count,all_zero,all_one,R_zero_fraction,R_one_fraction,G_zero_fraction,G_one_fraction,B_zero_fraction,B_one_fraction
AM3_M0.90_H0.02_Mild_2,0.9,0.02,Mild,2,Canon 600D,FL2,0.8998565673828125,1,False,-0.18292985860412853,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_2,0.9,0.02,Mild,2,Canon 600D,FL11,0.8998565673828125,1,False,0.2314515352417913,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_3,0.9,0.02,Mild,3,Canon 600D,D65,0.7830810546875,1,False,0.24373661172186423,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_3,0.9,0.02,Mild,3,Canon 600D,A,0.7830810546875,1,False,-0.4494659654652283,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_3,0.9,0.02,Mild,3,Canon 600D,FL2,0.7830810546875,1,False,-0.003445461547745221,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_3,0.9,0.02,Mild,3,Canon 600D,FL11,0.7830810546875,1,False,-0.07151033963120862,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_4,0.9,0.02,Mild,4,Canon 600D,D65,0.928375244140625,1,False,0.08548352369840717,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_4,0.9,0.02,Mild,4,Canon 600D,A,0.928375244140625,1,False,-0.36398751321776607,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_4,0.9,0.02,Mild,4,Canon 600D,FL2,0.928375244140625,1,False,-0.12631742289249653,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_4,0.9,0.02,Mild,4,Canon 600D,FL11,0.928375244140625,1,False,0.050250425289068756,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_5,0.9,0.02,Mild,5,Canon 600D,D65,0.900177001953125,1,False,-0.2613199651604251,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_5,0.9,0.02,Mild,5,Canon 600D,A,0.900177001953125,1,False,-0.07607202437268418,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_5,0.9,0.02,Mild,5,Canon 600D,FL2,0.900177001953125,1,False,0.04350052451572195,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_5,0.9,0.02,Mild,5,Canon 600D,FL11,0.900177001953125,1,False,0.03376875138761015,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_6,0.9,0.02,Mild,6,Canon 600D,D65,0.7739105224609375,1,False,0.22720053130059792,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_6,0.9,0.02,Mild,6,Canon 600D,A,0.7739105224609375,1,False,-0.3304605195769873,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_6,0.9,0.02,Mild,6,Canon 600D,FL2,0.7739105224609375,1,False,-0.3886308974595778,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
AM3_M0.90_H0.02_Mild_6,0.9,0.02,Mild,6,Canon 600D,FL11,0.7739105224609375,1,False,0.12734895025668613,0.0,0.0,0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
