effect,observation_space,m,h,camera_name,illuminant_name,max_abs_error,relative_error
exposure,camera_rgb_wb,0.2,0.5,Canon 500D,FL2,2.22044604925e-16,3.74378784874e-16
exposure,spectral_radiance,0.2,0.5,Canon 500D,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 500D,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 500D,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 500D,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Canon 50D,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 50D,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 50D,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 50D,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Canon 50D,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 50D,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 50D,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 50D,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Canon 50D,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Canon 50D,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Canon 50D,FL2,1.11022302463e-16,2.6219507705e-16
exposure,camera_rgb_wb,0.2,0.5,Canon 50D,FL2,2.22044604925e-16,3.6685840598e-16
exposure,spectral_radiance,0.2,0.5,Canon 50D,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 50D,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 50D,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 50D,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Canon 5DMarkII,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 5DMarkII,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 5DMarkII,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 5DMarkII,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Canon 5DMarkII,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 5DMarkII,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 5DMarkII,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 5DMarkII,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Canon 5DMarkII,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Canon 5DMarkII,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Canon 5DMarkII,FL2,5.55111512313e-17,1.4940364015e-16
exposure,camera_rgb_wb,0.2,0.5,Canon 5DMarkII,FL2,5.55111512313e-17,9.0211430871e-17
exposure,spectral_radiance,0.2,0.5,Canon 5DMarkII,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 5DMarkII,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 5DMarkII,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 5DMarkII,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Canon 600D,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 600D,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 600D,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 600D,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Canon 600D,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 600D,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 600D,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 600D,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Canon 600D,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Canon 600D,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Canon 600D,FL2,5.55111512313e-17,1.38854211121e-16
exposure,camera_rgb_wb,0.2,0.5,Canon 600D,FL2,2.22044604925e-16,3.58577494948e-16
exposure,spectral_radiance,0.2,0.5,Canon 600D,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 600D,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 600D,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 600D,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Canon 60D,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 60D,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 60D,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 60D,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Canon 60D,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 60D,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 60D,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 60D,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Canon 60D,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Canon 60D,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Canon 60D,FL2,1.66533453694e-16,4.14196811391e-16
exposure,camera_rgb_wb,0.2,0.5,Canon 60D,FL2,3.33066907388e-16,5.37042779138e-16
exposure,spectral_radiance,0.2,0.5,Canon 60D,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Canon 60D,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Canon 60D,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Canon 60D,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Hasselblad H2,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Hasselblad H2,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Hasselblad H2,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Hasselblad H2,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Hasselblad H2,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Hasselblad H2,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Hasselblad H2,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Hasselblad H2,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Hasselblad H2,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Hasselblad H2,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Hasselblad H2,FL2,1.11022302463e-16,3.33234042099e-16
exposure,camera_rgb_wb,0.2,0.5,Hasselblad H2,FL2,1.11022302463e-16,1.64539014585e-16
exposure,spectral_radiance,0.2,0.5,Hasselblad H2,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Hasselblad H2,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Hasselblad H2,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Hasselblad H2,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D3X,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D3X,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D3X,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D3X,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D3X,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D3X,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D3X,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D3X,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D3X,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Nikon D3X,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Nikon D3X,FL2,5.55111512313e-17,1.52363192197e-16
exposure,camera_rgb_wb,0.2,0.5,Nikon D3X,FL2,1.11022302463e-16,1.70554640392e-16
exposure,spectral_radiance,0.2,0.5,Nikon D3X,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D3X,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D3X,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D3X,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D200,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D200,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D200,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D200,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D200,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D200,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D200,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D200,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D200,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Nikon D200,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Nikon D200,FL2,9.71445146547e-17,3.01216859463e-16
exposure,camera_rgb_wb,0.2,0.5,Nikon D200,FL2,2.22044604925e-16,3.42647953005e-16
exposure,spectral_radiance,0.2,0.5,Nikon D200,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D200,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D200,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D200,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D3,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D3,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D3,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D3,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D3,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D3,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D3,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D3,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D3,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Nikon D3,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Nikon D3,FL2,1.11022302463e-16,3.41787462987e-16
exposure,camera_rgb_wb,0.2,0.5,Nikon D3,FL2,1.11022302463e-16,1.72398967616e-16
exposure,spectral_radiance,0.2,0.5,Nikon D3,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D3,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D3,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D3,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D300s,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D300s,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D300s,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D300s,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D300s,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D300s,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D300s,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D300s,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D300s,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Nikon D300s,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Nikon D300s,FL2,1.11022302463e-16,3.38101164299e-16
exposure,camera_rgb_wb,0.2,0.5,Nikon D300s,FL2,2.22044604925e-16,3.48976169039e-16
exposure,spectral_radiance,0.2,0.5,Nikon D300s,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D300s,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D300s,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D300s,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D40,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D40,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D40,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D40,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D40,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D40,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D40,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D40,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D40,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Nikon D40,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Nikon D40,FL2,1.11022302463e-16,3.45316224235e-16
exposure,camera_rgb_wb,0.2,0.5,Nikon D40,FL2,1.11022302463e-16,1.74468426244e-16
exposure,spectral_radiance,0.2,0.5,Nikon D40,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D40,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D40,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D40,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D50,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D50,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D50,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D50,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D50,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D50,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D50,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D50,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D50,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Nikon D50,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Nikon D50,FL2,5.55111512313e-17,1.68217660881e-16
exposure,camera_rgb_wb,0.2,0.5,Nikon D50,FL2,2.22044604925e-16,3.42123216495e-16
exposure,spectral_radiance,0.2,0.5,Nikon D50,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D50,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D50,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D50,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D5100,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D5100,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D5100,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D5100,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D5100,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D5100,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D5100,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D5100,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D5100,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Nikon D5100,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Nikon D5100,FL2,1.11022302463e-16,3.19313165652e-16
exposure,camera_rgb_wb,0.2,0.5,Nikon D5100,FL2,3.33066907388e-16,5.24025046201e-16
exposure,spectral_radiance,0.2,0.5,Nikon D5100,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D5100,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D5100,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D5100,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D700,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D700,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D700,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D700,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D700,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D700,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D700,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D700,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D700,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Nikon D700,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Nikon D700,FL2,5.55111512313e-17,1.65408806348e-16
exposure,camera_rgb_wb,0.2,0.5,Nikon D700,FL2,5.55111512313e-17,8.61480008689e-17
exposure,spectral_radiance,0.2,0.5,Nikon D700,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D700,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D700,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D700,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D80,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D80,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D80,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D80,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D80,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D80,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D80,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D80,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D80,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Nikon D80,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Nikon D80,FL2,1.66533453694e-16,5.47104949382e-16
exposure,camera_rgb_wb,0.2,0.5,Nikon D80,FL2,3.33066907388e-16,5.15339462226e-16
exposure,spectral_radiance,0.2,0.5,Nikon D80,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D80,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D80,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D80,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D90,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D90,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D90,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D90,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D90,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D90,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D90,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D90,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nikon D90,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Nikon D90,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Nikon D90,FL2,2.77555756156e-17,8.61342674899e-17
exposure,camera_rgb_wb,0.2,0.5,Nikon D90,FL2,1.11022302463e-16,1.74061051527e-16
exposure,spectral_radiance,0.2,0.5,Nikon D90,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nikon D90,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nikon D90,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nikon D90,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nokia N900,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nokia N900,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nokia N900,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nokia N900,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nokia N900,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nokia N900,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nokia N900,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nokia N900,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Nokia N900,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Nokia N900,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Nokia N900,FL2,5.55111512313e-17,1.31571392368e-16
exposure,camera_rgb_wb,0.2,0.5,Nokia N900,FL2,1.11022302463e-16,1.66366151149e-16
exposure,spectral_radiance,0.2,0.5,Nokia N900,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Nokia N900,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Nokia N900,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Nokia N900,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Olympus E-PL2,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Olympus E-PL2,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Olympus E-PL2,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Olympus E-PL2,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Olympus E-PL2,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Olympus E-PL2,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Olympus E-PL2,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Olympus E-PL2,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Olympus E-PL2,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Olympus E-PL2,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Olympus E-PL2,FL2,5.55111512313e-17,1.29013401318e-16
exposure,camera_rgb_wb,0.2,0.5,Olympus E-PL2,FL2,5.55111512313e-17,8.08062418466e-17
exposure,spectral_radiance,0.2,0.5,Olympus E-PL2,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Olympus E-PL2,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Olympus E-PL2,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Olympus E-PL2,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Pentax K-5,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Pentax K-5,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Pentax K-5,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Pentax K-5,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Pentax K-5,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Pentax K-5,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Pentax K-5,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Pentax K-5,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Pentax K-5,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Pentax K-5,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Pentax K-5,FL2,1.66533453694e-16,4.59445921481e-16
exposure,camera_rgb_wb,0.2,0.5,Pentax K-5,FL2,3.33066907388e-16,5.2116822925e-16
exposure,spectral_radiance,0.2,0.5,Pentax K-5,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Pentax K-5,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Pentax K-5,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Pentax K-5,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Pentax Q,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Pentax Q,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Pentax Q,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Pentax Q,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Pentax Q,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Pentax Q,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Pentax Q,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Pentax Q,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Pentax Q,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Pentax Q,FL2,2.22044604925e-16,3.9789123978e-16
exposure,camera_rgb_raw,0.2,0.5,Pentax Q,FL2,1.11022302463e-16,2.34245468187e-16
exposure,camera_rgb_wb,0.2,0.5,Pentax Q,FL2,1.11022302463e-16,1.6728521339e-16
exposure,spectral_radiance,0.2,0.5,Pentax Q,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Pentax Q,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Pentax Q,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Pentax Q,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Point Grey Grasshopper 50S5C,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Point Grey Grasshopper 50S5C,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Point Grey Grasshopper 50S5C,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Point Grey Grasshopper 50S5C,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Point Grey Grasshopper 50S5C,FL2,0.0,0.0
exposure,cie_xyz,0.2,0.5,Point Grey Grasshopper 50S5C,FL2,0.0,0.0
exposure,camera_rgb_raw,0.2,0.5,Point Grey Grasshopper 50S5C,FL2,0.0,0.0
exposure,camera_rgb_wb,0.2,0.5,Point Grey Grasshopper 50S5C,FL2,0.0,0.0
exposure,spectral_radiance,0.2,0.5,Point Grey Grasshopper 50S5C,FL2,1.73472347598e-18,2.10353218867e-16
exposure,cie_xyz,0.2,0.5,Point Grey Grasshopper 50S5C,FL2,2.22044604925e-16,3.9789123978e-16
